"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"AllMix_NoIcon","Ultra: Rehbersiz","Ultra: No Guide","Ultra: No Guide","Ultra sans info","Ultra : Sans info","Ultra (ohne Hilfe)","Ultra: senza guida","Ultra (sin guía)","Ultra (sin guía):","ウルトラ　～ガイドなし"
"HighSpeed_HighScore","Rekor","High Score","High Score","Record","Record","Rekorde","Record","Récords","Récords","ハイスコア"
"HighSpeed_Piko","Bas","Mash","Mash","Pouce-pouce","Pouce-pouce","Knöpfe","Pigiatutto","Botones","Botones","ピコピコ"
"HighSpeed_Guru","Döndür","Twist","Twist","Gyro-gyro","Gyro-gyro","Gyro","Giratutto","Giro","Giro","ぐるぐる"
"HighSpeed_Touch","Dokun","Touch","Touch","Touche-touche","Touche-touche","Touch","Toccatutto","Táctil","Táctil","タッチ"
"HighSpeed_Mix","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","ウルトラ"
"DeadOrAlive_HighScore","Rekor","High Score","High Score","Record","Record","Rekorde","Record","Récords","Récords","ハイスコア"
"DeadOrAlive_Piko","Bas","Mash","Mash","Pouce-pouce","Pouce-pouce","Knöpfe","Pigiatutto","Botones","Botones","ピコピコ"
"DeadOrAlive_Guru","Döndür","Twist","Twist","Gyro-gyro","Gyro-gyro","Gyro","Giratutto","Giro","Giro","ぐるぐる"
"DeadOrAlive_Touch","Dokun","Touch","Touch","Touche-touche","Touche-touche","Touch","Toccatutto","Táctil","Táctil","タッチ"
"DeadOrAlive_Mix","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","ウルトラ"
"NonStop_HighScore","Rekor","High Score","High Score","Record","Record","Rekorde","Record","Récord","Récords","ハイスコア"
"NonStop_Piko","Bas","Mash","Mash","Pouce-pouce","Pouce-pouce","Knöpfe","Pigiatutto","Botones","Botones","ピコピコ"
"NonStop_Mix","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","ウルトラ"
"Timer_Piko","Bas","Mash","Mash","Pouce-pouce","Pouce-pouce","Knöpfe","Pigiatutto","Botones","Botones","ピコピコ"
"Timer_Guru","Döndür","Twist","Twist","Gyro-gyro","Gyro-gyro","Gyro","Giratutto","Giro","Giro","ぐるぐる"
"Timer_Touch","Dokun","Touch","Touch","Touche-touche","Touche-touche","Touch","Toccatutto","Táctil","Táctil","タッチ"
"Timer_Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","Ultra","ウルトラ"
"Timer_HighScore_Normal","Rekor\n(Normal)","High Score\n(Normal)","High Score\n(Normal)","Record normal","Records\n(normaux)","Normal-\nRekorde","Record\n(normale)","Récords\n(normal)","Récords\n(normal)","ノーマル\n　ハイスコア"
"Timer_HighScore_Hard","Rekor\n(Kıl Payı)","High Score\n(Close Shave)","High Score\n(Close Shave)","Record\nsur le fil","Records\n(sur le fil)","Turbowecker-\nRekorde","Record\n(Wariologio +)","Récords (por \nlos pelos)","Récords\n(apenitas)","ギリギリ\n　ハイスコア"
"Timer_Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normale","Normal","Normal","ノーマル"
"Timer_Hard","Kıl Payı","Close Shave","Close Shave","Sur le fil","Sur le fil","Turbowecker","Wariologio +","Por los pelos","Apenitas","ギリギリ"
"GamerMyroom_HighScore","Rekor","High Score","High Score","Record","Record","Rekorde","Record","Récords","Récords","ハイスコア"
"GamerMyroom_Lv1","Seviye 1","Level 1","Level 1","Niveau 1","Niveau 1","Level 1","Livello 1","Nivel 1","Nivel 1","レベル１"
"GamerMyroom_Lv2","Seviye 2","Level 2","Level 2","Niveau 2","Niveau 2","Level 2","Livello 2","Nivel 2","Nivel 2","レベル２"
"GamerMyroom_Lv3","Seviye 3","Level 3","Level 3","Niveau 3","Niveau 3","Level 3","Livello 3","Nivel 3","Nivel 3","レベル３"
"GamerMyroom_Endless","Sonsuz","Endless","Endless","Infini","Infini","Endlos","Senza fine","Sin tiempo","Sin tiempo","エンドレス"
"GamerMyroom_Guide"," +  = ""Uyku"""," +  = ""Sleep"""," +  = ""Sleep"""," +  : se cacher"," +  : se cacher","+: schlafend stellen"," +  : fingi di dormire","Pulsa  y   a la vez para ""dormir"""," + : ""Dormir""","どうじおし：ねたフリ"
"Tricky_HighScore","Rekor","High Score","High Score","Record","Record","Rekord","Record","Récord","Récord","ハイスコア"
"Tricky_Start","Başla","Start","Start","Commencer","Commencer","Start","Inizia","Empezar","Empezar","スタート"
"TimeAttack_HighScore","Rekor","High Score","High Score","Record","Record","Rekord","Record","Récord","Récord","ハイスコア"
"TimeAttack_Start","Başla","Start","Start","Commencer","Commencer","Start","Inizia","Empezar","Empezar","スタート"
"TimeAttack_Time","<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>:<MSBT:0001:0006:0100FFFFFFFFFFFFFFFF>.<MSBT:0001:0006:0200FFFFFFFFFFFFFFFF>","<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>:<MSBT:0001:0006:0100FFFFFFFFFFFFFFFF>.<MSBT:0001:0006:0200FFFFFFFFFFFFFFFF>","<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>:<MSBT:0001:0006:0100FFFFFFFFFFFFFFFF>.<MSBT:0001:0006:0200FFFFFFFFFFFFFFFF>","<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>:<MSBT:0001:0006:0100FFFFFFFFFFFFFFFF>,<MSBT:0001:0006:0200FFFFFFFFFFFFFFFF>","<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>:<MSBT:0001:0006:0100FFFFFFFFFFFFFFFF>,<MSBT:0001:0006:0200FFFFFFFFFFFFFFFF>","<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>:<MSBT:0001:0006:0100FFFFFFFFFFFFFFFF>,<MSBT:0001:0006:0200FFFFFFFFFFFFFFFF>","<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>:<MSBT:0001:0006:0100FFFFFFFFFFFFFFFF>,<MSBT:0001:0006:0200FFFFFFFFFFFFFFFF>","<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>:<MSBT:0001:0006:0100FFFFFFFFFFFFFFFF>,<MSBT:0001:0006:0200FFFFFFFFFFFFFFFF>","<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>:<MSBT:0001:0006:0100FFFFFFFFFFFFFFFF>.<MSBT:0001:0006:0200FFFFFFFFFFFFFFFF>","<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>'<MSBT:0001:0006:0100FFFFFFFFFFFFFFFF>""<MSBT:0001:0006:0200FFFFFFFFFFFFFFFF>"
"TimeAttack_Time2","--:--.--","--:--.--","--:--.--","--:--,--","--:--,--","--:--,--","--:--,--","--:--,--","--:--.--","--'--""--"
"TimeAttack_LeftTime","Bitirme süresi:","Finish in:","Finish in:","Encore","Encore","Noch:","Ancora","Meta en:","Meta en:","のこり"
"TimeAttack_Meter","dk.","mi.","mi.","km","km","km","km","km","km","km"
