index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
12,HeaderStage5,Stage 5,Étape 5,Level 5,Livello 5,Fase 5,STAGE 5,Stage 5,Étape 5,Fase 5,Bölüm 5,
13,HeaderStage6,Stage 6,Étape 6,Level 6,Livello 6,Fase 6,STAGE 6,Stage 6,Étape 6,Fase 6,Bölüm 6,
14,HeaderStage7,Stage 7,Étape 7,Level 7,Livello 7,Fase 7,STAGE 7,Stage 7,Étape 7,Fase 7,Bölüm 7,
15,HeaderStage8,Stage 8,Étape 8,Level 8,Livello 8,Fase 8,STAGE 8,Stage 8,Étape 8,Fase 8,Bölüm 8,
16,HeaderMetaGoLv1,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv 1⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 1⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002005000⟧Albtraumeta-Knights Rückkehr, Lv. 1⟦MSBT:0E000000020002006400⟧",Meta Knight: il ritorno liv. 1,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 1⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧メタナイトでゴー リターンズ ⟦MSBT:0E000000020002006400⟧Lv1,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv1⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 1⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 1⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight'ın Dönüşü Sv. 1⟦MSBT:0E000000020002006400⟧,
17,HeaderMetaGoLv2,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv 2⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 2⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002005000⟧Albtraumeta-Knights Rückkehr, Lv. 2⟦MSBT:0E000000020002006400⟧",Meta Knight: il ritorno liv. 2,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 2⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧メタナイトでゴー リターンズ L⟦MSBT:0E000000020002006400⟧v⟦MSBT:0E000000020002006400⟧2⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv2⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 2⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 2⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight'ın Dönüşü Sv. 2⟦MSBT:0E000000020002006400⟧,
18,HeaderMetaGoLv3,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv 3⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 3⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002005000⟧Albtraumeta-Knights Rückkehr, Lv. 3⟦MSBT:0E000000020002006400⟧",Meta Knight: il ritorno liv. 3,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 3⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧メタナイトでゴー リターンズ ⟦MSBT:0E000000020002006400⟧Lv3,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv3⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 3⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 3⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight'ın Dönüşü Sv. 3⟦MSBT:0E000000020002006400⟧,
19,HeaderMetaGoLv4,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv 4⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 4⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002005000⟧Albtraumeta-Knights Rückkehr, Lv. 4⟦MSBT:0E000000020002006400⟧",Meta Knight: il ritorno liv. 4,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 4⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧メタナイトでゴー リターンズ ⟦MSBT:0E000000020002006400⟧Lv4,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv4⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 4⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 4⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight'ın Dönüşü Sv. 4⟦MSBT:0E000000020002006400⟧,
20,HeaderMetaGoLv5,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv 5⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 5⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002005000⟧Albtraumeta-Knights Rückkehr, Lv. 5⟦MSBT:0E000000020002006400⟧",Meta Knight: il ritorno liv. 5,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 5⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧メタナイトでゴー リターンズ ⟦MSBT:0E000000020002006400⟧Lv5,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv5⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 5⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 5⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight'ın Dönüşü Sv. 5⟦MSBT:0E000000020002006400⟧,
21,HeaderMetaGoLv6,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv 6⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 6⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002005000⟧Albtraumeta-Knights Rückkehr, Lv. 6⟦MSBT:0E000000020002006400⟧",Meta Knight: il ritorno liv. 6,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 6⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧メタナイトでゴー リターンズ ⟦MSBT:0E000000020002006400⟧Lv6,⟦MSBT:0E000000020002005A00⟧Meta Knightmare Returns Lv6⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight - le retour :  Niv. 6⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight contrataca niv. 6⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Meta Knight'ın Dönüşü Sv. 6⟦MSBT:0E000000020002006400⟧,
22,HeaderAbilityRoom,Copy Ability Room,Aire d'entraînement,⟦MSBT:0E000000020002005A00⟧Spezial-Power-Testraum⟦MSBT:0E000000020002006400⟧,Stanza delle abilità,Zona de pruebas,のうりょくおためしべや,Ability Testing Area,Aire d'entraînement,Sala de habilidades,⟦MSBT:0E000000020002005A00⟧Kopya Yeteneği Odası⟦MSBT:0E000000020002006400⟧,
23,HeaderRightDir,Facing right,⟦MSBT:0E000000020002005F00⟧Vers la droite⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧Blick nach rechts⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Rivolto a destra⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Mirando a la ⟦MSBT:0E000000020002005A00⟧→⟦MSBT:0E000000020002005F00⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00000000000800020004007F304E30⟧右むきのとき,⟦MSBT:0E000000020002005000⟧While facing right⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Vers la droite⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Mirando a la ⟦MSBT:0E000000020002005A00⟧→⟦MSBT:0E000000020002005F00⟧⟦MSBT:0E000000020002006400⟧,Sağa bakarken,
24,DialogExitStage,"⟦MSBT:0E000000020002005F00⟧The Code Cubes and stickers
you've found ⟦MSBT:0E00000003000400FF4B32FF⟧will not be saved⟦MSBT:0E00000003000400000000FF⟧.
Do you really want to exit?⟦MSBT:0E000000020002006400⟧","Les Cubacodes que vous
avez trouvés ⟦MSBT:0E00000003000400FF4B32FF⟧ne seront pas
sauvegardés⟦MSBT:0E00000003000400000000FF⟧. Voulez-vous
vraiment quitter cette étape ?","⟦MSBT:0E000000020002005D00⟧Deine Roboblocks und Sticker
⟦MSBT:0E00000003000400FF4B32FF⟧werden nicht gespeichert⟦MSBT:0E00000003000400000000FF⟧.
Möchtest du den Level
wirklich verlassen?⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧I cubi codice e gli adesivi
che hai trovato ⟦MSBT:0E00000003000400FF4B32FF⟧non verranno⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FF4B32FF⟧salvati⟦MSBT:0E00000003000400000000FF⟧. Vuoi uscire comunque
da questo livello?⟦MSBT:0E000000020002006400⟧","¿Quieres salir de esta fase?
⟦MSBT:0E00000003000400FF4B32FF⟧No se guardarán ⟦MSBT:0E00000003000400000000FF⟧los
cibercubos ni las pegatinas
que hayas encontrado.","とった ICキューブや
ステッカーは ⟦MSBT:0E00000003000400FF4B32FF⟧セーブされません。⟦MSBT:0E00000003000400000000FF⟧
ほんとうに ステージをでますか？","⟦MSBT:0E000000020002005D00⟧The Code Cubes and stickers
you've found ⟦MSBT:0E00000003000400FF4B32FF⟧will not be
saved⟦MSBT:0E00000003000400000000FF⟧. Do you really want
to exit the stage?⟦MSBT:0E000000020002006400⟧","Les Cubacodes que vous
avez trouvés ⟦MSBT:0E00000003000400FF4B32FF⟧ne seront pas
sauvegardés⟦MSBT:0E00000003000400000000FF⟧. Voulez-vous
vraiment quitter cette étape?","¿Quieres salir de esta fase?
⟦MSBT:0E00000003000400FF4B32FF⟧No se guardarán ⟦MSBT:0E00000003000400000000FF⟧los
cibercubos ni las calcomanías
que hayas encontrado.","⟦MSBT:0E000000020002005F00⟧Bulduğun Kod Küpleri ve
çıkartmalar ⟦MSBT:0E00000003000400FE9A10FF⟧kaydedilmeyecek⟦MSBT:0E00000003000400000000FF⟧.
Bölümden gerçekten çıkmak
istiyor musun?⟦MSBT:0E000000020002006400⟧",
25,DialogExitWMap,"⟦MSBT:0E00000003000400FF4B32FF⟧End the game ⟦MSBT:0E00000003000400000000FF⟧and return to
the mode selection screen?","⟦MSBT:0E00000003000400FF4B32FF⟧Quitter la partie⟦MSBT:0E00000003000400000000FF⟧ et retourner
au menu principal ?","⟦MSBT:0E00000003000400FF4B32FF⟧Spiel beenden ⟦MSBT:0E00000003000400000000FF⟧und
zurück zur Modusauswahl?","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00000003000400FF4B32FF⟧Vuoi uscire dal gioco ⟦MSBT:0E00000003000400000000FF⟧e
tornare al menu principale?⟦MSBT:0E000000020002006400⟧","¿⟦MSBT:0E00000003000400FF4B32FF⟧Quieres salir ⟦MSBT:0E00000003000400000000FF⟧y volver
al menú principal?","⟦MSBT:0E00000003000400FF4B32FF⟧ゲームをやめて⟦MSBT:0E00000003000400000000FF⟧
モードセレクトへ もどりますか？","⟦MSBT:0E00000003000400FF4B32FF⟧End the game ⟦MSBT:0E00000003000400000000FF⟧and
return to the menu?","⟦MSBT:0E00000003000400FF4B32FF⟧Quitter la partie⟦MSBT:0E00000003000400000000FF⟧ et retourner
au menu principal?","¿⟦MSBT:0E00000003000400FF4B32FF⟧Quieres salir ⟦MSBT:0E00000003000400000000FF⟧y volver
al menú principal?","⟦MSBT:0E00000003000400FF4B32FF⟧Oyunu bitirip⟦MSBT:0E00000003000400000000FF⟧ mod seçimine
dönmek istiyor musun?",
26,DialogExitArena,"⟦MSBT:0E00000003000400FF4B32FF⟧End the game ⟦MSBT:0E00000003000400000000FF⟧and
return to title screen?","⟦MSBT:0E00000003000400FF4B32FF⟧Quitter la partie⟦MSBT:0E00000003000400000000FF⟧ et
retourner au menu ?","⟦MSBT:0E00000003000400FF4B32FF⟧Spiel beenden ⟦MSBT:0E00000003000400000000FF⟧und zum
Titelbildschirm zurückkehren?","⟦MSBT:0E00000003000400FF4B32FF⟧Vuoi uscire dal gioco
⟦MSBT:0E00000003000400000000FF⟧e tornare allo schermo
del titolo?","¿⟦MSBT:0E00000003000400FF4B32FF⟧Quieres salir ⟦MSBT:0E00000003000400000000FF⟧y volver
a la pantalla del título?","⟦MSBT:0E00000003000400FF4B32FF⟧ゲームをやめて⟦MSBT:0E00000003000400000000FF⟧
タイトルへ もどりますか？","⟦MSBT:0E00000003000400FF4B32FF⟧End the game ⟦MSBT:0E00000003000400000000FF⟧and return
to the title screen?","⟦MSBT:0E00000003000400FF4B32FF⟧Quitter la partie⟦MSBT:0E00000003000400000000FF⟧ et retourner
à l'écran titre?","¿⟦MSBT:0E00000003000400FF4B32FF⟧Quieres salir ⟦MSBT:0E00000003000400000000FF⟧y volver
a la pantalla del título?","⟦MSBT:0E00000003000400FE9A10FF⟧Oyunu bitirip⟦MSBT:0E00000003000400000000FF⟧
başlık ekranına dönmek
istiyor musun?",
27,DialogExitMetaGo,"⟦MSBT:0E00000003000400FF4B32FF⟧End the game ⟦MSBT:0E00000003000400000000FF⟧and
return to title screen?","⟦MSBT:0E00000003000400FF4B32FF⟧Quitter la partie⟦MSBT:0E00000003000400000000FF⟧ et
retourner au menu ?","⟦MSBT:0E00000003000400FF4B32FF⟧Spiel beenden ⟦MSBT:0E00000003000400000000FF⟧und zum
Titelbildschirm zurückkehren?","⟦MSBT:0E00000003000400FF4B32FF⟧Vuoi uscire dal gioco
⟦MSBT:0E00000003000400000000FF⟧e tornare allo schermo
del titolo?","¿⟦MSBT:0E00000003000400FF4B32FF⟧Quieres salir ⟦MSBT:0E00000003000400000000FF⟧y volver
a la pantalla del título?","⟦MSBT:0E00000003000400FF4B32FF⟧ゲームをやめて⟦MSBT:0E00000003000400000000FF⟧
タイトルへ もどりますか？","⟦MSBT:0E00000003000400FF4B32FF⟧End the game ⟦MSBT:0E00000003000400000000FF⟧and return
to the title screen?","⟦MSBT:0E00000003000400FF4B32FF⟧Quitter la partie⟦MSBT:0E00000003000400000000FF⟧ et retourner
à l'écran titre?","¿⟦MSBT:0E00000003000400FF4B32FF⟧Quieres salir ⟦MSBT:0E00000003000400000000FF⟧y volver
a la pantalla del título?","⟦MSBT:0E00000003000400FE9A10FF⟧Oyunu bitirip⟦MSBT:0E00000003000400000000FF⟧
başlık ekranına dönmek
istiyor musun?",
28,DialogExitAbilityRoom,Return to Area Map?,Retourner à la carte ?,Zurück zur Levelkarte?,"Vuoi tornare alla
Mappa dell'area?","¿Quieres volver
al mapa del área?",エリアマップへ もどりますか？,Return to Area Map?,Retourner à la carte?,"¿Quieres volver
al mapa del área?","Bölge Haritasına
dönmek istiyor musun?",
29,CloseButtonTitle,Close,Fermer,⟦MSBT:0E000000020002005A00⟧Zurück⟦MSBT:0E000000020002006400⟧,Riprendi,Volver,トジル,Close,Fermer,Volver,Kapat,
30,CloseMetaGoButtonTitle,Close,Fermer,"⟦MSBT:0E000000020002005A00⟧Schlie-
ßen⟦MSBT:0E000000020002006400⟧",Chiudi,Volver,とじる,Close,Fermer,Volver,⟦MSBT:0E000000020002005000⟧Kapat⟦MSBT:0E000000020002006400⟧,
31,ExitStageButtonTitle,"Exit
Stage","Quitter
l'étape","⟦MSBT:0E000000020002005000⟧Level
verlassen⟦MSBT:0E000000020002006400⟧","Esci dal
livello","Salir de
la fase","⟦MSBT:0E000000020002005E00⟧ステージ ヲ
デル⟦MSBT:0E000000020002006400⟧","Exit
Stage","Quitter
l'étape","Salir de
la fase","⟦MSBT:0E000000020002004600⟧Bölümden
Çık⟦MSBT:0E000000020002006400⟧",
32,ExitLvMapButtonTitle,"World
Map","⟦MSBT:0E000000020002005500⟧Carte du
monde⟦MSBT:0E000000020002006400⟧","Welt-
karte","⟦MSBT:0E000000020002005500⟧Mappa
del
mondo⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Mapa del
mundo⟦MSBT:0E000000020002006400⟧","ワールド
マップ","World
Map","⟦MSBT:0E000000020002005500⟧Carte du
monde⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Mapa del
mundo⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002004B00⟧Dünya
Haritası⟦MSBT:0E000000020002006400⟧",
33,ExitWMapButtonTitle,"Mode
Select","Menu
principal","Modus-
auswahl","⟦MSBT:0E000000020002005500⟧Menu
principale⟦MSBT:0E000000020002006400⟧",Salir,"モード
セレクト","Mode
Select","Menu
principal",Salir,"Mod
Seçimi",
34,ExitArenaButtonTitle,Quit,Quitter,Titel,Esci,Salir,タイトル,Title,Quitter,Salir,Çık,
35,ExitMetaGoButtonTitle,Quit,⟦MSBT:0E000000020002005F00⟧Quitter⟦MSBT:0E000000020002006400⟧,Titel,Esci,Salir,タイトル,Title,⟦MSBT:0E000000020002005F00⟧Quitter⟦MSBT:0E000000020002006400⟧,Salir,Çık,
36,AblNormalTitle0,About Kirby,Kirby,Über Kirby,Chi è Kirby?,Kirby,カービィについて,About Kirby,Kirby,Kirby,Kirby Hakkında,
37,AblNormalTitle1,About Kirby 1,Kirby 1,Über Kirby 1,Chi è Kirby? 1,Kirby (1),カービィについて1,About Kirby 1,Kirby 1,Kirby 1,Kirby Hakkında 1,
38,AblNormalTitle2,About Kirby 2,Kirby 2,Über Kirby 2,Chi è Kirby? 2,Kirby (2),カービィについて2,About Kirby 2,Kirby 2,Kirby 2,Kirby Hakkında 2,
39,AblNormalTitle3,About Kirby 3,Kirby 3,Über Kirby 3,Chi è Kirby? 3,Kirby (3),カービィについて3,About Kirby 3,Kirby 3,Kirby 3,Kirby Hakkında 3,
40,AblNormalInfo,"⟦MSBT:0E00000003000400FE9A10FF⟧Kirby⟦MSBT:0E00000003000400000000FF⟧ is a ⟦MSBT:0E00000003000400FE9A10FF⟧round⟦MSBT:0E00000003000400000000FF⟧, ⟦MSBT:0E00000003000400FE9A10FF⟧pink⟦MSBT:0E00000003000400000000FF⟧ life-
form from Planet Popstar
with ⟦MSBT:0E00000003000400FE9A10FF⟧infinite power⟦MSBT:0E00000003000400000000FF⟧, who can
inhale enemies to ⟦MSBT:0E00000003000400FE9A10FF⟧copy
⟦MSBT:0E00000003000400000000FF⟧their abilities.","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FE9A10FF⟧Kirby⟦MSBT:0E00000003000400000000FF⟧, la petite ⟦MSBT:0E00000003000400FE9A10FF⟧boule rose ⟦MSBT:0E00000003000400000000FF⟧de
la planète Pop, possède une
⟦MSBT:0E00000003000400FE9A10FF⟧puissance infinie⟦MSBT:0E00000003000400000000FF⟧. Il peut avaler
ses ennemis pour ⟦MSBT:0E00000003000400FE9A10FF⟧copier ⟦MSBT:0E00000003000400000000FF⟧leurs
pouvoirs.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00000003000400FE9A10FF⟧Kirby⟦MSBT:0E00000003000400000000FF⟧ ist eine pinkfarbene,
runde Lebensform, die über
⟦MSBT:0E00000003000400FE9A10FF⟧unendliche Kräfte⟦MSBT:0E00000003000400000000FF⟧ verfügt.
Seine Heimat ist der Planet
Pop.","⟦MSBT:0E00000003000400FE9A10FF⟧Kirby⟦MSBT:0E00000003000400000000FF⟧ è una forma di vita
⟦MSBT:0E00000003000400FE9A10FF⟧rotonda⟦MSBT:0E00000003000400000000FF⟧ e ⟦MSBT:0E00000003000400FE9A10FF⟧rosa⟦MSBT:0E00000003000400000000FF⟧ del Pianeta
Pop con un ⟦MSBT:0E00000003000400FE9A10FF⟧potere infinito⟦MSBT:0E00000003000400000000FF⟧, in
grado di risucchiare i nemici
per ⟦MSBT:0E00000003000400FE9A10FF⟧acquisire⟦MSBT:0E00000003000400000000FF⟧ le loro abilità.","⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400FE9A10FF⟧Kirby⟦MSBT:0E00000003000400000000FF⟧, el ⟦MSBT:0E00000003000400FE9A10FF⟧poderoso ser rosado⟦MSBT:0E000000020002005A00⟧
⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400000000FF⟧originario del planeta Pop,
es capaz de absorber enemigos
y ⟦MSBT:0E00000003000400FE9A10FF⟧copiar⟦MSBT:0E00000003000400000000FF⟧ sus habilidades.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00000003000400FE9A10FF⟧カービィ⟦MSBT:0E00000003000400000000FF⟧とは、ポップスターに⟦MSBT:0E00000000000600020002005930⟧住む
てきを すいこみ、のみこむ ことで
その⟦MSBT:0E00000000000E0004000A006E3046308A3087304F30⟧能力を ⟦MSBT:0E00000003000400FE9A10FF⟧コピー⟦MSBT:0E00000003000400000000FF⟧できる、⟦MSBT:0E00000003000400FE9A10FF⟧
ピンク⟦MSBT:0E00000003000400000000FF⟧の ⟦MSBT:0E00000003000400FE9A10FF⟧まるい⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E0000000000100006000C005B304430813044305F304430⟧生命体。
⟦MSBT:0E00000003000400FE9A10FF⟧むげんのパワー⟦MSBT:0E00000003000400000000FF⟧を ひめている。","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FE9A10FF⟧Kirby⟦MSBT:0E00000003000400000000FF⟧ is the ⟦MSBT:0E00000003000400FE9A10FF⟧round⟦MSBT:0E00000003000400000000FF⟧, ⟦MSBT:0E00000003000400FE9A10FF⟧pink⟦MSBT:0E00000003000400000000FF⟧ life-form
from Planet Popstar who
possesses ⟦MSBT:0E00000003000400FE9A10FF⟧infinite power ⟦MSBT:0E00000003000400000000FF⟧and
can inhale enemies to ⟦MSBT:0E00000003000400FE9A10FF⟧copy
⟦MSBT:0E00000003000400000000FF⟧their abilities.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FE9A10FF⟧Kirby⟦MSBT:0E00000003000400000000FF⟧, la petite ⟦MSBT:0E00000003000400FE9A10FF⟧boule rose ⟦MSBT:0E00000003000400000000FF⟧de la
planète Popstar, possède une
⟦MSBT:0E00000003000400FE9A10FF⟧puissance infinie⟦MSBT:0E00000003000400000000FF⟧ et peut aspirer
les ennemis pour en ⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FE9A10FF⟧copier⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002005500⟧ les
pouvoirs.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400FE9A10FF⟧Kirby⟦MSBT:0E00000003000400000000FF⟧, el ⟦MSBT:0E00000003000400FE9A10FF⟧poderoso ser rosa⟦MSBT:0E000000020002005A00⟧
⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400000000FF⟧originario del planeta Pop,
es capaz de absorber enemigos
y ⟦MSBT:0E00000003000400FE9A10FF⟧copiar⟦MSBT:0E00000003000400000000FF⟧ sus habilidades.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400FE9A10FF⟧Kirby⟦MSBT:0E00000003000400000000FF⟧, Popstar'da yaşayan
⟦MSBT:0E00000003000400FE9A10FF⟧yuvarlak⟦MSBT:0E00000003000400000000FF⟧ ve ⟦MSBT:0E00000003000400FE9A10FF⟧pembe⟦MSBT:0E00000003000400000000FF⟧ bir canlıdır.
⟦MSBT:0E00000003000400FE9A10FF⟧Sonsuz gücü⟦MSBT:0E00000003000400000000FF⟧yle düşmanları
içine çekip yeteneklerini
⟦MSBT:0E00000003000400FE9A10FF⟧kopyalayabilir⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧",
