index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
50,Yumedx00,Swimming Kirby,Kirby masque et tuba,Schnorchel-Kirby,Kirby sub,Kirby buceando,カービィ（⟦MSBT:0E00000000000E0004000A0059304430613085304630⟧水中）,Swimming Kirby,Kirby masque et tuba,Kirby buceando,Yüzen Kirby,
51,Yumedx01,Sir Kibble,Duc Hache Viande,Sir Kibble,Duc de' Zac,Sir Kibble,サーキブル,Sir Kibble,Duc Hache Viande,Sir Kibble,Sir Keskin,
52,Yumedx02,Chilly,Chilly,Chilly,Chilly,Chilly,チリー,Chilly,Chilly,Chilly,Chilly,
53,Yumedx03,Bomber,Bombinet,Bombio,Bomber,Bomber,ボンバー,Bomber,Bombinet,Bomber,Bombacı,
54,Yumedx04,Maxim Tomato,Maxi-tomate,Maxi-Tomate,Pomodoro Maxim,Maxi Tomate,マキシムトマト,Maxim Tomato,Maxi-tomate,Maxi Tomate,Maksi Domates,
55,Yumedx05,Star Rod,Bâton étoile,Sternenzepter,Scettro Stella,Varita estelar,スターロッド,Star Rod,Bâton étoile,Varita estelar,Yıldız Asası,
56,Air00,Dragoon,Dragoon,Dragoon,Dragoon,Dragoon,ドラグーン,Dragoon,Dragoon,Dragoon,Dragoon,
57,Air01,Hydra,Hydra,Hydra,Hydra,Hydra,ハイドラ,Hydra,Hydra,Hydra,Hydra,
58,Air02,Top Speed,Top Speed,Top Speed,Top Speed,Top Speed,サイコウソク,Top Speed,Top Speed,Ultravelocidad,Azami Hız,
59,Air03,Charge,Charge,Charge,Charge,Charge,チャージ,Charge,Charge,Carga,Şarj,
60,Air04,Turn,Turn,Turn,Turn,Turn,センカイ,Turn,Turn,Giro,Dönüş,
61,Air05,Fake Weight,Faux poids,Fake Weight,Peso finto,Fake Weight,オモサ（パチモン）,Fake Weight,Faux poids,Pesa falsa,Sahte Ağırlık,
62,Kagami00,Kirby on the Phone,Kirby au téléphone,Telefonmarathon-Kirby,Kirby Cellulare,Kirby al teléfono,カービィ（ケータイ）,Kirby on the Phone,Kirby au téléphone,Kirby al teléfono,Telefonda Kirby,
63,Kagami01,Mirra,Mirargot,Spiegula,Pecchio,Spegula,ミラン,Mirra,Mirargot,Spegula,Aynacık,
64,Kagami02,Gobbler,Moerfal,Pirator,Galeandro,Tiburino,ガブリエル,Gobbler,Moerfal,Tiburino,Obur,
65,Kagami03,Master Hand,Créa-Main,Meisterhand,Master Hand,Master Hand,マスターハンド,Master Hand,Créa-Main,Master Hand,Usta El,
66,Kagami04,Crazy Hand,Dé-Mainiaque,Crazy Hand,Crazy Hand,Crazy Hand,クレイジーハンド,Crazy Hand,Dé-Mainiaque,Crazy Hand,Çılgın El,
67,Kagami05,Dark Meta Knight,Dark Meta Knight,Dark Meta-Knight,Meta Knight Nero,Dark Meta Knight,ダークメタナイト,Dark Meta Knight,Dark Meta Knight,Meta Knight oscuro,Karanlık Meta Knight,
68,Touch00,Kirby Ball,Balle Kirby,Kirby-Ball,Palla Kirby,Kirby pelota,カービィボール,Kirby Ball,Kirby balle,Kirby pelota,Kirby Topu,
69,Touch01,Waddle Dee Ball,Balle Waddle Dee,Waddle Dee-Ball,Palla Waddle Dee,Bola Waddle Dee,ワドルディボール,Waddle Dee Ball,Balle Waddle Dee,Bola Waddle Dee,Waddle Dee Topu,
70,Touch02,Waddle Doo Ball,Balle Waddle Doo,Waddle Doo-Ball,Palla Waddle Doo,Bola Waddle Doo,ワドルドゥボール,Waddle Doo Ball,Balle Waddle Doo,Bola Waddle Doo,Waddle Doo Topu,
71,Touch03,Meta Knight Ball,Balle Meta Knight,Meta-Knight-Ball,Palla Meta Knight,Bola Meta Knight,メタナイトボール,Meta Knight Ball,Balle Meta Knight,Bola Meta Knight,Meta Knight Topu,
72,Touch04,Dedede Ball,Balle DaDiDou,Dedede-Ball,Palla King Dedede,Bola Dedede,デデデボール,Dedede Ball,Balle Dadidou,Bola Dedede,Dedede Topu,
73,Touch05,Drawcia,Crayona la Sorcière,Hexe Malia,Pigmenta,Bruja Drawcia,ドロシア ソーサレス,Drawcia,Crayona la Sorcière,Bruja Drawcia,Boyacı Cadı,
74,Touch06,Bloon,Bubulle,Ballonius,Cino Pallon,Pukura,プクラ,Bloon,Bubulle,Pukura,Balon,
75,Touch07,Red Para,Matière Rouge,Roter Para,Para Rosso,Pararrojo,パラ レッド,Red Para,Matière Rouge,Pararrojo,Kırmızı Para,
76,Daroach00,Daroach,Desroches,Daroach,Daroach,Daroach,ドロッチェ,Daroach,Desroches,Daroach,Daroach,
77,Daroach01,Doc,Doc,Doc,Doc,Doc,ドク,Doc,Doc,Doc,Doc,
78,Daroach02,Storo,Forto,Massivo,Storo,Estoro,ストロン,Storo,Forto,Estoro,Gürbüz,
79,Daroach03,Spinni,Spinni,Mausigator,Spinni,Girinni,スピン,Spinni,Spinni,Girinni,Fırfır,
80,Daroach04,Squeaker,Souriris,Quieckso,Squeaker,Chillines,チューリン,Squeaker,Souriri,Chillines,Ciyakçı,
81,Usdx00,Guarding Kirby,Kirby (protection),Kirby (Block),Kirby (parata),Kirby cubriéndose,カービィ（ガード）,Guarding Kirby,Kirby (protection),Kirby cubriéndose,Korunan Kirby,
82,Usdx01,Lololo,Lololo,Lololo,Lololo,Lololo,ロロロ,Lololo,Lololo,Lololo,Lololo,
83,Usdx02,Lalala,Lalala,Lalala,Lalala,Lalala,ラララ,Lalala,Lalala,Lalala,Lalala,
84,Usdx03,Fire Lion,Calcinalion,Feuerlöwe,Leone di Fuoco,León de fuego,ファイアーライオン,Fire Lion,Calcinalion,León de fuego,Ateş Aslanı,
85,Usdx04,Sailor Waddle Dee,Waddle Dee matelot,Matrosen-Waddle Dee,Waddle Dee Marinaio,Waddle Dee marinero,⟦MSBT:0E00000000000C00040008005B30933044309330⟧船員ワドルディ,Sailor Waddle Dee,Waddle Dee Matelot,Waddle Dee marinero,Denizci Waddle Dee,
86,Usdx05,Masked Dedede,DaDiDou Masqué,Dedede Inkognito,Dedede Mascherato,Dedede enmascarado,マスクド・デデデ,Masked Dedede,Dadidou Masqué,Dedede enmascarado,Maskeli Dedede,
87,Usdx06,Galacta Knight,Galacta Knight,Ultra-Knight,Galacta Knight,Galacta Knight,ギャラクティックナイト,Galacta Knight,Galacta Knight,Galacta Knight,Galacta Knight,
88,Usdx07,Knuckle Joe,Knuckle Joe,Knuckle Joe,Knuckle Joe,Knuckle Joe,ナックルジョー,Knuckle Joe,Knuckle Joe,Knuckle Joe,Knuckle Joe,
89,Keito00,Kirby,Kirby,Kirby,Kirby,Kirby,カービィ,Kirby,Kirby,Kirby,Kirby,
90,Keito01,Fluff,PonPon,Plüsch,Batuffolo,Hilván,フラッフ,Fluff,PonPon,Hilván,Pofuduk,
91,Atsumete00,Double Kirby,Kirby (duo),Kirby (Paar),Kirby (coppia),Pareja de Kirbys,カービィ（⟦MSBT:0E00000000000A000400060075305F308A30⟧2人）,Double Kirby,Kirby (duo),Pareja de Kirbys,Çift Kirby,
92,Atsumete01,Beanbon,Germino,Bohnbon,Germigna,Brotín,プッポン,Beanbon,Germino,Brotín,Filizcik,
93,Atsumete02,Skully,Crânolo,Schädli,Spiriteschio,Kráneo,ドクロン,Skully,Crânolo,Kráneo,Kurukafacık,
94,Atsumete03,Melon,Melon,Melone,Melone,Melón,メロン,Melon,Melon,Melón,Kavun,
95,Kwii00,Landia,Landia,Landia,Landia,Landia,ランディア,Landia,Landia,Landia,Landia,
96,Kwii01,Lor Starcutter,Galéronef Lor,Sternenkreuzer Lor,Astrobarca Lor,Astrovelero Lor,⟦MSBT:0E000000000008000200040042307E30⟧天かける⟦MSBT:0E000000000008000200040075306D30⟧船 ローア,Lor Starcutter,Galéronef Lor,Astrovelero Lor,Lor Yıldızkesen,
97,Kwii02,Magolor,Magolor,Magolor,Magolor,Maglor,マホロア,Magolor,Magolor,Maglor,Magolor,
98,Kwii03,Ultra Sword,Super épée,Ultra-Schwert,Mega spada,Gran espada,ウルトラソード,Ultra Sword,Super épée,Gran espada,Ultra Kılıç,
99,Kwii04,Kirby,Kirby,Kirby,Kirby,Kirby,カービィ,Kirby,Kirby,Kirby,Kirby,
100,Kwii05,King Dedede,Roi DaDiDou,König Dedede,King Dedede,Rey Dedede,デデデ⟦MSBT:0E00000000000C0004000800603044304A304630⟧大王,King Dedede,Roi Dadidou,Rey Dedede,Kral Dedede,
101,Kwii06,Meta Knight,Meta Knight,Meta-Knight,Meta Knight,Meta Knight,メタナイト,Meta Knight,Meta Knight,Meta Knight,Meta Knight,
102,Kwii07,Waddle Dee,Waddle Dee,Waddle Dee,Waddle Dee,Waddle Dee,ワドルディ,Waddle Dee,Waddle Dee,Waddle Dee,Waddle Dee,
103,Tdx00,Hypernova,Méganova,Meganova,Ipernova,Hipernova,ビッグバンカービィ,Hypernova,Méganova,Hipernova,Hipernova,
104,Tdx01,Queen Sectonia,Reine Sectonia,Königin Sectonia,Queen Sectonia,Reina Sectonia,クィン・セクトニア,Queen Sectonia,Reine Sectonia,Reina Sectonia,Kraliçe Sectonia,
105,Tdx02,Taranza,Taranza,Taranza,Taranza,Taraña,タランザ,Taranza,Taranza,Taraña,Örümza,
106,Tdx03,People of the Sky,Habitants du ciel,Himmelsvolk,Abitanti del Cielo,Habitantes de los cielos,⟦MSBT:0E00000000000C0004000800663093304F304630⟧天空の⟦MSBT:0E00000000000800020004005F307F30⟧民,People of the Sky,Habitants du ciel,Habitantes de los cielos,Gökyüzü Halkı,
107,Tdx04,King Dedede Icon,Icône Roi DaDiDou,König Dedede-Logo,Icona King Dedede,Icono del Rey Dedede,デデデ⟦MSBT:0E00000000000C0004000800603044304A304630⟧大王マーク,King Dedede Icon,Icône Roi Dadidou,Icono del Rey Dedede,Kral Dedede İkonu,
108,Tdx05,Kirby (3D Warp Star),Kirby (étoile Warp 3D),Kirby (3D-Warp-Stern),Kirby (Stella Warp 3D),Kirby (estrella remolque 3D),カービィ（3Dワープスター）,Kirby (3D Warp Star),Kirby (étoile Warp 3D),Kirby (estrella remolque 3D),Kirby (3D Warp Yıldızı),
109,Tdx06,Beetley,Scaraby,Hornbock,Scarabugghio,Escarabí,ビートリー,Beetley,Scaraby,Escarabí,Böcekçik,
110,Tdx07,Ringle,Ding Dong,Ringdong,Dindin,Dindón,ディングル,Ringle,Ding Dong,Dindón,Çıngırak,
111,Denz00,Deluxe Logo,Logo « Deluxe »,Deluxe-Titellogo,"Logo ""Deluxe""","Logotipo ""Z Deluxe""",タイトルロゴ/Z,Deluxe Logo,Logo « Deluxe »,"Logotipo ""Z Deluxe""",Deluxe Logosu,
112,Denz01,King Dedede (Tambourine),Roi DaDiDou (tambourin),König Dedede (Tamburin),King Dedede (tamburello),Rey Dedede (pandereta),デデデ⟦MSBT:0E00000000000C0004000800603044304A304630⟧大王（タンバリン）,King Dedede (Tambourine),Roi Dadidou (tambourin),Rey Dedede (pandereta),Kral Dedede (Tef),
113,Fighterz00,Deluxe Logo,Logo « Deluxe »,Deluxe-Titellogo,"Logo ""Deluxe""","Logotipo ""Z Deluxe"" II",タイトルロゴ/Z,Deluxe Logo,Logo « Deluxe »,"Logotipo ""Z Deluxe"" II",Deluxe Logosu,
114,Fighterz01,Team Cannon,Canon coop,Teamkanone,Cannone combinato,Cañón equipo,チーム⟦MSBT:0E0000000000100006000C004C3063305F3044307B304630⟧合体砲,Team Cannon,Canon coop,Cañón equipo,Takım Topu,
115,Touchsr00,Kirby,Kirby,Kirby,Kirby,Kirby,カービィ,Kirby,Kirby,Kirby,Kirby,
116,Touchsr01,Elline,Éline,Eline,Elline,Eline,エリーヌ,Elline,Éline,Eline,Elline,
117,Touchsr02,Claycia,Glaizia,Tonia,Clargilla,Claycia,クレイシア,Claycia,Glaizia,Claycia,Kilcia,
118,Nows00,Kirby Doodle,Gribouillage Kirby,Skizze: Kirby,Schizzo Kirby,Garabato de Kirby,らくがき/カービィ,Kirby Doodle,Gribouillage Kirby,Garabato de Kirby,Kirby Karalaması,
119,Nows01,King Dedede Doodle,Gribouillage Roi DaDiDou,Skizze: König Dedede,Schizzo King Dedede,Garabato del Rey Dedede,らくがき/デデデ⟦MSBT:0E00000000000C0004000800603044304A304630⟧大王,King Dedede Doodle,Gribouillage Roi Dadidou,Garabato del Rey Dedede,Kral Dedede Karalaması,
120,Nows02,Meta Knight Doodle,Gribouillage Meta Knight,Skizze: Meta-Knight,Schizzo Meta Knight,Garabato de Meta Knight,らくがき/メタナイト,Meta Knight Doodle,Gribouillage Meta Knight,Garabato de Meta Knight,Meta Knight Karalaması,
121,Nows03,Bandana Waddle Dee Doodle,⟦MSBT:0E000000020002005A00⟧Gribouillage Bandana Waddle Dee⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006200⟧Skizze: Waddle-Dee-Assistent⟦MSBT:0E000000020002006400⟧,Schizzo Waddle Dee aiutante,⟦MSBT:0E000000020002005A00⟧Garabato de Waddle Dee pañuelo⟦MSBT:0E000000020002006400⟧,らくがき/バンダナワドルディ,Bandana Waddle Dee Doodle,⟦MSBT:0E000000020002005A00⟧Gribouillage Bandana Waddle Dee⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Garabato de Waddle Dee pañuelo⟦MSBT:0E000000020002006400⟧,Bandanalı Waddle Dee Karalaması,
122,Nows04,Waddle Doo Doodle,Gribouillage Waddle Doo,Skizze: Waddle Doo,Schizzo Waddle Doo,Garabato de Waddle Doo,らくがき/ワドルドゥ,Waddle Doo Doodle,Gribouillage Waddle Doo,Garabato de Waddle Doo,Waddle Doo Karalaması,
123,Nows05,Taranza Doodle,Gribouillage Taranza,Skizze: Taranza,Schizzo Taranza,Garabato de Taraña,らくがき/タランザ,Taranza Doodle,Gribouillage Taranza,Garabato de Taraña,Örümza Karalaması,
124,Nows06,Daroach Doodle,Gribouillage Desroches,Skizze: Daroach,Schizzo Daroach,Garabato de Daroach,らくがき/ドロッチェ,Daroach Doodle,Gribouillage Desroches,Garabato de Daroach,Daroach Karalaması,
125,Nows07,Magolor Doodle,Gribouillage Magolor,Skizze: Magolor,Schizzo Magolor,Garabato de Maglor,らくがき/マホロア,Magolor Doodle,Gribouillage Magolor,Garabato de Maglor,Magolor Karalaması,
126,Nows08,Comic Book Kirby,Kirby (BD),Comic: Kirby,Kirby (fumetto),Viñeta de Kirby,アメコミ⟦MSBT:0E000000000008000200040075304630⟧風/カービィ,Comic Book Kirby,Kirby (BD),Viñeta de Kirby,Çizgi Roman Kirby,
127,Nows09,Comic Book Dedede,Roi DaDiDou (BD),Comic: König Dedede,King Dedede (fumetto),Viñeta del Rey Dedede,アメコミ⟦MSBT:0E000000000008000200040075304630⟧風/デデデ⟦MSBT:0E00000000000C0004000800603044304A304630⟧大王,Comic Book Dedede,Roi Dadidou (BD),Viñeta del Rey Dedede,Çizgi Roman Dedede,
128,Nows10,Comic Book Meta Knight,Meta Knight (BD),Comic: Meta-Knight,Meta Knight (fumetto),Viñeta de Meta Knight,アメコミ⟦MSBT:0E000000000008000200040075304630⟧風/メタナイト,Comic Book Meta Knight,Meta Knight (BD),Viñeta de Meta Knight,Çizgi Roman Meta Knight,
129,Nows11,⟦MSBT:0E000000020002005A00⟧Comic Book Bandana Waddle Dee⟦MSBT:0E000000020002006400⟧,Bandana Waddle Dee (BD),Comic: Waddle-Dee-Assistent,⟦MSBT:0E000000020002005F00⟧Waddle Dee aiutante (fumetto)⟦MSBT:0E000000020002006400⟧,Viñeta de Waddle Dee,アメコミ⟦MSBT:0E000000000008000200040075304630⟧風/バンダナワドルディ,⟦MSBT:0E000000020002005A00⟧Comic Book Bandana Waddle Dee⟦MSBT:0E000000020002006400⟧,Bandana Waddle Dee (BD),Viñeta de Waddle Dee,⟦MSBT:0E000000020002005A00⟧Çizgi Roman Bandanalı Waddle Dee⟦MSBT:0E000000020002006400⟧,
130,Nows12,Manga Kirby,Kirby (manga),Manga: Kirby,Kirby (manga),Ilustración de Kirby,⟦MSBT:0E00000000000A000400060052304D304C30⟧劇画⟦MSBT:0E000000000008000200040075304630⟧風/カービィ,Manga Kirby,Kirby (manga),Ilustración de Kirby,Manga Kirby,
131,Nows13,Manga Dedede,Roi DaDiDou (manga),Manga: König Dedede,King Dedede (manga),Ilustración del Rey Dedede,⟦MSBT:0E00000000000A000400060052304D304C30⟧劇画⟦MSBT:0E000000000008000200040075304630⟧風/デデデ⟦MSBT:0E00000000000C0004000800603044304A304630⟧大王,Manga Dedede,Roi Dadidou (manga),Ilustración del Rey Dedede,Manga Dedede,
132,Nows14,Manga Meta Knight,Meta Knight (manga),Manga: Meta-Knight,Meta Knight (manga),Ilustración de Meta Knight,⟦MSBT:0E00000000000A000400060052304D304C30⟧劇画⟦MSBT:0E000000000008000200040075304630⟧風/メタナイト,Manga Meta Knight,Meta Knight (manga),Ilustración de Meta Knight,Manga Meta Knight,
133,Nows15,Manga Bandana Waddle Dee,Bandana Waddle Dee (manga),⟦MSBT:0E000000020002006200⟧Manga: Waddle-Dee-Assistent⟦MSBT:0E000000020002006400⟧,Waddle Dee aiutante (manga),⟦MSBT:0E000000020002005500⟧Ilustración de Waddle Dee pañuelo⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00000000000A000400060052304D304C30⟧劇画⟦MSBT:0E000000000008000200040075304630⟧風/バンダナワドルディ,Manga Bandana Waddle Dee,Bandana Waddle Dee (manga),⟦MSBT:0E000000020002005500⟧Ilustración de Waddle Dee pañuelo⟦MSBT:0E000000020002006400⟧,Manga Bandanalı Waddle Dee,
134,Nows16,Kirby Gear,Engrenage Kirby,Zahnrad: Kirby,Ingranaggio Kirby,Engranaje de Kirby,⟦MSBT:0E00000000000C00040008006F3050308B307E30⟧歯車/カービィ,Kirby Gear,Engrenage Kirby,Engranaje de Kirby,Kirby Dişlisi,
135,Nows17,King Dedede Gear,Engrenage Roi DaDiDou,Zahnrad: König Dedede,Ingranaggio King Dedede,Engranaje del Rey Dedede,⟦MSBT:0E00000000000C00040008006F3050308B307E30⟧歯車/デデデ⟦MSBT:0E00000000000C0004000800603044304A304630⟧大王,King Dedede Gear,Engrenage Roi Dadidou,Engranaje del Rey Dedede,Kral Dedede Dişlisi,
136,Nows18,Meta Knight Gear,Engrenage Meta Knight,Zahnrad: Meta-Knight,Ingranaggio Meta Knight,Engranaje de Meta Knight,⟦MSBT:0E00000000000C00040008006F3050308B307E30⟧歯車/メタナイト,Meta Knight Gear,Engrenage Meta Knight,Engranaje de Meta Knight,Meta Knight Dişlisi,
137,Nows19,Waddle Dee Gear,Engrenage Waddle Dee,Zahnrad: Waddle Dee,Ingranaggio Waddle Dee,Engranaje de Waddle Dee,⟦MSBT:0E00000000000C00040008006F3050308B307E30⟧歯車/ワドルディ,Waddle Dee Gear,Engrenage Waddle Dee,Engranaje de Waddle Dee,Waddle Dee Dişlisi,
138,Nows20,Robobot Armour Gear,Engrenage Robobot,Zahnrad: Robobot,Ingranaggio Robobot,Engranaje de Robobot,⟦MSBT:0E00000000000C00040008006F3050308B307E30⟧歯車/ロボボアーマー,Robobot Armor Gear,Engrenage Robobot,Engranaje de Robobot,Robobot Zırhı Dişlisi,
139,Nows21,Kirby Emblem,Emblème Kirby,Kirby-Wappen,Emblema Kirby,Emblema de Kirby,エムブレム/カービィ,Kirby Emblem,Emblème Kirby,Emblema de Kirby,Kirby Amblemi,
140,Nows22,Tool Icon,Icône outils,Werkzeug-Logo,Icona Attrezzi,Icono de herramientas,⟦MSBT:0E00000000000A0004000600533046305030⟧工具マーク,Tool Icon,Icône outils,Icono de herramientas,Alet İkonu,
141,Nows23,Kirby Medal,Médaille Kirby,Orden: Kirby,Medaglia Kirby,Medalla de Kirby,メダル/カービィ,Kirby Medal,Médaille Kirby,Medalla de Kirby,Kirby Madalyası,
142,Nows24,King Dedede Medal,Médaille Roi DaDiDou,Orden: König Dedede,Medaglia King Dedede,Medalla del Rey Dedede,メダル/デデデ⟦MSBT:0E00000000000C0004000800603044304A304630⟧大王,King Dedede Medal,Médaille Roi Dadidou,Medalla del Rey Dedede,Kral Dedede Madalyası,
