index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
10,CopiedAbilitySpecialDesign,"Inhaled ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E00000003000400FE9A10FF⟧ ⟦MSBT:0E00000003000400000000FF⟧and
copied the ⟦MSBT:0E00000003000400FE9A10FF⟧custom⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧ ability!","Vous avez obtenu le pouvoir
⟦MSBT:0E00000003000400FE9A10FF⟧personnalisé⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧ grâce
à un amiibo ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400000000FF⟧ !","⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧ ⟦MSBT:0E00000003000400000000FF⟧eingesaugt und
die ⟦MSBT:0E00000003000400FE9A10FF⟧exklusive⟦MSBT:0E00000003000400000000FF⟧ Fähigkeit ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧
kopiert!","Kirby ha risucchiato
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400FE9A10FF⟧ ⟦MSBT:0E00000003000400000000FF⟧e copiato
l'abilità ⟦MSBT:0E00000003000400FE9A10FF⟧personalizzata ⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧!","¡Has absorbido el amiibo
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400FE9A10FF⟧ ⟦MSBT:0E00000003000400000000FF⟧y has copiado
la habilidad ⟦MSBT:0E00000003000400FE9A10FF⟧exclusiva⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E00000003000400FE9A10FF⟧「⟦MSBT:0E00020004000000⟧」⟦MSBT:0E00000003000400000000FF⟧の ⟦MSBT:0E00000000000C000C000800A230DF30FC30DC30⟧amiiboを すいこんで
⟦MSBT:0E00000003000400FE9A10FF⟧スペシャルな⟦MSBT:0E00000003000400000000FF⟧ デザインの ⟦MSBT:0E00000003000400FE9A10FF⟧「⟦MSBT:0E00020005000000⟧」⟦MSBT:0E00000003000400000000FF⟧を コピー！","Inhaled ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E00000003000400FE9A10FF⟧ ⟦MSBT:0E00000003000400000000FF⟧and
copied the ⟦MSBT:0E00000003000400FE9A10FF⟧custom⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧ ability!","Vous avez obtenu le pouvoir
⟦MSBT:0E00000003000400FE9A10FF⟧personnalisé⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧ grâce
à un amiibo ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400000000FF⟧!","¡Has absorbido el amiibo
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400FE9A10FF⟧ ⟦MSBT:0E00000003000400000000FF⟧y has copiado
la habilidad ⟦MSBT:0E00000003000400FE9A10FF⟧exclusiva⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400000000FF⟧ figürünü içine çektin ve
⟦MSBT:0E00000003000400FE9A10FF⟧özel tasarımlı⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧
yeteneğini kopyaladın!",
11,CopiedAbilitySpecialColor,"Inhaled ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E00000003000400FE9A10FF⟧ ⟦MSBT:0E00000003000400000000FF⟧and
copied a ⟦MSBT:0E00000003000400FE9A10FF⟧colourful⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧ ability!","Vous avez obtenu une version ⟦MSBT:0E00000003000400FE9A10FF⟧colorée
⟦MSBT:0E00000003000400000000FF⟧du pouvoir ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧ grâce à
un amiibo ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400000000FF⟧ !","⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧ ⟦MSBT:0E00000003000400000000FF⟧eingesaugt und
die ⟦MSBT:0E00000003000400FE9A10FF⟧bunte⟦MSBT:0E00000003000400000000FF⟧ Fähigkeit ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧
kopiert!","Kirby ha risucchiato
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400FE9A10FF⟧ ⟦MSBT:0E00000003000400000000FF⟧e copiato
una ⟦MSBT:0E00000003000400FE9A10FF⟧variopinta⟦MSBT:0E00000003000400000000FF⟧ abilità ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧!","¡Has absorbido el amiibo
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400FE9A10FF⟧ ⟦MSBT:0E00000003000400000000FF⟧y has copiado
la habilidad ⟦MSBT:0E00000003000400FE9A10FF⟧colorida⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E00000003000400FE9A10FF⟧「⟦MSBT:0E00020004000000⟧」⟦MSBT:0E00000003000400000000FF⟧の ⟦MSBT:0E00000000000C000C000800A230DF30FC30DC30⟧amiiboを すいこんで
⟦MSBT:0E00000003000400FE9A10FF⟧「⟦MSBT:0E00020005000000⟧」⟦MSBT:0E00000003000400000000FF⟧を コピー！ おまけに ⟦MSBT:0E00000003000400FE9A10FF⟧カラーチェンジ！⟦MSBT:0E00000003000400000000FF⟧","Inhaled ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧ ⟦MSBT:0E00000003000400000000FF⟧and
copied a ⟦MSBT:0E00000003000400FE9A10FF⟧colorful⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧ ability!","Vous avez obtenu une version ⟦MSBT:0E00000003000400FE9A10FF⟧colorée
⟦MSBT:0E00000003000400000000FF⟧du pouvoir ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧ grâce à
un amiibo ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400000000FF⟧!","¡Has absorbido el amiibo
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400FE9A10FF⟧ ⟦MSBT:0E00000003000400000000FF⟧y has copiado
la habilidad ⟦MSBT:0E00000003000400FE9A10FF⟧colorida⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020004000000⟧⟦MSBT:0E00000003000400000000FF⟧ figürünü içine çektin ve
⟦MSBT:0E00000003000400FE9A10FF⟧renkli⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧
yeteneğini kopyaladın!",
12,CopiedRandomAbility,"Inhaled an amiibo and copied
the ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧ ability at random!","Le hasard vous a permis d'obtenir
le pouvoir ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧
en scannant cet amiibo !","amiibo eingesaugt und zufällig
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧ ⟦MSBT:0E00000003000400000000FF⟧kopiert!","Kirby ha risucchiato un amiibo
e copiato l'abilità casuale
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧!","¡Has absorbido un amiibo
y has copiado al azar la
habilidad ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E00000000000C000C000800A230DF30FC30DC30⟧amiiboを すいこんで
ランダムで ⟦MSBT:0E00000003000400FE9A10FF⟧「⟦MSBT:0E00020005000000⟧」⟦MSBT:0E00000003000400000000FF⟧を コピー！","Inhaled an amiibo and⟦MSBT:0E00000003000400FE9A10FF⟧
⟦MSBT:0E00000003000400000000FF⟧copied the ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧
⟦MSBT:0E00000003000400000000FF⟧ability at random!","Le hasard vous a permis d'obtenir
le pouvoir ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧
en aspirant cet amiibo!","¡Has absorbido un amiibo
y has copiado al azar la
habilidad ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧!","Bir amiibo'yu içine çektin ve
rastgele ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020005000000⟧⟦MSBT:0E00000003000400000000FF⟧
yeteneğini kopyaladın!",
13,GotItemMetaGo,"You received an ⟦MSBT:0E00000003000400FE9A10FF⟧item ⟦MSBT:0E00000003000400000000FF⟧from
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020003000000⟧⟦MSBT:0E00000003000400000000FF⟧!","Vous avez obtenu un ⟦MSBT:0E00000003000400FE9A10FF⟧objet⟦MSBT:0E00000003000400000000FF⟧ grâce
à l'amiibo ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020003000000⟧⟦MSBT:0E00000003000400000000FF⟧ !","Du erhältst ein ⟦MSBT:0E00000003000400FE9A10FF⟧Item ⟦MSBT:0E00000003000400000000FF⟧von dem
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020003000000⟧⟦MSBT:0E00000003000400000000FF⟧-amiibo!","Meta Knight ha ricevuto un ⟦MSBT:0E00000003000400FE9A10FF⟧oggetto ⟦MSBT:0E00000003000400000000FF⟧da
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020003000000⟧⟦MSBT:0E00000003000400000000FF⟧!","¡Has recibido un ⟦MSBT:0E00000003000400FE9A10FF⟧objeto ⟦MSBT:0E00000003000400000000FF⟧del amiibo
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020003000000⟧⟦MSBT:0E00000003000400000000FF⟧!"," ⟦MSBT:0E00000003000400FE9A10FF⟧「⟦MSBT:0E00020003000000⟧」⟦MSBT:0E00000003000400000000FF⟧の ⟦MSBT:0E00000000000C000C000800A230DF30FC30DC30⟧amiiboから
⟦MSBT:0E00000003000400FE9A10FF⟧アイテム⟦MSBT:0E00000003000400000000FF⟧を もらった！","You received an ⟦MSBT:0E00000003000400FE9A10FF⟧item ⟦MSBT:0E00000003000400000000FF⟧from the
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020003000000⟧ ⟦MSBT:0E00000003000400000000FF⟧amiibo!","Vous avez obtenu un ⟦MSBT:0E00000003000400FE9A10FF⟧objet⟦MSBT:0E00000003000400000000FF⟧ grâce
à l'amiibo ⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020003000000⟧⟦MSBT:0E00000003000400000000FF⟧!","¡Has recibido un ⟦MSBT:0E00000003000400FE9A10FF⟧objeto ⟦MSBT:0E00000003000400000000FF⟧del amiibo
⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020003000000⟧⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E00000003000400FE9A10FF⟧⟦MSBT:0E00020003000000⟧⟦MSBT:0E00000003000400000000FF⟧ figüründen
⟦MSBT:0E00000003000400FE9A10FF⟧eşya⟦MSBT:0E00000003000400000000FF⟧ aldın!",
14,GotItemMetaGoUnknown,You got an ⟦MSBT:0E00000003000400FE9A10FF⟧item ⟦MSBT:0E00000003000400000000FF⟧from an amiibo!,"Vous avez obtenu un ⟦MSBT:0E00000003000400FE9A10FF⟧objet
⟦MSBT:0E00000003000400000000FF⟧grâce à un amiibo !","Du erhältst ein ⟦MSBT:0E00000003000400FE9A10FF⟧Item
⟦MSBT:0E00000003000400000000FF⟧von einem amiibo!","Meta Knight ha ottenuto un
⟦MSBT:0E00000003000400FE9A10FF⟧oggetto ⟦MSBT:0E00000003000400000000FF⟧da un amiibo!","¡Has recibido un ⟦MSBT:0E00000003000400FE9A10FF⟧objeto ⟦MSBT:0E00000003000400000000FF⟧de
un amiibo!",⟦MSBT:0E00000000000C000C000800A230DF30FC30DC30⟧amiiboから ⟦MSBT:0E00000003000400FE9A10FF⟧アイテム⟦MSBT:0E00000003000400000000FF⟧を もらった！,You got an ⟦MSBT:0E00000003000400FE9A10FF⟧item ⟦MSBT:0E00000003000400000000FF⟧from an amiibo!,"Vous avez obtenu un ⟦MSBT:0E00000003000400FE9A10FF⟧objet
⟦MSBT:0E00000003000400000000FF⟧grâce à un amiibo!","¡Has recibido un ⟦MSBT:0E00000003000400FE9A10FF⟧objeto ⟦MSBT:0E00000003000400000000FF⟧de
un amiibo!",Bir amiibo'dan ⟦MSBT:0E00000003000400FE9A10FF⟧eşya⟦MSBT:0E00000003000400000000FF⟧ aldın!,
15,ErrorNotSupported,Unable to read ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧.,"La lecture de l'⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧
a échoué.","Das ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧ konnte nicht
gelesen werden.",Impossibile leggere l'⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧.,"No se han podido leer
los datos del ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧.",⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00000000000C000C000800A230DF30FC30DC30⟧amiibo⟦MSBT:0E00000003000400000000FF⟧では ありません。,The ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧ couldn't be read.,"La lecture de l'⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧
a échoué.","No se han podido leer
los datos del ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧.",⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧ okunamadı.,
16,ErrorInvalidFormatVersion,This ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo ⟦MSBT:0E00000003000400000000FF⟧is not supported.,"Cet ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧ n'est pas
compatible.","Dieses ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo ⟦MSBT:0E00000003000400000000FF⟧wird nicht
unterstützt.","Questo ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo ⟦MSBT:0E00000003000400000000FF⟧non
è compatibile.",Este ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo ⟦MSBT:0E00000003000400000000FF⟧no es compatible.,この⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00000000000C000C000800A230DF30FC30DC30⟧amiibo⟦MSBT:0E00000003000400000000FF⟧には ⟦MSBT:0E00000000000C00040008005F3044304A304630⟧対応していません。,This ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo ⟦MSBT:0E00000003000400000000FF⟧is not supported.,"Cet ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧ n'est pas
compatible.",Este ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo ⟦MSBT:0E00000003000400000000FF⟧no es compatible.,Bu ⟦MSBT:0E00000003000400FF4B32FF⟧amiibo⟦MSBT:0E00000003000400000000FF⟧ desteklenmiyor.,
17,ErrorOther,An ⟦MSBT:0E00000003000400FF4B32FF⟧error ⟦MSBT:0E00000003000400000000FF⟧occurred.,Une ⟦MSBT:0E00000003000400FF4B32FF⟧erreur⟦MSBT:0E00000003000400000000FF⟧ est survenue.,Ein ⟦MSBT:0E00000003000400FF4B32FF⟧Fehler ⟦MSBT:0E00000003000400000000FF⟧ist aufgetreten.,Si è verificato un ⟦MSBT:0E00000003000400FF4B32FF⟧errore⟦MSBT:0E00000003000400000000FF⟧.,Se ha producido un ⟦MSBT:0E00000003000400FF4B32FF⟧error⟦MSBT:0E00000003000400000000FF⟧.,⟦MSBT:0E00000003000400FF4B32FF⟧エラー⟦MSBT:0E00000003000400000000FF⟧が ⟦MSBT:0E00000000000C00040008006F3063305B304430⟧発生しました。,An ⟦MSBT:0E00000003000400FF4B32FF⟧error ⟦MSBT:0E00000003000400000000FF⟧occurred.,Une ⟦MSBT:0E00000003000400FF4B32FF⟧erreur⟦MSBT:0E00000003000400000000FF⟧ est survenue.,Se ha producido un ⟦MSBT:0E00000003000400FF4B32FF⟧error⟦MSBT:0E00000003000400000000FF⟧.,⟦MSBT:0E00000003000400FF4B32FF⟧Bir hata⟦MSBT:0E00000003000400000000FF⟧ oluştu.,
18,ErrorUpdateRequired,"An ⟦MSBT:0E00000003000400FF4B32FF⟧update⟦MSBT:0E00000003000400000000FF⟧ is required for the
⟦MSBT:0E00000003000400FF4B32FF⟧NFC reader/writer⟦MSBT:0E00000003000400000000FF⟧. Would you
like to ⟦MSBT:0E00000003000400FF4B32FF⟧update⟦MSBT:0E00000003000400000000FF⟧ now?","Le ⟦MSBT:0E00000003000400FF4B32FF⟧lecteur/enregistreur NFC⟦MSBT:0E00000003000400000000FF⟧
doit être ⟦MSBT:0E00000003000400FF4B32FF⟧mis à jour⟦MSBT:0E00000003000400000000FF⟧.
Voulez-vous procéder
à la ⟦MSBT:0E00000003000400FF4B32FF⟧mise à jour⟦MSBT:0E00000003000400000000FF⟧ ?","Das ⟦MSBT:0E00000003000400FF4B32FF⟧NFC-Lese-/Schreibgerät
⟦MSBT:0E00000003000400000000FF⟧benötigt ein ⟦MSBT:0E00000003000400FF4B32FF⟧Update⟦MSBT:0E00000003000400000000FF⟧. Willst du
es jetzt ⟦MSBT:0E00000003000400FF4B32FF⟧durchführen⟦MSBT:0E00000003000400000000FF⟧?","È necessario ⟦MSBT:0E00000003000400FF4B32FF⟧aggiornare⟦MSBT:0E00000003000400000000FF⟧
il ⟦MSBT:0E00000003000400FF4B32FF⟧lettore/scrittore NFC⟦MSBT:0E00000003000400000000FF⟧.
Vuoi ⟦MSBT:0E00000003000400FF4B32FF⟧aggiornarlo⟦MSBT:0E00000003000400000000FF⟧ ora?","Es necesario ⟦MSBT:0E00000003000400FF4B32FF⟧actualizar⟦MSBT:0E00000003000400000000FF⟧ el
⟦MSBT:0E00000003000400FF4B32FF⟧lector/grabador de NFC⟦MSBT:0E00000003000400000000FF⟧.
¿Quieres hacerlo ahora?","⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E0000000000100006000C00A830CC30A830D530B730FC30⟧NFCリーダー/ライター⟦MSBT:0E00000003000400000000FF⟧の
⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00000000000C00040008005330463057309330⟧更新⟦MSBT:0E00000003000400000000FF⟧が ⟦MSBT:0E00000000000C00040008007230643088304630⟧必要です。
⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00000000000C00040008005330463057309330⟧更新⟦MSBT:0E00000003000400000000FF⟧しますか？","The ⟦MSBT:0E00000003000400FF4B32FF⟧NFC reader/writer
⟦MSBT:0E00000003000400000000FF⟧needs to be ⟦MSBT:0E00000003000400FF4B32FF⟧updated⟦MSBT:0E00000003000400000000FF⟧.
Would you like to ⟦MSBT:0E00000003000400FF4B32FF⟧update⟦MSBT:0E00000003000400000000FF⟧?","Le ⟦MSBT:0E00000003000400FF4B32FF⟧lecteur/enregistreur CCP⟦MSBT:0E00000003000400000000FF⟧
doit être ⟦MSBT:0E00000003000400FF4B32FF⟧mis à jour⟦MSBT:0E00000003000400000000FF⟧.
Voulez-vous procéder
à la ⟦MSBT:0E00000003000400FF4B32FF⟧mise à jour⟦MSBT:0E00000003000400000000FF⟧?","Es necesario ⟦MSBT:0E00000003000400FF4B32FF⟧actualizar⟦MSBT:0E00000003000400000000FF⟧ el
⟦MSBT:0E00000003000400FF4B32FF⟧lector/grabador de NFC⟦MSBT:0E00000003000400000000FF⟧.
¿Quieres hacerlo ahora?","⟦MSBT:0E00000003000400FF4B32FF⟧NFC Okuyucu/Yazıcının⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FF4B32FF⟧güncellenmesi⟦MSBT:0E00000003000400000000FF⟧ gerekiyor.
Şimdi ⟦MSBT:0E00000003000400FF4B32FF⟧güncellensin mi⟦MSBT:0E00000003000400000000FF⟧?",
19,ErrorWifiOff,"⟦MSBT:0E00000003000400FF4B32FF⟧Wireless communication⟦MSBT:0E00000003000400000000FF⟧ must
be ⟦MSBT:0E00000003000400FF4B32FF⟧enabled⟦MSBT:0E00000003000400000000FF⟧.","Assurez-vous que la
⟦MSBT:0E00000003000400FF4B32FF⟧communication sans fil
⟦MSBT:0E00000003000400000000FF⟧est bien activée.","⟦MSBT:0E00000003000400FF4B32FF⟧Aktiviere⟦MSBT:0E00000003000400000000FF⟧ die ⟦MSBT:0E00000003000400FF4B32FF⟧drahtlose Ver-
bindung⟦MSBT:0E00000003000400000000FF⟧, bevor du fortfährst.","La ⟦MSBT:0E00000003000400FF4B32FF⟧comunicazione wireless⟦MSBT:0E00000003000400000000FF⟧
deve essere ⟦MSBT:0E00000003000400FF4B32FF⟧attivata⟦MSBT:0E00000003000400000000FF⟧.","⟦MSBT:0E000000020002005F00⟧Activa la ⟦MSBT:0E00000003000400FF4B32FF⟧comunicación⟦MSBT:0E000000020002005F00⟧
inalámbrica ⟦MSBT:0E000000020002005F00⟧⟦MSBT:0E00000003000400000000FF⟧antes de continuar.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00000000000C00040008007B3093305F304430⟧本体の ⟦MSBT:0E00000003000400FF4B32FF⟧むせん⟦MSBT:0E00000000000C00040008006430463057309330⟧通信きのう⟦MSBT:0E00000003000400000000FF⟧を
⟦MSBT:0E00000003000400FF4B32FF⟧ON⟦MSBT:0E00000003000400000000FF⟧に してください。","Before proceeding, ⟦MSBT:0E00000003000400FF4B32FF⟧enable⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FF4B32FF⟧wireless communication⟦MSBT:0E00000003000400000000FF⟧.","Assurez-vous que la
⟦MSBT:0E00000003000400FF4B32FF⟧communication sans fil
⟦MSBT:0E00000003000400000000FF⟧est bien ⟦MSBT:0E00000003000400FF4B32FF⟧activée⟦MSBT:0E00000003000400000000FF⟧.","⟦MSBT:0E000000020002005F00⟧⟦MSBT:0E00000003000400FF4B32FF⟧Activa⟦MSBT:0E00000003000400000000FF⟧ la ⟦MSBT:0E00000003000400FF4B32FF⟧comunicación
inalámbrica ⟦MSBT:0E00000003000400000000FF⟧antes de continuar.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00000003000400FF4B32FF⟧Kablosuz iletişim⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FF4B32FF⟧açık⟦MSBT:0E00000003000400000000FF⟧ olmalı.",
