"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Mini_PairPair","Mikro Oyun: Hafıza Eşleştirme","Minigame: Memory Match","Minigame: Memory Match","Mini-jeu : Deux par deux","Minijeu : Deux par deux","Minispiel: Gleich und gleich","Minigioco: Memory Match","Minijuego: Parejas","Minijuego: Parejas","ミニゲーム 『ペアペア』"
"Mini_Mandragora","Mikro Oyun: Kök Uyanışı","Minigame: Root Awakening","Minigame: Root Awakening","Mini-jeu : Mandragore","Minijeu : Mandragore","Minispiel: Alraune","Minigioco: Mandragora","Minijuego: Mandrágora","Minijuego: Mandrágora","ミニゲーム 『あぶない☆マンドラゴラ』"
"Mini_Needle","Mikro Oyun: Dikiş Dikiş","Minigame: Sew Tricky","Minigame: Sew Tricky","Mini-jeu : Droit dans le chas","Minijeu : Droit dans le chas","Minispiel: Öhr-ten","Minigioco: Centra il bersaglio","Minijuego: En el ojo","Minijuego: En el ojo","ミニゲーム 『ハリ＆イトはつづくよどこまでも』"
"Mini_Wind","Mikro Oyun: Folyo Fiyaskosu!","Minigame: Foiled!","Minigame: Foiled!","Mini-jeu : Escrime","Minijeu : Escrime","Minispiel: Fechten!","Minigioco: Fioretto!","Minijuego: Más florituras","Minijuego: Más florituras","ミニゲーム 『しなりつづけるカタナ』"
"StaffRoll","Çeşitli: Jenerik","Misc.: Staff Credits","Misc.: Staff Credits","Autres : crédits du jeu","Autres : Générique du jeu","Anderes: Abspann","Altro: Riconoscimenti","Otros: Créditos","Otros: Créditos","そのた 『スタッフロール』"
"Afreco01","Stüdyo Oturumu: Şehirde Bir Gece","Studio Session: Night on the Town","Studio Session: Night on the Town","Doublage : Nuit sur la ville","Doublage : Nuit sur la ville","Vertonung: Eine Nacht für die Katz","Doppiaggio: Jimmy","Doblaje: Noche de marcha","Doblaje: Noche citadina","アフレコ 『ジミー』"
"Afreco02","Stüdyo Oturumu: Tarz Arayışı","Studio Session: Search for Style","Studio Session: Search for Style","Doublage : Recherche de style","Doublage : Recherche de style","Vertonung: So viel Style muss sein","Doppiaggio: Mona","Doblaje: El estilo ideal","Doblaje: El estilo ideal","アフレコ 『モナ』"
"Afreco03","Stüdyo Oturumu: Havalı Taksiciler","Studio Session: Cool Cabbies","Studio Session: Cool Cabbies","Doublage : Taxi à toute épreuve","Doublage : Taxi à toute épreuve","Vertonung: Ein Taxi in Not","Doppiaggio: Dribble e Spitz","Doblaje: Dos taxistas sensatos","Doblaje: Taxistas de confianza","アフレコ 『ドリブル＆スピッツ』"
"Afreco04","Stüdyo Oturumu: Parlama Zamanı","Studio Session: Time to Sparkle","Studio Session: Time to Sparkle","Doublage : Diamantville Téléachat","Doublage : Diamantville Téléachat","Vertonung: Zeit für Muckis","Doppiaggio: 5-Volt","Doblaje: Levantamiento de sartenes","Doblaje: Levantamiento de sartén","アフレコ 『ファイブワット』"
"Afreco05","Stüdyo Oturumu: Cesareti Çağır","Studio Session: Summon the Courage","Studio Session: Summon the Courage","Doublage : Invocation du courage","Doublage : Invocation du courage","Vertonung: Dämonisches Magenknurren","Doppiaggio: Ashley e Red","Doblaje: Invocaciones accidentadas","Doblaje: Invocaciones heroicas","アフレコ 『アシュリー＆レッド』"
"Afreco06","Stüdyo Oturumu: Doğaüstü Frekanslar","Studio Session: Paranormal Frequencies","Studio Session: Paranormal Frequencies","Doublage : Fréquences paranormales","Doublage : Fréquences paranormales","Vertonung: Paranormale Frequenzen","Doppiaggio: Dr. Crygor","Doblaje: Rumores paranormales","Doblaje: Murmullos paranormales","アフレコ 『Dr.クライゴア』"
"Afreco07","Stüdyo Oturumu: Rap Zamanı","Studio Session: Game to Rap","Studio Session: Game to Rap","Doublage : Bataille de rap","Doublage : Bataille de rap","Vertonung: Rap-Battle","Doppiaggio: 18-Volt","Doblaje: Rapea y vencerás","Doblaje: Rapea y vencerás","アフレコ 『エイティーンボルト』"
"Afreco08","Stüdyo Oturumu: Yıldız Bilim İnsanı","Studio Session: Star Scientist","Studio Session: Star Scientist","Doublage : Star de la science","Doublage : Star de la science","Vertonung: Für die Wissenschaft!","Doppiaggio: Penny","Doblaje: Científica estrella","Doblaje: Científica estrella","アフレコ 『ペニー』"
"Afreco09","Stüdyo Oturumu: Gerçek Ninjalar","Studio Session: True Ninjas","Studio Session: True Ninjas","Doublage : Examen des ninjas","Doublage : Examen des ninjas","Vertonung: Die Ninja-Prüfung","Doppiaggio: Kat e Ana","Doblaje: Ninjas de pies a cabeza","Doblaje: Auténticas ninjas","アフレコ 『カット＆アナ』"
"Afreco10","Stüdyo Oturumu: Matematik Macerası","Studio Session: Math Quest","Studio Session: Math Quest","Doublage : Quête mathématique","Doublage : Quête mathématique","Vertonung: Mathe-Quest","Doppiaggio: 9-Volt","Doblaje: Aventura matemática","Doblaje: Batallas matemáticas","アフレコ 『ナインボルト』"
"Afreco11","Stüdyo Oturumu: Narin Dansçılar","Studio Session: Precious Prancers","Studio Session: Precious Prancers","Doublage : Épreuve des étalons","Doublage : Épreuve des étalons","Vertonung: Die Prüfung der wilden Hengste","Doppiaggio: Cricket e Mantis","Doblaje: Los corceles adorables","Doblaje: Potros salvajes","アフレコ 『クリケット＆マンティス』"
"Afreco12","Stüdyo Oturumu: Dev Burger","Studio Session: Gigantaburger","Studio Session: Gigantaburger","Doublage : Monstroburger","Doublage : Monstroburger","Vertonung: Diamantburger","Doppiaggio: Orbulon","Doblaje: Hamburguesas Diamante","Doblaje: Alimento terrícola","アフレコ 『オービュロン』"
"Afreco13","Stüdyo Oturumu: Altını Severim!","Studio Session: I Love Gold!","Studio Session: I Love Gold!","Doublage : Soif de richesses","Doublage : Soif de richesses","Vertonung: Der Duft des Luxus","Doppiaggio: Wario 1","Doblaje: ¡Oro, oro y más oro!","Doblaje: ¡Dinero!","アフレコ 『ワリオ　その１』"
"Afreco14","Stüdyo Oturumu: Uyku Zamanı","Studio Session: Nap Time","Studio Session: Nap Time","Doublage : Sieste apaisante","Doublage : Sieste apaisante","Vertonung: Schnarchnase","Doppiaggio: Wario 2","Doblaje: Una cabezadita","Doblaje: Siesta","アフレコ 『ワリオ　その２』"
"Afreco15","Stüdyo Oturumu: Ultra!","Studio Session: Ultra!","Studio Session: Ultra!","Doublage : Ligue ultra !","Doublage : Ligue ultra!","Vertonung: Die Ultra-Liga","Doppiaggio: Wario 3","Doblaje: ¡Empieza la liga ultra!","Doblaje: ¡Liga ultra!","アフレコ 『ワリオ　その３』"
"Afreco16","Stüdyo Oturumu: Wario Deluxe'le Tanışın","Studio Session: Introducing Wario Deluxe","Studio Session: Introducing Wario Deluxe","Doublage : Voilà Wario Deluxe","Doublage : Voilà Wario Deluxe","Vertonung: Wario Deluxe","Doppiaggio: Wario Deluxe","Doblaje: ¡Wario Deluxe la lía!","Doblaje: ¿Quién es Wario Deluxe?","アフレコ 『ワリオデラックス』"
"Afreco17","Stüdyo Oturumu: Pratik Ustalaştırır","Studio Session: Practice Makes Perfect","Studio Session: Practice Makes Perfect","Doublage : Question d'entraînement","Doublage : Question d'entraînement","Vertonung: Übung macht den Meister","Doppiaggio: Lulu 1","Doblaje: Cuestión de práctica","Doblaje: La práctica hace a la heroína","アフレコ 『ルールー　その１』"
"Afreco18","Stüdyo Oturumu: Atıştırma Zamanı","Studio Session: Snack Time","Studio Session: Snack Time","Doublage : Pause casse-croûte","Doublage : Pause casse-croûte","Vertonung: Zeit für einen kleinen Imbiss","Doppiaggio: Lulu 2","Doblaje: Hora de la merienda","Doblaje: Fuerzas","アフレコ 『ルールー　その２』"
"Afreco19","Stüdyo Oturumu: Uyan Uyan!","Studio Session: Wakey Wakey!","Studio Session: Wakey Wakey!","Doublage : Faut que j'y aille !","Doublage : Faut que j'y aille!","Vertonung: Aufwachen!","Doppiaggio: Lulu 3","Doblaje: ¡A levantarse!","Doblaje: ¡A levantarse!","アフレコ 『ルールー　その３』"
"Afreco20","Stüdyo Oturumu: Bir Kahramanın Yolculuğu","Studio Session: A Hero's Journey","Studio Session: A Hero's Journey","Doublage : Fin d'odyssée","Doublage : Fin d'odyssée","Vertonung: Am Ende der Reise","Doppiaggio: Epilogo","Doblaje: Un viaje heroico","Doblaje: Un viaje heroico","アフレコ 『おまけ』"
"NintendoCollection01","Nintendo Koleksiyonu: Hanafuda","Nintendo Collection: Hanafuda","Nintendo Collection: Hanafuda","Collection Nintendo : Hanafuda","Collection Nintendo : Hanafuda","Nintendo-Kollektion: Hanafuda","Nintendo: Hanafuda","Colección Nintendo: Hanafuda","Colección Nintendo: Hanafuda","ニンテンドーコレクション 『はなふだ』"
"NintendoCollection02","Nintendo Koleksiyonu: Yakuman","Nintendo Collection: Yakuman","Nintendo Collection: Yakuman","Collection Nintendo : Yakuman","Collection Nintendo : Yakuman","Nintendo-Kollektion: Yakuman","Nintendo: Yakuman","Colección Nintendo: Yakuman","Colección Nintendo: Yakuman","ニンテンドーコレクション 『ヤクマン』"
"NintendoCollection03","Nintendo Koleksiyonu: Ultra Hand","Nintendo Collection: Ultra Hand","Nintendo Collection: Ultra Hand","Collection Nintendo : Ultra Hand","Collection Nintendo : Ultra Hand","Nintendo-Kollektion: Ultra-Hand","Nintendo: Ultra Hand","Colección Nintendo: Ultra Hand","Colección Nintendo: Ultra Hand","ニンテンドーコレクション 『ウルトラハンド』"
"NintendoCollection04","Nintendo Koleksiyonu: Playing Cards","Nintendo Collection: Playing Cards","Nintendo Collection: Playing Cards","Collection Nintendo : cartes à jouer","Collection Nintendo : Cartes à jouer","Nintendo-Kollektion: Spielkarten","Nintendo: Carte da gioco","Colección Nintendo: Playing Cards","Colección Nintendo: Baraja de cartas","ニンテンドーコレクション 『ヤングメントランプ』"
"NintendoCollection05","Nintendo Koleksiyonu: Ultra Machine","Nintendo Collection: Ultra Machine","Nintendo Collection: Ultra Machine","Collection Nintendo : Ultra Machine","Collection Nintendo : Ultra Machine","Nintendo-Kollektion: Ultra Machine","Nintendo: Ultra Machine","Colección Nintendo: Ultra Machine","Colección Nintendo: Ultra Machine","ニンテンドーコレクション 『ウルトラマシン』"
"NintendoCollection06","Nintendo Koleksiyonu: N&B Blokları","Nintendo Collection: N&B Blocks","Nintendo Collection: N&B Blocks","Collection Nintendo : N&B Blocks","Collection Nintendo : N&B Blocks","Nintendo-Kollektion: N&B Blocks","Nintendo: N&B Blocks","Colección Nintendo: N&B Blocks","Colección Nintendo: N&B Blocks","ニンテンドーコレクション 『N＆Bブロック』"
"NintendoCollection07","Nintendo Koleksiyonu: Love Tester","Nintendo Collection: Love Tester","Nintendo Collection: Love Tester","Collection Nintendo : Love Tester","Collection Nintendo : Love Tester","Nintendo-Kollektion: Love Tester","Nintendo: Love Tester","Colección Nintendo: Love Tester","Colección Nintendo: Love Tester","ニンテンドーコレクション 『ラブテスター』"
"NintendoCollection08","Nintendo Koleksiyonu: Ultra Dürbün","Nintendo Collection: Ultra Scope","Nintendo Collection: Ultra Scope","Collection Nintendo : Ultra Scope","Collection Nintendo : Ultra Scope","Nintendo-Kollektion: Ultra Scope","Nintendo: Ultra Scope","Colección Nintendo: Ultra Scope","Colección Nintendo: Ultra Scope","ニンテンドーコレクション 『ウルトラスコープ』"
"NintendoCollection09","Nintendo Koleksiyonu: Light Gun Custom Series","Nintendo Collection: Light Gun Custom Series","Nintendo Collection: Light Gun Custom Series","Collection Nintendo : Light Gun Custom Series","Collection Nintendo : Light Gun Custom Series","Nintendo-Kollektion: Light Gun Custom Series","Nintendo: Light Gun Custom Series","Colección Nintendo: Light Gun Custom Series","Colección Nintendo: Light Gun Custom Series","ニンテンドーコレクション 『こうせんじゅうカスタム シリーズ』"
"NintendoCollection10","Nintendo Koleksiyonu: Lefty RX","Nintendo Collection: Lefty RX","Nintendo Collection: Lefty RX","Collection Nintendo : Lefty RX","Collection Nintendo : Lefty RX","Nintendo-Kollektion: Lefty RX","Nintendo: Lefty RX","Colección Nintendo: Lefty RX","Colección Nintendo: Lefty RX","ニンテンドーコレクション 『レフティRX』"
"NintendoCollection11","Nintendo Koleksiyonu: Color TV-Game 15","Nintendo Collection: Color TV-Game 15","Nintendo Collection: Color TV-Game 15","Collection Nintendo : Color TV-Game 15","Collection Nintendo : Color TV-Game 15","Nintendo-Kollektion: Color TV-Game 15","Nintendo: Color TV-Game 15","Colección Nintendo: Color TV-Game 15","Colección Nintendo: Color TV-Game 15","ニンテンドーコレクション 『カラーテレビゲーム15』"
"NintendoCollection12","Nintendo Koleksiyonu: Color TV-Game Racing 112","Nintendo Collection: Color TV-Game Racing 112","Nintendo Collection: Color TV-Game Racing 112","Collection Nintendo : Color TV-Game Racing 112","Collection Nintendo : Color TV-Game Racing 112","Nintendo-Kollektion: Color TV-Game Racing 112","Nintendo: Color TV-Game Racing 112","Colección Nintendo: Color TV-Game Racing 112","Colección Nintendo: Color TV-Game Racing 112","ニンテンドーコレクション 『カラーテレビゲーム レーシング112』"
"NintendoCollection13","Nintendo Koleksiyonu: Wireless-Cleaner Chiritorie","Nintendo Collection: Wireless-Cleaner Chiritorie","Nintendo Collection: Wireless-Cleaner Chiritorie","Collection Nintendo : Chiritorie","Collection Nintendo : Chiritorie","Nintendo-Kollektion: Wireless-Cleaner Chiritorie","Nintendo: Chiritorie","Colección Nintendo: Wireless-Cleaner Chiritorie","Colección Nintendo: Wireless-Cleaner Chiritorie","ニンテンドーコレクション 『むせんクリーナー チリトリー』"
"NintendoCollection14","Nintendo Koleksiyonu: Ten Billion Barrel","Nintendo Collection: Ten Billion Barrel","Nintendo Collection: Ten Billion Barrel","Collection Nintendo : Ten Billion Barrel","Collection Nintendo : Ten Billion Barrel","Nintendo-Kollektion: Teufelstonne","Nintendo: Ten Billion Barrel","Colección Nintendo: Ten Billion Barrel","Colección Nintendo: Ten Billion Barrel","ニンテンドーコレクション 『テンビリオン』"
"NintendoCollection15","Nintendo Koleksiyonu: Game & Watch","Nintendo Collection: Game & Watch","Nintendo Collection: Game & Watch","Collection Nintendo : Game & Watch","Collection Nintendo : Game & Watch","Nintendo-Kollektion: Game & Watch","Nintendo: Game & Watch","Colección Nintendo: Game & Watch","Colección Nintendo: Game & Watch","ニンテンドーコレクション 『ゲーム＆ウオッチ』"
"NintendoCollection16","Nintendo Koleksiyonu: Donkey Kong","Nintendo Collection: Donkey Kong","Nintendo Collection: Donkey Kong","Collection Nintendo : Donkey Kong","Collection Nintendo : Donkey Kong","Nintendo-Kollektion: Donkey Kong","Nintendo: Donkey Kong","Colección Nintendo: Donkey Kong","Colección Nintendo: Donkey Kong","ニンテンドーコレクション 『ドンキーコング』"
"NintendoCollection17","Nintendo Koleksiyonu: Family Computer","Nintendo Collection: Family Computer","Nintendo Collection: Family Computer","Collection Nintendo : Family Computer","Collection Nintendo : Family Computer","Nintendo-Kollektion: Family Computer","Nintendo: Family Computer","Colección Nintendo: Family Computer","Colección Nintendo: Family Computer","ニンテンドーコレクション 『ファミリーコンピュータ』"
"NintendoCollection18","Nintendo Koleksiyonu: Robot","Nintendo Collection: Robot","Nintendo Collection: Robot","Collection Nintendo : R.O.B.","Collection Nintendo : R.O.B.","Nintendo-Kollektion: Robot","Nintendo: Robot","Colección Nintendo: Robot","Colección Nintendo: Robot","ニンテンドーコレクション 『ロボット』"
"NintendoCollection19","Nintendo Koleksiyonu: Game Boy","Nintendo Collection: Game Boy","Nintendo Collection: Game Boy","Collection Nintendo : Game Boy","Collection Nintendo : Game Boy","Nintendo-Kollektion: Game Boy","Nintendo: Game Boy","Colección Nintendo: Game Boy","Colección Nintendo: Game Boy","ニンテンドーコレクション 『ゲームボーイ』"
"NintendoCollection20","Nintendo Koleksiyonu: Super Famicom","Nintendo Collection: Super Famicom","Nintendo Collection: Super Famicom","Collection Nintendo : Super Famicom","Collection Nintendo : Super Famicom","Nintendo-Kollektion: Super Famicom","Nintendo: Super Famicom","Colección Nintendo: Super Famicom","Colección Nintendo: Super Famicom","ニンテンドーコレクション 『スーパーファミコン』"
"NintendoCollection21","Nintendo Koleksiyonu: Virtual Boy","Nintendo Collection: Virtual Boy","Nintendo Collection: Virtual Boy","Collection Nintendo : Virtual Boy","Collection Nintendo : Virtual Boy","Nintendo-Kollektion: Virtual Boy","Nintendo: Virtual Boy","Colección Nintendo: Virtual Boy","Colección Nintendo: Virtual Boy","ニンテンドーコレクション 『バーチャルボーイ』"
"NintendoCollection22","Nintendo Koleksiyonu: Nintendo 64","Nintendo Collection: Nintendo 64","Nintendo Collection: Nintendo 64","Collection Nintendo : Nintendo 64","Collection Nintendo : Nintendo 64","Nintendo-Kollektion: Nintendo 64","Nintendo: Nintendo 64","Colección Nintendo: Nintendo 64","Colección Nintendo: Nintendo 64","ニンテンドーコレクション 『NINTENDO64』"
"NintendoCollection23","Nintendo Koleksiyonu: Game Boy Advance","Nintendo Collection: Game Boy Advance","Nintendo Collection: Game Boy Advance","Collection Nintendo : Game Boy Advance","Collection Nintendo : Game Boy Advance","Nintendo-Kollektion: Game Boy Advance","Nintendo: Game Boy Advance","Colección Nintendo: Game Boy Advance","Colección Nintendo: Game Boy Advance","ニンテンドーコレクション 『ゲームボーイアドバンス』"
"NintendoCollection24","Nintendo Koleksiyonu: Nintendo GameCube","Nintendo Collection: Nintendo GameCube","Nintendo Collection: Nintendo GameCube","Collection Nintendo : Nintendo GameCube","Collection Nintendo : Nintendo GameCube","Nintendo-Kollektion: Nintendo GameCube","Nintendo: Nintendo GameCube","Colección Nintendo: Nintendo GameCube","Colección Nintendo: Nintendo GameCube","ニンテンドーコレクション 『ニンテンドー ゲームキューブ』"
"NintendoCollection25","Nintendo Koleksiyonu: Nintendo DS","Nintendo Collection: Nintendo DS","Nintendo Collection: Nintendo DS","Collection Nintendo : Nintendo DS","Collection Nintendo : Nintendo DS","Nintendo-Kollektion: Nintendo DS","Nintendo: Nintendo DS","Colección Nintendo: Nintendo DS","Colección Nintendo: Nintendo DS","ニンテンドーコレクション 『ニンテンドーDS』"
"NintendoCollection26","Nintendo Koleksiyonu: Wii","Nintendo Collection: Wii","Nintendo Collection: Wii","Collection Nintendo : Wii","Collection Nintendo : Wii","Nintendo-Kollektion: Wii","Nintendo: Wii","Colección Nintendo: Wii","Colección Nintendo: Wii","ニンテンドーコレクション 『Wii』"
"NintendoCollection27","Nintendo Koleksiyonu: Nintendo 3DS","Nintendo Collection: Nintendo 3DS","Nintendo Collection: Nintendo 3DS","Collection Nintendo : Nintendo 3DS","Collection Nintendo : Nintendo 3DS","Nintendo-Kollektion: Nintendo 3DS","Nintendo: Nintendo 3DS","Colección Nintendo: Nintendo 3DS","Colección Nintendo: Nintendo 3DS","ニンテンドーコレクション 『ニンテンドー3DS』"
"NintendoCollection28","Nintendo Koleksiyonu: Wii U","Nintendo Collection: Wii U","Nintendo Collection: Wii U","Collection Nintendo : Wii U","Collection Nintendo : Wii U","Nintendo-Kollektion: Wii U","Nintendo: Wii U","Colección Nintendo: Wii U","Colección Nintendo: Wii U","ニンテンドーコレクション 『Wii U』"
"NintendoCollection29","Nintendo Koleksiyonu: amiibo","Nintendo Collection: amiibo","Nintendo Collection: amiibo","Collection Nintendo : amiibo","Collection Nintendo : amiibo","Nintendo-Kollektion: amiibo","Nintendo: amiibo","Colección Nintendo: amiibo","Colección Nintendo: amiibo","ニンテンドーコレクション 『amiibo』"
"NintendoCollection30","Nintendo Koleksiyonu: Nintendo Switch","Nintendo Collection: Nintendo Switch","Nintendo Collection: Nintendo Switch","Collection Nintendo : Nintendo Switch","Collection Nintendo : Nintendo Switch","Nintendo-Kollektion: Nintendo Switch","Nintendo: Nintendo Switch","Colección Nintendo: Nintendo Switch","Colección Nintendo: Nintendo Switch","ニンテンドーコレクション 『Nintendo Switch』"
"Wario","Karakter Kartı: Wario <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Character Card: Wario <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Character Card: Wario <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carte de personnage : Wario <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carte de personnage : Wario <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Charakter-Karte: Wario <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta personaggio: Wario <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta de personaje: Wario <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta de personaje: Wario <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","キャラクターカード 『ワリオ<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>』"
"WarioDeluxe","Karakter Kartı: Wario Deluxe <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Character Card: Wario Deluxe <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Character Card: Wario Deluxe <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carte de personnage : Wario Deluxe <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carte de personnage : Wario Deluxe <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Charakter-Karte: Wario Deluxe <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta personaggio: Wario Deluxe <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta de personaje: Wario Deluxe <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta de personaje: Wario Deluxe <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","キャラクターカード 『ワリオデラックス<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>』"
"Mantis","Karakter Kartı: Usta Mantis <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Character Card: Master Mantis <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Character Card: Master Mantis <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carte de personnage : Master Mantis <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carte de personnage : Master Mantis <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Charakter-Karte: Master Mantis <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta personaggio: Master Mantis <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta de personaje: Maestro Mantis <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta de personaje: Master Mantis <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","キャラクターカード 『マスター マンティス<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>』"
"Cricket","Karakter Kartı: Genç Cricket <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Character Card: Young Cricket <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Character Card: Young Cricket <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carte de personnage : Young Cricket <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carte de personnage : Young Cricket <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Charakter-Karte: Young Cricket <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta personaggio: Young Cricket <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta de personaje: Cricket <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","Carta de personaje: Young Cricket <MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>","キャラクターカード 『ヤング クリケット<MSBT:0001:0006:0000FFFFFFFFFFFFFFFF>』"
