"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"characard_Jimmy_c_back","Bu havalı adam,\nSugar Kulübü'nde sık sık\ngörülür; pistte\nhareketleriyle ortalığı\nyakıp geçer.\nTam bir özgün karakter.","This cool dude is\noften spotted at\nClub Sugar burning\nup the dance floor\nwith his moves.\nHe's an original.","This cool dude is\noften spotted at\nClub Sugar burning\nup the dance floor\nwith his moves.\nHe's an original.","Jimmy est un type\ncool mais solitaire,\nun habitué du Club\nSugar où il met le\nfeu à la piste avec\nses pas de danse.","Jimmy est un type\ncool mais solitaire,\nun habitué du Club\nSugar où il met le\nfeu à la piste avec\nses pas de danse.","Diesen coolen\nTypen sieht man\noft die Tanzfläche\nder Disco einheizen.\nNiemand, den man\nschnell vergisst.","Un tipo giustissimo\nsempre sulla pista\nda ballo pronto ad\nesibirsi in mosse\nassurde. È unico\ne irripetibile.","Este tío tan molón\nes habitual del\nClub Azúcar,\ndonde se pasa\nla noche bailando\nde lo lindo.","Este tipo tan\nchévere frecuenta\nel Club Azúcar,\ndonde se pasa\ntoda la noche en\nla pista de baile.","ホットでクールな\nここうのダンサー。\nクラブサトーという\nナイトクラブで\nよく おどっている。"
"characard_Jimmy_b_back","Konuşurken az\nlaf eder. Ama\nmesajlaşırken\nmi? Jimmy\nT.'den gevezesi\nyoktur.","He's a man of few\nwords when talking.\nBut when texting?\nThere's no one\nchattier than\nJimmy T.","He's a man of few\nwords when talking.\nBut when texting?\nThere's no one\nchattier than\nJimmy T.","On ne l'entend pas\nbeaucoup parler...\nMais quand il s'agit\nd'envoyer des\ntextos, Jimmy ne\nsait pas s'arrêter !","On ne l'entend pas\nbeaucoup parler...\nMais pour envoyer\ndes messages,\nJimmy ne sait pas\ns'arrêter!","Der Worte verliert\ner wenig, außer\nbeim Simsen. Das\nT im Namen könnte\nfür „Tipp-König""\nstehen.","Dal vivo è un tipo\ndi poche parole,\nma via chat non ti\nmolla più! È il re\ndei messaggini!","No le va mucho\nhablar, pero dale un\nmóvil y te contará\nsu vida a golpe\nde mensaje.","No suele hablar\nmucho, pero dale\nun celular y te\ncontará su vida\ncon una ráfaga de\nmensajes.","ふだんは むくちだが\nメールやネットでは\nたくさんしゃべる。\nコメントがえしが\nものすごく はやい。"
"characard_Jimmy_a_back","Saçının rengi kırk\nyılda bir değişir.\nDerler ki bir gün\n""kırmızı Jimmy""yi\ngörürsen şans sana\ngüler.","The color of his\nhair changes once\nin a blue moon.\nThey say if you see\n""red Jimmy,"" you'll\nhave good luck.","The color of his\nhair changes once\nin a blue moon.\nThey say if you see\n""red Jimmy,"" you'll\nhave good luck.","Il change la couleur\nde sa coiffure tous\nles trente-six du\nmois. Le voir avec\nles cheveux rouges\nporterait chance.","Il change la couleur\nde sa coiffure tous\nles trente-six du\nmois. Le voir avec\nles cheveux rouges\nporterait chance.","Seine Haarfarbe\nändert sich mit den\nMondphasen.\nJimmys Haar in Rot\nsoll Glück bringen.","Il colore dei suoi\ncapelli cambia\nmolto raramente.\nRiuscire a vederlo\nquando sono rossi\nporta bene!","De vez en cuando\ncambia de color de\npelo. Dicen que si\nlo ves con el pelo\nde color rojo te\ndará buena suerte.","De vez en cuando\ncambia de color de\npelo. Dicen que si\nlo ves con el pelo\nde color rojo te\ndará buena suerte.","あたまのアフロは\nたまにイロがかわる。\nあかいろのジミーを\nみたらラッキーという\nウワサがある。"
"characard_Mona_c_back","Zeki. Atak.\nO Mona!\nBu lise öğrencisi,\narkadaşlarına da\nalışverişe de zaman\nayırabiliyor!","She's bright. She's\nzippy. She's Mona!\nThis high-school\nstudent also makes\ntime for her friends.\nAnd shopping!","She's bright. She's\nzippy. She's Mona!\nThis high-school\nstudent also makes\ntime for her friends.\nAnd shopping!","Lycéenne vive et\nénergique, Mona\nsait se ménager du\ntemps pour sortir\navec ses amis... et\nfaire du shopping !","Lycéenne vive et\nénergique, Mona\nsait se ménager du\ntemps pour sortir\navec ses amis... et\nmagasiner!","Flippig, flippiger,\nMona! Die Schülerin\nnimmt sich immer\nZeit für ihre Freun-\nde. Und für einen\nEinkaufsbummel!","Mona è una ragazza\nsveglia e vivace. Le\npiace studiare, ma\ndedica molto tempo\nagli amici e adora\nfare shopping!","Una chica lista y\nencantadora. Esta\nestudiante siempre\nsaca tiempo para ir\nde fiesta...\n¡o de compras!","Una chica lista y\nencantadora. Esta\nestudiante siempre\nsaca tiempo para ir\nde fiesta...\n¡o de compras!","げんきであかるい\nじょしこうせい。\nともだちとあそんだり\nおかいものしたり、\nまいにちいそがしい。"
"characard_Mona_b_back","Mona sevimli minik\ncanlılara bayılır.\nEvet, kediye köpeğe\nde. Ama onu asıl\ntavlayan şey pofuduk\ntırtıllardır!","Mona adores cute\nlittle critters. Sure,\ncats and dogs. But\nit's fuzzy-wuzzy\ncaterpillars that\nreally win her over!","Mona adores cute\nlittle critters. Sure,\ncats and dogs. But\nit's fuzzy-wuzzy\ncaterpillars that\nreally win her over!","Mona adore les\npetits animaux tout\nmignons : chats et\nchiens, bien sûr...\nmais plus encore\nles chenilles velues.","Mona adore les\npetits animaux tout\nmignons : chats et\nchiens, bien sûr...\nmais plus encore\nles chenilles velues.","Mona liebt kuscheli-\nge Tierchen. Klar,\nKatzen und Hunde,\nwie jeder, aber ihre\nFavoriten sind\nbehaarte Raupen!","Mona stravede per\nogni animaletto, in\nparticolare per quei\nlunghi millepiedi\ntutti pelosetti!","A Mona le pirran\nlos animalitos,\ncomo los gatos\ny los perros, pero\n¡sobre todo las\norugas peluditas!","A Mona le encantan\nlos animalitos,\ncomo los gatos\ny los perros, pero\n¡sobre todo las\norugas peluditas!","ちいさくてカワイイ\nどうぶつがすき。\nイヌやネコもいいけど\nフワフワのけむしが\nいちばんサイコー。"
"characard_Mona_a_back","Mona ünlü bir\nmaceracı olmak\nistiyor. Herhâlde\nbu yüzden Wario'ya\nhayran; onun\nhazine sezgisine!","Mona wants to be a\nfamous adventurer.\nThat must explain\nwhy she admires\nWario—his nose\nfor treasure!","Mona wants to be a\nfamous adventurer.\nThat must explain\nwhy she admires\nWario—his nose\nfor treasure!","Mona veut devenir\nune aventurière de\nrenom. Elle a une\ncertaine admiration\npour Wario et son\nflair des trésors !","Mona veut devenir\nune aventurière de\nrenom. Elle a une\ncertaine admiration\npour Wario et son\nflair des trésors!","Mona will mal eine\ngroße Abenteurerin\nwerden. Darum be-\nwundert sie wohl\nWarios Spürnase\nbei der Schatzjagd!","Sogna di essere\nsempre in viaggio\nper una nuova\navventura. Sarà\nper questo che\nammira Wario.","Mona desea ser una\nfamosa aventurera,\npor eso admira a\nWario y sus dotes\nde cazatesoros.","Mona desea ser una\nfamosa aventurera,\npor eso admira a\nWario y sus dotes\nde cazatesoros.","しょうらいのゆめは\nぼうけんか。\nトレジャーハンターの\nワリオにちょっぴり\nあこがれているのだ。"
"characard_Dribble_c_back","Bu Diamond City\ntaksi şoförü genelde\nortağı Spitz'le\nbirlikte görülür.\nÇabuk parlayan bir\nyapısı vardır.","This Diamond City\ntaxi driver is\nusually seen with\nSpitz, his cabbie\npartner. Has a bit\nof a short fuse.","This Diamond City\ntaxi driver is\nusually seen with\nSpitz, his cabbie\npartner. Has a bit\nof a short fuse.","Chauffeur de taxi\nà Diamantville, on\nle voit en général\navec son partenaire\nSpitz. Il se met en\ncolère facilement.","Chauffeur de taxi\nà Diamantville, on\nle voit en général\navec son partenaire\nSpitz. Il se met en\ncolère facilement.","Der Taxifahrer aus\nDiamant City geht\nstets mit Beifahrer\nSpitz auf Tour. Bei\nihm brennt oft mal\ndie Zündung durch.","Un tassista di Città\nDiamante, sempre\nin compagnia del\nsuo fedele socio\nSpitz. Non è proprio\nun tipo paziente...","El taxista de Ciudad\nDiamante suele\nir acompañado de\nSpitz, su copiloto.\nNo tiene mucha\ncorrea.","El taxista de Ciudad\nDiamante suele\nir acompañado de\nSpitz, su copiloto.\nSe enoja con\nfacilidad.","ダイヤモンドシティの\nタクシードライバー。\nたんきなせいかく。\nあいぼうは、\nせんぱいのスピッツ。"
"characard_Dribble_b_back","Dribble mutlu\nolduğunda\nkulakları seğirir.\nİzin gününde ise\nkulakları delice\nseğirir durur.","Dribble's ears\ntwitch when he's\nhappy about\nsomething. On his\nday off, his ears\ntwitch like crazy.","Dribble's ears\ntwitch when he's\nhappy about\nsomething. On his\nday off, his ears\ntwitch like crazy.","Chaque fois que\nDribble est content,\nil remue les oreilles.\nAlors quand il a un\njour de repos, elles\ns'agitent non-stop !","Chaque fois que\nDribble est content,\nil remue les oreilles.\nAlors quand il a un\njour de repos, elles\ns'agitent non-stop!","Dribbles Ohren\nzucken, wenn er\nsich freut. Ganz \nbesonders oft an\nseinem freien Tag.","Le sue orecchie si\nmuovono quando è\ncontento, come ad\nesempio quando è\na casa in vacanza:\nnon si fermano più!","A Dribble se le\nmueven las orejas\ncuando está feliz.\n¡Deberíais ver cómo\nse le ponen los días\nque libra!","A Dribble se le\nmueven las orejas\ncuando está feliz.\n¡Deberían ver cómo\nse le ponen cuando\ntiene un día libre!","うれしいことがあると\nみみがピョコピョコ\nうごいてしまう。\nあしたがやすみのとき\nはげしく うごく。"
"characard_Dribble_a_back","Dribble'ın hobisi dikiş\ndikmektir. Takside sık\ngörülen Spitz bebeğini\nde o yapmıştır. Onu uzun\ngece vardiyalarında\ndikmiştir.","Dribble's hobby is\nsewing. He made\nthe Spitz doll often\nseen in the taxi. He\nsewed it during the\nlong night shifts.","Dribble's hobby is\nsewing. He made\nthe Spitz doll often\nseen in the taxi. He\nsewed it during the\nlong night shifts.","Dribble adore la\ncouture. C'est lui\nqui a réalisé les\npoupées de Spitz\nqui pendent au\nplafond du taxi.","Dribble adore la\ncouture. C'est lui\nqui a réalisé les\npoupées de Spitz\nqui pendent au\nplafond du taxi.","Dribble näht gern in\nder Freizeit. Er hat\ndie Spitz-Puppe im\nTaxi während seiner\nlangen Nacht-\nschichten gemacht.","Il suo passatempo\npreferito è cucire.\nLa bambola di Spitz\nche ha nel taxi l'ha\nfatta con le sue\nproprie zampone.","El pasatiempo\nde Dribble es la\ncostura. Tejió en\nsu turno de noche\nel muñeco de Spitz\nque lleva en el taxi.","El pasatiempo\nde Dribble es la\ncostura. Tejió en\nsu turno de noche\nel muñeco de Spitz\nque lleva en el taxi.","シュミはおさいほう。\nタクシーのなかの\nスピッツにんぎょうは\nドリブルがよなべして\nつくったもの。"
"characard_Spitz_c_back","Bu Diamond\nCity taksicisi\ngenelde taksi ortağı\nDribble'la görülür.\nSakin kalır.\nYani… çoğu zaman.","This Diamond City\ntaxi driver is\nusually seen with\nhis cabbie partner,\nDribble. Stays calm.\nWell, usually.","This Diamond City\ntaxi driver is\nusually seen with\nhis cabbie partner,\nDribble. Stays calm.\nWell, usually.","Chauffeur de taxi à\nDiamantville, on le\nvoit le plus souvent\navec son partenaire\nDribble. Il garde son\ncalme... en général.","Chauffeur de taxi à\nDiamantville, on le\nvoit le plus souvent\navec son partenaire\nDribble. Il garde son\ncalme... en général.","Der Taxifahrer aus\nDiamant City geht\nstets mit Beifahrer\nDribble auf Tour.\nDie Ruhe selbst.\nMeistens.","Un tassista di Città\nDiamante, sempre\nin compagnia del\nsuo fedele socio\nDribble. È un tipo\ncalmo... o quasi!","Este taxista de\nCiudad Diamante es\ncolega de Dribble.\nEs muy tranquilote,\npero cuidado con\ntocarle la moral...","Este taxista de\nCiudad Diamante es\ncompañero de\nDribble. Siempre\nmantiene la calma.\nO casi siempre...","ダイヤモンドシティの\nタクシードライバー。\nおだやかなせいかく。\nあいぼうは、\nこうはいのドリブル。"
"characard_Spitz_b_back","Kahveyi sever. Adı\nSpitz olduğuna\ngöre üstüne\ndökecek sanırsın.\nAma hayır. O yavaş\nyavaş içer.","Loves coffee. Given\nhe's named Spitz,\nyou'd think he'd\nspill it all over\nhimself. But no.\nHe's a sipper.","Loves coffee. Given\nhe's named Spitz,\nyou'd think he'd\nspill it all over\nhimself. But no.\nHe's a sipper.","Spitz adore le café\nbien noir et brûlant,\nmais il le sirote en\nprenant tout son\ntemps pour ne pas\nse brûler la langue.","Spitz adore le café\nbien noir et brûlant,\nmais il le sirote en\nprenant tout son\ntemps pour ne pas\nse brûler la langue.","Er liebt Kaffee.\nTrotz des Namens\nSpitz trinkt er ihn\nnicht aus Schnabel-\ntassen, sondern\nMaxi-Bechern.","Amante del caffè,\nlo beve a tutte le\nore. Ha un palato\ndelicato, quindi\naspetta sempre che\nsi raffreddi un po'.","Le chifla el café\nsolo. Gracias a él\naguanta las largas\njornadas del turno\nde noche sin\ncaerse de sueño.","Le gusta el café\nsolo. Gracias a él\naguanta las largas\njornadas del turno\nde noche sin\ncaerse de sueño.","みかけによらず\nあつあつのブラック\nコーヒーがすき。\nでも、ねこじたなので\nさめてからのむ。"
"characard_Spitz_a_back","Başındaki gözlükler\ngörüşünü düzeltmek\niçin değil. En\nazından suyun\nüstünde değil. Onlar\nküvet gözlüğü.","His head goggles\naren't for improving\nhis vision. At\nleast, not above\nwater. They're\nbathtub goggles.","His head goggles\naren't for improving\nhis vision. At\nleast, not above\nwater. They're\nbathtub goggles.","Ce ne sont pas des\nlunettes d'aviateur\nqu'il a sur la tête.\nC'est un masque de\nplongée, qu'il utilise\ndans sa baignoire.","Ce ne sont pas des\nlunettes d'aviateur\nqu'il a sur la tête.\nC'est un masque de\nplongée, qu'il utilise\ndans sa baignoire.","Seine Fahrerbrille\nhat keine tiefere\nBedeutung. Zumin-\ndest nicht an Land.\nSie ist nämlich eine\nTaucherbrille.","Gli occhiali che ha\nsulla testa non\nsono da vista.\nLi usa per vedere\nsott'acqua quando\nsi fa il bagno.","Las gafas que lleva\nen la cabeza no son\npara ver de cerca:\n¡sino para bucear\nen la bañera!","Las gafas que lleva\nen la cabeza no son\npara ver de cerca,\nsino para bucear\nen la tina.","あたまのゴーグルは\nゴーグルではない。\nすいちゅうメガネだ。\nおふろにはいるとき\nつけて もぐるのだ。"
"characard_Fivewatt_c_back","9-Volt'un becerikli\nannesi 5-Volt bazen\nsert görünür ama\nderinlerde tam bir\nyumuşaktır.","As 9-Volt's can-do\nmom, 5-Volt is\nsometimes strict\nbut, underneath\nit all, really a softy.","As 9-Volt's can-do\nmom, 5-Volt is\nsometimes strict\nbut, underneath\nit all, really a softy.","L'énergique maman\nde 9-Volt a parfois\nl'air un peu stricte,\nmais en réalité elle\na un cœur d'or.","L'énergique maman\nde 9-Volt a parfois\nl'air un peu stricte,\nmais en réalité elle\na un cœur d'or.","9-Volts Multitalent-\nMama 5-Volt ist\nmanchmal streng,\nhat aber ein Herz\naus Gold.","Una mamma piena\ndi energie che può\nsembrare severa di\nprimo acchito, ma\nsotto sotto è un\npezzo di pane.","La madre de 9-Volt\npuede ser muy\nestricta, pero\nen realidad es\nun cielo de mujer.","La madre de 9-Volt\npuede ser muy\nestricta, pero\nen realidad es\nun cielo de mujer.","げんきなおかあさん。\nあいするむすこの\nナインボルトのことを\nあたたかく、ときに\nきびしくみまもる。"
"characard_Fivewatt_b_back","5-Volt mükemmel\nbir yemek\nyapınca ertesi gün de,\nondan sonraki gün de\naynısını yapar. Ne\nmükemmeliyetçi ama!","When she cooks a\nperfect dish, 5-Volt\nwill make it the next\nday, and the next,\nand the next. What\na perfectionist!","When she cooks a\nperfect dish, 5-Volt\nwill make it the next\nday, and the next,\nand the next. What\na perfectionist!","5-Volt aime cuisiner\nà la perfection. Si\nson plat est réussi,\nelle le prépare de\nnouveau plusieurs\njours d'affilée !","5-Volt aime cuisiner\nà la perfection. Si\nson plat est réussi,\nelle le prépare de\nnouveau plusieurs\njours d'affilée!","Wenn 5-Volt ein Re-\nzept gut gelingt,\nkocht sie es gleich\nfür die Woche vor.\nPlanung macht den\nHaushalt!","Se le viene bene\nun piatto, lo rifà\nper giorni e giorni.\nChe inguaribile\nperfezionista!","Cuando 5-Volt le\npilla el truco a una\nreceta, ten por\nseguro que la\npreparará un día sí\ny otro también.","Cuando 5-Volt\ndomina una receta,\nten por seguro que\nla preparará un día\nsí y otro también.","りょうりがすき。\nあじを ほめられると\nうれしくなって、\nイヤといわれるまで\nおなじものをつくる。"
"characard_Fivewatt_a_back","5-Volt'un kocası\nitfaiyecidir; bu da\nona duyduğu aşkın\nalevlerini daha da\nharlar. Ne sevdiğini\niyi bilir.","5-Volt's husband is\na firefighter, which\nonly fans the\nflames of her love\nfor him. She knows\nwhat she likes.","5-Volt's husband is\na firefighter, which\nonly fans the\nflames of her love\nfor him. She knows\nwhat she likes.","Le mari de 5-Volt\nest pompier. Mais\nla flamme de son\namour pour lui est\nsi vive que rien ne\npeut l'éteindre.","Le mari de 5-Volt\nest pompier. Mais\nla flamme de son\namour pour lui est\nsi vive que rien ne\npeut l'éteindre.","Ihr Ehemann arbei-\ntet bei der Feuer-\nwehr. Doch die\nFlammen ihrer Liebe\nfür ihn kann auch\ner nicht löschen.","Il marito di 5-Volt è\nun vigile del fuoco.\nLe uniche fiamme\nche adora, sono\nquelle del suo\namore per lui!","El marido de 5-Volt\nes bombero. Apaga\ncualquier fuego que\nvea, excepto la\nllama del amor que\nsiente por su mujer.","El marido de 5-Volt\nes bombero. Apaga\ncualquier fuego que\nvea, excepto la\nllama del amor que\nsiente por su mujer.","だんなさんは\nしょうぼうし。\nまいにち ひをけすが\nふたりのあいの\nほのおは けせない。"
"characard_Ashley_c_back","Cadı olmak için eğitim\ngören Ashley'nin\nsaçmalığa ayıracak vakti\nyoktur. Şirin şeyler ve\nşekerler laflarını başka\nyere taşı.","In training to be a\nwitch, Ashley has\nno time for silliness.\nTake your talk of\ncute stuff and\ncandy elsewhere.","In training to be a\nwitch, Ashley has\nno time for silliness.\nTake your talk of\ncute stuff and\ncandy elsewhere.","Apprentie sorcière,\nAshley n'a pas de\ntemps à perdre en\nbêtises. Les trucs\nmignons, ce n'est\npas pour elle.","Apprentie sorcière,\nAshley n'a pas de\ntemps à perdre en\nbêtises. Les trucs\nmignons, ce n'est\npas pour elle.","Als Hexen-Azubine\nhat Ashley keine\nZeit für Kinderkram.\nNur ernste Ge-\nsprächsthemen\nsind erlaubt.","Una ragazza dedita\na una carriera da\nstrega, che non ha\ntempo di perdersi in\nstupidaggini come\nunicorni e orsetti.","Ashley es una\naprendiz de bruja\ny no tiene tiempo\npara tonterías.\nLe dan repelús\nlas cosas monas.","Ashley es una\naprendiz de bruja\ny no tiene tiempo\npara tonterías.\nLe dan asco las\ncosas lindas.","まじょみならいの\nおんなのこ。\nむくちでひねくれや。\nかわいいドレスや\nおかしはキライ。"
