index,label,English,French,German,Italian,Spanish,Turkish
18,re_friend_cupid_y_00,"What should I talk about to help
them get along?","Quel sujet aborder pour les faire
se rapprocher ?","Was, meinst du, wäre ein gutes
Gesprächsthema für die beiden?","Di cosa dovrei parlare insieme a loro
per rompere il ghiaccio?","¿De qué pueden hablar para llevarse
bien?","İyi anlaşmalarını sağlamak
için ne konuşmalıyım?"
19,re_friend_cupid_y_01,"OK, I'll call them both over!","D'accord.
Bon, je vais les appeler !","Okay! Dann will ich die beiden
mal herholen.","OK, vado subito da loro!",¡Vale! Ahora les digo que vengan.,"Tamam, ikisini de çağırıyorum!"
20,re_friend_cupid_y_s_00,They became friends thanks to you!,"Grâce à vous, une nouvelle amitié
est née.","Danke für deine Hilfe! Die beiden
konnten sich miteinander anfreunden.","Hanno fatto amicizia grazie
al tuo aiuto!","¡Gracias! Parece que han hecho
buenas migas.",Sayende arkadaş oldular!
21,re_friend_cupid_y_f_00,They didn't hit it off well...,"Ces deux-là n'ont pas l'air de
s'entendre pour le moment...","Ich glaube, die beiden haben sich
nicht so recht anfreunden können...","Credo proprio di aver fatto
un buco nell'acqua...","Creo que no deben de tener mucho
en común...",Pek iyi anlaşamadılar...
22,re_friend_cupid_n_00,Then how about {TAG_1}{TAG_2}{TAG_3}?,"Sinon, que pensez-vous
d{TAG_1}{TAG_2}{TAG_3} {TAG_4}?","Wie wäre es denn mit
{TAG_1}{TAG_2}{TAG_3}?","Allora che ne dici di provare
con {TAG_1}{TAG_2}{TAG_3}?","Entonces, ¿qué tal {TAG_1}{TAG_2}{TAG_3}?",O zaman {TAG_1}{TAG_2}{TAG_3} nasıl?
23,re_friend_cupid_n_01,"I don't know anybody else they can
meet so let's leave it for now.","Comme je n'ai personne d'autre à
présenter, nous verrons ça plus tard.","Dann weiß ich auch nicht, wen ich {TAG_1}
noch vorstellen soll. Tja, schade!","Non conosco altre persone...
per adesso lasciamo perdere.","No conozco a nadie más. Mejor lo dejo
para otro momento.","Tanıştırabileceğim başka
kimse yok, şimdilik bırakalım."
24,re_friend_cupid_sel_00,Sounds great!{TAG_1}Try someone else,Pourquoi pas ?{TAG_1}Quelqu'un d'autre,Warum nicht?{TAG_1}Anderes Mii!,Buona idea!{TAG_1}Non mi convince,¡Qué bien!{TAG_1}Mejor otra persona,Harika fikir!{TAG_1}Başkasını dene
25,re_friend_cupid_sel_01,Small talk{TAG_1}Hobbies{TAG_2}Love{TAG_3}Money,Sans importance{TAG_1}Passe-temps{TAG_2}Amour{TAG_3}Argent,Smalltalk{TAG_1}Hobbys{TAG_2}Liebe{TAG_3}Geld,Chiacchiere{TAG_1}Passatempi{TAG_2}Sentimenti{TAG_3}Soldi,De cualquier cosa{TAG_1}De aficiones{TAG_2}De amores{TAG_3}De dinero,Havadan sudan{TAG_1}Hobiler{TAG_2}Aşk{TAG_3}Para
27,re_lover_00,"I have feelings for {TAG_1}{TAG_2}{TAG_3}. 
I've got to tell {TAG_4}!","J'en pince pour {TAG_1}{TAG_2}{TAG_3}. 
J'aimerais lui avouer mon amour...","Ich... Ich habe mich in {TAG_1}{TAG_2}
{TAG_3}verliebt. Ich muss es {TAG_4} sagen!","Ho una cotta per {TAG_1}{TAG_2}{TAG_3}!
Voglio dichiararmi!","Me gusta {TAG_1}{TAG_2}{TAG_3}
y quiero declararme.","{TAG_1}{TAG_2}{TAG_3} hakkında farklı hislerim var. {TAG_4}
Bunu söylemeliyim!"
28,re_lover_y_00,How should I tell them?,"De quelle manière devrais-je
lui avouer ?",Nur wie? Wie soll ich es {TAG_1} sagen?,"In che modo posso confessar{TAG_1}
il mio amore?",¿Cómo puedo declararme?,Nasıl söylemeliyim?
29,re_lover_y_01,Where should I tell them?,Où devrais-je lui dire ?,"Aber wann und vor allem wo soll
ich es {TAG_1} sagen?",Dove dovrei dirglielo?,¿Y dónde lo hago?,Nerede söylemeliyim?
30,re_lover_y_02,Should I get changed first?,Devrais-je d'abord me changer ?,"Und soll ich mich davor lieber
umziehen oder besser so bleiben?",Prima devo cambiarmi?,¿Mejor me cambio de ropa antes?,Önce üstümü değiştireyim mi?
31,re_lover_y_02b,"So, I look fine like this?",J'ai l'air bien comme ça ?,"Ich soll also so bleiben, ja?",Sto bene così?,"Ah, ¿entonces voy bien así?",Yani böyle iyi görünüyorum?
32,re_lover_y_03,"OK... I'll get myself ready and
then GO DO IT!","D'accord ! Je vais rassembler tout mon
courage et aller lui déclarer ma flamme !","In Ordnung. Dann nehme ich jetzt
allen Mut zusammen und gehe zu {TAG_1}!","Va bene. Ora devo farmi coraggio
e dichiararmi!","¡Vale! ¡Voy a armarme de valor para
demostrarle lo que siento!","Tamam... Kendimi hazırlayıp
GİDİP SÖYLEYECEĞİM!"
33,re_lover_y_04,"OK, I'm ready! I'm going to tell them!","Bon... je vais rassembler mon courage
et aller lui annoncer que je l'aime !","Gut. Ich bin bereit.
Ich bringe es hinter mich!","Bene, è giunto il momento!
Vado a dichiararmi!","¡Bien! ¡Voy a armarme de valor y
confesarle mis sentimientos!","Tamam, hazırım! Gidip söyleyeceğim!"
34,re_lover_y_05,How should I tell them?,Que devrais-je lui dire ?,Wie soll ich es nur sagen?,Come dovrei dirglielo?,¿Qué puedo decir?,Nasıl söylemeliyim?
35,re_lover_y_06,What kind of present should I give?,Que devrais-je lui offrir ?,"Und was für ein Geschenk soll ich
überreichen?",Che regalo dovrei far{TAG_1}?,¿Qué regalo le podría llevar?,Nasıl bir hediye vermeliyim?
36,re_lover_n_00,Why don't you want me to do it?,"Pourquoi vous ne voulez pas que
je lui déclare ma flamme ?",Warum bist du dagegen?,Perché non sei d'accordo?,¿Por qué te opones?,Neden yapmamı istemiyorsun?
37,re_lover_n_01,Really? I see...,Ah bon ? D'accord...,Wirklich? Verstehe...,Sul serio? Ho capito...,Ya veo...,Gerçekten mi? Anladım...
38,re_lover_n_02,What a horrible thing to say...,Vous n'êtes vraiment pas sympa...,Hey... Das ist gemein!,Se dici così ci resto male...,Vaya... Qué desagradable...,Ne korkunç bir şey söyledin...
39,re_lover_n_03,I see... I suspected as much...,"C'est vrai ? Je dois bien dire que
je m'en doutais un peu...","Verstehe... Irgendwie hatte ich das
bereits geahnt.","Capisco... In fondo lo pensavo
anch'io...",Ya me imaginaba algo así...,Anladım... Ben de öyle tahmin etmiştim...
40,re_lover_n_04,"OK, I'll try to hold on...",Je vois... Je vais m'accrocher.,Gut. Ich werde es versuchen.,"Davvero? Cercherò di avere un po'
di pazienza...","Oh, vale.","Peki, biraz daha dayanmayı deneyeceğim..."
41,re_lover_sel_00,I'll help you{TAG_1}Don't do it!,Je te soutiens !{TAG_1}Mieux vaut éviter,Ich helfe dir!{TAG_1}Tu es nicht!,Ti aiuterò io{TAG_1}Non farlo!,¡Qué bien!{TAG_1}Mejor no...,Sana yardım ederim{TAG_1}Yapma!
42,re_lover_sel_01,Be traditional{TAG_1}Be romantic{TAG_2}Be impressive{TAG_3}Act desperate{TAG_4}Be cute{TAG_5}Use a line{TAG_6}Sing{TAG_7}Give a present,Traditionnelle{TAG_1}Romantique{TAG_2}Arrogante{TAG_3}Désespérée{TAG_4}Mignonne{TAG_5}Message perso{TAG_6}En chantant{TAG_7}Avec un cadeau,Sag's klassisch{TAG_1}Sag's romantisch{TAG_2}Zieh eine Show ab{TAG_3}Tu verzweifelt{TAG_4}Sei niedlich{TAG_5}Spruch aufsagen{TAG_6}Singe ein Lied vor{TAG_7}In Geschenkform,In modo tradizionale{TAG_1}In modo romantico{TAG_2}In modo spettacolare{TAG_3}In modo disperato{TAG_4}In modo dolce{TAG_5}Con una frase{TAG_6}Con una canzone{TAG_7}Con un regalo,A lo tradicional{TAG_1}A lo romántico{TAG_2}Con orgullo{TAG_3}Con ansia{TAG_4}Con cariño{TAG_5}Con una frase{TAG_6}Cántale algo{TAG_7}Con un regalo,"Geleneksel ol{TAG_1}Romantik ol{TAG_2}Etkileyici ol{TAG_3}Çaresiz davran{TAG_4}
Sevimli ol{TAG_5}Havalı bir söz söyle{TAG_6}Şarkı söyle{TAG_7}Hediye ver"
43,re_lover_sel_spot_00,On the beach,Plage,Am Strand,In spiaggia,En la playa,Sahilde
44,re_lover_sel_spot_01,On the tower,Tour,Auf dem Turm,Sulla torre,En el mirador,Kulede
45,re_lover_sel_spot_02,In a classroom,Salle de classe,Im Klassenzimmer,In classe,En el colegio,Sınıfta
46,re_lover_sel_spot_03,At the park,Parc,Im Park,Al parco,En el parque,Parkta
47,re_lover_sel_spot_04,In the music hall,Salle de concert,Auf der Bühne,Alla sala concerti,En la sala de conciertos,Konser salonunda
48,re_lover_sel_spot_05,In the cafe,Café,Im Café,Al caffè,En la cafetería,Kafede
49,re_lover_sel_spot_question,???,???,???,???,(?),???
50,re_lover_sel_03,Get changed {TAG_1}Don't change,Change-toi !{TAG_1}Ne change rien,Zieh dich um{TAG_1}Nicht umziehen,Cambia vestito{TAG_1}Va bene così,Cambiar{TAG_1}No cambiar,Üstünü değiştir {TAG_1}Değiştirme
51,re_lover_sel_04,It's not right{TAG_1}You're crazy!{TAG_2}They're taken{TAG_3}It's too soon,Mauvais choix{TAG_1}C'est insensé !{TAG_2}Déjà en couple{TAG_3}C'est trop tôt,Das passt nicht.{TAG_1}Ich wäre neidisch.{TAG_2}Schon vergeben.{TAG_3}Es wäre zu früh.,Non fa per te{TAG_1}È follia pura{TAG_2}È troppo tardi{TAG_3}È troppo presto,No congeniáis{TAG_1}Me das envidia...{TAG_2}Ya tiene pareja{TAG_3}Aún es pronto,Doğru değil{TAG_1}Delirdin mi!{TAG_2}Birlikte olduğu biri var{TAG_3}Daha çok erken
53,re_lover_wanted_00,"I think {TAG_1}{TAG_2} {TAG_3}likes me.
What do you think?","Je pense qu{TAG_1}{TAG_2}{TAG_3}{TAG_4}
m'aime. Qu'en dites-vous ?","Angeblich hat sich {TAG_1}{TAG_2}{TAG_3}
in mich verliebt! Was sagst du dazu?","Credo che {TAG_1}{TAG_2} {TAG_3}abbia
una cotta per me. Che ne pensi?",Creo que le gusto a {TAG_1}{TAG_2}{TAG_3}.,Bence {TAG_1}{TAG_2} {TAG_3}benden hoşlanıyor. Sence?
54,re_lover_wanted_1,Really? Now I'm curious.,"Vraiment ? Je suis curieu{TAG_1}
d'en savoir plus.","Meinst du wirklich? Wow, jetzt bin
ich ganz aufgeregt!",Davvero? Voglio saperne di più.,¿Tú crees? Ahora tengo curiosidad.,Gerçekten mi? Şimdi merak ettim.
55,re_lover_wanted_2,What? That's a little disappointing...,Ah bon ? Je suis un peu déçu{TAG_1}...,Meinst du? Hm. Schade...,"Sul serio?
Che delusione...","Ah, ya veo. Qué pena...",Ne? Bu biraz hayal kırıklığı oldu...
56,re_lover_wanted_3,"Yeah, I guess you are right...",Hum... Vous avez sûrement raison...,"Meinst du? Na gut, vielleicht war
das nur Wunschdenken von mir...",Già. Suppongo che tu abbia ragione.,"Bueno, supongo que tienes razón.","Evet, sanırım haklısın..."
57,re_lover_wanted_4_y_00,"OK, I'll give them a chance.","D'accord, je vais essayer, alors.","Na gut, wenn du das sagst, dann
will ich das mal versuchen!","Beh... Meglio verificare, per sicurezza.",¡Vale!,"Tamam, bir şans vereceğim."
58,re_lover_wanted_4_n_00,"I don't feel the same way,
so whatever!","Je ne ressens pas la même chose,
alors je m'en fiche !","Hmmm... Ach, weißt du, ich glaube,
ich lasse es lieber.","Va bene.
Comunque la cosa non mi convinceva.",La verdad es que a mí no me gusta tanto.,"Ben aynı şeyleri hissetmiyorum, boş ver!"
59,re_lover_wanted_4_y_f_00,"I didn't say I liked them that
much anyway...","Je ne l'aimais pas tant que ça
de toute façon...","So gut passen wir, glaube ich,
auch wieder nicht zusammen...","Non ho mai detto di provare
qualcosa nei suoi confronti...","Bueno, tampoco es que me gustara
mucho...","Zaten o kadar da hoşlandığımı
söylememiştim..."
60,re_lover_wanted_sel_00,I think so too!{TAG_1}It won't work{TAG_2}In your dreams{TAG_3}Go for it!,"Je pense aussi{TAG_1}Je ne pense pas{TAG_2}En rêve, peut-être{TAG_3}Fonce !",Würde passen!{TAG_1}Passt nicht.{TAG_2}Nur ein Gerücht!{TAG_3}Versucht es mal!,"Sono d'accordo!{TAG_1}Non funzionerebbe!{TAG_2}Ti piacerebbe, eh?{TAG_3}Mettetevi insieme!",¡Qué buena pareja!{TAG_1}No pegáis mucho{TAG_2}¿Seguro?{TAG_3}¡No te lo pienses!,Ben de öyle düşünüyorum!{TAG_1}Olmaz{TAG_2}Rüyanda görürsün{TAG_3}Bir şans ver!
62,re_lover_cupid_00,"I think {TAG_1}{TAG_2}{TAG_3}{TAG_4}{TAG_5} needs a
special someone...{TAG_6}How about setting them up with
{TAG_7}{TAG_8}{TAG_9}{TAG_10}{TAG_11}?{TAG_12}{TAG_13}","Je pense qu{TAG_1}{TAG_2}{TAG_3}{TAG_4}
{TAG_5}a besoin d'un{TAG_6}{TAG_7} petit{TAG_8} ami{TAG_9}...{TAG_10}Que pensez-vous
d{TAG_11}{TAG_12}{TAG_13}{TAG_14}{TAG_15} {TAG_16}{TAG_17}{TAG_18}?{TAG_19}{TAG_20}","Ich glaube, eine Beziehung würde
{TAG_1}{TAG_2}{TAG_3}{TAG_4}{TAG_5} guttun...{TAG_6}Wie wär's denn mit
{TAG_7}{TAG_8}{TAG_9}{TAG_10}{TAG_11}?{TAG_12}{TAG_13}","Penso che a {TAG_1}{TAG_2}{TAG_3}{TAG_4}
{TAG_5}serva un'anima gemella...{TAG_6}Che ne dici di {TAG_7}{TAG_8}{TAG_9}{TAG_10}{TAG_11}?{TAG_12}{TAG_13}","Me gustaría que {TAG_1}{TAG_2}
{TAG_3}conociese a alguien especial...{TAG_4}¿Y si le presento a
{TAG_5}{TAG_6}{TAG_7}?","Bence {TAG_1}{TAG_2}{TAG_3}{TAG_4}{TAG_5} özel birine
ihtiyacı var...{TAG_6}
{TAG_7}{TAG_8}{TAG_9}{TAG_10}{TAG_11} ile tanıştırsak nasıl?{TAG_12}{TAG_13}"
63,re_lover_cupid_01,"Then I'll have to get them to meet
each other.","Très bien. Je vais donc les faire
se rencontrer.","Dann muss ich wohl dafür sorgen,
dass die beiden sich treffen.","Allora devo fare in modo che
si incontrino!","¡Vale, voy a presentarles!",O zaman onları tanıştırmam gerekecek.
64,re_lover_cupid_other_00,"OK, who do you think I should
try to set them up with?","Bien. Qui devrais-je lui présenter ?
Pouvez-vous choisir pour moi ?","Gut, wer bietet sich denn für meine
Verkupplungsaktion an?","Va bene. Allora, secondo te, tra le persone
disponibili chi formerebbe una bella coppia?","¿A quién crees que le puedo presentar
entonces?","Peki, sence kimi tanıştırmayı denemeliyim?"
65,re_lover_cupid_other_01,"OK, so I'll get {TAG_1}{TAG_2} {TAG_3}to
meet {TAG_4}{TAG_5}{TAG_6}.","Bien, je vais présenter {TAG_1}{TAG_2}{TAG_3}
à {TAG_4}{TAG_5}{TAG_6}.","Es sollen sich also {TAG_1}{TAG_2}{TAG_3}
und {TAG_4}{TAG_5} {TAG_6}treffen. Gut!","Dunque vuoi che faccia incontrare
{TAG_1}{TAG_2} {TAG_3}con {TAG_4}{TAG_5}{TAG_6}.","¡Vale! Voy a buscar a {TAG_1}{TAG_2}{TAG_3}
para que conozca a {TAG_4}{TAG_5}{TAG_6}.","Tamam, {TAG_1}{TAG_2} {TAG_3}ile {TAG_4}{TAG_5}{TAG_6} tanıştıracağım."
66,re_lover_cupid_s_00,My little plan worked!,On dirait que mon plan a fonctionné !,Mein Plan ist aufgegangen!,Il mio piano ha funzionato!,¡Mi plan ha funcionado!,Küçük planım işe yaradı!
67,re_lover_cupid_f_00,They didn't get on well together...,"On dirait qu'ils ne se sont pas bien
entendus...","Sie kamen nicht so gut
miteinander klar...","Pare che non siano andati
molto d'accordo...",Parece que no han congeniado.,Birbirleriyle pek iyi anlaşamadılar...
68,re_lover_cupid_e_00,"They're just going to be friends for
now.","Pour le moment, ils vont juste
être amis.","Fürs Erste werden sie wohl nur
befreundet bleiben.",Per adesso rimarranno solo amici.,De momento van a ser solo amigos.,Şimdilik sadece arkadaş kalacaklar.
69,re_lover_cupid_n_00,"Really? OK, I'll just forget about it.","Ah bon ? D'accord, j'oublie ça, alors.","Wirklich? Ich lass es wohl
lieber bleiben.","Davvero? Va bene, come
non detto.","Ya veo, entonces lo dejo estar de momento.","Gerçekten mi? Peki, o zaman unut gitsin."
70,re_lover_cupid_sel_00,Good idea!{TAG_1}Bad idea!{TAG_2}Not right now,Bonne idée !{TAG_1}Mauvaise idée{TAG_2}Pas maintenant,Gute Idee!{TAG_1}Schlechte Idee!{TAG_2}Jetzt nicht.,Ottima idea!{TAG_1}Pessima idea!{TAG_2}Non adesso...,¡Qué bien!{TAG_1}Mejor no...{TAG_2}Ahora no...,İyi fikir!{TAG_1}Kötü fikir!{TAG_2}Şimdi olmaz
71,re_lover_cupid_sel_01,Good idea!{TAG_1}Bad idea!{TAG_2}Someone else?{TAG_3}Not right now,Bonne idée !{TAG_1}Mauvaise idée{TAG_2}Quelqu'un d'autre ?{TAG_3}Pas maintenant,Gute Idee!{TAG_1}Schlechte Idee!{TAG_2}Alternative?{TAG_3}Jetzt nicht.,Ottima idea!{TAG_1}Pessima idea!{TAG_2}Un'altra persona?{TAG_3}Non adesso...,¡Qué bien!{TAG_1}Mejor no...{TAG_2}Mejor otra persona{TAG_3}Ahora no...,İyi fikir!{TAG_1}Kötü fikir!{TAG_2}Başka biri?{TAG_3}Şimdi olmaz
73,re_lover_cupid_after_00,"Why would {TAG_1}{TAG_2}{TAG_3}{TAG_4}want me to go out with...
{TAG_5}{TAG_6}{TAG_7}?","Pourquoi {TAG_1}{TAG_2} {TAG_3}voudrait-{TAG_4}
que je sorte avec {TAG_5}{TAG_6} {TAG_7}?","Warum sollte {TAG_1}{TAG_2} {TAG_3}wollen,
dass ich mit {TAG_4}{TAG_5} {TAG_6}ausgehe?","Perché {TAG_1}{TAG_2} {TAG_3}vuole che
esca con...{TAG_4}{TAG_5}{TAG_6}{TAG_7}?","¿Por qué se empeñaría {TAG_1}{TAG_2}
{TAG_3}en juntarme con {TAG_4}{TAG_5}{TAG_6}?",{TAG_1}{TAG_2}{TAG_3}{TAG_4} neden benim... {TAG_5}{TAG_6}{TAG_7} ile çıkmamı istesin ki?
74,re_lover_cupid_after_01,"Really? You might be right...
You got me curious!","Vraiment ? Peut-être, après tout...
Tout ça titille ma curiosité !","Echt? Könntest recht haben...
Du hast mich neugierig gemacht!","Davvero? Forse hai ragione...
Voglio vederci chiaro!","¿En serio? Ahora me ha entrado
la curiosidad...","Gerçekten mi? Haklı olabilirsin...
Merak ettim şimdi!"
75,re_lover_cupid_after_02,What a troublemaker!,"Quel{TAG_1} blagueu{TAG_2}, alors !",Was für {TAG_1}!,Davvero un bello scherzo...,¡Si es que es de lo que no hay!,Ne yaramaz ama!
76,re_lover_cupid_after_03,"It's a mystery to me, too...",C'est un mystère pour moi aussi...,Ist mir auch ein Rätsel...,"Neanch'io riesco a darmi
una spiegazione...",A mí también me resulta extraño.,Benim için de muamma...
77,re_lover_cupid_after_sel_00,You're a match{TAG_1}For a joke?{TAG_2}I don't know...,C'est le destin{TAG_1}Pour rire ?{TAG_2}Je ne sais pas...,"Es passt halt!{TAG_1}Zum Spaß?{TAG_2}Na ja, eben...",State bene insieme!{TAG_1}Per scherzo!{TAG_2}Non ne ho idea...,Pegáis{TAG_1}¿Estará de broma?{TAG_2}Pues no lo sé,Birbirinize uygunsunuz{TAG_1}Şaka olsun diye mi?{TAG_2}Bilmiyorum...
79,re_lover_which_00,"I've got feelings for {TAG_1}{TAG_2}
{TAG_3}and {TAG_4}{TAG_5}{TAG_6}...{TAG_7}Who do you think I should tell my
feelings to?","En fait, j'aime {TAG_1}{TAG_2}{TAG_3}, mais
j'aime aussi {TAG_4}{TAG_5}{TAG_6}...{TAG_7}À qui devrais-je déclarer ma flamme ?","Ich fühle mich zu {TAG_1}{TAG_2}
{TAG_3}und {TAG_4}{TAG_5} {TAG_6}hingezogen...{TAG_7}Wem soll ich nur meine
Gefühle offenbaren?","Voglio bene sia a {TAG_1}{TAG_2}
{TAG_3}che a {TAG_4}{TAG_5}{TAG_6}...{TAG_7}A chi credi che dovrei
dichiararmi?","Me gustan {TAG_1}{TAG_2} {TAG_3}{TAG_4}
{TAG_5}{TAG_6}{TAG_7}, pero estoy {TAG_8} un lío.{TAG_9}Quiero declararme a {TAG_10}.
¿Quién crees que haría mejor pareja conmigo?","{TAG_1}{TAG_2} {TAG_3}ve {TAG_4}{TAG_5}{TAG_6} için bir şeyler hissediyorum...{TAG_7}
Sence hislerimi
hangisine söylemeliyim?"
80,re_lover_which_2_00,"You're right. I will give it some
more thought.","Vous avez raison. Je vais encore
y songer un peu.","Du hast recht. Ich werde noch mal
ein wenig drüber nachdenken.","Hai ragione. Dovrei rifletterci
un po' di più.","Tienes razón. Me lo voy a pensar un
poco más.",Haklısın. Biraz daha düşüneceğim.
