"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Wax_Word19","Kromakonda","Chromaconda","Chromaconda","le Chromaconda","le Chromaconda","Chromaconda","Diamaconda","La Cromaconda","La Cromaconda","ダイヤモンドスネーク"
"Wax_Word20","Başdöndüren Şelaleler","Breakneck Falls","Breakneck Falls","les Rapides","les Rapides","Fall des Schreckens","Cascate a rotta di collo","Cataratas Vertiginosas","Los Rápidos","ダイヤモンドフォール"
"Wax_Word21","Precious Prancers","Precious Prancers","Precious Prancers","carrousel","carrousel","Karussell","Giostra regale","Corceles Adorables","El Carrusel","ダイヤモンドメリーゴーランド"
"Wax_Word22","Vahşi aygırlar sınavı","trial of the wild stallions","trial of the wild stallions","machine rotative à chevaux de bois","machine rotative à chevaux de bois","Die Prüfung der wilden Hengste","prova dei cavalli selvaggi","prueba de los potros salvajes","máquina rotativa de caballos de madera","金剛石回転木馬"
"Wax_Word23","Elmas Çarkı","The Diamond Wheel","The Diamond Wheel","grande roue","grande roue","Riesenrad","Ruota Diamante","Noria Diamante","Rueda Diamante","ダイヤモンド観覧車"
"Wax_Word24","uzay havuçları","space carrots","space carrots","carotte cosmique","carotte cosmique","Kosmoskarotten","carote spaziali","zanahorias galácticas","zanahorias espaciales","宇宙にんぢん"
"Wax_Word27","jalapeño milkshake'i","jalapeño shake","jalapeño shake","frappé au piment","frappé au piment","Extrascharfer Shake","frappè ultrapiccante","batido quemalenguas","malteada quemalenguas","ゲキ辛シェイク"
"Wax_Word28","soğuk patates kızartması","chilly fries","chilly fries","frites glacées","frites glacées","Frostfritten","patatine ghiacciate","patatas escalofritas","papas friitas","冷やしポテト"
"Wax_Word31","Hydro Cannon LX","Hydro Cannon LX","Hydro Cannon LX","Hydrocanon LX","Hydrocanon LX","Lulus Hydroknarre","Idrocannone LX","Hidrocañón LX","Hidrocañón LX","ルールーハイドロガン"
"Wax_Word32","Precious Prancing Punch","Precious Prancing Punch","Precious Prancing Punch","Precious Prancing Punch","Precious Prancing Punch","Hottehü-Klaps","Pugno regale","puño del corcel adorable","Precious Prancing Punch","金剛石不動拳"
"Wax_Word33","adamotu kökü","mandrake root","mandrake root","racine de mandragore","racine de mandragore","Alraunwurzel","radice di mandragora","raíz de mandrágora","raíz de mandrágora","マンドラゴラ"
"Wax_Word40","Mike (Karaoke Robotu)","Mike (Karaoke Robot)","Mike (Karaoke Robot)","Mike (robot Karaoké)","Mike (robot Karaoké)","Mike (Karaoke-Roboter)","Mike (robot karaoke)","Mike (robot karaoke)","Mike (robot karaoke)","カラオケロボット"
"Wax_Word44","öte-diyar istiridyeleri","other-realm oysters","other-realm oysters","huîtres d'outre-monde","huîtres d'outre-monde","Paranormale Meeresfrüchte","ostriche dell'altro mondo","ostras espectrales","ostras espectrales","魔界シーフード"
"Wax_Word50","","","","","","","","","","ＵＦＯ迎撃メカ　アポーン"
"Wax_Word52","","","","","","","","","","ルールーバルーンバスター"
"Wax_Word34","Tam zamanında!","Right on time!","Right on time!","Mona Mona","Mona Mona","","Monella!","Mona Mona","Right on time!","モナモナムー"
"Wax_Word35","Abra kadabra!","Hocus pocus!","Hocus pocus!","Hocus Pocus","Hocus Pocus","","Hocus Pocus","magia potagia","Hocus pocus!","ホーカスポーカス"
"Wax_Word36","Ne kadar büyülü.","How magical.","How magical.","Derdna Yelhsa","Derdna Yelhsa","","Dere Yelhsa","Dery Yelhsa","How magical.","ドッレドン・アーリュシア"
"Wax_Word37","Dribble sürüüüş!","Dribble driiiive!","Dribble driiiive!","Dribble driiiive!","Dribble driiiive!","","Daaai Dribble!","¡Dribble a todo gas!","Dribble driiiive!","ドリブルドライブ"
"Wax_Word45","Spitzy hızı!","Spitzy speed!","Spitzy speed!","Spitzy speed!","Spitzy speed!","","Super Spitz!","¡Spitzy a toda mecha!","Spitzy speed!","スピッツスピード"
"Wax_Word47","Crygorvari deha!","Crygorian genius!","Crygorian genius!","Crygorian genius!","Crygorian genius!","","Grande Crygor!","¡Genio crygoriano!","¡Genio crygoriano!","クライゴアクライシス\n"
"Wax_Word46","Lanet olsun.","Curses.","Curses.","Eraw Oiraw","Eraw Oiraw","Eraw Oiraw","Eraw Oiraw","Eraw Oiraw","Curses.","オリワン・イドイメ"
"Wax_Word48","Rahatla!","Loosen up!","Loosen up!","Snureht Teg","Loosen up!","Sitirez Tilf","atloics alagnevit","Arelagac amot","Loosen up!","レナニリゲ・イドヒ"
