"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Boss_Pulley","<MSBT:0001:0008:010010000000FFFFFFFF> Tekeri döndür","<MSBT:0001:0008:010010000000FFFFFFFF> Spin wheel","<MSBT:0001:0008:010010000000FFFFFFFF> Spin wheel","<MSBT:0001:0008:010010000000FFFFFFFF> Faire tourner la poulie","<MSBT:0001:0008:010010000000FFFFFFFF> Faire tourner la poulie","<MSBT:0001:0008:010010000000FFFFFFFF> Rad drehen","<MSBT:0001:0008:010010000000FFFFFFFF> Gira la ruota","<MSBT:0001:0008:010010000000FFFFFFFF> Girar la rueda","<MSBT:0001:0008:010010000000FFFFFFFF> Girar la rueda","<MSBT:0001:0008:010010000000FFFFFFFF> かっしゃをまわす"
"Boss_SMB","<MSBT:0001:0008:010010000000FFFFFFFF> Hareket\n<MSBT:0001:0008:000010000000FFFFFFFF> Zıpla","<MSBT:0001:0008:010010000000FFFFFFFF> Move\n<MSBT:0001:0008:000010000000FFFFFFFF> Jump","<MSBT:0001:0008:010010000000FFFFFFFF> Move\n<MSBT:0001:0008:000010000000FFFFFFFF> Jump","<MSBT:0001:0008:010010000000FFFFFFFF> Bouger\n<MSBT:0001:0008:000010000000FFFFFFFF> Sauter","<MSBT:0001:0008:010010000000FFFFFFFF> Bouger\n<MSBT:0001:0008:000010000000FFFFFFFF> Sauter","<MSBT:0001:0008:010010000000FFFFFFFF> Steuern\n<MSBT:0001:0008:000010000000FFFFFFFF> Springen","<MSBT:0001:0008:010010000000FFFFFFFF> Muovi\n<MSBT:0001:0008:000010000000FFFFFFFF> Salta","<MSBT:0001:0008:010010000000FFFFFFFF> Mover\n<MSBT:0001:0008:000010000000FFFFFFFF> Saltar","<MSBT:0001:0008:010010000000FFFFFFFF> Mover\n<MSBT:0001:0008:000010000000FFFFFFFF> Saltar","<MSBT:0001:0008:010010000000FFFFFFFF> いどう\n<MSBT:0001:0008:000010000000FFFFFFFF> ジャンプ"
"Boss_Toilet","<MSBT:0001:0008:010010000000FFFFFFFF> Yönlendir","<MSBT:0001:0008:010010000000FFFFFFFF> Guide","<MSBT:0001:0008:010010000000FFFFFFFF> Guide","<MSBT:0001:0008:010010000000FFFFFFFF> Guider","<MSBT:0001:0008:010010000000FFFFFFFF> Guider","<MSBT:0001:0008:010010000000FFFFFFFF> Zum Klo schicken","<MSBT:0001:0008:010010000000FFFFFFFF> Dirigi","<MSBT:0001:0008:010010000000FFFFFFFF> Guiar","<MSBT:0001:0008:010010000000FFFFFFFF> Guiar","<MSBT:0001:0008:010010000000FFFFFFFF> あんないする"
"Boss_Trocco","<MSBT:0001:0008:010010000000FFFFFFFF> Pompla\n<MSBT:0001:0008:000010000000FFFFFFFF> Zıpla","<MSBT:0001:0008:010010000000FFFFFFFF> Pump\n<MSBT:0001:0008:000010000000FFFFFFFF> Jump","<MSBT:0001:0008:010010000000FFFFFFFF> Pump\n<MSBT:0001:0008:000010000000FFFFFFFF> Jump","<MSBT:0001:0008:010010000000FFFFFFFF> Pomper\n<MSBT:0001:0008:000010000000FFFFFFFF> Sauter","<MSBT:0001:0008:010010000000FFFFFFFF> Pomper\n<MSBT:0001:0008:000010000000FFFFFFFF> Sauter","<MSBT:0001:0008:010010000000FFFFFFFF> Hebeln\n<MSBT:0001:0008:000010000000FFFFFFFF> Springen","<MSBT:0001:0008:010010000000FFFFFFFF> Muovi\n<MSBT:0001:0008:000010000000FFFFFFFF> Salta","<MSBT:0001:0008:010010000000FFFFFFFF> Accionar la manivela\n<MSBT:0001:0008:000010000000FFFFFFFF> Saltar","<MSBT:0001:0008:010010000000FFFFFFFF> Accionar la manivela\n<MSBT:0001:0008:000010000000FFFFFFFF> Saltar","<MSBT:0001:0008:010010000000FFFFFFFF> こぐ\n<MSBT:0001:0008:000010000000FFFFFFFF> ジャンプ"
"Boss_UltraHand","<MSBT:0001:0008:020010000000FFFFFFFF> Kolları hareket ettir\n<MSBT:0001:0008:0C0010000000FFFFFFFF> Yengeci kov / Balığı hareket ettir","<MSBT:0001:0008:020010000000FFFFFFFF> Move handles\n<MSBT:0001:0008:0C0010000000FFFFFFFF> Shoo crab / Move fish","<MSBT:0001:0008:020010000000FFFFFFFF> Move handles\n<MSBT:0001:0008:0C0010000000FFFFFFFF> Shoo crab / Move fish","<MSBT:0001:0008:020014000000FFFFFFFF> Bouger poignées\n<MSBT:0001:0008:0C0014000000FFFFFFFF> Repousser crabes","<MSBT:0001:0008:020014000000FFFFFFFF> Bouger poignées\n<MSBT:0001:0008:0C0014000000FFFFFFFF> Repousser crabes","<MSBT:0001:0008:020010000000FFFFFFFF> Hand bewegen\n<MSBT:0001:0008:0C0010000000FFFFFFFF> Krebs verjagen / Fisch geben","<MSBT:0001:0008:020010000000FFFFFFFF> Usa maniglie\n<MSBT:0001:0008:0C0010000000FFFFFFFF> Scaccia granchio/sposta pesce","<MSBT:0001:0008:020010000000FFFFFFFF> Mover asa\n<MSBT:0001:0008:0C0010000000FFFFFFFF> Espantar cangrejo / Mover pez","<MSBT:0001:0008:020010000000FFFFFFFF> Mover asa\n<MSBT:0001:0008:0C0010000000FFFFFFFF> Espantar cangrejo / Mover pez","<MSBT:0001:0008:020010000000FFFFFFFF> もちてをうごかす\n<MSBT:0001:0008:0C0010000000FFFFFFFF> カニをおいはらう／サカナをわたす"
"Boss_Wall","<MSBT:0001:0008:000010000000FFFFFFFF> Wario Atağı / Zıpla","<MSBT:0001:0008:000010000000FFFFFFFF> Wario Attack / Jump","<MSBT:0001:0008:000010000000FFFFFFFF> Wario Attack / Jump","<MSBT:0001:0008:000010000000FFFFFFFF> Attaque de Wario\n<MSBT:0001:0008:0C0010000000FFFFFFFF> Sauter","<MSBT:0001:0008:000010000000FFFFFFFF> Attaque de Wario\n<MSBT:0001:0008:0C0010000000FFFFFFFF> Sauter","<MSBT:0001:0008:000010000000FFFFFFFF> Wario-Attacke / Springen","<MSBT:0001:0008:000010000000FFFFFFFF> Attacco di Wario/Salta","<MSBT:0001:0008:000010000000FFFFFFFF> Ataque Wario / Saltar","<MSBT:0001:0008:000010000000FFFFFFFF> Ataque Wario / Saltar","<MSBT:0001:0008:000010000000FFFFFFFF> ワリオアタック／ジャンプ"
"Adventure","<MSBT:0001:0008:000010000000FFFFFFFF><MSBT:0001:0008:050010000000FFFFFFFF> Bilinmiyor","<MSBT:0001:0008:000010000000FFFFFFFF><MSBT:0001:0008:050010000000FFFFFFFF> ???","<MSBT:0001:0008:000010000000FFFFFFFF><MSBT:0001:0008:050010000000FFFFFFFF> ???","<MSBT:0001:0008:000010000000FFFFFFFF><MSBT:0001:0008:050010000000FFFFFFFF> ???","<MSBT:0001:0008:000010000000FFFFFFFF><MSBT:0001:0008:050010000000FFFFFFFF> ???","<MSBT:0001:0008:000010000000FFFFFFFF><MSBT:0001:0008:050010000000FFFFFFFF> ???","<MSBT:0001:0008:000010000000FFFFFFFF><MSBT:0001:0008:050010000000FFFFFFFF> ???","<MSBT:0001:0008:000010000000FFFFFFFF><MSBT:0001:0008:050010000000FFFFFFFF> (?)","<MSBT:0001:0008:000010000000FFFFFFFF><MSBT:0001:0008:050010000000FFFFFFFF> (?)","<MSBT:0001:0008:000010000000FFFFFFFF><MSBT:0001:0008:050010000000FFFFFFFF> ？？？"
"AirPlane","<MSBT:0001:0008:020010000000FFFFFFFF> Pervaneyi döndür","<MSBT:0001:0008:020010000000FFFFFFFF> Spin propeller","<MSBT:0001:0008:020010000000FFFFFFFF> Spin propeller","<MSBT:0001:0008:020010000000FFFFFFFF> Faire tourner l'hélice","<MSBT:0001:0008:020010000000FFFFFFFF> Faire tourner l'hélice","<MSBT:0001:0008:020010000000FFFFFFFF> Propeller drehen","<MSBT:0001:0008:020010000000FFFFFFFF> Carica","<MSBT:0001:0008:020010000000FFFFFFFF> Girar la hélice","<MSBT:0001:0008:020010000000FFFFFFFF> Girar la hélice","<MSBT:0001:0008:020010000000FFFFFFFF> プロペラをまわす"
"Allow","<MSBT:0001:0008:010010000000FFFFFFFF> Oku hedefle\n<MSBT:0001:0008:000010000000FFFFFFFF> Ateş et","<MSBT:0001:0008:010010000000FFFFFFFF> Aim arrow\n<MSBT:0001:0008:000010000000FFFFFFFF> Shoot","<MSBT:0001:0008:010010000000FFFFFFFF> Aim arrow\n<MSBT:0001:0008:000010000000FFFFFFFF> Shoot","<MSBT:0001:0008:010010000000FFFFFFFF> Viser\n<MSBT:0001:0008:000010000000FFFFFFFF> Tirer","<MSBT:0001:0008:010010000000FFFFFFFF> Viser\n<MSBT:0001:0008:000010000000FFFFFFFF> Tirer","<MSBT:0001:0008:010010000000FFFFFFFF> Zielen\n<MSBT:0001:0008:000010000000FFFFFFFF> Schießen","<MSBT:0001:0008:010010000000FFFFFFFF> Mira\n<MSBT:0001:0008:000010000000FFFFFFFF> Scocca","<MSBT:0001:0008:010010000000FFFFFFFF> Apuntar\n<MSBT:0001:0008:000010000000FFFFFFFF> Disparar","<MSBT:0001:0008:010010000000FFFFFFFF> Apuntar\n<MSBT:0001:0008:000010000000FFFFFFFF> Disparar","<MSBT:0001:0008:010010000000FFFFFFFF> ほうこうあわせ\n<MSBT:0001:0008:000010000000FFFFFFFF> ショット"
"Ami3","<MSBT:0001:0008:010010000000FFFFFFFF> Başını eğ\n<MSBT:0001:0008:000010000000FFFFFFFF> Saçı kes","<MSBT:0001:0008:010010000000FFFFFFFF> Tilt head\n<MSBT:0001:0008:000010000000FFFFFFFF> Cut hair","<MSBT:0001:0008:010010000000FFFFFFFF> Tilt head\n<MSBT:0001:0008:000010000000FFFFFFFF> Cut hair","<MSBT:0001:0008:010010000000FFFFFFFF> Incliner\n<MSBT:0001:0008:000010000000FFFFFFFF> Couper","<MSBT:0001:0008:010010000000FFFFFFFF> Incliner\n<MSBT:0001:0008:000010000000FFFFFFFF> Couper","<MSBT:0001:0008:010010000000FFFFFFFF> Kopf kippen\n<MSBT:0001:0008:000010000000FFFFFFFF> Schneiden","<MSBT:0001:0008:010010000000FFFFFFFF> Inclina la testa\n<MSBT:0001:0008:000010000000FFFFFFFF> Taglia i capelli","<MSBT:0001:0008:010010000000FFFFFFFF> Inclinar la cabeza\n<MSBT:0001:0008:000010000000FFFFFFFF> Cortar el pelo","<MSBT:0001:0008:010010000000FFFFFFFF> Inclinar la cabeza\n<MSBT:0001:0008:000010000000FFFFFFFF> Cortar el pelo","<MSBT:0001:0008:010010000000FFFFFFFF> アタマをかたむける\n<MSBT:0001:0008:000010000000FFFFFFFF> かみをきる"
"Amiibo","<MSBT:0001:0008:020010000000FFFFFFFF> amiibo'yu hareket ettir","<MSBT:0001:0008:020010000000FFFFFFFF> Move amiibo","<MSBT:0001:0008:020010000000FFFFFFFF> Move amiibo","<MSBT:0001:0008:020010000000FFFFFFFF> Déplacer l'amiibo","<MSBT:0001:0008:020010000000FFFFFFFF> Déplacer l'amiibo","<MSBT:0001:0008:020010000000FFFFFFFF> amiibo bewegen","<MSBT:0001:0008:020010000000FFFFFFFF> Muovi l'amiibo","<MSBT:0001:0008:020010000000FFFFFFFF> Mover el amiibo","<MSBT:0001:0008:020010000000FFFFFFFF> Mover el amiibo","<MSBT:0001:0008:020010000000FFFFFFFF> amiiboをうごかす"
"Amitabha","<MSBT:0001:0008:0B0010000000FFFFFFFF> Çaydanlığı hareket ettir\n<MSBT:0001:0008:000010000000FFFFFFFF> Su dök","<MSBT:0001:0008:0B0010000000FFFFFFFF> Move kettle\n<MSBT:0001:0008:000010000000FFFFFFFF> Pour water","<MSBT:0001:0008:0B0010000000FFFFFFFF> Move kettle\n<MSBT:0001:0008:000010000000FFFFFFFF> Pour water","<MSBT:0001:0008:0B0010000000FFFFFFFF> Déplacer la bouilloire\n<MSBT:0001:0008:000010000000FFFFFFFF> Verser l'eau","<MSBT:0001:0008:0B0010000000FFFFFFFF> Déplacer la bouilloire\n<MSBT:0001:0008:000010000000FFFFFFFF> Verser l'eau","<MSBT:0001:0008:0B0010000000FFFFFFFF> Kessel steuern\n<MSBT:0001:0008:000010000000FFFFFFFF> Gießen","<MSBT:0001:0008:0B0010000000FFFFFFFF> Muovi il bollitore\n<MSBT:0001:0008:000010000000FFFFFFFF> Versa l'acqua","<MSBT:0001:0008:0B0010000000FFFFFFFF> Mover la tetera\n<MSBT:0001:0008:000010000000FFFFFFFF> Verter el agua","<MSBT:0001:0008:0B0010000000FFFFFFFF> Mover la tetera\n<MSBT:0001:0008:000010000000FFFFFFFF> Verter el agua","<MSBT:0001:0008:0B0010000000FFFFFFFF> ヤカンいどう\n<MSBT:0001:0008:000010000000FFFFFFFF> おゆをそそぐ"
"Armwrestling","<MSBT:0001:0008:010010000000FFFFFFFF> Kolu hareket ettir","<MSBT:0001:0008:010010000000FFFFFFFF> Move arm","<MSBT:0001:0008:010010000000FFFFFFFF> Move arm","<MSBT:0001:0008:010010000000FFFFFFFF> Déplacer le bras","<MSBT:0001:0008:010010000000FFFFFFFF> Déplacer le bras","<MSBT:0001:0008:010010000000FFFFFFFF> Arm bewegen","<MSBT:0001:0008:010010000000FFFFFFFF> Muovi il braccio","<MSBT:0001:0008:010010000000FFFFFFFF> Mover el brazo","<MSBT:0001:0008:010010000000FFFFFFFF> Mover el brazo","<MSBT:0001:0008:010010000000FFFFFFFF> うでをたおす"
"Arrow","<MSBT:0001:0008:020010000000FFFFFFFF> Ok çiz","<MSBT:0001:0008:020010000000FFFFFFFF> Draw arrow","<MSBT:0001:0008:020010000000FFFFFFFF> Draw arrow","<MSBT:0001:0008:020010000000FFFFFFFF> Tirer une flèche","<MSBT:0001:0008:020010000000FFFFFFFF> Tirer une flèche","<MSBT:0001:0008:020010000000FFFFFFFF> Pfeil ziehen","<MSBT:0001:0008:020010000000FFFFFFFF> Tendi l'arco","<MSBT:0001:0008:020010000000FFFFFFFF> Tensar la cuerda","<MSBT:0001:0008:020010000000FFFFFFFF> Lanzar flecha","<MSBT:0001:0008:020010000000FFFFFFFF> やをひく"
"Astronaut","<MSBT:0001:0008:000010000000FFFFFFFF> Tut","<MSBT:0001:0008:000010000000FFFFFFFF> Grab","<MSBT:0001:0008:000010000000FFFFFFFF> Grab","<MSBT:0001:0008:000010000000FFFFFFFF> Attraper","<MSBT:0001:0008:000010000000FFFFFFFF> Attraper","<MSBT:0001:0008:000010000000FFFFFFFF> Greifen","<MSBT:0001:0008:000010000000FFFFFFFF> Afferra","<MSBT:0001:0008:000010000000FFFFFFFF> Agarrar","<MSBT:0001:0008:000010000000FFFFFFFF> Agarrar","<MSBT:0001:0008:000010000000FFFFFFFF> つかむ"
"Auscultation","<MSBT:0001:0008:020010000000FFFFFFFF> Stetoskopu hareket ettir","<MSBT:0001:0008:020010000000FFFFFFFF> Move stethoscope","<MSBT:0001:0008:020010000000FFFFFFFF> Move stethoscope","<MSBT:0001:0008:020010000000FFFFFFFF> Déplacer le stéthoscope","<MSBT:0001:0008:020010000000FFFFFFFF> Déplacer le stéthoscope","<MSBT:0001:0008:020010000000FFFFFFFF> Stethoskop bewegen","<MSBT:0001:0008:020010000000FFFFFFFF> Muovi lo stetoscopio","<MSBT:0001:0008:020010000000FFFFFFFF> Mover el estetoscopio","<MSBT:0001:0008:020010000000FFFFFFFF> Mover el estetoscopio","<MSBT:0001:0008:020010000000FFFFFFFF> ちょうしんきをうごかす"
"BabyPenguin","<MSBT:0001:0008:020010000000FFFFFFFF> Buzu hareket ettir","<MSBT:0001:0008:020010000000FFFFFFFF> Move ice","<MSBT:0001:0008:020010000000FFFFFFFF> Move ice","<MSBT:0001:0008:020010000000FFFFFFFF> Déplacer la glace","<MSBT:0001:0008:020010000000FFFFFFFF> Déplacer la glace","<MSBT:0001:0008:020010000000FFFFFFFF> Eis bewegen","<MSBT:0001:0008:020010000000FFFFFFFF> Muovi il ghiaccio","<MSBT:0001:0008:020010000000FFFFFFFF> Mover los bloques de hielo","<MSBT:0001:0008:020010000000FFFFFFFF> Mover los bloques de hielo","<MSBT:0001:0008:020010000000FFFFFFFF> こおりをうごかす"
"Balance","<MSBT:0001:0008:0B0010000000FFFFFFFF> Seç","<MSBT:0001:0008:0B0010000000FFFFFFFF> Select","<MSBT:0001:0008:0B0010000000FFFFFFFF> Select","<MSBT:0001:0008:0B0010000000FFFFFFFF> Choisir","<MSBT:0001:0008:0B0010000000FFFFFFFF> Choisir","<MSBT:0001:0008:0B0010000000FFFFFFFF> Auswählen","<MSBT:0001:0008:0B0010000000FFFFFFFF> Scegli","<MSBT:0001:0008:0B0010000000FFFFFFFF> Seleccionar","<MSBT:0001:0008:0B0010000000FFFFFFFF> Seleccionar","<MSBT:0001:0008:0B0010000000FFFFFFFF> えらぶ"
