"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Title_desc_communication","Nintendo ile oyun oynayışına dair\nbilgileri paylaşmayı seçebilirsin.\nBu bilgiler, gelecekteki ürün ve\nhizmetleri geliştirmemize yardımcı\nolacaktır. Oynanış bilgilerini Nintendo ile\npaylaşmak ister misin?","You may choose to share information\nabout your gameplay with Nintendo\nin order to help us develop\nfuture products and services.\nWould you like to share your gameplay \ninformation with Nintendo?","You may choose to share information\nabout your gameplay with Nintendo\nin order to help us develop\nfuture products and services.\nWould you like to share your gameplay \ninformation with Nintendo?","Vous pouvez partager avec Nintendo\ndes informations relatives à votre\nutilisation de ce logiciel afin de nous\naider à développer de futurs produits\net services. Voulez-vous partager ces\ninformations avec Nintendo ?","Vous pouvez partager des informations\nconcernant votre utilisation du jeu avec\nNintendo dans le but de nous aider dans la\nconception de futurs jeux et services.\nVoulez-vous partager vos informations\nde jeu avec Nintendo?","Es besteht die Möglichkeit, Informationen\nzu deinem Spielverhalten an Nintendo zu\nsenden, um uns bei der Entwicklung zu-\nkünftiger Produkte und Services zu unter-\nstützen. Möchtest du Informationen zu dei-\nnem Spielverhalten an Nintendo senden?","Puoi decidere se inviare o meno a\nNintendo informazioni relative all'uso del\nsoftware per aiutarci nello sviluppo di\nnuovi prodotti e servizi.\nVuoi condividere con Nintendo le\ninformazioni relative all'uso del software?","¿Quieres compartir la información\nsobre tu uso de este programa\ncon Nintendo?\nAsí nos ayudarás a mejorar nuestros\nproductos y servicios en el futuro.","Elige si quieres compartir con Nintendo\ninformación sobre tu uso de este programa\npara ayudarnos a ofrecer productos\ny servicios nuevos.\n¿Quieres compartir información sobre tu\nuso de este programa con Nintendo?","プレイないようを にんてんどうに\nおくっても よいですか？\nこんごの かいはつの さんこうなどに\nりようさせていただきます。\nおおくりいただいた じょうほうの とりあつかいの\nしょうさいは、りようきやくを よんでください。"
"Title_desc_select_save","Kayıt verisini seç","Choose Save Data","Choose Save Data","Choix du fichier de sauvegarde","Sélection du fichier de sauvegarde","Speicherdaten wählen","Scegli i dati di salvataggio","Selección de archivo de guardado","Elige un archivo de guardado.","セーブデータを えらんでね。"
"Title_desc_entry_mii","Mii Seç","Choose Mii","Choose Mii","Choix du Mii","Choix du Mii","Mii wählen","Scegli Mii","Elige un Mii","Elige un Mii.","あなたの Miiを えらんでね。"
"Title_desc_change_mii","Mii Seç","Choose Mii","Choose Mii","Choix du Mii","Choix du Mii","Mii wählen","Cambia Mii","Elige un Mii","Elige un Mii.","Miiを えらんでね。"
"Title_user_title","Turnuva Kimliği","Tournament ID","Tournament ID","Données d'inscription","Données d'inscription","Anmeldedaten","Dati d'iscrizione","Datos de inscripción","Datos","エントリーデータ"
"Title_user_name","Sen","You","You","Vous","Vous","Du","Tu","Tú","Tú","ナマエ"
"Title_user_no1","Numara 01","No. 01","No. 01","N° 01","N° 01","Nr. 01","Nº 1","N.º 1","N.º 1","No.01"
"Title_user_no2","Numara 02","No. 02","No. 02","N° 02","N° 02","Nr. 02","Nº 2","N.º 2","N.º 2","No.02"
"Title_user_no3","Numara 03","No. 03","No. 03","N° 03","N° 03","Nr. 03","Nº 3","N.º 3","N.º 3","No.03"
"Title_start_btn","Başla","Start","Start","Commencer","Commencer","Start","Inizia","Empezar","Comenzar","はじめる"
"Title_change_mii_btn","Mii Değiştir","Change Mii","Change Mii","Changer de Mii","Changer de Mii","Mii wechseln","Cambia Mii","Cambiar Mii","Cambiar Mii","Miiを かえる"
"Title_erase_save_btn","Sil","Delete","Delete","Effacer","Effacer","Löschen","Cancella","Borrar","Borrar","けす"
"Title_user_btn","Yeni","New","New","Nouveau","Nouveau","Neu","Nuovo","NUEVO","Nuevo","NEW"
"Title_gyro","Jiroskop kontrolleri ayarlanıyor...\nSistemi hareket ettirmeyin.","Adjusting gyro controls...\nDo not move the system.","Adjusting gyro controls...\nDo not move the system.","Réglage du gyroscope...\nNe bougez pas la console.","Réglage du gyroscope...\nNe bougez pas la console.","Gyrosensoren werden ange-\npasst. System nicht bewegen.","Regolazione del giroscopio...\nNon muovere la console.","Ajustando el giroscopio.\nNo muevas la consola.","Ajustando los controles de\ngiro. No muevas la consola.","ちょうせいちゅう…\nほんたいを うごかさないでね。"
"menu_story_btn","Hikâye","Story","Story","Histoire","Histoire","Story","Storia","Historia","Historia","ストーリー"
"menu_challenge_btn","Meydan Okuma","Challenge","Challenge","Défis","Défis","Aufgaben","Sfida","Desafíos","Desafíos","チャレンジ"
"menu_collection_btn","Dizin","Index","Index","Index","Index","Lexikon","Indice","Índice","Índice","ずかん"
"menu_toy_btn","Oyun Salonu","Arcade","Arcade","Souvenirs","Souvenirs","Souvenirs","Distributore","Dispensabolas","Arcade","ガチャコロン"
"menu_mission_btn","Görevler","Missions","Missions","Missions","Mission","Missionen","Missioni","Misiones","Misiones","ミッション"
"Story_high_score","Yüksek Skor","High Score","High Score","Record","Record","Rekord","Record","Récord","Récord","ハイスコア"
"Story_btn_move","Hareket","Move","Move","←/→","←/→","Blättern","Sposta","←/→","←/→","いどう"
"collection_filter_character","Karakter","Character","Character","Personnage","Personnage","Charakter","Personaggio","Personaje","Personaje","キャラクター"
"collection_filter_genre","Tür","Genre","Genre","Genre","Genre","Genre","Genere","Tipo","Tipo","ジャンル"
"collection_filter_device","Kontrol türü","Controls","Controls","Commandes","Commandes","Steuerung","Comandi","Controles","Controles","そうさタイプ"
"collection_filter_character_btn","Karaktere\ngöre sırala","Sort by\nCharacter","Sort by\nCharacter","Trier par\npersonnage","Trier par\npersonnage","Sortiere nach\nCharakter","Elenca per\npersonaggio","Ordenar por\npersonaje","Ordenar por\npersonaje","キャラクターで\nわける"
"collection_filter_genre_btn","Türe\ngöre sırala","Sort by\nGenre","Sort by\nGenre","Trier par\ngenre","Trier par\ngenre","Sortiere nach\nGenre","Elenca per\ngenere","Ordenar\npor tipo","Ordenar\npor tipo","ジャンルで\nわける"
"collection_filter_device_btn","Kontrol türüne\ngöre sırala","Sort by\nControls","Sort by\nControls","Trier par\ncommandes","Trier par\ncommandes","Sortiere nach\nSteuerung","Elenca per\ncomandi","Ordenar por\ncontroles","Ordenar por\ncontroles","そうさタイプで\nわける"
"collection_character_all_btn","Tümü","All","All","Tous","Tous","Alle","Tutti","Todo","Todos","ぜんぶ"
"collection_high_score","Yüksek Skor","High Score","High Score","Record","Record","Rekord","Record","Récord","Récord","ハイスコア"
"collection_clear_score","Hedef","Target","Target","Objectif","Objectif","Ziel","Obiettivo","Objetivo","Objetivo","ごうかく"
"Toy_top_btn1","Kapsül Makinesi","Capsule Machine","Capsule Machine","Souvenirs","Souvenirs","Souvenirs","Premi","Dispensabolas","Dispensabolas","ガチャコロン"
"Toy_top_btn2","Oyuncak Odası","Toy Room","Toy Room","Collection","Collection","Schatzkammer","Collezione","Colección","Colección","ゴチャルーム"
"Toy_top_btn3","Wario Kartı","Wario Kard","Wario Kard","Wario Kard","Wario Kard","Wario Kard","Wario Kard","Wario Kard","Wario Kard","ワリオカード"
"Toy_top_btn4","Karıştırıcılar","Shufflers","Shufflers","Machines à cartes","Machines à cartes","Kartenschleudern","Distributori di carte","Dispensacartas","Dispensacartas","ガチャペロン"
"Toy_Room_minigame_btn","Mini Oyunlar","Minigames","Minigames","Mini-jeux","Minijeux","Minispiele","Minigiochi","Minijuegos","Minijuegos","ミニゲーム"
"Toy_Room_tel_btn","Telefonlar","Phones","Phones","Téléphone","Téléphone","Anrufen","Telefono","Teléfono","Teléfono","でんわ"
"Toy_Room_dubbing_btn","Stüdyo","Studio","Studio","Doublage","Doublage","Vertonung","Doppiaggio","Doblaje","Doblaje","アフレコ"
"Toy_Room_move_btn","Filmler","Movies","Movies","Vidéos","Vidéos","Videos","Filmati","Vídeos","Videos","ムービー"
"Toy_Room_card_btn","Kartlar","Cards","Cards","Wario Kards","Wario Kards","Charakter-Karten","Carte","Wario Kard","Cartas","キャラクターカード"
"Toy_Room_card_btn02","Kartlar","Cards","Cards","Wario Kards","Wario Kards","Karten","Carte","Cartas","Cartas","カード"
"Toy_Room_nintendo_btn","Nintendo Koleksiyonu","Nintendo Collection","Nintendo Collection","Nintendo","Collection Nintendo","Nintendo-Kollektion","Nintendo","Colección Nintendo","Colección Nintendo","ニンテンドーコレクション"
"Toy_Room_nintendo_btn02","Nintendo","Nintendo","Nintendo","Nintendo","Nintendo","Nintendo","Nintendo","Nintendo","Nintendo","ニンコレ"
"Toy_Room_sound_btn","Kayıtlar","Records","Records","Musiques","Musiques","Platten","Dischi","Vinilos","Vinilos","レコード"
"Toy_Room_other_btn","Diğer","Misc.","Misc.","Autres","Autres","Anderes","Altro","Otros","Otros","そのた"
"Toy_Shop_one_btn","1 Kez","1x","1x","1×","1×","1 ×","1x","1× ","1x","１かい"
"Toy_Shop_ten_btn","10 Kez","10x","10x","10×","10×","10 × ","10x","10×","10x","１０かい"
"Toy_Shop_rare_one_btn","1x (R)","1x (R)","1x (R)","1× (R)","1× (R)","1 × (S)","1 rara","1× (R)","1x (R)","レア １かい"
"Toy_Shop_rare_ten_btn","10x (R)","10x (R)","10x (R)","10× (R)","10× (R)","10 × (S)","10 rare","10× (R)","10x (R)","レア １０かい"
"Toy_Shop_next_btn","Sonraki","Next","Next","Suivant","Suivant","Weiter","Prossimo","Siguiente","Siguiente","つぎへ"
"Toy_Shop_quit_btn","Çık","Quit","Quit","Quitter","Quitter","Ende","Esci","Abandonar","Salir","やめる"
"Toy_Shop_oncemore_btn","Tekrar","Again","Again","Encore","Encore","Noch einmal","Di nuovo","Otra vez","Otra vez","もういっかい"
"Toy_Shop_end_btn","Bitir","End","End","OK","OK","Beenden","Fine","Terminar","Aceptar","おわる"
"Toy_Shop_new","YENİ","NEW","NEW","Nouveau","Nouveau","NEU","Novità!","NUEVO","NUEVO","NEW"
"Toy_Shop_soldout","TÜKENDİ","SOLD OUT","SOLD OUT","ÉPUISÉ","ÉPUISÉ","AUSVERKAUFT","ESAURITO","AGOTADO","AGOTADO","しなぎれちゅう"
"Toy_Shop_rare","Nadir!","Rare!","Rare!","Rare !","Rare!","Selten!","Rarità!","¡Raro!","¡Especial!","レア!!"
"Mission_coin","Ödül","Prize","Prize","Récompense","Récompense","Belohnung","Premio","Premio","Recompensa","コイン"
"Mission_new","Yeni","New","New","Nouv.","Nouv.","Neu","Novità","Nueva","Nueva","new"
"Mission_clear","Tamamlandı!","Clear!","Clear!","Terminée !","Terminé!","Geschafft!","Completata!","¡Completada!","¡Completada!","クリア！"
