"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"mission_title_005","Yılın Annesi","Mom of the Year","Mom of the Year","Mère hors pair","Mère hors pair","Supermutti","Mamma mia!","Madre del año","Madre del año","パワフルなママ"
"mission_005","<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> veya üzeri skoru <MSBT:0000:0003:0100E614BEFF>5-Volt<MSBT:0000:0003:FF00000000FF>\nsahnesinde yap.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in <MSBT:0000:0003:0100E614BEFF>5-Volt<MSBT:0000:0003:FF00000000FF>'s\nstage.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in <MSBT:0000:0003:0100E614BEFF>5-Volt<MSBT:0000:0003:FF00000000FF>'s\nstage.","Obtiens un score\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\nle stage de <MSBT:0000:0003:0100E614BEFF>5-Volt<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\nle niveau de <MSBT:0000:0003:0100E614BEFF>5-Volt<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100E614BEFF>5-Volts <MSBT:0000:0003:FF00000000FF>Spiele-Mix.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti nel livello\ndi <MSBT:0000:0003:0100E614BEFF>5-Volt<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en el nivel de <MSBT:0000:0003:0100E614BEFF>5-Volt<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en el nivel de <MSBT:0000:0003:0100E614BEFF>5-Volt<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100E614BEFF>ファイブワット <MSBT:0000:0003:FF00000000FF>の ステージで\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_006","Bükme Ustası","Twisting Pro","Twisting Pro","Pro du gyro","Pro du gyro","Gyro-Meister","Asso della rotazione","Profesional del giro","Profesional del giro","ぐるぐるのエリート"
"mission_006","<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>veya üzeri skor yap\n<MSBT:0000:0003:0100E614BEFF>Çevir Ligi<MSBT:0000:0003:FF00000000FF> ısınmasında.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in the <MSBT:0000:0003:0100E614BEFF>Twist\nLeague<MSBT:0000:0003:FF00000000FF> warm-up.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in the <MSBT:0000:0003:0100E614BEFF>Twist\nLeague<MSBT:0000:0003:FF00000000FF> warm-up.","Obtiens un score de <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>ou plus dans le stage de\n<MSBT:0000:0003:0100E614BEFF>Wario (gyro)<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage de <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>ou plus dans le niveau de\n<MSBT:0000:0003:0100E614BEFF>Wario (gyro)<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100E614BEFF>Wario (Gyro)<MSBT:0000:0003:FF00000000FF>.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti\nnel livello di <MSBT:0000:0003:0100E614BEFF>Wario (rotazione)<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en la <MSBT:0000:0003:0100E614BEFF>ronda preliminar\nde la liga giro<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en la <MSBT:0000:0003:0100E614BEFF>ronda preliminar\nde la liga giro<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100E614BEFF>ワリオ（ぐるぐる）<MSBT:0000:0003:FF00000000FF>の ステージで\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_007","Büyüleyici Süpürgecilik","Bewitching Broomwork","Bewitching Broomwork","Ballet du balai","Ballet du balai","Zauberhafte Besenkünste","Stregoneria","Bruja sabelotodo","Bruja sabelotodo","ゆうしゅうなまじょ"
"mission_007","Skor <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> veya üzerini <MSBT:0000:0003:0100E614BEFF>Ashley &\nRed<MSBT:0000:0003:FF00000000FF>\nsahnesinde yap.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in <MSBT:0000:0003:0100E614BEFF>Ashley &\nRed<MSBT:0000:0003:FF00000000FF>'s stage.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in <MSBT:0000:0003:0100E614BEFF>Ashley &\nRed<MSBT:0000:0003:FF00000000FF>'s stage.","Obtiens un score\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\nle stage d'<MSBT:0000:0003:0100E614BEFF>Ashley & Red<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\nle niveau d'<MSBT:0000:0003:0100E614BEFF>Ashley & Red<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100E614BEFF>Ashley & Reds <MSBT:0000:0003:FF00000000FF>Spiele-Mix.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti nel livello\ndi <MSBT:0000:0003:0100E614BEFF>Ashley e Red<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en el nivel de <MSBT:0000:0003:0100E614BEFF>Ashley\ny Red<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en el nivel de <MSBT:0000:0003:0100E614BEFF>Ashley\ny Red<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100E614BEFF>アシュリー＆レッド <MSBT:0000:0003:FF00000000FF>の ステージで\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_008","Modern Mucize","Modern Marvel","Modern Marvel","Génie de la science","Génie de la science","Genie der Wissenschaft","Grande scienziato","Inventor extraordinario","Inventor extraordinario","グレートサイエンティスト"
"mission_008","Skor <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> veya üzerini <MSBT:0000:0003:0100E614BEFF>Dr.\nCrygor<MSBT:0000:0003:FF00000000FF>\nsahnesinde yap.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in <MSBT:0000:0003:0100E614BEFF>Dr. Crygor<MSBT:0000:0003:FF00000000FF>'s\nstage.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in <MSBT:0000:0003:0100E614BEFF>Dr. Crygor<MSBT:0000:0003:FF00000000FF>'s\nstage.","Obtiens un score\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\nle stage du <MSBT:0000:0003:0100E614BEFF>Dr Crygor<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\nle niveau du <MSBT:0000:0003:0100E614BEFF>Dr Crygor<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100E614BEFF>Dr. Crygors <MSBT:0000:0003:FF00000000FF>Spiele-Mix.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti nel livello\ndel <MSBT:0000:0003:0100E614BEFF>Dr. Crygor<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en el nivel del <MSBT:0000:0003:0100E614BEFF>Dr. Crygor<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en el nivel del <MSBT:0000:0003:0100E614BEFF>Dr. Crygor<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100E614BEFF>Dr.クライゴア <MSBT:0000:0003:FF00000000FF>の ステージで\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_009","Alt Edilmesi Gereken","The One to Beat","The One to Beat","Rappeur imbattable","Rappeur imbattable","Herr der Beats","Batti il ritmo","Rapero molón","Estrella del rap","リズミカルゲーマー"
"mission_009","<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> veya üzeri skoru <MSBT:0000:0003:0100E614BEFF>18-Volt<MSBT:0000:0003:FF00000000FF>\nsahnesinde yap.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in <MSBT:0000:0003:0100E614BEFF>18-Volt<MSBT:0000:0003:FF00000000FF>'s \nstage.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in <MSBT:0000:0003:0100E614BEFF>18-Volt<MSBT:0000:0003:FF00000000FF>'s \nstage.","Obtiens un score\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\nle stage de <MSBT:0000:0003:0100E614BEFF>18-Volt<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\nle niveau de <MSBT:0000:0003:0100E614BEFF>18-Volt<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100E614BEFF>18-Volts <MSBT:0000:0003:FF00000000FF>Spiele-Mix.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti nel livello\ndi <MSBT:0000:0003:0100E614BEFF>18-Volt<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en el nivel de <MSBT:0000:0003:0100E614BEFF>18-Volt<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en el nivel de <MSBT:0000:0003:0100E614BEFF>18-Volt<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100E614BEFF>エイティーンボルト <MSBT:0000:0003:FF00000000FF>の ステージで\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_010","Deneysel Müzik","Experimental Music","Experimental Music","Chanteuse expérimentale","Chanteuse expérimentale","Wunderkind","Esperimento canterino","Científica cantante","Científica cantante","かがくのもうしご"
