"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"name_17","9-Volt","9-Volt","9-Volt","9-Volt","9-Volt","9-Volt","9-Volt","9-Volt","9-Volt","ナインボルト"
"name_18","Usta Mantis","Master Mantis","Master Mantis","Master Mantis","Master Mantis","Master Mantis","Master Mantis","Maestro Mantis","Master Mantis","マスター マンティス"
"name_19","Mantis","Mantis","Mantis","Mantis","Mantis","Mantis","Mantis","Mantis","Mantis","マンティス"
"name_20","Genç Cricket","Young Cricket","Young Cricket","Young Cricket","Young Cricket","Young Cricket","Young Cricket","Cricket","Young Cricket","ヤング クリケット"
"name_21","Cricket","Cricket","Cricket","Cricket","Cricket","Cricket","Cricket","Cricket","Cricket","クリケット"
"name_22","Orbulon","Orbulon","Orbulon","Orbulon","Orbulon","Orbulon","Orbulon","Orbulon","Orbulon","オービュロン"
"name_23","Fronk","Fronk","Fronk","Fronk","Fronk","Fronk","Fronk","Fronk","Fronk","しゃぎぃ"
"name_24","Mike","Mike","Mike","Mike","Mike","Mike","Mike","Mike","Mike","マイク"
"name_25","Joe","Joe","Joe","Joe","Joe","Joe","Joe","Joe","Joe","ジョー"
"name_26","Amy","Amy","Amy","Amy","Amy","Amy","Amy","Carla","Carla","アイミ"
"name_27","Mimi","Mimi","Mimi","Mimi","Mimi","Mimi","Mimi","Violeta","Violeta","ユメミ"
"name_28","Mr. Sparkles","Mr. Sparkles","Mr. Sparkles","M. Brillant","M. Brillant","Mr. Mucki","Tano Ciarla","Mr. Fulgor","Mr. Fulgor","ミスターハッスル"
"name_29","Gahrumble","Gahrumble","Gahrumble","Gargouillis","Gargouillis","Desperatos","Brontolor","Rugepanza","Rugepanza","クルシージョ"
"name_30","Doris 1","Doris 1","Doris 1","Doris 01","Doris 01","KAT-REIN 1","Doris 1","Doris 1","Doris 1","クリナ"
"name_31","Ralphie","Ralphie","Ralphie","Ludo","Ludo","Ludo","Giocondo","Pablito","Pablito","ラクオ"
"name_32","13-Amp","13-Amp","13-Amp","13-Amp","13-Amp","13-Amp","13-Amp","13-Amp","13-Amp","サーティーンアンプ"
"name_33","Bayan Munchly","Ms. Munchly","Ms. Munchly","Bonnechaire","Mme Bonnechaire","Oma Spachtel","Signora Eva Long","Doña Gourmiko","Doña Gourmiko","コトブキさん"
"name_34","Ninja Steve","Ninja Steve","Ninja Steve","Matt le ninja","Matt le ninja","Ninjoe","Ninjo","Antón Londrado","Antón Londrado","ニンタ"
"name_35","Danny","Danny","Danny","Danny","Danny","Danny","Danny","Dani","Dani","ダニー"
"name_36","Küçük Hammy","Little Hammy","Little Hammy","Ti-cochon","Ti-cochon","Speckchen","Porcellus","Gorrino","Chanchito","ぶたサン"
"name_37","Pops","Pops","Pops","Popo","Popo","Latros","Poh-poh","Honorio","Honorio","ポー"
"name_38","Ben","Ben","Ben","Ben","Ben","Ben","Ben","Ben","Ben","ベン"
"name_39","Sasquatch Ailesi","Sasquatch Family","Sasquatch Family","Famille yéti","Famille yéti","Bigfoot-Familie","Famiglia Piedoni","Familia Bigfoot","Familia Piegrande","イエティファミリー"
"name_40","Uzay Çeteleri","Space Gangs","Space Gangs","Pilotes d'ovni","Pilotes d'ovni","All-Angreifer","Guerrieri dello spazio","Ejército espacial","Ejército espacial","スペースギャング"
"name_41","Uzaylı Tavşanlar","Alien Bunnies","Alien Bunnies","Lapin","Lapins de l'espace","Astrokaninchen","Astro Bunny","Conejitos alienígenas","Conejitos alienígenas","ウチューうさぎ"
"name_42","Karanlık Lord Hum Gree","Dark Lord Hum Gree","Dark Lord Hum Gree","Mord Effain","Mord Effain","Comté A. Petit","Conte Vorax","Marqués de Lagusa","Conde Voralotó","まおうハラ・ペーコ"
"name_43","Kedi","Cat","Cat","Chat","Chat","Miezi","Gatto","Gatito","Gatito","ネコ"
"name_44","Ruffington","Ruffington","Ruffington","Ouafifi","Ouafifi","Wuffelchen","Bricio","Rufo","Rufo","ワンのすけ"
"name_45","Mandrake","Mandrake","Mandrake","Mandragore","Mandragore","Alraunwurzel","Radice di mandragora","Mandrágora","Mandrágora","マンドラゴラ"
"name_46","Kat ve Ana","Kat & Ana","Kat & Ana","Kat & Ana","Kat & Ana","Kat & Ana","Kat e Ana","Kat y Ana","Kat y Ana","カット＆アナ"
"name_47","Dribble ve Spitz","Dribble & Spitz","Dribble & Spitz","Dribble & Spitz","Dribble & Spitz","Dribble & Spitz","Dribble e Spitz","Dribble y Spitz","Dribble y Spitz","ドリブル＆スピッツ"
"name_48","Ashley ve Red","Ashley & Red","Ashley & Red","Ashley & Red","Ashley & Red","Ashley & Red","Ashley e Red","Ashley y Red","Ashley y Red","アシュリー＆レッド"
"name_49","Cricket ve Mantis","Cricket & Mantis","Cricket & Mantis","Cricket & Mantis","Cricket & Mantis","Cricket & Mantis","Cricket e Mantis","Cricket y Mantis","Cricket y Mantis","クリケット＆マンティス"
