label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_OP_0011_F,25,,,,,,,
MovieSerifText_OP_0012_M,26,Schon geht das Tor auf.,"I see it open, sushi gate now.","Me adentro en el portal,",Au travers du portail de sushis...,Ecco che si apre\nil portale del sushi!,pak dan je stokjes\nen val aan!,"Bak, Suşi Kapısı açıldı!"
MovieSerifText_OP_0012_F,27,,,,,,,
MovieSerifText_OP_0013_M,28,Sei bereit!,Take one step.,"tan solo un paso más,",Allez ! Le premier pas !,Facciamo il primo passo...,Open je mond!,Bir adım at!
MovieSerifText_OP_0013_F,29,,,,,,,
MovieSerifText_OP_0014_M,30,"Deine Hand schnellt zum Band,\nkein Körnchen bleibt kleben!",I'm ready for the world up\nahead—everything's spinning.,el mundo que me espera\nda vueltas sin cesar.,"Prêt à explorer ce monde qui\ntourne, tourne devant moi,",Il mondo ci attende...\nE tutto gira!,Eet je buikje weer eens rond!,Önümde dönen şu dünyaya\ndalmaya hazırım!
MovieSerifText_OP_0014_F,31,,,,"Prête à explorer ce monde qui\ntourne, tourne devant moi,",,,
MovieSerifText_OP_0015_M,32,Sushi Striker\nkennen kein Ergeben,"Sushi strikers\ngotta fight hard, yeah!",Mi espíritu guerrero\nno se rinde jamás.,"Prêt à devenir un sushiste,\nl'esprit combatif.",Per i guerrieri sushi è una\nlotta dura! Sì!,"Je geniet van elke hap,\ngeen rijstkorrel ontsnapt!","Suşi vurucuysan\nsonuna kadar savaş, hey!"
MovieSerifText_OP_0015_F,33,,,,"Prête à devenir une sushiste,\nl'esprit combatif.",,,
MovieSerifText_OP_0016_M,34,wenn sie rasant und elegant,"For the children,\nI'm big-hearted.","Los niños son lo primero,","Le cœur sur la main, dévoué\npour les miens...",E per i bambini il mio cuore\nnon ha limiti!,Vecht tegen onrecht,Çocuklar için\nyüreğim kocaman!
MovieSerifText_OP_0016_F,35,,,,"Le cœur sur la main, dévouée\npour les miens...",,,
MovieSerifText_OP_0017_M,36,"nach Gerechtigkeit streben,",Just getting started!,¡esto acaba de empezar!,Alors… c'est parti !,È solo l'inizio!,met elk gerecht!,Daha yeni başlıyoruz!
MovieSerifText_OP_0017_F,37,,,,,,,
MovieSerifText_OP_0018_M,38,den Sieg gewiss\nin jedem einzelnen Biss,The world is my plate—\nI'm ready to eat!,El mundo en bandeja\nme invita a zampar.,Ce monde est rempli d'assiettes\ndans lesquelles je me sers.,Il mondo è un piatto di sushi!\n,Je lust iedereen rauw!,"Dünya benim tabağım—\nhaydi, saldır sofraya!"
MovieSerifText_OP_0018_F,39,,,,,,,
MovieSerifText_OP_0019_M,40,nur für Sushi leben!,Don’t stop! Wake up my way!,¡Nadie me puede parar!,Personne ne peut m'arrêter !\nC'est ma raison d'être !,"Non fermiamoci,\nforza sveglia!",Ga de strijd aan!,Durmak yok! Kim tutar beni!
MovieSerifText_OP_0019_F,41,,,,,,,
MovieSerifText_OP_0020_M,42,"(Crash, Crash, Crash, Crash!)",Crash crash crash crash!,"¡Ñam, ñam, ñam, ñam!",Bim ! Bam ! Boum !,Spacca! Spacca! Spacca!,Rap rap rap rap!,Çatır çatır çatır çatır!
MovieSerifText_OP_0020_F,43,,,,,,,
MovieSerifText_OP_0021_M,44,Teller über Teller!,Let it all crash down!,¡Sushi para rato!,Tout doit disparaître !,Spacchiamo tutti i piatti!,Stapel al die borden op!,"Gümbür gümbür, yıkılsın!"
MovieSerifText_OP_0021_F,45,,,,,,,
MovieSerifText_OP_0022_M,46,"(Lauf, lauf, lauf, lauf!)",Step step step step!,"¡Zas, zas, zas, zas!","Un pas à gauche, deux à droite,",Corri! Corri! Corri!,Hap hap hap hap!,Adım adım adım adım!
MovieSerifText_OP_0022_F,47,,,,,,,
MovieSerifText_OP_0023_M,48,"Schneller, immer schneller!",I'll come stepping up!,¡Que no quede ni un plato!,"Toujours plus de piles, toujours\nplus hautes...",Corriamo sempre avanti!,Nog een schep erbovenop!,Adım adım zirveye!
MovieSerifText_OP_0023_F,49,,,,,,,
MovieSerifText_OP_0024_M,50,"Keinen Augenblick\nblicken wir zurück,",I'm never afraid!\nI'll eat anything!,"No siento temor,\n¡solo un hambre atroz!","Je n'ai peur de rien, à moi\nles sushis !",Non avremo mai paura!\nMangeremo di tutto!,Vecht je een weg\ntot aan de top!,Korku yok bende!\nNe varsa yerim!
MovieSerifText_OP_0024_F,51,,,,,,,
MovieSerifText_OP_0025_M,52,"tanze mit dem\n(Tanz, Tanz, Tanz, Tanz!)",And then we can\ndance dance dance dance!,"Bailemos al son, son, son","Alors, dansons, dansons,\ndansons !","E balleremo, balleremo,\nballeremo!",Dans dans dans dans,Sonra hep birlikte\ndans dans dans dans!
MovieSerifText_OP_0025_F,53,,,,,,,
MovieSerifText_OP_0026_M,54,Sushi-Bänder-Beat!,Sushi lane drive!,que nos marca el piñón.,Au rythme du régulateur\nde tapis !,Sushi per tutti!,op de lopende band!,"Suşi şeridi, tam gaz!"
MovieSerifText_OP_0026_F,55,,,,,,,
MovieSerifText_OP_0027_M,56,"(Chance, Chance, Chance, Chance!)",Chance chance chance chance!,"¡Atención, atención, atención","C'est ma chance, chance,\nchance, chance !",Occasione! Occasione! Occasione!,Schrans schrans schrans schrans,Fırsat fırsat fırsat fırsat!
MovieSerifText_OP_0027_F,57,,,,,,,
MovieSerifText_OP_0028_M,58,Jede neue Runde,Gotta seize my chance!,a esta gran ocasión!,À moi de la saisir !,Cogliamo l'occasione!,smakelijk en elegant!,Bu şansı kaçırmam!
MovieSerifText_OP_0028_F,59,,,,,,,
MovieSerifText_OP_0029_M,60,"(Bounce, Bounce, Bounce, Bounce!)",Bounce bounce bounce bounce!,"¡Boing, boing, boing, boing!","Gauche, droite, gauche, droite !",Segui! Segui! Segui!,Dans dans dans dans!,Zıp zıp zıp zıp!
MovieSerifText_OP_0029_F,61,,,,,,,
MovieSerifText_OP_0030_M,62,nutzen wir die Stunde!,Bouncing to the music!,"¡Salta conmigo,\nsigue mi ritmo!",Balançons-nous au son de\nla musique !,Seguiamo questo ritmo!,Let goed op en grijp je kans!,"Ritme kapıl, zıpla!"
MovieSerifText_OP_0030_F,63,,,,,,,
MovieSerifText_OP_0031_M,64,"Suchen unser Glück,\nkosten jedes Stück,",I'm never afraid!\nI'll fight anyone!,"¡Echemos el resto,\nluchemos sin miedo!","Je n'ai peur de rien, à moi\nmes ennemis !",Non avremo mai paura!\nLotteremo con chiunque!,Ga de strijd aan,Korku yok bende!\nKim varsa kapışırım!
MovieSerifText_OP_0031_F,65,,,,,,,
MovieSerifText_OP_0032_M,66,"Bänder voller\n(Tanz, Tanz, Tanz, Tanz!)",And then we can\ndance dance dance dance!,"¡Bailemos al son, son, son","Alors, dansons, dansons,\ndansons !","E balleremo, balleremo,\nballeremo!",en dans dans dans dans,Sonra hep birlikte\ndans dans dans dans!
MovieSerifText_OP_0032_F,67,,,,,,,
MovieSerifText_OP_0033_M,68,Sushi-Dynamit!,Sushi lane drive!,que nos marca el piñón!,Au rythme du régulateur\nde tapis !,Sushi per tutti!,op de lopende band!,"Suşi şeridi, tam gaz!"
MovieSerifText_OP_0033_F,69,,,,,,,
