label,index,deu,eng,esp,fra,ita,nld,tur
MovieSerifText_3a_0014_M,28,Wie jetzt?,What?,¿Qué?,Que... Quoi ?,Come?,Wat?,Ne?
MovieSerifText_3a_0014_F,29,,What?,,,,,Ne?
MovieSerifText_3a_0015_M,30,Hey... Bist du...?\nBist du ein Sushi Striker?,Hey—\nYou're a—you're a sushi striker?,Eh... ¿Eres una lanzaplatos?,Oh... Mais... Tu es...\nune sushiste ?!,Ehi... Tu sei una guerriera sushi?,Hé... Jij bent...\neen sushistriker?,Hey—\nSen bir— bir suşi vurucusu musun?
MovieSerifText_3a_0015_F,31,,Hey—\nYou're a—you're a sushi striker?,Eh... ¿Eres una lanzaplatos?,,,,Hey—\nSen bir— bir suşi vurucusu musun?
MovieSerifText_3a_0017_M,32,Genau.\nIch bin Sushi Striker Celia!,Right. I'm the sushi striker\nCelia!,"Sí. Soy Celia,\nlanzaplatos de sushi.",Exact ! Et je m'appelle Celia !,Sì. Mi chiamo Celia.,Ik ben een sushistriker\nen ik heet Celia.,Aynen. Ben Suşi Vurucusu\nCelia'yım!
MovieSerifText_3a_0017_F,33,,,,,,,
MovieSerifText_3a_0018_M,34,Das Imperium hat mich geschickt.\nIch soll dich erledigen.,I'm on a mission from the\nEmpire to take you out.,Me envía el Imperio\npara acabar contigo.,L'Empire m'a envoyée\nm'occuper de ton cas.,L'Impero mi ha affidato il\ncompito di eliminarti.,Het Keizerrijk wil dat\nik je uitschakel.,İmparatorluk seni ortadan kaldırmam\niçin beni gönderdi.
MovieSerifText_3a_0018_F,35,,,,,,,
MovieSerifText_3a_0019_M,36,Was zum...?!,What the?!,¿¡Que qué!?,Qu'est-ce que...,Ma che...?!,Wat?!,Ne oluyor?!
MovieSerifText_3a_0019_F,37,,,,,,,
MovieSerifText_3a_0020_M,38,Echt?,For real?,¿En serio?,Tu rigoles ?,Scherzi?,Echt?,Cidden mi?
MovieSerifText_3a_0020_F,39,,For real?,,,,,Cidden mi?
MovieSerifText_3a_0021_M,40,Du... kämpfst fürs Imperium?\nAber du bist doch ein Kind!,You're...with the Empire?\nBut you're just a kid.,¿Trabajas para el Imperio?\n¡Pero si eres una cría!,Tu te bats pour l'Empire ?\nMais t'es une gamine...,Sei... dalla parte dell'Impero?\nMa sei solo una ragazzina!,Jij... hoort bij het Keizerrijk?\nMaar je bent een kind.,Sen... İmparatorluk için mi çalışıyorsun?\nAma daha çocuksun.
MovieSerifText_3a_0021_F,41,,You're...with the Empire?\nBut you're just a kid.,,,,,Sen... İmparatorluk için mi çalışıyorsun?\nAma daha çocuksun.
MovieSerifText_3a_0022_M,42,"Ich habe nicht die Zeit,\nein Kind zu sein.",I don't have time to be a kid.,No tengo tiempo\npara hacer cosas de niños.,J'ai pas le temps d'être\nune gamine.,Non ho tempo per essere una\nragazzina.,Ik heb geen tijd om\neen kind te zijn.,Çocuk olmaya vaktim yok.
MovieSerifText_3a_0022_F,43,,,,,,,
MovieSerifText_3a_0024_M,44,Also... bringen\nwir's hinter uns.,Now...let's get to business!,"¡Y ahora, al grano!","Bien, maintenant... ramène-toi !",E ora... a noi due!,En nu... ter zake!,Şimdi... gelelim asıl meseleye!
MovieSerifText_3a_0024_F,45,,,,,,,
