Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Rlx_Common_levelSelect_btn_suspended,10,Rlx_Common_levelSelect_btn_suspended,"Onder-
broken",Saved,En cours,Pause,In corso,Pausa,Saved,En cours,Pausa,Kayıtlı
Rlx_Common_hour_caption,11,Rlx_Common_hour_caption,"Wauw, je hebt al een uur gespeeld!","Wow, you've been playing for an hour!","Oh, ça fait déjà une heure que vous y êtes !","Sie spielen jetzt schon eine
Stunde...","Oh, è già un'ora che giochi!",¡Vaya! ¡Llevas una hora entera jugando!,"Wow, you've been playing for an hour!","Oh, ça fait déjà une heure que vous y êtes!",¡Vaya! ¡Ya llevas una hora jugando!,"Vay canına, bir saattir oynuyorsun!"
Rlx_Common_hour_btn_continue,12,Rlx_Common_hour_btn_continue,Verderspelen,Keep playing,Continuer,Weiterspielen!,Ancora un po',¡Seguir jugando!,Keep playing,Continuer,¡Seguir jugando!,Oyuna devam et
Rlx_Common_hour_btn_end,13,Rlx_Common_hour_btn_end,Genoeg voor vandaag,Call it a day,S'arrêter,Für heute reicht's!,"Per oggi
basta così",Dejarlo por hoy...,Call it a day,S'arrêter,Dejarlo por hoy...,Bugünlük bu kadar
Rlx_VirusB,14,Rlx_VirusB,,,,,,,,,,
Rlx_VirusB_up_mask_setting00,15,Rlx_VirusB_up_mask_setting00,">Niveau: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Moeilijkheidsgraad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Schrijfhand: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Difficulty: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Handedness: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
  Difficulté : [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
  Main directrice : [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","> Stufe: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Schwierigkeit: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Hand: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","> Livello: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
   Difficoltà: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
   Mano: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Dificultad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Mano buena: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Difficulty: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Handedness: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
  Difficulté : [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
  Main directrice : [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Dificultad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Mano elegida: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Seviye:[[U+000E]][[U+0001]][[U+0000]][[U+0000]] 
 Zorluk: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 El Tercihi: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"
Rlx_VirusB_up_mask_setting01,16,Rlx_VirusB_up_mask_setting01," Niveau: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Moeilijkheidsgraad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Schrijfhand: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Difficulty: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Handedness: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","  Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Difficulté : [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
  Main directrice : [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Stufe: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
> Schwierigkeit: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Hand: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","   Livello: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
> Difficoltà: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
   Mano: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Dificultad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Mano buena: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Difficulty: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Handedness: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","  Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Difficulté : [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
  Main directrice : [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Dificultad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Mano elegida: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Seviye:[[U+000E]][[U+0001]][[U+0000]][[U+0000]] 
>Zorluk: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 El Tercihi: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"
Rlx_VirusB_up_mask_setting02,17,Rlx_VirusB_up_mask_setting02,"Niveau: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Moeilijkheidsgraad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
>Schrijfhand: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Difficulty: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
>Handedness: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","  Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
  Difficulté : [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
>Main directrice : [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Stufe: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Schwierigkeit: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
> Hand: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","   Livello: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
   Difficoltà: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
> Mano: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Dificultad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
>Mano buena: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Difficulty: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
>Handedness: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","  Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
  Difficulté : [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
>Main directrice : [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Dificultad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
>Mano elegida: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","Seviye:[[U+000E]][[U+0001]][[U+0000]][[U+0000]] 
Zorluk: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
>El Tercihi: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"
Rlx_VirusB_up_mask_text,18,Rlx_VirusB_up_mask_text,"Druk op de A-knop
om te beginnen.",Press the A button to begin,Appuyez sur A pour commencer,Zum Starten A-Knopf drücken,Premi il pulsante A per iniziare,Pulsa A para empezar,Press the A Button to begin.,Appuyez sur A pour commencer,Oprime A para empezar,Başlamak için A düğmesine bas
Rlx_VirusB_up_mask_ready,19,Rlx_VirusB_up_mask_ready,Niveau: [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Stufe: [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Livello: [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Seviye: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Rlx_VirusB_up_mask_ready_count,20,Rlx_VirusB_up_mask_ready_count,[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Rlx_VirusB_up_mask_success,21,Rlx_VirusB_up_mask_success,Gelukt!,You did it!,Désinfection réussie !,Geschafft!,Sterminio riuscito!,¡Victoria!,You did it!,Désinfection réussie!,¡Victoria!,Başardın!
Rlx_VirusB_up_mask_faild,22,Rlx_VirusB_up_mask_faild,Helaas!,Bad luck!,Désinfection ratée...,Schade...,Sterminio fallito...,¡Mala suerte!,Bad luck!,Désinfection ratée...,¡Mala suerte!,Şanssızlık!
Rlx_VirusB_Hand_00,23,Rlx_VirusB_Hand_00,Rechts,Right,Droite,Rechts,Destra,Derecha,Right,Droite,Derecha,Sağ
Rlx_VirusB_Hand_01,24,Rlx_VirusB_Hand_01,Links,Left,Gauche,Links,Sinistra,Izquierda,Left,Gauche,Izquierda,Sol
Rlx_VirusB_Next,25,Rlx_VirusB_Next,VOLGENDE,NEXT,Suivant,Vorschau,IN ARRIVO,SIGUIENTE,NEXT,Suivant,SIGUIENTE,İLERİ
Rlx_VirusB_Score,26,Rlx_VirusB_Score,Punten,Points,Score,Punkte,Punti,Puntos,Points,Pointage,Puntos,Puan
Rlx_VirusB_Score_T,27,Rlx_VirusB_Score_T,[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Rlx_VirusB_Difficulty,28,Rlx_VirusB_Difficulty,Moeilijkheidsgraad,Difficulty,Difficulté,Schwierigkeit,Difficoltà,Dificultad,Difficulty,Difficulté,Dificultad,Zorluk
Rlx_VirusB_Difficulty_T_0,29,Rlx_VirusB_Difficulty_T_0,Makkelijk,Easy,Facile,Einfach,Facile,Fácil,Easy,Facile,Fácil,Kolay
Rlx_VirusB_Difficulty_T_1,30,Rlx_VirusB_Difficulty_T_1,Normaal,Normal,Normal,Mittel,Normale,Normal,Normal,Normal,Normal,Normal
Rlx_VirusB_Difficulty_T_2,31,Rlx_VirusB_Difficulty_T_2,Moeilijk,Hard,Difficile,Schwierig,Difficile,Difícil,Hard,Difficile,Difícil,Zor
Rlx_VirusB_Difficulty_Btn_T_0,32,Rlx_VirusB_Difficulty_Btn_T_0,Makkelijk,Easy,Facile,Einfach,Facile,Fácil,Easy,Facile,Fácil,Kolay
Rlx_VirusB_Difficulty_Btn_T_1,33,Rlx_VirusB_Difficulty_Btn_T_1,Normaal,Normal,Normal,Mittel,Normale,Normal,Normal,Normal,Normal,Normal
Rlx_VirusB_Difficulty_Btn_T_2,34,Rlx_VirusB_Difficulty_Btn_T_2,Moeilijk,Hard,Difficile,Schwierig,Difficile,Difícil,Hard,Difficile,Difícil,Zor
Rlx_VirusB_Stage,35,Rlx_VirusB_Stage,Niveau,Stage,Tableau,Stufe,Livello ,Pantalla,Stage,Tableau,Pantalla,Aşama
Rlx_VirusB_Stage_T,36,Rlx_VirusB_Stage_T,[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]]
Rlx_VirusB_Suspend,37,Rlx_VirusB_Suspend,"Druk op de START-knop
om te pauzeren.",[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dPress START to pause[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,"Appuyez sur START pour
mettre le jeu en pause",START: Pause,"Premi START per
mettere in pausa","Pulsa START para
detener la partida.",[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dPress START to pause.[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,"Appuyez sur START pour
mettre le jeu en pause","Oprime START para
detener la partida.","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dDuraklatmak için
START'a bas[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d"
Rlx_VirusB_Btn_Next,38,Rlx_VirusB_Btn_Next,Volgend niveau,Next Stage,Tableau suivant,Nächste Stufe,Al livello successivo,Siguiente pantalla,Next Stage,Tableau suivant,Siguiente pantalla,Sonraki Aşama
Rlx_VirusB_Btn_Resume,39,Rlx_VirusB_Btn_Resume,Terug,Back,Retour,Zurück,Indietro,Atrás,Back,Retour,Atrás,Geri
Rlx_VirusB_Btn_Suspend,40,Rlx_VirusB_Btn_Suspend,Opslaan en stoppen,Save and quit,Sauvegarder et quitter,Speichern und beenden,Salva ed esci,Guardar y salir,Save and quit,Sauvegarder et quitter,Guardar y salir,Kaydet ve çık
Rlx_VirusB_Btn_Exit,41,Rlx_VirusB_Btn_Exit,Stoppen,Quit,Abandonner,Beenden,Esci,Salir,Quit,Abandonner,Salir,Çık
Rlx_VirusB_Btn_NextSeq,42,Rlx_VirusB_Btn_NextSeq,Volgende,Next,Suivant,Weiter,Avanti,Seguir,Next,Suivant,Seguir,İleri
Rlx_VirusB_Btn_Continue,43,Rlx_VirusB_Btn_Continue,Spel hervatten,Resume previous game,Reprendre la partie,Spiel fortsetzen,Riprendi la partita,Continuar,Resume previous game,Reprendre la partie,Continuar,Önceki oyuna dön
Rlx_VirusB_Btn_NewGame,44,Rlx_VirusB_Btn_NewGame,Nieuw spel beginnen,Start new game,Nouvelle partie,Neu starten,Dall'inizio,Nueva partida,Start new game,Nouvelle partie,Nueva partida,Yeni oyun başlat
Rlx_VirusB_Btn_Success,45,Rlx_VirusB_Btn_Success,Gelukt!,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dYou did it![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,"Bactéries 
éradiquées","Bazillen
vernichtet!","Sterminio
riuscito!",¡Victoria!,You did it!,"Bactéries 
éradiquées",¡Victoria!,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dBaşardın![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d
Rlx_VirusB_Btn_Failed,46,Rlx_VirusB_Btn_Failed,Helaas!,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dBad luck![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,"Échec de
l'éradication",Schade...,"Sterminio
fallito...",¡Mala suerte!,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dBad luck![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,"Échec de
l'éradication",¡Mala suerte!,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dŞanssızlık![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d
Rlx_VirusB_Dialog_Title,47,Rlx_VirusB_Dialog_Title,Bacteriën uitroeien,Germ Buster,Bactéricide,Bazillenjagd,Sterminavirus,Bactericida,Germ Buster,Bactéricide,Bactericida,Mikrop Avcısı
Rlx_VirusB_Title,48,Rlx_VirusB_Title,Bacteriën uitroeien,Germ Buster,Bactéricide,Bazillenjagd,Sterminavirus,Bactericida,Germ Buster,Bactéricide,Bactericida,Mikrop Avcısı
Rlx_Wario_,49,Rlx_Wario_,,,,,,,,,,
Rlx_Wario_up_mask_setting00,50,Rlx_Wario_up_mask_setting00,">Niveau: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Moeilijkheidsgraad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Schrijfhand: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Difficulty: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Handedness: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
  Difficulté : [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
  Main directrice : [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","> Stufe: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Schwierigkeit: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Hand: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","> Livello: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
   Difficoltà: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
   Mano: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Dificultad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Mano buena: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Difficulty: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Handedness: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
  Difficulté : [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
  Main directrice : [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
 Dificultad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Mano elegida: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]",">Seviye:[[U+000E]][[U+0001]][[U+0000]][[U+0000]] 
 Zorluk: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 El Tercihi: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"
Rlx_Wario_up_mask_setting01,51,Rlx_Wario_up_mask_setting01," Niveau: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Moeilijkheidsgraad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Schrijfhand: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Difficulty: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Handedness: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","  Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Difficulté : [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
  Main directrice : [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Stufe: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
> Schwierigkeit: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Hand: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","   Livello: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
> Difficoltà: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
   Mano: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Dificultad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Mano buena: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Level: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Difficulty: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Handedness: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]","  Niveau : [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Difficulté : [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
  Main directrice : [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Nivel: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
>Dificultad: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 Mano elegida: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"," Seviye:[[U+000E]][[U+0001]][[U+0000]][[U+0000]] 
>Zorluk: [[U+000E]][[U+0001]][[U+0001]][[U+0000]]
 El Tercihi: [[U+000E]][[U+0001]][[U+0002]][[U+0000]]"
