Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Misc_Past_Event_Title,19,Misc_Past_Event_Title,Wetenswaardigheden,Doctor's Notes,Le docteur a dit...,Wissenswertes,Il Dr. Kawashima dice...,Notas del doctor,Doctor's Notes,Le docteur a dit...,Notas del doctor,Doktorun Notları
Misc_Past_Event_Sub_Title,20,Misc_Past_Event_Sub_Title,,Doctor's Notes,Le docteur a dit... ,Wissenswertes,Il Dr. Kawashima dice...,Notas del doctor,Doctor's Notes,Le docteur a dit... ,Notas del doctor,Doktorun Notları
Misc_Past_Event_Title_Lecture,21,Misc_Past_Event_Title_Lecture,Lessen, Brain Seminars,Cours cérébraux, Gehirnseminar, Lezioni, Seminario, Brain Seminars, Cours cérébraux, Seminario,Beyin Semineri
Misc_Past_Event_Title_News,22,Misc_Past_Event_Title_News,Nieuws, Brain News,Journal du cerveau, Gehirn-TV, Cervello TG, Noticias, Brain News, Journal du cerveau, Noticias, Beyin Haberleri
Misc_Past_Event_Title_Knowledge,23,Misc_Past_Event_Title_Knowledge,Tips, Tips,Conseils, Tipps, Consigli, Consejos, Tips, Conseils, Consejos, İpuçları
Misc_Past_Event_Btn_Lecture_00,24,Misc_Past_Event_Btn_Lecture_00,Dr. Kawashima's,Dr Kawashima's,Le docteur Kawashima présente :,Dr. Kawashimas,Il Dr. Kawashima presenta:,El Dr. Kawashima presenta:,Dr. Kawashima's,Le docteur Kawashima présente :,El Dr. Kawashima presenta:,Dr. Kawashima'nın
Misc_Past_Event_Btn_Lecture_01,25,Misc_Past_Event_Btn_Lecture_01,Lessen,Brain Seminars,Les cours cérébraux,Gehirnseminar,Lezioni,Seminario,Brain Seminars,Les cours cérébraux,Seminario,Beyin Seminerleri
Misc_Past_Event_Btn_News_00,26,Misc_Past_Event_Btn_News_00,,,,,,,,,,
Misc_Past_Event_Btn_News_01,27,Misc_Past_Event_Btn_News_01,Nieuws,Brain News,Journal du cerveau,Gehirn-TV,Cervello TG,Noticias,Brain News,Journal du cerveau,Noticias,Beyin Haberleri
Misc_Past_Event_Btn_News_02,28,Misc_Past_Event_Btn_News_02,,,,,,,,,,
Misc_Past_Event_Btn_Knowledge_00,29,Misc_Past_Event_Btn_Knowledge_00,Tips,Tips, Conseils,Tipps, Consigli, Consejos,Tips, Conseils, Consejos,İpuçları
Misc_Past_Event_Btn_Not_Open_00,30,Misc_Past_Event_Btn_Not_Open_00,???,???,???,???,???,(?),???,???,(?),???
Misc_Past_Event_Btn_Not_Open_01,31,Misc_Past_Event_Btn_Not_Open_01,???,???,???,???,???,(?),???,???,(?),???
Misc_Past_Event_Msg_00,32,Misc_Past_Event_Msg_00,Bekijk lessen.,View Brain Seminars.,"Vous pouvez visionner les cours
cérébraux.","Gut, sehen wir uns das
Gehirnseminar an!",Qui puoi rivedere le Lezioni.,Aquí puedes consultar Seminario.,View Brain Seminars.,"Vous pouvez visionner les cours
cérébraux.",Aquí puedes consultar Seminario.,Beyin Seminerlerini görüntüle.
Misc_Past_Event_Msg_01,33,Misc_Past_Event_Msg_01,Bekijk lessen en nieuws.,"View Brain Seminars and
Brain News.","Vous pouvez visionner les cours
cérébraux et le journal du
cerveau.","Gut, sehen wir uns das
Gehirnseminar und Gehirn-TV an!","Qui puoi rivedere le Lezioni
e i notiziari di Cervello TG.","Aquí puedes consultar Seminario
y Noticias.","View Brain Seminars
and Brain News.","Vous pouvez visionner les cours
cérébraux et le journal du
cerveau.","Aquí puedes consultar Seminario
y Noticias.","Beyin Seminerlerini ve
Beyin Haberleri'ni görüntüle."
Misc_Past_Event_Msg_02,34,Misc_Past_Event_Msg_02,Bekijk lessen en tips.,View Brain Seminars and Tips.,"Vous pouvez visionner les cours
cérébraux et les conseils du
docteur.","Gut, sehen wir uns das
Gehirnseminar und die
Tipps an!","Qui puoi rivedere le
Lezioni e i miei Consigli.","Aquí puedes consultar Seminario
y Consejos.",View Brain Seminars and Tips.,"Vous pouvez visionner les cours
cérébraux et les conseils du
docteur.","Aquí puedes consultar Seminario
y Consejos.","Beyin Seminerlerini ve
İpuçları'nı görüntüle."
Misc_Past_Event_Msg_03,35,Misc_Past_Event_Msg_03,"Bekijk lessen, nieuws en tips.","View Brain Seminars, Brain News
and Tips.","Vous pouvez visionner les cours
cérébraux, le journal du cerveau
et les conseils du docteur.","Gut, sehen wir uns das
Gehirnseminar, Gehirn-TV
und die Tipps an!","Qui puoi rivedere le Lezioni,
i notiziari di Cervello TG
e i miei Consigli.","Aquí puedes consultar Seminario,
Noticias y Consejos.","View Brain Seminars, Brain News,
and Tips.","Vous pouvez visionner les cours
cérébraux, le journal du cerveau
et les conseils du docteur.","Aquí puedes consultar Seminario,
Noticias y Consejos.","Beyin Seminerlerini, Beyin
Haberleri'ni ve İpuçları'nı
görüntüle."
Misc_Past_Event_Msg_Lecture,36,Misc_Past_Event_Msg_Lecture,Kies de les die je wilt bekijken.,"Select the Brain Seminar you wish
to view.","Choisissez le cours que vous
souhaitez visionner.","Bitte wählen Sie ein
Gehirnseminar aus.","Scegli la lezione
che vuoi rivedere.","Selecciona la lección de Seminario
que quieras escuchar.","Select the Brain Seminar
you'd like to view.","Choisissez le cours que vous
souhaitez visionner.","Selecciona la lección de Seminario
que quieras escuchar.","Görüntülemek istediğin Beyin
Semineri'ni seç."
Misc_Past_Event_Msg_News,37,Misc_Past_Event_Msg_News,"Kies het nieuws dat je
wilt bekijken.","Select the Brain News you wish to
view.","Choisissez le journal que vous
souhaitez visionner.","Bitte wählen Sie eine
Folge Gehirn-TV aus.","Scegli il TG
che vuoi rivedere.","Selecciona el programa de
Noticias que quieras ver.","Select the Brain News
you'd like to view.","Choisissez le journal que vous
souhaitez visionner.","Selecciona el programa de
Noticias que quieras ver.","Görüntülemek istediğin Beyin
Haberleri'ni seç."
Misc_Past_Event_Msg_Knowledge,38,Misc_Past_Event_Msg_Knowledge,Kies de tip die je wilt bekijken.,Select the Tip you wish to view.,"Choisissez le conseil que vous
souhaitez visionner.",Bitte wählen Sie einen Tipp aus.,"Scegli il Consiglio
che vuoi rivedere.","Selecciona el tema de Consejos
que quieras consultar.",Select the Tip you'd like to view.,"Choisissez le conseil que vous
souhaitez visionner.","Selecciona el tema de Consejos
que quieras consultar.","Görüntülemek istediğin İpucu'nu
seç."
Misc_Past_Event_Msg_Not_Open_00,39,Misc_Past_Event_Msg_Not_Open_00,Nog niet beschikbaar.,Cannot be viewed yet.,Vous n'y avez pas encore accès.,"Im Moment leider noch
nicht verfügbar...",Non ancora disponibile.,No está disponible aún.,Cannot be viewed yet.,Vous n'y avez pas encore accès.,No está disponible aún.,Henüz görüntülenemez.
Misc_Past_Event_Lecture_num_00,40,Misc_Past_Event_Lecture_num_00,,,,,,,,,,
Misc_Past_Event_Lecture_00,41,Misc_Past_Event_Lecture_00,Inleiding - deel 1,Introduction 1,Introduction 1,Einleitung I,Introduzione - 1ª parte,Introducción I,Introduction 1,Introduction 1,Introducción I,Giriş 1
Misc_Past_Event_Lecture_num_01,42,Misc_Past_Event_Lecture_num_01,,,,,,,,,,
Misc_Past_Event_Lecture_01,43,Misc_Past_Event_Lecture_01,Inleiding - deel 2,Introduction 2,Introduction 2,Einleitung II,Introduzione - 2ª parte,Introducción II,Introduction 2,Introduction 2,Introducción II,Giriş 2
Misc_Past_Event_Lecture_num_02,44,Misc_Past_Event_Lecture_num_02,Nr. 1 ,1,Nº 1,1.,1,1.º,1,N°1,1.º,1
Misc_Past_Event_Lecture_02,45,Misc_Past_Event_Lecture_02,Wat is het werkgeheugen?,What's Working Memory?,Qu'est-ce que la mémoire de travail ?,Was ist das Arbeitsgedächtnis?,Cos'è la memoria di lavoro?,¿Qué es la memoria de trabajo?,What Is Working Memory?,Qu'est-ce que la mémoire de travail?,¿Qué es la memoria de trabajo?,Çalışma Belleği Nedir?
Misc_Past_Event_Lecture_num_03,46,Misc_Past_Event_Lecture_num_03,Nr. 2 ,2,Nº 2,2.,2,2.º,2,N°2,2.º,2
Misc_Past_Event_Lecture_03,47,Misc_Past_Event_Lecture_03,Kun je je werkgeheugen trainen?,Why Train Your Working Memory?,Quand on exerce sa mémoire de travail...,Das Arbeitsgedächtnis trainieren,Allena la memoria di lavoro,Entrena la memoria de trabajo,Why Train Your Working Memory?,Quand on exerce sa mémoire de travail...,Entrena la memoria de trabajo,Çalışan Belleğini Neden Eğitmelisin?
Misc_Past_Event_Lecture_num_04,48,Misc_Past_Event_Lecture_num_04,Nr. 3,3,Nº 3,3.,3,3.º,3,N°3,3.º,3
Misc_Past_Event_Lecture_04,49,Misc_Past_Event_Lecture_04,Het eerste motto,Mottos - Part 1,Les règles d'or de l'entraînement infernal 1,Grundregeln I,Principi dell'allenamento - 1ª parte,Máximas I,Mottoes - Part 1,Les règles d'or de l'entraînement infernal 1,Lemas I,Özdeyişler - Bölüm 1
Misc_Past_Event_Lecture_num_05,50,Misc_Past_Event_Lecture_num_05,Nr. 4,4,Nº 4,4.,4,4.º,4,N°4,4.º,4
Misc_Past_Event_Lecture_05,51,Misc_Past_Event_Lecture_05,Het tweede motto,Mottos - Part 2,Les règles d'or de l'entraînement infernal 2,Grundregeln II,Principi dell'allenamento - 2ª parte,Máximas II,Mottoes - Part 2,Les règles d'or de l'entraînement infernal 2,Lemas II,Özdeyişler - Bölüm 2
Misc_Past_Event_Lecture_num_06,52,Misc_Past_Event_Lecture_num_06,Nr. 5,5,Nº 5,5.,5,5.º,5,N°5,5.º,5
Misc_Past_Event_Lecture_06,53,Misc_Past_Event_Lecture_06,Het derde motto,Mottos - Part 3,Les règles d'or de l'entraînement infernal 3,Grundregeln III,Principi dell'allenamento - 3ª parte,Máximas III,Mottoes - Part 3,Les règles d'or de l'entraînement infernal 3,Lemas III,Özdeyişler - Bölüm 3
Misc_Past_Event_Lecture_num_07,54,Misc_Past_Event_Lecture_num_07,Nr. 6,6,Nº 6,6.,6,6.º,6,N°6,6.º,6
Misc_Past_Event_Lecture_07,55,Misc_Past_Event_Lecture_07,Het nut van Aanvullende Training,The Role of Training Supplements,Le rôle du soutien infernal,Diabolisches Zusatztraining,Ruolo del Compendio,La función de Práctica de apoyo,The Role of Supplemental Training,Le rôle du soutien infernal,La función de Práctica de apoyo,Ek Antrenmanlarnin Rolü
Misc_Past_Event_Lecture_num_08,56,Misc_Past_Event_Lecture_num_08,Nr. 7,7,Nº 7,7.,7,7.º,7,N°7,7.º,7
Misc_Past_Event_Lecture_08,57,Misc_Past_Event_Lecture_08,Doe de Concentratietest,Developing Your Concentration,Exercer sa concentration,Konzentration trainieren,Rafforza la concentrazione,Ejercita la concentración,Developing Your Concentration,Exercer sa concentration,Ejercita la concentración,Odaklanmanı Geliştirmek
Misc_Past_Event_News_num,58,Misc_Past_Event_News_num,[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Misc_Past_Event_News_num_number,59,Misc_Past_Event_News_num_number,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789
Misc_Past_Event_News_00,60,Misc_Past_Event_News_00,Train je hersenen!,Transform Your Brain!,Transformez votre cerveau,Trainieren Sie Ihr Gehirn!,L'Allenamento infernale trasforma il cervello!,¡Transforma tu cerebro!,Activate Your Brain!,Transformez votre cerveau,¡Transforma tu cerebro!,Beynini Dönüştür!
Misc_Past_Event_News_01,61,Misc_Past_Event_News_01,Voordelen bewezen!,Brain Training Benefits Verified!,Observations scientifiques,Trainingseffekte bewiesen!,Confermati gli effetti di Brain Training!,¡Beneficios de Brain Training!,Brain-Training Benefits Studied!,Observations scientifiques,¡Beneficios de Brain Age!,Beyin Antrenmanının Faydaları Doğrulandı!
Misc_Past_Event_News_02,62,Misc_Past_Event_News_02,Laten we samenwerken!,Let's Join Forces,Appel à la coopération,Helfen Sie mit!,Collabora con il Dr. Kawashima!,Unamos fuerzas,Let's Join Forces,Appel à la coopération,Unamos fuerzas,Güçlerimizi Birleştirelim
Misc_Past_Event_News_03,63,Misc_Past_Event_News_03,Verliezen we onze menselijkheid?,Losing Our Humanity?!,L'évolution de l'homme,Wir entwickeln uns zurück?,Stiamo perdendo la nostra umanità?,¿Perdemos nuestra humanidad?,Losing Our Humanity?!,L'évolution de l'homme,¿Perdemos nuestra humanidad?,İnsanlığımızı mı Kaybediyoruz?!
Misc_Past_Event_News_04,64,Misc_Past_Event_News_04,Nieuwe onderzoeksresultaten!,New Benefits to Training!,Effets de l'entraînement,Neue Erkenntnisse!,Altri benefici dell'allenamento!,¡Más beneficios de la práctica!,Potential Benefits of Training!,Effets de l'entraînement,¡Más beneficios de la práctica!,Antrenmana Yeni Faydalar!
Misc_Past_Event_News_05,65,Misc_Past_Event_News_05,Als je stopt met trainen...,What If I Stop Training?,Si on arrête l'entraînement...,Das Training aufgeben?,Se l'allenamento viene interrotto...,¿Interrumpir el entrenamiento?,What If I Stop Training?,Si on arrête l'entraînement...,¿Interrumpir el entrenamiento?,Antrenmanı Bırakırsam Ne Olur?
Misc_Past_Event_Knowledge_num_00,66,Misc_Past_Event_Knowledge_num_00,[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Misc_Past_Event_Knowledge_num_number,67,Misc_Past_Event_Knowledge_num_number,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789
Misc_Past_Event_Knowledge_00,68,Misc_Past_Event_Knowledge_00,Hersenen hebben ook honger,Brains Get Hungry Too,Le cerveau gargouille aussi,Auch das Gehirn ist hungrig,Anche il cervello ha fame,Alimenta tu cerebro,Brains Get Hungry Too,Le cerveau gargouille aussi,Alimenta tu cerebro,Beyin de Acıkır
Misc_Past_Event_Knowledge_01,69,Misc_Past_Event_Knowledge_01,Warming-up voor de hersenen,Brain Warm-Up,Échauffement du cerveau,Aufwärmübung fürs Gehirn,Riscaldamento per il cervello,Calentamiento cerebral,Brain Warm-Up,Échauffement du cerveau,Precalentamiento cerebral,Beyni Isındırma
Misc_Past_Event_Knowledge_02,70,Misc_Past_Event_Knowledge_02,Hersentraining voor elk moment!,Brain Workouts on the Go!,Gymnastique cérébrale,Gehirn-Jogging für unterwegs,Allenamento per pendolari,De camino al trabajo,Brain Workouts on the Go!,Gymnastique cérébrale,De camino al trabajo,Yolda Beyin Antrenmanı!
Misc_Past_Event_Knowledge_03,71,Misc_Past_Event_Knowledge_03,Je verbeelding gebruiken,Expressing Your Imagination,La verbalisation,Fassen Sie Gedanken in Worte,Tradurre i pensieri in parole,Ideas en palabras,Expressing Your Imagination,La verbalisation,Ideas en palabras,Hayal Gücünü Hayata Geçirmek
Misc_Past_Event_Knowledge_04,72,Misc_Past_Event_Knowledge_04,Zelfs in de trein,Even on the Train,Dans le métro,Gehirn-Jogging im Zug,Anche in autobus,¡Hasta en el tren!,Even on the Train,Dans le métro,¡Hasta en el tren!,Trende Bile
Misc_Past_Event_Knowledge_05,73,Misc_Past_Event_Knowledge_05,Als je naar de radio luistert,When Listening to the Radio,En écoutant la radio...,Fassen Sie Gehörtes zusammen,Quando ascolti la radio,Cuenta tú la noticia,When Listening to the Radio,En écoutant la radio...,Cuenta tú la noticia,Radyoyu Dinlerken
Misc_Past_Event_Knowledge_06,74,Misc_Past_Event_Knowledge_06,Je hersenen worden wakker,Your Brain Wakes Up,Éveil du cerveau,Das Gehirn aufwecken,Il cervello si risveglia,Despierta el cerebro,Your Brain Wakes Up,Éveil du cerveau,Despierta el cerebro,Beynin Uyanır
Misc_Past_Event_Knowledge_07,75,Misc_Past_Event_Knowledge_07,Tel je voetstappen,Count Your Footsteps,Comptez vos pas !,Zählen Sie Schritte,Contapassi fai da te,Cuenta tus pasos,Count Your Footsteps,Comptez vos pas!,Cuenta tus pasos,Adımlarını Say
Misc_Past_Event_Knowledge_08,76,Misc_Past_Event_Knowledge_08,Het gevaar van multitasken,The Dangers of Multitasking,Apprenez à vous focaliser,Keine Ablenkung,Mai contemporaneamente,Dos cosas a la vez,The Dangers of Multitasking,Apprenez à vous concentrer,Dos cosas a la vez,Çoklu Görevin Tehlikeleri
Misc_Past_Event_Knowledge_09,77,Misc_Past_Event_Knowledge_09,Houd oogcontact,Maintaining Eye Contact,Bases de la conversation,Augenkontakt halten,Le basi della conversazione,Contacto visual,Maintaining Eye Contact,Bases de la conversation,Contacto visual,Göz Teması Kurmak
Misc_Past_Event_Knowledge_10,78,Misc_Past_Event_Knowledge_10,De basis van een goed gesprek,The Basics of Conversation,Parler en personne,Grundlagen der Konversation,Parla di persona,Claves de la conversación,The Basics of Conversation,Parler en personne,Claves de la conversación,Sohbetin Temelleri
Misc_Past_Event_Knowledge_11,79,Misc_Past_Event_Knowledge_11,Stel prioriteiten,Prioritising,Assigner des priorités,Prioritäten,Fai una lista delle priorità,Establece prioridades,Prioritizing,Assigner des priorités,Establece prioridades,Önceliklendirme
Misc_Past_Event_Knowledge_12,80,Misc_Past_Event_Knowledge_12,Gebruik je fantasie,Bringing Your Imagination to Life,Un peu de créativité,Gedanken Form geben,Le forbici e il cervello,Expresión plástica y cerebro,Bringing Your Imagination to Life,Un peu de créativité,Expresión plástica y cerebro,Hayal Gücünü Hayata Geçirmek
Misc_Past_Event_Knowledge_13,81,Misc_Past_Event_Knowledge_13,Aan werkwoorden denken,Thinking of Verbs,Les verbes,Denken Sie sich Verben aus,Rifletti sui verbi,Verbos enlazados,Thinking of Verbs,Les verbes,Verbos enlazados,Fiil Düşünmek
Misc_Past_Event_Knowledge_14,82,Misc_Past_Event_Knowledge_14,Het cocktailpartyeffect ,The Cocktail Party Effect,Cocktail party,Der Party-Effekt,Allenarsi a una festa,Atención selectiva,The Party Effect,Soirée cocktail ,Atención selectiva,Kokteyl Partisi Etkisi
Misc_Past_Event_Knowledge_15,83,Misc_Past_Event_Knowledge_15,Slechte gewoontes afleren,Resisting Bad Habits,Attention aux habitudes,Schlechte Angewohnheiten,Contieni le cattive abitudini,Malos hábitos,Resisting Bad Habits,Attention aux habitudes,Malos hábitos,Kötü Alışkanlıklara Direnmek
Misc_Past_Event_Knowledge_16,84,Misc_Past_Event_Knowledge_16,Makkelijk namen onthouden,The Secret to Remembering Names,Mémoriser les noms,Merken Sie sich Namen,Come ricordare i nomi,El truco para recordar nombres,The Secret to Remembering Names,Mémoriser les noms,El truco para recordar nombres,İsimleri Hatırlamanın Sırrı
Misc_Past_Event_Knowledge_17,85,Misc_Past_Event_Knowledge_17,Stimulatie voor je hersenen,Fresh Stimulus for Your Brain,Stimulez votre cerveau,Frische Reize fürs Gehirn,Freschi stimoli per il cervello,Nuevos estímulos,Fresh Stimulus for Your Brain,Stimulez votre cerveau,Nuevos estímulos,Beynine Taze Uyarıcı
Misc_Past_Event_Knowledge_18,86,Misc_Past_Event_Knowledge_18,Lachen is gezond,Smile and the World Smiles With You,"Le rire, la route du bonheur",Lachen macht glücklich,Il riso fa buon sangue,Una risa para sentirte bien,Smile and the World Smiles with You,"Le rire, la route du bonheur",La risa para sentirte bien,"Gülümse, Dünya Seninle Gülümsesin"
Misc_Past_Event_Knowledge_19,87,Misc_Past_Event_Knowledge_19,Flauwe grapjes goed voor je hersenen?,Puns Are Good for the Brain?,Jeux de mots,Wortspiele,Le barzellette stupide,¿Son buenos los chistes malos?,Puns Are Good for the Brain?,Jeux de mots,¿Son buenos los chistes malos?,Kelime Oyunları Beyin İçin İyi mi?
Misc_Past_Event_Knowledge_20,88,Misc_Past_Event_Knowledge_20,Hersenen hebben ook rust nodig,Brains Get Tired Too,Le cerveau s'ennuie,Das gelangweilte Gehirn,Anche il cervello si annoia,El cerebro también se aburre,Brains Get Tired Too,Le cerveau s'ennuie,El cerebro también se aburre,Beyin de Yorulur
Misc_Past_Event_Knowledge_21,89,Misc_Past_Event_Knowledge_21,Zingen zonder muziek,Sing Without a Backing Track,Chantez a capella,Singen ohne Begleitung,Canta senza musica,Canta sin ayuda,Sing without a Backing Track,Chantez a cappella,Canta sin ayuda,Müzik Olmadan Şarkı Söyle
Misc_Past_Event_Knowledge_22,90,Misc_Past_Event_Knowledge_22,Ontspan je hersenen,Brain Cool Down,Calmez votre cerveau,Eine Pause fürs Gehirn,Fai riposare il cervello,Descanso cerebral,Brain Cool Down,Calmez votre cerveau,Descanso cerebral,Beyni Dinlendirme
Misc_Award,91,Misc_Award,,,,,,,,,,
Misc_Award_dialog_title,92,Misc_Award_dialog_title,Prijzen,Awards,Certificats,Übersicht Auszeichnungen,Attestati,Diplomas,Awards,Certificats,Diplomas,Ödüller
