Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Etc_WriteComment_select_effect36,127,Etc_WriteComment_select_effect36,Ik onthoud dingen beter!,Less forgetful!,J'oublie moins mes affaires.,Ich bin weniger vergesslich.,mi dimentico meno cose in giro.,¡Olvido menos las cosas!,Less forgetful!,J'oublie moins mes affaires.,¡Olvido menos las cosas!,Daha az unutkanım!
Etc_WriteComment_select_effect37,128,Etc_WriteComment_select_effect37,Ik onthoud dingen iets beter!,Slightly less forgetful.,J'oublie un peu moins mes affaires.,Ich bin etwas weniger vergesslich.,mi dimentico un po' meno cose in giro.,¡Olvido un poco menos las cosas!,Slightly less forgetful.,J'oublie un peu moins mes affaires.,¡Olvido un poco menos las cosas!,Biraz daha az unutkanım.
Etc_WriteComment_select_effect38,129,Etc_WriteComment_select_effect38,Ik houd me aan mijn dieet!,Sticking to my diet.,Je suis un régime.,Ich halte meine Diät durch.,riesco a seguire la dieta senza problemi.,¡Sigo mi dieta a rajatabla!,Eating healthier.,Je veux bien m'alimenter.,¡Sigo mi dieta a rajatabla!,Diyetime sadık kalıyorum.
Etc_WriteComment_select_effect39,130,Etc_WriteComment_select_effect39,Mijn dieet werkt!,Succeeded in diet!,Mon régime est un succès.,Meine Diät war erfolgreich!,la dieta è stata un gran successo.,¡La dieta está funcionando!,Succeeding at eating healthier!,Je m'alimente bien.,¡La dieta está funcionando!,Diyetimde başarılı oldum!
Etc_WriteComment_select_effect40,131,Etc_WriteComment_select_effect40,Ik word zelden boos!,Less irritable!,Je me mets moins en colère.,Ich werde selten wütend.,non mi arrabbio più tanto facilmente.,¡Rara vez me enfado!,Less irritable!,Je me mets moins en colère.,¡Casi nunca me enfado!,Daha az sinirleniyorum!
Etc_WriteComment_select_effect41,132,Etc_WriteComment_select_effect41,Ik heb nieuwe vrienden gemaakt!,Made some friends!,J'ai un peu plus d'amis.,Ich habe neue Freunde!,ho allargato il mio giro di amicizie.,¡Soy más popular que antes!,Made some new friends!,J'ai un peu plus d'amis.,¡Soy más popular que antes!,Birkaç arkadaş edindim!
Etc_WriteComment_select_effect42,133,Etc_WriteComment_select_effect42,Ik word populairder!,Getting more popular!,Je suis plus populaire.,Ich bin beliebter!,sono più popolare.,¡Tengo más carisma!,Getting more popular!,Je suis plus populaire.,¡Tengo más carisma!,Daha popüler oluyorum!
Etc_WriteComment_select_effect43,134,Etc_WriteComment_select_effect43,Nog geen verandering te zien.,No improvements.,Il n'y a aucun changement.,Bisher kein Effekt...,ancora non è cambiato nulla.,¡Aún no he notado cambios!,No improvements.,Il n'y a aucun changement.,¡Aún no he notado cambios!,Hiç ilerleme yok.
Etc_WriteComment_answer_feel1,135,Etc_WriteComment_answer_feel1,Ik vind het leuk!,is kinda fun!,c'est pas trop mal.,Finde ich ganz unterhaltsam!,mi diverte un pochino!,"Está bien, es divertida.",is kinda fun!,Ce n'est pas trop mal.,"Está bien, es divertida.",Eh işte eğlenceli!
Etc_WriteComment_answer_feel2,136,Etc_WriteComment_answer_feel2,Ik vind het best leuk!,is pretty fun!,c'est assez amusant !,Finde ich relativ unterhaltsam!,mi diverte abbastanza!,Es relativamente divertida.,is pretty fun!,C'est assez amusant!,Es relativamente divertida.,Oldukça eğlenceli!
Etc_WriteComment_answer_feel3,137,Etc_WriteComment_answer_feel3,Ik vind het echt heel leuk!,is so much fun!,c'est très amusant !,Finde ich sehr unterhaltsam!,mi diverte moltissimo!,¡Es muy divertida!,is so much fun!,C'est très amusant!,¡Es muy divertida!,Çok eğlenceli!
Etc_WriteComment_answer_feel4,138,Etc_WriteComment_answer_feel4,Ik ben gemotiveerd!,gets me motivated!,je voudrais m'y améliorer !,Ich möchte besser werden!,mi fa venire voglia di impegnarmi di più!,¡Intento emplearme a fondo!,gets me motivated!,Je voudrais m'y améliorer!,¡Intento emplearme a fondo!,Beni motive ediyor!
Etc_WriteComment_answer_feel5,139,Etc_WriteComment_answer_feel5,Ik krijg er meer zelfvertrouwen van!,gives me confidence!,je peux encore m'y améliorer !,Ich möchte noch besser werden!,sta tirando fuori il meglio di me!,¡Puedo con ella!,gives me confidence!,Je peux encore m'y améliorer!,¡Puedo hacerlo!,Bana güven veriyor!
Etc_WriteComment_answer_feel6,140,Etc_WriteComment_answer_feel6,Ik vind het best lastig!,is pretty tough!,c'est un peu violent.,Finde ich etwas knifflig!,è un po' faticoso!,¡Es bastante complicada!,is pretty tough!,C'est un peu ardu.,¡Es bastante complicada!,Oldukça zor!
Etc_WriteComment_answer_feel7,141,Etc_WriteComment_answer_feel7,Ik vind het heel lastig!,is seriously tough!,c'est violent !,Finde ich sehr knifflig!,è abbastanza faticoso!,¡Es muy complicada!,is seriously tough!,C'est ardu!,¡Es muy complicada!,Gerçekten zor!
Etc_WriteComment_answer_feel8,142,Etc_WriteComment_answer_feel8,Ik vind het duivels lastig!,is devilishly tough!,c'est très violent !,Finde ich extrem knifflig!,è molto faticoso!,Es demasiado complicada para mí.,is devilishly tough!,C'est très ardu!,Es demasiado complicada para mí.,Şeytani derecede zor!
Etc_WriteComment_answer_feel9,143,Etc_WriteComment_answer_feel9,Ik vind het best moeilijk!,is quite difficult!,c'est un peu difficile.,Finde ich ganz schön schwierig!,è un po' difficile!,¡Tiene tela!,is quite difficult!,C'est un peu difficile.,¡Es bastante difícil!,Oldukça zor!
Etc_WriteComment_answer_feel10,144,Etc_WriteComment_answer_feel10,Ik vind het moeilijk!,is difficult!,c'est difficile !,Finde ich schwierig!,è difficile!,¡Es todo un reto!,is difficult!,C'est difficile!,¡Es todo un reto!,zor!
Etc_WriteComment_answer_feel11,145,Etc_WriteComment_answer_feel11,Ik vind het duivels moeilijk!,is devilishly difficult!,c'est très difficile !,Finde ich echt schwierig!,è molto difficile!,¡Es complicadilla!,is devilishly difficult!,C'est extrêmement difficile!,¡Es complicada!,şeytani derecede zor!
Etc_WriteComment_answer_feel12,146,Etc_WriteComment_answer_feel12,Ik probeer het vol te houden!,requires determination!,je pense pouvoir encore m'y tenir.,"Ich versuche, durchzuhalten!",lo continuerò ancora per un po'...,¡Espero no tirar la toalla!,requires determination!,Je pense pouvoir encore m'y tenir.,¡Espero no tirar la toalla!,azim gerektiriyor!
Etc_WriteComment_answer_feel13,147,Etc_WriteComment_answer_feel13,Ik geef het niet op!,will not defeat me!,je pense pouvoir m'y tenir un moment.,Ich werde durchhalten!,lo continuerò ancora per molto tempo!,¡No me pienso rendir!,will not defeat me!,Je pense pouvoir m'y tenir un moment.,¡No me pienso rendir!,beni yenemez!
Etc_WriteComment_answer_feel14,148,Etc_WriteComment_answer_feel14,Ik vind het de moeite waard!,is quite rewarding!,c'est assez agréable.,Finde ich recht spaßig!,mi fa stare bene!,¡Me lo paso genial con ella!,is quite rewarding!,C'est assez agréable.,¡Me la paso genial con ella!,oldukça tatmin edici!
Etc_WriteComment_answer_feel15,149,Etc_WriteComment_answer_feel15,Ik vind het erg nuttig!,is so rewarding!,c'est agréable !,Finde ich spaßig!,mi fa stare molto bene!,¡Es entretenida!,is so rewarding!,C'est agréable!,¡Es entretenida!,çok tatmin edici!
Etc_WriteComment_answer_feel16,150,Etc_WriteComment_answer_feel16,Het is al deel van mijn routine!,has become a routine!,ça pourrait devenir une habitude.,Ich könnte mich dran gewöhnen!,potrebbe quasi diventare un'abitudine.,¡Le voy cogiendo el gustillo!,has become a routine!,Ça pourrait devenir une habitude.,¡Me voy acostumbrando!,rutinim oldu!
Etc_WriteComment_answer_feel17,151,Etc_WriteComment_answer_feel17,Ik kan al niet meer zonder!,has taken over my life!,c'est devenu une habitude !,Längst Teil meines Alltags!,è diventata un'abitudine!,¡Ya es parte de mi rutina!,has taken over my life!,C'est devenu une habitude!,¡Ya es parte de mi rutina!,hayatımı ele geçirdi!
Etc_WriteComment_answer_feel18,152,Etc_WriteComment_answer_feel18,Mijn hersenen zijn uitgeput!,drains my brain!,ça fatigue les méninges.,Mein Gehirn qualmt schon!,mi stanca il cervello!,¡Me ha explotado la cabeza!,drains my brain!,Ça fatigue les méninges.,¡Mi cerebro no puede más!,beynimi tüketiyor!
Etc_WriteComment_answer_feel19,153,Etc_WriteComment_answer_feel19,Het zal vast effectief zijn!,just might be effective!,ça a l'air efficace.,Hoffentlich hilft's was!,potrebbe avere degli effetti positivi...,Espero ver pronto los beneficios.,just might be effective!,Ça a l'air efficace.,Espero ver pronto los beneficios.,İşe yarayabilir!
Etc_WriteComment_answer_feel20,154,Etc_WriteComment_answer_feel20,Het lijkt te werken!,is working its magic!,c'est efficace.,Mir hat's geholfen!,ha sicuramente degli effetti positivi!,Voy notando cambios en mí.,is working its magic!,C'est efficace.,Voy notando cambios en mí.,işe yarıyor!
Etc_WriteComment_answer_feel21,155,Etc_WriteComment_answer_feel21,5 minuten zijn precies lang genoeg!,is perfect for 5 minutes!,"5 minutes, c'est parfait.",5 Minuten sind genau richtig!,5 minuti sono la durata perfetta!,¡Cinco minutos es suficiente!,is perfect for 5 minutes!,"5 minutes, c'est parfait.",¡Cinco minutos es suficiente!,5 dakika için ideal!
Etc_WriteComment_answer_feel22,156,Etc_WriteComment_answer_feel22,5 minuten zijn niet lang genoeg!,should last longer than 5 minutes!,"5 minutes, ça ne suffit pas.",5 Minuten sind nicht genug!,5 minuti non mi sembrano sufficienti!,Cinco minutos no es suficiente.,should last longer than 5 minutes!,"5 minutes, ça ne suffit pas.",Cinco minutos no es suficiente.,5 dakikadan uzun sürmeli!
Etc_WriteComment_answer_feel23,157,Etc_WriteComment_answer_feel23,5 minuten zijn best lang!,is tough to focus on for 5 minutes!,"5 minutes, c'est long.",5 Minuten sind ziemlich lang!,5 minuti sono lunghi!,Cinco minutos es mucho tiempo.,is tough to focus on for 5 minutes!,"5 minutes, c'est long.",Cinco minutos es mucho tiempo.,5 dakika odaklanmak zor!
Etc_WriteComment_answer_feel24,158,Etc_WriteComment_answer_feel24,5 minuten zijn te lang!,should be less than 5 minutes!,"5 minutes, c'est trop long.",5 Minuten sind zu lang!,5 minuti sono un'eternità!,Cinco minutos es demasiado.,should be less than 5 minutes!,"5 minutes, c'est trop long.",Cinco minutos es demasiado.,5 dakikadan kısa olmalı!
Etc_WriteComment_answer_feel25,159,Etc_WriteComment_answer_feel25,Ik vind het helemaal super!,is the best thing ever!!!,c'est génial !,Finde ich absolut spitze!,è il massimo!,¡Es impresionante!,is the best thing ever!!!,C'est génial!,¡Es impresionante!,Dünyanın en iyisi!!!
Etc_WriteComment_answer_effect1,160,Etc_WriteComment_answer_effect1,Ik ben al minder vergeetachtig!,I'm getting less forgetful!,je suis moins tête en l'air !,bin ich weniger vergesslich!,mi ricordo le cose più facilmente!,¡Mi memoria va mejorando!,I'm getting less forgetful!,Je suis moins tête en l'air!,¡Mi memoria va mejorando!,Daha az unutkan oluyorum!
Etc_WriteComment_answer_effect2,161,Etc_WriteComment_answer_effect2,Ik ben al iets minder vergeetachtig!,I may be getting less forgetful.,je crois être moins tête en l'air.,"bin ich weniger vergesslich, glaube ich.",tendo a ricordare le cose più facilmente.,¡Creo que me despisto menos!,I may be getting less forgetful.,Je crois être moins tête en l'air.,¡Creo que me despisto menos!,Biraz daha az unutkan oluyorum.
Etc_WriteComment_answer_effect3,162,Etc_WriteComment_answer_effect3,Ik ben er keigoed in!,I've picked up some serious skills!,je suis plus habile !,habe ich den Dreh raus!,ho acquisito maggiore destrezza!,¡Ahora tengo superpoderes!,I've picked up some serious skills!,Je suis plus habile!,¡Ahora tengo superpoderes!,Ciddi beceriler kazandım!
Etc_WriteComment_answer_effect4,163,Etc_WriteComment_answer_effect4,Ik krijg de smaak te pakken!,I've picked up some skills!,je suis un peu plus habile !,wird's so langsam!,ho acquisito un po' di destrezza in più!,¡Voy ganando habilidad!,I've picked up some skills!,Je suis un peu plus habile!,¡Voy ganando habilidad!,Bazı beceriler kazandım!
Etc_WriteComment_answer_effect5,164,Etc_WriteComment_answer_effect5,Ik kan sneller koken!,I'm faster at cooking!,je cuisine plus rapidement !,koche ich schneller!,sono più veloce a cucinare!,¡Cocino más rápido!,I'm faster at cooking!,Je cuisine plus rapidement!,¡Cocino más rápido!,Yemek yapmada daha hızlıyım!
Etc_WriteComment_answer_effect6,165,Etc_WriteComment_answer_effect6,Ik kan iets sneller koken!,I'm slightly faster at cooking!,je cuisine un peu plus rapidement.,koche ich etwas schneller!,sono leggermente più veloce a cucinare.,¡Cocino un poco más rápido!,I'm slightly faster at cooking!,Je cuisine un peu plus rapidement.,¡Cocino un poco más rápido!,Yemek yapmada biraz daha hızlıyım!
Etc_WriteComment_answer_effect7,166,Etc_WriteComment_answer_effect7,Ik maak sneller schoon!,I'm faster at cleaning!,je range plus vite !,putze ich schneller!,sono più veloce nelle pulizie!,¡Termino de limpiar mucho antes!,I'm faster at cleaning!,Je range plus vite!,¡Termino de limpiar mucho antes!,Temizlikte daha hızlıyım!
Etc_WriteComment_answer_effect8,167,Etc_WriteComment_answer_effect8,Ik maak iets sneller schoon!,I'm slightly faster at cleaning.,je range un peu plus vite.,putze ich etwas schneller!,sono un po' più veloce nelle pulizie.,¡Ahora limpio un poco más rápido!,I'm slightly faster at cleaning.,Je range un peu plus vite.,¡Ahora limpio un poco más rápido!,Temizlikte biraz daha hızlıyım.
Etc_WriteComment_answer_effect9,168,Etc_WriteComment_answer_effect9,Ik ben sneller in het huishouden!,I'm faster at housework!,je fais bien plus vite le ménage.,bin ich schneller bei der Hausarbeit!,sono più veloce nei lavori di casa!,¡Hago más rápido las tareas de casa!,I'm faster at doing chores!,Je fais bien plus vite le ménage.,¡Hago más rápido las tareas de casa!,Ev işlerinde daha hızlıyım!
Etc_WriteComment_answer_effect10,169,Etc_WriteComment_answer_effect10,Ik ben iets sneller in het huishouden!,I'm slightly faster at housework.,je fais plus vite le ménage.,"bin ich etwas schneller bei der
Hausarbeit!",sono un po' più veloce nei lavori di casa.,¡Acabo antes las tareas domésticas!,I'm slightly faster at doing chores.,Je fais plus vite le ménage.,¡Acabo antes las tareas domésticas!,Ev işlerinde biraz daha hızlıyım!
Etc_WriteComment_answer_effect11,170,Etc_WriteComment_answer_effect11,Ik maak me sneller op!,I'm faster at putting on make up!,je me maquille plus vite !,bin ich schneller beim Schminken!,sono più veloce a truccarmi!,¡Me maquillo mucho más rápido!,"I'm faster at getting ready
in the morning!",Je me maquille plus vite!,"¡Me preparo más rápido por la mañana!
",Makyajı daha hızlı yapıyorum!
Etc_WriteComment_answer_effect12,171,Etc_WriteComment_answer_effect12,Ik maak me iets sneller op!,I'm better at putting on make up!,je me maquille mieux !,bin ich etwas schneller beim Schminken!,mi trucco con più precisione!,¡Se me da mejor maquillarme!,"I'm better at getting ready
in the morning!",Je me maquille mieux!,¡Me preparo mejor por la mañana!,Makyajda daha iyiyim!
Etc_WriteComment_answer_effect13,172,Etc_WriteComment_answer_effect13,Ik ben beter in sport!,I'm better at sports!,j'ai fait des progrès en sport !,bin ich besser beim Sport!,ho fatto molti progressi nello sport!,¡El deporte se me da mucho mejor!,I'm better at sports!,J'ai fait des progrès en sport!,¡El deporte se me da mucho mejor!,Sporda daha iyiyim!
Etc_WriteComment_answer_effect14,173,Etc_WriteComment_answer_effect14,Ik ben iets beter in sport!,I'm slightly better at sports!,j'ai fait quelques progrès en sport.,bin ich etwas besser beim Sport!,ho fatto qualche progresso nello sport!,¡Me noto más ágil haciendo deporte!,I'm slightly better at sports!,J'ai fait quelques progrès en sport.,¡Me noto más ágil haciendo deporte!,Sporda biraz daha iyiyim!
Etc_WriteComment_answer_effect15,174,Etc_WriteComment_answer_effect15,Mijn sportresultaten zijn verbeterd!,my sports results are better!,mes perf. sportives se sont améliorées.,"sind meine Ergebnisse beim Sport
besser!",ho migliorato i miei record nello sport!,¡Mi rendimiento deportivo ha mejorado!,my sports results are better!,Mes perf. sportives se sont améliorées.,¡Mi rendimiento deportivo ha mejorado!,Spor sonuçlarım daha iyi!
Etc_WriteComment_answer_effect16,175,Etc_WriteComment_answer_effect16,Mijn sportresultaten zijn iets verbeterd!,my sports results are slightly better.,mes perf. sportives peuvent s'améliorer.,"sind meine Ergebnisse beim Sport
etwas besser!",sto per battere i miei record nello sport.,¡El deporte se me da un poco mejor!,my sports results are slightly better.,Mes perf. sportives peuvent s'améliorer.,¡El deporte se me da un poco mejor!,Spor sonuçlarım biraz daha iyi.
Etc_WriteComment_answer_effect17,176,Etc_WriteComment_answer_effect17,Ik heb meer geduld!,I'm getting more patient!,j'ai plus de patience !,bin ich geduldiger!,sono più paziente!,¡Tengo más paciencia!,I'm getting more patient!,J'ai plus de patience!,¡Tengo más paciencia!,Daha sabırlı oluyorum!
Etc_WriteComment_answer_effect18,177,Etc_WriteComment_answer_effect18,Ik heb iets meer geduld!,I'm getting slightly more patient!,je pense avoir plus de patience.,bin ich etwas geduldiger!,mi sembra di essere più paziente.,¡Me noto un poco más paciente!,I'm getting slightly more patient!,Je pense avoir plus de patience.,¡Me noto un poco más paciente!,Biraz daha sabırlı oluyorum!
Etc_WriteComment_answer_effect19,178,Etc_WriteComment_answer_effect19,Ik kan me beter concentreren!,I'm getting more focused!,je parviens à me concentrer !,bin ich konzentrierter!,la mia concentrazione dura di più!,¡Ya me concentro sin problemas!,I'm getting more focused!,Je parviens à me concentrer!,¡Ya me concentro sin problemas!,Daha iyi odaklanıyorum!
Etc_WriteComment_answer_effect20,179,Etc_WriteComment_answer_effect20,Ik kan me iets beter concentreren!,I'm getting slightly more focused.,je me concentre un peu mieux.,bin ich etwas konzentrierter!,la mia concentrazione dura un po' di più.,¡Mi concentración empieza a mejorar!,I'm getting slightly more focused.,Je me concentre un peu mieux.,¡Mi concentración empieza a mejorar!,Biraz daha iyi odaklanıyorum.
Etc_WriteComment_answer_effect21,180,Etc_WriteComment_answer_effect21,Ik ben sneller van begrip!,I'm more quick witted!,je réfléchis plus vite !,bin ich schlagfertiger!,affronto i problemi con più rapidità!,¡Mi ingenio es mucho más agudo!,I'm more quick witted!,Je réfléchis plus vite!,¡Mi ingenio es mucho más agudo!,Daha kıvrak zekâlıyım!
Etc_WriteComment_answer_effect22,181,Etc_WriteComment_answer_effect22,Ik kan beter organiseren!,I'm becoming more organised!,je m'organise mieux !,bin ich besser organisiert!,riesco a organizzarmi meglio!,¡Me organizo mejor!,I'm becoming more organized!,Je m'organise mieux!,¡Me organizo mejor!,Daha düzenli oluyorum!
Etc_WriteComment_answer_effect23,182,Etc_WriteComment_answer_effect23,Ik heb een probleem opgelost!,I got out of a tight spot!,je gère mieux le stress !,habe ich weniger Stress!,supero più facilmente i momenti critici!,¡He salido de un apuro!,I got out of a tight spot!,Je gère mieux le stress!,¡He salido de un apuro!,Zor bir durumdan kurtuldum!
Etc_WriteComment_answer_effect24,183,Etc_WriteComment_answer_effect24,Mijn geheugen is verbeterd!,my memory has expanded!,j'ai meilleure mémoire !,ist mein Gedächtnis besser!,la mia memoria si è rafforzata!,¡Ando mejor de memoria!,my memory has expanded!,J'ai meilleure mémoire!,¡Mi memoria ha mejorado!,Hafızam genişledi!
Etc_WriteComment_answer_effect25,184,Etc_WriteComment_answer_effect25,Mijn geheugen is iets verbeterd!,my memory has expanded slightly!,je crois avoir meilleure mémoire.,ist mein Gedächtnis etwas besser!,la mia memoria si è un po' rafforzata!,¡Ya no tengo tan mala memoria!,my memory has expanded slightly!,Je crois avoir meilleure mémoire.,¡Ya no tengo tan mala memoria!,Hafızam biraz genişledi!
Etc_WriteComment_answer_effect26,185,Etc_WriteComment_answer_effect26,Ik heb iets geweldigs bedacht!,I've become more inventive!,je pense plus positivement !,ist mir was Tolles eingefallen!,mi vengono in mente molte buone idee!,¡Tengo más creatividad!,I've become more inventive!,Je pense plus positivement!,¡Tengo más creatividad!,Daha yaratıcı oldum!
Etc_WriteComment_answer_effect27,186,Etc_WriteComment_answer_effect27,Mijn cijfers zijn verbeterd!,my grades have improved!,mes notes se sont améliorées !,sind meine Noten besser!,i miei voti sono migliorati!,¡Cada vez saco mejores notas!,my grades have improved!,Mes notes se sont améliorées!,¡Cada vez tengo mejores notas!,notlarım yükseldi!
Etc_WriteComment_answer_effect28,187,Etc_WriteComment_answer_effect28,Mijn cijfers zijn iets verbeterd!,my grades have improved slightly!,mes notes se sont un peu améliorées.,sind meine Noten etwas besser!,i miei voti sono leggermente migliorati!,¡Mis notas han mejorado un poco!,my grades have improved slightly!,Mes notes se sont un peu améliorées.,¡Mis notas han mejorado un poco!,notlarım biraz yükseldi!
Etc_WriteComment_answer_effect29,188,Etc_WriteComment_answer_effect29,Ik kan beter leren!,I stay 100% focused on my studies!,j'arrive mieux à étudier.,kann ich besser lernen!,mi concentro molto meglio nello studio!,¡He aprovechado mis horas de estudio!,I stay 100% focused on my studies!,J'arrive mieux à étudier.,¡He aprovechado mis horas de estudio!,Derslerime %100 odaklanıyorum!
Etc_WriteComment_answer_effect30,189,Etc_WriteComment_answer_effect30,Ik kan iets beter leren!,I focus better on my studies!,j'arrive un peu mieux à étudier.,"kann ich besser lernen, glaube ich! ",mi concentro un po' meglio nello studio.,¡Me concentro mejor estudiando!,I focus better on my studies!,J'arrive un peu mieux à étudier.,¡Me concentro mejor estudiando!,Derslerime daha iyi odaklanıyorum!
Etc_WriteComment_answer_effect31,190,Etc_WriteComment_answer_effect31,Ik werk heel geconcentreerd!,I stay 100% focused at work!,je suis efficace au travail.,arbeite ich konzentrierter!,mi concentro molto meglio nel lavoro!,¡Aprovecho mejor mis horas de trabajo!,I stay 100% focused at work!,Je suis efficace au travail.,¡Aprovecho mejor mis horas de trabajo!,İşte %100 odaklanıyorum!
Etc_WriteComment_answer_effect32,191,Etc_WriteComment_answer_effect32,Ik werk geconcentreerder!,I focus better at work!,je suis plus efficace au travail.,"arbeite ich konzentrierter, glaube ich!",mi concentro un po' meglio nel lavoro.,¡Me concentro mejor en el trabajo!,I focus better at work!,Je suis plus efficace au travail.,¡Me concentro mejor en el trabajo!,İşte daha iyi odaklanıyorum!
Etc_WriteComment_answer_effect33,192,Etc_WriteComment_answer_effect33,Ik werk mijn taken sneller af!,I stay 100% focused on chores!,j'ai pu faire une tâche pénible.,sind lästige Dinge einfacher!,mi concentro anche nei compiti noiosi!,¡Soy más eficiente en mis tareas!,I stay 100% focused on chores!,J'ai pu faire des corvées.,¡Soy más eficiente en mis tareas!,Ev işlerine %100 odaklanıyorum!
Etc_WriteComment_answer_effect34,193,Etc_WriteComment_answer_effect34,Ik werk mijn taken iets sneller af!,I focus better on chores!,je peux faire des tâches pénibles.,"glaube ich, lästige Dinge sind einfacher!",i compiti noiosi mi danno meno fastidio.,¡Me concentro mejor en mis tareas!,I focus better on chores!,Je peux faire des corvées.,¡Me concentro mejor en mis tareas!,Ev işlerine daha iyi odaklanıyorum!
Etc_WriteComment_answer_effect35,194,Etc_WriteComment_answer_effect35,Ik vergeet nooit meer iets!,I no longer forget stuff!,je n'oublie plus mes affaires !,vergesse ich nichts mehr!,non mi dimentico più le cose in giro!,¡Nunca me olvido de nada!,I no longer forget stuff!,Je n'oublie plus mes affaires!,¡Nunca me olvido de nada!,Artık bir şeyleri unutmuyorum!
Etc_WriteComment_answer_effect36,195,Etc_WriteComment_answer_effect36,Ik onthoud dingen beter!,I'm less forgetful!,j'oublie moins mes affaires !,bin ich weniger vergesslich!,mi dimentico meno cose in giro!,¡Olvido menos las cosas!,I'm less forgetful!,J'oublie moins mes affaires!,¡Olvido menos las cosas!,Daha az unutkanım!
Etc_WriteComment_answer_effect37,196,Etc_WriteComment_answer_effect37,Ik onthoud dingen iets beter!,I'm slightly less forgetful!,j'oublie un peu moins mes affaires.,bin ich etwas weniger vergesslich!,mi dimentico un po' meno cose in giro!,¡Olvido un poco menos las cosas!,I'm slightly less forgetful!,J'oublie un peu moins mes affaires.,¡Olvido un poco menos las cosas!,Biraz daha az unutkanım!
Etc_WriteComment_answer_effect38,197,Etc_WriteComment_answer_effect38,Ik houd me aan mijn dieet!,I'm sticking to my diet!,je suis un régime !,halte ich meine Diät durch.,riesco a seguire la dieta senza problemi!,¡Sigo mi dieta a rajatabla!,I'm eating healthier!,Je veux bien m'alimenter.,¡Sigo mi dieta a rajatabla!,Diyetime sadık kalıyorum.
Etc_WriteComment_answer_effect39,198,Etc_WriteComment_answer_effect39,Mijn dieet werkt!,my diet is working!,mon régime est un succès !,habe ich erfolgreich Diät gehalten!,la dieta è stata un gran successo!,¡La dieta está funcionando!,I'm eating better!,Je m'alimente bien.,¡La dieta está funcionando!,Diyetim işe yarıyor!
Etc_WriteComment_answer_effect40,199,Etc_WriteComment_answer_effect40,Ik word zelden boos!,I'm less irritable!,je me mets moins en colère.,werde ich selten wütend.,non mi arrabbio più tanto facilmente.,¡Rara vez me enfado!,I'm less irritable!,Je me mets moins en colère.,¡Casi nunca me enfado!,Daha az sinirleniyorum!
Etc_WriteComment_answer_effect41,200,Etc_WriteComment_answer_effect41,Ik heb nieuwe vrienden gemaakt!,I've made some friends!,j'ai un peu plus d'amis !,habe ich neue Freunde!,ho allargato il mio giro di amicizie!,¡Soy más popular que antes!,I've made some new friends!,J'ai un peu plus d'amis!,¡Soy más popular que antes!,Birkaç arkadaş edindim!
Etc_WriteComment_answer_effect42,201,Etc_WriteComment_answer_effect42,Ik word populairder!,I'm getting more popular!,je suis plus populaire !,bin ich beliebter geworden!,sono più popolare!,¡Tengo más carisma!,I'm getting more popular!,Je suis plus populaire!,¡Tengo más carisma!,Daha popüler oluyorum!
Etc_WriteComment_answer_effect43,202,Etc_WriteComment_answer_effect43,Nog geen verandering te zien.,I've made no improvements.,il n'y a aucun changement.,habe ich keine Änderung bemerkt...,ancora non è cambiato nulla.,¡Aún no he notado cambios!,I've made no improvements.,Il n'y a aucun changement.,¡Aún no he notado cambios!,Hiç ilerleme kaydetmedim.
Etc_WriteComment_btn_next,203,Etc_WriteComment_btn_next,Volgende,Next,Suite,Weiter,Avanti,Seguir,Next,Suite,Seguir,İleri
Etc_WriteComment_btn_erase,204,Etc_WriteComment_btn_erase,Wissen,Delete,Effacer,Löschen,Cancella,Borrar,Delete,Effacer,Borrar,Sil
Etc_WriteComment_btn_decide,205,Etc_WriteComment_btn_decide,Oké,Select,OK,Okay,OK,Aceptar,Select,OK,Aceptar,Seç
Etc_WriteComment_btn_back,206,Etc_WriteComment_btn_back,Terug,Back,Retour,Zurück,Indietro,Atrás,Back,Retour,Atrás,Geri
Etc_UserSelect,207,Etc_UserSelect,,,,,,,,,,
Etc_UserSelect_new,208,Etc_UserSelect_new,Nieuw,Create New Profile,Créer un nouveau profil,Neu,Nuovo profilo,Nuevo,Create New Profile,Créer un nouveau profil,Nuevo,Yeni Profil Oluştur
Etc_UserSelect_nomii,209,Etc_UserSelect_nomii,Nieuw profiel,New Profile,Profil incomplet,Neues Profil,Partita in corso,Archivo de guardado,New Profile,Profil incomplet,Archivo de guardado,Yeni Profil
Etc_UserSelect_most,210,Etc_UserSelect_most,Favoriet,Main,Favori,Favorit,Preferito,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dFavorito[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,Favorite,Favori,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dFavorito[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,Ana
Etc_UserSelect_wmt1,211,Etc_UserSelect_wmt1,Duivelse sommen,Devilish Calculations,Calcul infernal,Zahlenmerken,Calcolo infernale,Cálculo infernal,Devilish Calculations,Calcul infernal,Cálculo infernal,Şeytani Hesaplamalar
Etc_UserSelect_wmt2,212,Etc_UserSelect_wmt2,Duivelse duo's,Devilish Pairs,Cartes infernales,Paarsuche,Coppie infernali,Baraja infernal,Devilish Pairs,Cartes infernales,Baraja infernal,Şeytani Çiftler
