Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Etc_RollBook_label_title_month,10,Etc_RollBook_label_title_month,[[U+000E]][[U+0001]][[U+0000]][[U+0000]]  -,[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]] /,[[U+000E]][[U+0001]][[U+0000]][[U+0000]].,[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]] -,[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]-,[[U+000E]][[U+0001]][[U+0000]][[U+0000]] /,[[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Etc_RollBook_label_attendDayNum,11,Etc_RollBook_label_attendDayNum,,,j,,,,,j,,
Etc_RollBook_label_attendDayNum_Dummy,12,Etc_RollBook_label_attendDayNum_Dummy,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789,0123456789
Etc_RollBook_label_attendDay,13,Etc_RollBook_label_attendDay,Dagen,Days,Total,Tage,"
Pres.
",Días,Days,Total,Días,Gün
Etc_RollBook_label_attendDay_D,14,Etc_RollBook_label_attendDay_D,Dagen,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dDays[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,Présence,Tage,Presenze,Días,Days,Présence,Días,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dGün[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d
Etc_RollBook_label_touch,15,Etc_RollBook_label_touch,"[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dRaak het scherm
hier aan.[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d",[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dTouch![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,Touchez ici.,Berühren,Tocca qui!,"¡Toca
aquí!",Tap!,Touchez ici.,"¡Toca
aquí!",[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dDokun![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d
Etc_Ranking,16,Etc_Ranking,,,,,,,,,,
Etc_Ranking_GameName_NotOpen,17,Etc_Ranking_GameName_NotOpen,,,,,,,,,,
Etc_Ranking_GameName_Concent,18,Etc_Ranking_GameName_Concent,,,,,,,,,,
Etc_Ranking_GameName_Wmt_NBack_Calc,19,Etc_Ranking_GameName_Wmt_NBack_Calc,,,,,,,,,,
Etc_Ranking_GameName_Wmt_Pelmanism,20,Etc_Ranking_GameName_Wmt_Pelmanism,,,,,,,,,,
Etc_Ranking_GameName_Wmt_Reading,21,Etc_Ranking_GameName_Wmt_Reading,,,,,,,,,,
Etc_Ranking_GameName_Wmt_SpaceMemory,22,Etc_Ranking_GameName_Wmt_SpaceMemory,,,,,,,,,,
Etc_Ranking_GameName_Wmt_Shuffle,23,Etc_Ranking_GameName_Wmt_Shuffle,,,,,,,,,,
Etc_Ranking_GameName_Wmt_Slide,24,Etc_Ranking_GameName_Wmt_Slide,,,,,,,,,,
Etc_Ranking_GameName_Wmt_NBack_Voice,25,Etc_Ranking_GameName_Wmt_NBack_Voice,,,,,,,,,,
Etc_Ranking_GameName_Wmt_NBack_Symbol,26,Etc_Ranking_GameName_Wmt_NBack_Symbol,,,,,,,,,,
Etc_Ranking_GameName_Nou_Calc20,27,Etc_Ranking_GameName_Nou_Calc20,,,,,,,,,,
Etc_Ranking_GameName_Nou_Calc100,28,Etc_Ranking_GameName_Nou_Calc100,,,,,,,,,,
Etc_Ranking_GameName_Nou_Stroop,29,Etc_Ranking_GameName_Nou_Stroop,,,,,,,,,,
Etc_Ranking_GameName_Nou_Money,30,Etc_Ranking_GameName_Nou_Money,,,,,,,,,,
Etc_Ranking_GameName_Nou_PachiPachi,31,Etc_Ranking_GameName_Nou_PachiPachi,,,,,,,,,,
Etc_Ranking_GameName_Nou_KanjiDestroy,32,Etc_Ranking_GameName_Nou_KanjiDestroy,,,,,,,,,,
Etc_Ranking_GameName_Nou_KanjiShooting,33,Etc_Ranking_GameName_Nou_KanjiShooting,,,,,,,,,,
Etc_Ranking_GameName_Nou_AddDestroy,34,Etc_Ranking_GameName_Nou_AddDestroy,,,,,,,,,,
Etc_Ranking_GameName_Nou_AddFight,35,Etc_Ranking_GameName_Nou_AddFight,,,,,,,,,,
Etc_Ranking_GameName_Nou_Watch,36,Etc_Ranking_GameName_Nou_Watch,,,,,,,,,,
Etc_Ranking_GameName_Nou_Kakitori,37,Etc_Ranking_GameName_Nou_Kakitori,,,,,,,,,,
Etc_Ranking_GameName_Nou_Piano,38,Etc_Ranking_GameName_Nou_Piano,,,,,,,,,,
Etc_Ranking_GameName_Nou_Shotoku,39,Etc_Ranking_GameName_Nou_Shotoku,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Virus,40,Etc_Ranking_GameName_Rlx_Virus,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Virus_Difficulty0,41,Etc_Ranking_GameName_Rlx_Virus_Difficulty0,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Virus_Difficulty1,42,Etc_Ranking_GameName_Rlx_Virus_Difficulty1,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Virus_Difficulty2,43,Etc_Ranking_GameName_Rlx_Virus_Difficulty2,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Wario,44,Etc_Ranking_GameName_Rlx_Wario,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Wario_Difficulty0,45,Etc_Ranking_GameName_Rlx_Wario_Difficulty0,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Wario_Difficulty1,46,Etc_Ranking_GameName_Rlx_Wario_Difficulty1,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Jintori,47,Etc_Ranking_GameName_Rlx_Jintori,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Peg,48,Etc_Ranking_GameName_Rlx_Peg,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Klondike,49,Etc_Ranking_GameName_Rlx_Klondike,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Klondike_Difficulty0,50,Etc_Ranking_GameName_Rlx_Klondike_Difficulty0,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Klondike_Difficulty1,51,Etc_Ranking_GameName_Rlx_Klondike_Difficulty1,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Spider,52,Etc_Ranking_GameName_Rlx_Spider,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Spider_Difficulty0,53,Etc_Ranking_GameName_Rlx_Spider_Difficulty0,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Spider_Difficulty1,54,Etc_Ranking_GameName_Rlx_Spider_Difficulty1,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Spider_Difficulty2,55,Etc_Ranking_GameName_Rlx_Spider_Difficulty2,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Golf,56,Etc_Ranking_GameName_Rlx_Golf,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Golf_Difficulty0,57,Etc_Ranking_GameName_Rlx_Golf_Difficulty0,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Golf_Difficulty1,58,Etc_Ranking_GameName_Rlx_Golf_Difficulty1,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Shisen,59,Etc_Ranking_GameName_Rlx_Shisen,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Shisen_Difficulty0,60,Etc_Ranking_GameName_Rlx_Shisen_Difficulty0,,,,,,,,,,
Etc_Ranking_GameName_Rlx_Shisen_Difficulty1,61,Etc_Ranking_GameName_Rlx_Shisen_Difficulty1,,,,,,,,,,
Etc_Ranking_Btn_Neighbor,62,Etc_Ranking_Btn_Neighbor,,,,,,,,,,
Etc_Ranking_Btn_Family,63,Etc_Ranking_Btn_Family,,,,,,,,,,
Etc_Ranking_Btn_Back,64,Etc_Ranking_Btn_Back,,,,,,,,,,
Etc_Ranking_label_Include_Neighbor,65,Etc_Ranking_label_Include_Neighbor,,,,,,,,,,
Etc_Ranking_label_Family_Only,66,Etc_Ranking_label_Family_Only,,,,,,,,,,
Etc_Ranking_label_rank_0,67,Etc_Ranking_label_rank_0,,,,,,,,,,
Etc_Ranking_label_rank_1,68,Etc_Ranking_label_rank_1,,,,,,,,,,
Etc_Ranking_label_rank_2,69,Etc_Ranking_label_rank_2,,,,,,,,,,
Etc_Ranking_label_rank_3,70,Etc_Ranking_label_rank_3,,,,,,,,,,
Etc_Ranking_label_rank_4,71,Etc_Ranking_label_rank_4,,,,,,,,,,
Etc_Ranking_label_minute,72,Etc_Ranking_label_minute,,,,,,,,,,
Etc_Ranking_label_second,73,Etc_Ranking_label_second,,,,,,,,,,
Etc_Ranking_label_back,74,Etc_Ranking_label_back,,,,,,,,,,
Etc_Ranking_label_slow,75,Etc_Ranking_label_slow,,,,,,,,,,
Etc_Ranking_label_fast,76,Etc_Ranking_label_fast,,,,,,,,,,
Etc_Ranking_label_cup,77,Etc_Ranking_label_cup,,,,,,,,,,
Etc_Ranking_label_level,78,Etc_Ranking_label_level,,,,,,,,,,
Etc_Ranking_label_mouse,79,Etc_Ranking_label_mouse,,,,,,,,,,
Etc_Ranking_label_stage,80,Etc_Ranking_label_stage,,,,,,,,,,
Etc_Ranking_label_win,81,Etc_Ranking_label_win,,,,,,,,,,
Etc_Ranking_label_score,82,Etc_Ranking_label_score,,,,,,,,,,
Etc_Ranking_label_day,83,Etc_Ranking_label_day,,,,,,,,,,
Etc_Record,84,Etc_Record,,,,,,,,,,
Etc_Record_Dialog_Title,85,Etc_Record_Dialog_Title,Trainingspartners,Training Partners,Camarades d'entraînement,Trainingspartner,Amici di allenamento,Compañeros de práctica,Training Partners,Camarades d'entraînement,Compañeros de práctica,Antrenman Ortakları
Etc_Record_Dialog_Msg_00,86,Etc_Record_Dialog_Msg_00,"Gegevens van familieleden en
spelers die je via StreetPass
bent tegengekomen.","Records of your family and
players you've encountered via
StreetPass.","Consultez les records des
membres de votre famille et
des camarades rencontrés
via StreetPass.","Ergebnisse von Familien-
mitgliedern oder von über
StreetPass getroffenen
Trainingspartnern.","Qui trovi i risultati
della tua famiglia e quelli
dei giocatori incontrati
tramite StreetPass.","Aquí puedes consultar los
datos de tu familia y los
de tus compañeros de
práctica de StreetPass.","Records of your family
and players you've
encountered via StreetPass.","Consultez les records des
membres de votre famille et
des camarades rencontrés
via StreetPass.","Aquí puedes consultar los
datos de tu familia y los
de tus compañeros de
práctica de StreetPass.","Ailenin ve StreetPass ile
karşılaştığın oyuncuların
kayıtları."
Etc_Record_label_page_0,87,Etc_Record_label_page_0,[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Etc_Record_label_page_1,88,Etc_Record_label_page_1,/[[U+000E]][[U+0001]][[U+0000]][[U+0000]],/[[U+000E]][[U+0001]][[U+0000]][[U+0000]],/[[U+000E]][[U+0001]][[U+0000]][[U+0000]],/[[U+000E]][[U+0001]][[U+0000]][[U+0000]],/[[U+000E]][[U+0001]][[U+0000]][[U+0000]],de [[U+000E]][[U+0001]][[U+0000]][[U+0000]],/[[U+000E]][[U+0001]][[U+0000]][[U+0000]],/[[U+000E]][[U+0001]][[U+0000]][[U+0000]],de [[U+000E]][[U+0001]][[U+0000]][[U+0000]],/[[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Etc_Record_GameName_NotOpen,89,Etc_Record_GameName_NotOpen,    (?),    (?),    ???,    (?),    (?),    (?),    (?),    (?),    (?),    (?)
Etc_Record_Category_Concent,90,Etc_Record_Category_Concent,Concentratietest,Concentration Challenge,Test de concentration,Konzentrationstest,Sfida alla concentrazione,Prueba de concentración,Concentration Challenge,Test de concentration,Prueba de concentración,Odaklanma Mücadelesi
Etc_Record_Category_Wmi,91,Etc_Record_Category_Wmi,Werkgeheugenindex,Working Memory Index,Mémoire de travail,Arbeitsgedächtnis-Index,"Statistiche della memoria
di lavoro",Índice de memoria de trabajo,Working-Memory Index,Mémoire de travail,Índice de memoria de trabajo,Çalışma Belleği İndeksi
Etc_Record_Category_Wmt,92,Etc_Record_Category_Wmt,Duivelse Training,Devilish Training,Entraînement infernal,Diabolisches Training,Allenamento infernale,Práctica infernal,Devilish Training,Entraînement infernal,Práctica infernal,Şeytani Antrenman
Etc_Record_Category_Wmt_Assist,93,Etc_Record_Category_Wmt_Assist,Aanvullende Training,Training Supplements,Soutien infernal,Diabolisches Zusatztraining,Compendio infernale,Práctica de apoyo,Supplemental Training,Soutien infernal,Práctica de apoyo,Ek Antrenmanlar
Etc_Record_Category_Nou,94,Etc_Record_Category_Nou,Brain Training,Brain Training,Entraînement cérébral,Gehirn-Jogging,Allenamento cerebrale,Práctica cerebral,Brain Training,Entraînement cérébral,Práctica cerebral,Beyin Antrenmanı
Etc_Record_Category_Rlx,95,Etc_Record_Category_Rlx,Recreatie,Time Out,Détente,Entspannung,Relax,Práctica de relax,Relaxation Mode,Détente,Práctica de relax,Mola
Etc_Record_GameName_AttendDay,96,Etc_Record_GameName_AttendDay,Dagen,Days,Présence,Tage,Presenze,Días,Attendance,Présence,Días,Gün
Etc_Record_GameName_Wmt_Grade,97,Etc_Record_GameName_Wmt_Grade,Trainingsrang,Training Grade,Rang infernal,Trainingsrang,Grado infernale,Nivel infernal,Training Grade,Rang infernal,Nivel infernal,Antrenman Notu
Etc_Record_GameName_Cec_Battle,98,Etc_Record_GameName_Cec_Battle,Duivels duel,Devilish Battle,Duel infernal,Diabolisches Duell,Sfida infernale,Duelo infernal,Devilish Battle,Duel infernal,Duelo infernal,Şeytani Savaş
Etc_Record_GameName_Concent,99,Etc_Record_GameName_Concent,Concentratietest,Concentration Challenge,Test de concentration,Konzentrationstest,Sfida alla concentrazione,Prueba de concentración,Concentration Challenge,Test de concentration,Prueba de concentración,Odaklanma Mücadelesi
Etc_Record_GameName_Wmi,100,Etc_Record_GameName_Wmi,Werkgeheugenindex,Working Memory Index,Mémoire de travail,Arbeitsgedächtnis-Index,"Statistiche della memoria
di lavoro",Índice de memoria de trabajo,Working-Memory Index,Mémoire de travail,Índice de memoria de trabajo,Çalışma Belleği İndeksi
Etc_Record_GameName_Wmi_Capacity,101,Etc_Record_GameName_Wmi_Capacity,Capaciteit,Capacity,Capacité,Kapazität,Capacità,Capacidad,Capacity,Capacité,Capacidad,Kapasite
Etc_Record_GameName_Wmi_Process,102,Etc_Record_GameName_Wmi_Process,Verwerkingssnelheid,Processing Speed,Vitesse de traitement,Verarbeitungsgeschwindigkeit,Velocità di elaborazione,Velocidad de procesamiento,Processing Speed,Vitesse de traitement,Velocidad de procesamiento,İşleme Hızı
Etc_Record_GameName_Wmt_NBack_Calc,103,Etc_Record_GameName_Wmt_NBack_Calc,Duivelse sommen,Devilish Calculations,Calcul infernal,Zahlenmerken,Calcolo infernale,Cálculo infernal,Devilish Calculations,Calcul infernal,Cálculo infernal,Şeytani Hesaplamalar
Etc_Record_GameName_Wmt_Pelmanism,104,Etc_Record_GameName_Wmt_Pelmanism,Duivelse duo's,Devilish Pairs,Cartes infernales,Paarsuche,Coppie infernali,Baraja infernal,Devilish Pairs,Cartes infernales,Baraja infernal,Şeytani Çiftler
Etc_Record_GameName_Wmt_Reading,105,Etc_Record_GameName_Wmt_Reading,Duivels lezen,Devilish Reading,Lecture infernale,Vorlesen,Lettura infernale,Lectura infernal,Devilish Reading,Lecture infernale,Lectura infernal,Şeytani Okuma
Etc_Record_GameName_Wmt_SpaceMemory,106,Etc_Record_GameName_Wmt_SpaceMemory,Duivelse blokken,Devilish Blocks,Cubes infernaux,Blöcke,Cubi infernali,Bloques infernales,Devilish Blocks,Cubes infernaux,Bloques infernales,Şeytani Bloklar
Etc_Record_GameName_Wmt_Shuffle,107,Etc_Record_GameName_Wmt_Shuffle,Duivelse bekers,Devilish Cups,Gobelets infernaux,Hütchenspiel,Bicchieri infernali,Vasos infernales,Devilish Cups,Gobelets infernaux,Vasos infernales,Şeytani Bardaklar
Etc_Record_GameName_Wmt_Slide,108,Etc_Record_GameName_Wmt_Slide,Duivels kat-en-muis,Devilish Mice,Souris infernales,Mäusejagd,Cercatopi infernale,Escondite infernal,Devilish Mice,Souris infernales,Escondite infernal,Şeytani Fareler
Etc_Record_GameName_Wmt_NBack_Voice,109,Etc_Record_GameName_Wmt_NBack_Voice,Duivels luisteren,Devilish Listening,Calcul infernal dicté,Rechendiktat,Ascoltacalcolo infernale,Aritmética infernal,Devilish Listening,Calcul infernal dicté,Aritmética infernal,Şeytani Dinleme
Etc_Record_GameName_Wmt_NBack_Symbol,110,Etc_Record_GameName_Wmt_NBack_Symbol,Duivelse symbolen,Devilish Shapes,Symboles infernaux,Symbolemerken,Memosimbolo infernale,Formas infernales,Devilish Shapes,Symboles infernaux,Formas infernales,Şeytani Şekiller
Etc_Record_GameName_Nou_Calc20,111,Etc_Record_GameName_Nou_Calc20,Rekenen x 20 ,Calculations x 20,Calcul 20,Rechnen 20,Calcolo 20,Cálculo 20,Calculations x 20,Calcul 20,Cálculo 20,Hesaplamalar x 20
Etc_Record_GameName_Nou_Calc100,112,Etc_Record_GameName_Nou_Calc100,Rekenen x 100,Calculations x 100,Calcul 100,Rechnen 100,Calcolo 100,Cálculo 100,Calculations x 100,Calcul 100,Cálculo 100,Hesaplamalar x 100
Etc_Record_GameName_Nou_Stroop,113,Etc_Record_GameName_Nou_Stroop,,,,,,,,,,
Etc_Record_GameName_Nou_Money,114,Etc_Record_GameName_Nou_Money,Wisselgeld,Correct Change,Monnaie,Münzenzähler,Conti e resti,Cambio correcto,Change Maker,Monnaie,Cambio correcto,Para Üstü
Etc_Record_GameName_Nou_PachiPachi,115,Etc_Record_GameName_Nou_PachiPachi,Twee keer zoeken,Multiple Search,Multiples,Multiplikator,Ricerca multipla,Buscamúltiplo,By the Numbers,Multiples,Buscamúltiplo,Kat Avı
Etc_Record_GameName_Nou_KanjiDestroy,116,Etc_Record_GameName_Nou_KanjiDestroy,Woorden uitroeien,Word Buster,Mots explosifs,Wortrallye,Parole a scoppio,Palabras fugaces,Word Attack,Mots explosifs,Palabras fugaces,Kelime Patlatma
Etc_Record_GameName_Nou_KanjiShooting,117,Etc_Record_GameName_Nou_KanjiShooting,Woordenstrijd,Words in Space,Mots intersidéraux,Weltraumwörter,Parole nello spazio,Palabras galácticas,Word Attack: Space,Mots intersidéraux,Palabras galácticas,Uzayda Kelimeler
Etc_Record_GameName_Nou_AddDestroy,118,Etc_Record_GameName_Nou_AddDestroy,Sommen uitroeien,Addition Buster,Addition explosive,Summenrallye,Somme a scoppio,Suma y sigue,Sum Totaled,Addition explosive,Suma y sigue,Toplama Patlatma
Etc_Record_GameName_Nou_AddFight,119,Etc_Record_GameName_Nou_AddFight,Sommenstrijd,Addition Battle,Baston d'additions,Abwehrrechnung,Somme all'attacco,El ataque de las sumas,Sum Totaled: Battle,Bataille d'additions,El ataque de las sumas,Toplama Savaşı
Etc_Record_GameName_Nou_Watch,120,Etc_Record_GameName_Nou_Watch,Tijd,Time Lapse,Heures,Zeit,Calcola tempo,Temporizador,Time Lapse,Heures,Temporizador,Geçen Süre
Etc_Record_GameName_Nou_Kakitori,121,Etc_Record_GameName_Nou_Kakitori,Laag naar hoog,Low to High,Mémoire,Merken,Memoria lampo,Retentiva,Low to High,Mémoire,Retentiva,Artan Sıra
Etc_Record_GameName_Nou_Piano,122,Etc_Record_GameName_Nou_Piano,Meesterwerk spelen,Masterpiece Recital,Mélomane,Pianospieler,Melodie,Recital musical,Piano Player,Mélomane,Recital musical,Başyapıt Resitali
Etc_Record_GameName_Nou_Shotoku,123,Etc_Record_GameName_Nou_Shotoku,Goede verstaander,Word Blend,Brouhaha,Zuhörer,Alessandro Magno,Sonidos mezclados,Word Blend,Brouhaha,Sonidos mezclados,Kelime Harmanı
Etc_Record_GameName_Rlx_Virus,124,Etc_Record_GameName_Rlx_Virus,Bacteriën uitroeien,Germ Buster,Bactéricide,Bazillenjagd,Sterminavirus,Bactericida,Germ Buster,Bactéricide,Bactericida,Mikrop Avcısı
Etc_Record_GameName_Rlx_Virus_Difficulty0,125,Etc_Record_GameName_Rlx_Virus_Difficulty0,Makkelijk,Easy,Facile,Einfach,Facile,Fácil,Easy,Facile,Fácil,Kolay
Etc_Record_GameName_Rlx_Virus_Difficulty1,126,Etc_Record_GameName_Rlx_Virus_Difficulty1,Normaal,Normal,Normal,Mittel,Normale,Normal,Normal,Normal,Normal,Normal
Etc_Record_GameName_Rlx_Virus_Difficulty2,127,Etc_Record_GameName_Rlx_Virus_Difficulty2,Moeilijk,Hard,Difficile,Schwierig,Difficile,Difícil,Hard,Difficile,Difícil,Zor
Etc_Record_GameName_Rlx_Wario,128,Etc_Record_GameName_Rlx_Wario,Vetverwijderaar,Blubber Blast,Explosion de lipides,Fett weg!,Esplosione di lipidi,Detonador,Blob Blast,Explosion de lipides,Detonador,Yağ Patlatma
Etc_Record_GameName_Rlx_Wario_Difficulty0,129,Etc_Record_GameName_Rlx_Wario_Difficulty0,Makkelijk,Easy,Facile,Einfach,Facile,Fácil,Easy,Facile,Fácil,Kolay
Etc_Record_GameName_Rlx_Wario_Difficulty1,130,Etc_Record_GameName_Rlx_Wario_Difficulty1,Normaal,Normal,Normal,Mittel,Normale,Normal,Normal,Normal,Normal,Normal
Etc_Record_GameName_Rlx_Wario_Difficulty2,131,Etc_Record_GameName_Rlx_Wario_Difficulty2,Moeilijk,Hard,Difficile,Schwierig,Difficile,Difícil,Hard,Difficile,Difícil,Zor
Etc_Record_GameName_Rlx_Jintori,132,Etc_Record_GameName_Rlx_Jintori,Veldslag,Block Head,Duel de cases,Erobern,Prendi posizione,El rey de la colina,Block Head,Duel de cases,El rey de la colina,Alan Kapmaca
Etc_Record_GameName_Rlx_Jintori_Difficulty0,133,Etc_Record_GameName_Rlx_Jintori_Difficulty0,Normaal,Normal,Normal,Mittel,Normale,Normal,Normal,Normal,Normal,Normal
Etc_Record_GameName_Rlx_Jintori_Difficulty1,134,Etc_Record_GameName_Rlx_Jintori_Difficulty1,Moeilijk,Hard,Difficile,Schwierig,Difficile,Difícil,Hard,Difficile,Difícil,Zor
Etc_Record_GameName_Rlx_Jintori_Difficulty2,135,Etc_Record_GameName_Rlx_Jintori_Difficulty2,Erg moeilijk,Very Hard,Très difficile,Sehr schwierig,Estremo,Muy difícil,Very Hard,Très difficile,Muy difícil,Çok Zor
Etc_Record_GameName_Rlx_Peg,136,Etc_Record_GameName_Rlx_Peg,Klassiek solitaire,Peg Solitaire,Solitaire,Solitär,Bastiglia,Uno solo,Peg Solitaire,Solitaire,Uno solo,Çivi Pasiyansı
Etc_Record_GameName_Rlx_Peg_Difficulty0,137,Etc_Record_GameName_Rlx_Peg_Difficulty0,Normaal,Normal,Normal,Mittel,Normale,Normal,Normal,Normal,Normal,Normal
Etc_Record_GameName_Rlx_Peg_Difficulty1,138,Etc_Record_GameName_Rlx_Peg_Difficulty1,Moeilijk,Hard,Difficile,Schwierig,Difficile,Difícil,Hard,Difficile,Difícil,Zor
Etc_Record_GameName_Rlx_Peg_Difficulty2,139,Etc_Record_GameName_Rlx_Peg_Difficulty2,Erg moeilijk,Very Hard,Très difficile,Sehr schwierig,Estremo,Muy difícil,Very Hard,Très difficile,Muy difícil,Çok Zor
Etc_Record_GameName_Rlx_Klondike,140,Etc_Record_GameName_Rlx_Klondike,Klondike solitaire,Klondike,Patience Klondike,Klondike-Patience,Klondike,"Roja, negra, roja",Klondike,Klondike,"Roja, negra, roja",Klondike
Etc_Record_GameName_Rlx_Klondike_Difficulty0,141,Etc_Record_GameName_Rlx_Klondike_Difficulty0,Normaal,Normal,Normal,Mittel,Normale,Normal,Normal,Normal,Normal,Normal
Etc_Record_GameName_Rlx_Klondike_Difficulty1,142,Etc_Record_GameName_Rlx_Klondike_Difficulty1,Moeilijk,Hard,Difficile,Schwierig,Difficile,Difícil,Hard,Difficile,Difícil,Zor
