"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Book","","","","","","","","","",""
"Bouldering","","","","","","","","","",""
"Bubble","","","","","","","","","",""
"Bunbetu","Şekilleri ayır!","Sort the shapes!","Sort the shapes!","","Sort the shapes!","","","","Sort the shapes!",""
"BundleUp","","","","","","","","","",""
"Butumori","","","","","","","","","",""
"Camel","","","","","","","","","",""
"Candle","Yak!","Light!","Light!","","Light!","","","","Light!",""
"Cat","Kandır!","Lure!","Lure!","","Lure!","","","","Lure!",""
"CatPanic","Dürt!","Poke!","Poke!","","Poke!","","","","Poke!",""
"Chambara","Silahsızlandır!","Disarm!","Disarm!","","Disarm!","","","","Disarm!",""
"Chapu","Yüz!","Float!","Float!","","Float!","","","","Float!",""
"Chase","Koş!","Run!","Run!","","Run!","","","","Run!",""
"Chimera","","","","","","","","","",""
"ChinningExercise","","","","","","","","","",""
"Chiritori","","","","","","","","","",""
"Clip","","","","","","","","","",""
"Clipper","","","","","","","","","",""
"Clock","","","","","","","","","",""
"ClothesPeg","","","","","","","","","",""
"Coin","Süpür & bul!","Sweep & find!","Sweep & find!","","Sweep & find!","","","","Sweep & find!",""
"Command","","","","","","","","","",""
"Count","","","","","","","","","",""
"Crotch","","","","","","","","","",""
"Curling","Süpür!","Sweep!","Sweep!","","Sweep!","","","","Sweep!",""
"Dance","","","","","","","","","",""
"Dancesport","","","","","","","","","",""
"DarknessEye","","","","","","","","","",""
"Dentist","","","","","","","","","",""
"Diet","Egzersiz yap!","Exercise!","Exercise!","","Exercise!","","","","Exercise!",""
"Digestion","Sindir!","Digest!","Digest!","","Digest!","","","","Digest!",""
"Ditch","","","","","","","","","",""
"Dodge","","","","","","","","","",""
"DodgeBall","","","","","","","","","",""
"Dolphin","Öğle yemeği!","Lunch!","Lunch!","","Lunch!","","","","Lunch!",""
"Donky","","","","","","","","","",""
"DonkyJr","","","","","","","","","",""
"DontFoo","Hiçbir şey yapma!","Do nothing!","Do nothing!","","Do nothing!","","","","Do nothing!",""
"Draft","","","","","","","","","",""
"DrMario","","","","","","","","","",""
"DuckHunt","","","","","","","","","",""
"EarthPeel","","","","","","","","","",""
"Earthquake","","","","","","","","","",""
"Electricity","Bağla!","Link!","Link!","","Link!","","","","Link!",""
"Elevator","","","","","","","","","",""
"EnglishPlay","~P%d%s~P0 yaz!","Spell ~P%d%s~P0!","Spell ~P%d%s~P0!","","Spell ~P%d%s~P0!","","","","Spell ~P%d%s~P0!",""
"Excitebike","","","","","","","","","",""
"EyeDrop","Sık!","Squirt!","Squirt!","","Squirt!","","","","Squirt!",""
"Factory","","","","","","","","","",""
"FamilyCircle","Farklı olanı dışarı at!","kick out the oddball!","kick out the oddball!","","kick out the oddball!","","","","kick out the oddball!",""
"FE","","","","","","","","","",""
"Fence","İçeri al!","Fence in!","Fence in!","","Fence in!","","","","Fence in!",""
"Fencing","","","","","","","","","",""
"FingerJanken","","","","","","","","","",""
"FireworksAgain","","","","","","","","","",""
"Flat","","","","","","","","","",""
"FlyingPan","","","","","","","","","",""
"Follow","","","","","","","","","",""
"Food","Tıka basa ye!","Gobble!","Gobble!","","Gobble!","","","","Gobble!",""
"Football","","","","","","","","","",""
"Foundation","","","","","","","","","",""
"FruitCuts","Dilimle!","Slice!","Slice!","","Slice!","","","","Slice!",""
"FruitLove","","","","","","","","","",""
"Funkoro","","","","","","","","","",""
"Fuse","","","","","","","","","",""
"German","","","","","","","","","",""
"GetAcross","","","","","","","","","",""
"GhostStreet","Hayalet hangisi?","Who's the ghost?","Who's the ghost?","","Who's the ghost?","","","","Who's the ghost?",""
"Gitai","","","","","","","","","",""
"Glass","","","","","","","","","",""
"Gnaw","Dikkat et!","Watch out!","Watch out!","","Watch out!","","","","Watch out!",""
"GodHand","","","","","","","","","",""
"Gondola","Yeniden birleştir!","Reunite!","Reunite!","","Reunite!","","","","Reunite!",""
"Grater","Rendele!","Grate!","Grate!","","Grate!","","","","Grate!",""
"Guitar","","","","","","","","","",""
"HairCut","Beni böyle kes!","Cut me like this!","Cut me like this!","","Cut me like this!","","","","Cut me like this!",""
"HammerThrow","Fırlat!","Throw!","Throw!","","Throw!","","","","Throw!",""
"Hanafuda","","","","","","","","","",""
"Hanamizu","İçine çek!","Sniff!","Sniff!","","Sniff!","","","","Sniff!",""
"HandRide","","","","","","","","","",""
"Headphone","","","","","","","","","",""
"HikuOsu","","","","","","","","","",""
"Homer","","","","","","","","","",""
"Hoppe","Şekerler!","Candies!","Candies!","","Candies!","","","","Candies!",""
"Horse","Kırbaçla!","Whip!","Whip!","","Whip!","","","","Whip!",""
"Hourglass","","","","","","","","","",""
"Hukkin","Mekik çek!","Sit up!","Sit up!","","Sit up!","","","","Sit up!",""
"Hulahoop","","","","","","","","","",""
"Hurdle","Engeli aş!","Hurdle!","Hurdle!","","Hurdle!","","","","Hurdle!",""
"IceClimber","","","","","","","","","",""
"IllustStamp","","","","","","","","","",""
"InsectNet","","","","","","","","","",""
"Interview","Röportaj yap!","Interview!","Interview!","","Interview!","","","","Interview!",""
"Intruder","Sıyrıl!","Sidestep!","Sidestep!","","Sidestep!","","","","Sidestep!",""
"Iron","","","","","","","","","",""
"Jet","","","","","","","","","",""
"Joy-Con","","","","","","","","","",""
"Judo","","","","","","","","","",""
"Jump","Sıyrıl!","Dodge!","Dodge!","","Dodge!","","","","Dodge!",""
"Kanransha","","","","","","","","","",""
"Katanuki","","","","","","","","","",""
"Knee","","","","","","","","","",""
"Knock","Yakala!","Catch!","Catch!","","Catch!","","","","Catch!",""
"Labyrinth","Onu bul!","Find it!","Find it!","","Find it!","","","","Find it!",""
"LatteArt","","","","","","","","","",""
"LightGun","","","","","","","","","",""
"LongTone","Trompet çal!","Trumpet!","Trumpet!","","Trumpet!","","","","Trumpet!",""
"Looper","","","","","","","","","",""
"LoveTester","","","","","","","","","",""
"ManBall","Zıplat!","Bounce!","Bounce!","","Bounce!","","","","Bounce!",""
"Manhole","","","","","","","","","",""
"Marathon","","","","","","","","","",""
"Mario","","","","","","","","","",""
"MarioBros","","","","","","","","","",""
"MarioCrash","","","","","","","","","",""
"MarioKart","","","","","","","","","",""
"MarioSunshine","","","","","","","","","",""
"MaroPaint","","","","","","","","","",""
"Matches","","","","","","","","","",""
"Maze","Düşür!","Drop!","Drop!","","Drop!","","","","Drop!",""
"MazeLove","","","","","","","","","",""
"MemorialPhoto","Fotoğraf çek!","Take a picture!","Take a picture!","","Take a picture!","","","","Take a picture!",""
"MeterDash","","","","","","","","","",""
"Metroid","","","","","","","","","",""
"MiiStudio","","","","","","","","","",""
"Mirror","Yansıt!","Reflect!","Reflect!","","Reflect!","","","","Reflect!",""
"ModelWalk","","","","","","","","","",""
"Mole","2 tane vur!","Whack 2!","Whack 2!","","Whack 2!","","","","Whack 2!",""
"Mouth","","","","","","","","","",""
"MouthCatch","","","","","","","","","",""
"MudBall","","","","","","","","","",""
"MuscleNo1","","","","","","","","","",""
"Muscles","","","","","","","","","",""
"MyMemory","Üfle!","Blow out!","Blow out!","","Blow out!","","","","Blow out!",""
"Nakanaori","","","","","","","","","",""
"NameShot","""？""yi　vur！","Shoot　""？""","Shoot　""？""","","Shoot　""？""","","","","Shoot　""？""",""
"NBA","Şut çek!","Shoot!","Shoot!","","Shoot!","","","","Shoot!",""
"Needle","İpliği geçir!","Thread!","Thread!","","Thread!","","","","Thread!",""
"Nintendogs","","","","","","","","","",""
"Nintenman","Işın at!","Beam!","Beam!","","Beam!","","","","Beam!",""
"Noraneko","Ara!","Search!","Search!","","Search!","","","","Search!",""
"Nose","Karıştır!","Pick!","Pick!","","Pick!","","","","Pick!",""
"NoseSneeze","Hapşır!","Sneeze!","Sneeze!","","Sneeze!","","","","Sneeze!",""
"Notre","","","","","","","","","",""
"Obstruction","","","","","","","","","",""
"Ocarina","","","","","","","","","",""
"Okashimon","Sadece tatlı ye!","Only eat sweets!","Only eat sweets!","","Only eat sweets!","","","","Only eat sweets!",""
"OpenGolf","","","","","","","","","",""
"Otsukai","","","","","","","","","",""
"Pachinko","Sula!","Water it!","Water it!","","Water it!","","","","Water it!",""
"Palutena","","","","","","","","","",""
"Panel","","","","","","","","","",""
"Panetrate","Savuştur!","Deflect!","Deflect!","","Deflect!","","","","Deflect!",""
"Parking","","","","","","","","","",""
"Pat","Deliğe sok!","Cup in!","Cup in!","","Cup in!","","","","Cup in!",""
"Pelmanism","Hatırla!","Remember!","Remember!","","Remember!","","","","Remember!",""
"Penguin","","","","","","","","","",""
"Penmanship","Çiz!","Draw!","Draw!","","Draw!","","","","Draw!",""
"Phone","","","","","","","","","",""
"Pianist","Dikkat et!","Pay attention!","Pay attention!","","Pay attention!","","","","Pay attention!",""
"Pick","","","","","","","","","",""
"PickUpMoney","","","","","","","","","",""
"Pikmin","","","","","","","","","",""
"PileUp","","","","","","","","","",""
"Pinball","","","","","","","","","",""
"Pinchi","","","","","","","","","",""
"PitStop","","","","","","","","","",""
"PK","","","","","","","","","",""
"Plane","","","","","","","","","",""
"Popop","","","","","","","","","",""
"Praise","","","","","","","","","",""
"PunchRush","","","","","","","","","",""
"Puppet","","","","","","","","","",""
"Pushing","İt!","Push!","Push!","","Push!","","","","Push!",""
"Racing112","","","","","","","","","",""
"Radio","","","","","","","","","",""
"Rain","","","","","","","","","",""
"RaiseAnArmy","","","","","","","","","",""
"RedDragonfly","","","","","","","","","",""
"RedThreadOfFate","Birleştir!","Hook up!","Hook up!","","Hook up!","","","","Hook up!",""
"Rescue","Yumruk at!","Punch!","Punch!","","Punch!","","","","Punch!",""
"Reverse","","","","","","","","","",""
"RevolvingSusi","","","","","","","","","",""
"Rhythm","","","","","","","","","",""
"Road","","","","","","","","","",""
"Robo","","","","","","","","","",""
"Robot","","","","","","","","","",""
"Rocket","","","","","","","","","",""
"Roll","","","","","","","","","",""
"Rolling3DS","","","","","","","","","",""
"RollingBall","","","","","","","","","",""
"RollKick","","","","","","","","","",""
"Rope","","","","","","","","","",""
"RPG","Alt et!","Outwit!","Outwit!","","Outwit!","","","","Outwit!",""
"Rupe","","","","","","","","","",""
"Rush","Tıkın!","Chomp!","Chomp!","","Chomp!","","","","Chomp!",""
"Saikai","Takılma!","Don't trip!","Don't trip!","","Don't trip!","","","","Don't trip!",""
"Saw","","","","","","","","","",""
"Scan","Tara!","Scan!","Scan!","","Scan!","","","","Scan!",""
"Scatter","Korkut　onları！","Scare　'em！","Scare　'em！","","Scare　'em！","","","","Scare　'em！",""
"Scrap","Yık!","Demolish!","Demolish!","","Demolish!","","","","Demolish!",""
"ScratchCard","","","","","","","","","",""
"SewingMachine","","","","","","","","","",""
"Sharpener","Aç!","Sharpen!","Sharpen!","","Sharpen!","","","","Sharpen!",""
"Shooting","Fışkırt!","Squirt!","Squirt!","","Squirt!","","","","Squirt!",""
"ShopsPretend","","","","","","","","","",""
"Shutter","","","","","","","","","",""
"SingleStroke","","","","","","","","","",""
"Skateboard","","","","","","","","","",""
"Slalom","","","","","","","","","",""
"SlamDunk","Bas smaç!","Dunk it!","Dunk it!","","Dunk it!","","","","Dunk it!",""
"SlidingDoor","","","","","","","","","",""
"SMB3","","","","","","","","","",""
"SML","","","","","","","","","",""
"SMM","","","","","","","","","",""
"SMW","","","","","","","","","",""
"Sniper","","","","","","","","","",""
"Soccer","","","","","","","","","",""
"Spy","","","","","","","","","",""
"Squat","Çök!","Squat!","Squat!","","Squat!","","","","Squat!",""
"StandEgg","Kıpırdama!","Don't move!","Don't move!","","Don't move!","","","","Don't move!",""
"Starfox","","","","","","","","","",""
"StatuesGame","","","","","","","","","",""
"StoicBoxer","","","","","","","","","",""
"Stomach","Saklan!","Hide!","Hide!","","Hide!","","","","Hide!",""
"Stop","","","","","","","","","",""
"StopDisk","Durdur!","Stop!","Stop!","","Stop!","","","","Stop!",""
"StreetPass","Sıyrıl!","Dodge!","Dodge!","","Dodge!","","","","Dodge!",""
"Stripe","","","","","","","","","",""
"SuperDK","","","","","","","","","",""
"SuperMarioSE","","","","","","","","","",""
"SuperMetroid","","","","","","","","","",""
"Sweeping","","","","","","","","","",""
"Swim","Yüz!","Swim!","Swim!","","Swim!","","","","Swim!",""
"Synchro","","","","","","","","","",""
"TakeIt","","","","","","","","","",""
"Takoika","En çok kazanan!","Most wins!","Most wins!","","Most wins!","","","","Most wins!",""
"Takt","","","","","","","","","",""
"TekuTeku","Yürü!","Walk!","Walk!","","Walk!","","","","Walk!",""
"Telescope","","","","","","","","","",""
"TenBillion","","","","","","","","","",""
"TennisReferee","","","","","","","","","",""
"ThrowingKnife","","","","","","","","","",""
"Tickle","Gıdıkla!","Tickle!","Tickle!","","Tickle!","","","","Tickle!",""
"TimeBomb","","","","","","","","","",""
"Toast","","","","","","","","","",""
"ToiletDoor","","","","","","","","","",""
"ToiletPaper","Aç!","Unroll!","Unroll!","","Unroll!","","","","Unroll!",""
"Tomocolle","","","","","","","","","",""
"Tonight","Şeytanı kaydır!","Slide devil!","Slide devil!","","Slide devil!","","","","Slide devil!",""
"Tooth","","","","","","","","","",""
"Toothpaste","","","","","","","","","",""
"ToothPick","Kürdanla!","Pick!","Pick!","","Pick!","","","","Pick!",""
"Tree","Salla!","Shake!","Shake!","","Shake!","","","","Shake!",""
"Triangle","","","","","","","","","",""
"Trump","","","","","","","","","",""
"UFOCatcher","","","","","","","","","",""
"WakeUp","","","","","","","","","",""
"WarmEgg","","","","","","","","","",""
"Watage","Üfle!","Blow!","Blow!","","Blow!","","","","Blow!",""
"Watermelon","","","","","","","","","",""
"Wave","","","","","","","","","",""
"WeightLifting","Kaldır!","Lift!","Lift!","","Lift!","","","","Lift!",""
"Welcome","","","","","","","","","",""
"Wind","Doğra onları!","Slice 'em!","Slice 'em!","","Slice 'em!","","","","Slice 'em!",""
"WindCar","Sür!","Drive!","Drive!","","Drive!","","","","Drive!",""
"Window","","","","","","","","","",""
"Worm","","","","","","","","","",""
"WreckingCrew","","","","","","","","","",""
"Yoshi","","","","","","","","","",""
"Zelda","","","","","","","","","",""
"Zip","","","","","","","","","",""
