"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Boss_Wall","Kaç!","Escape!","Escape!","Enfuis-toi !","Enfuis-toi!","Entkommen!","Scappa!","¡Escapa!","¡Escapa!","にげきれ！"
"Adventure","Kaç!","Dodge!","Dodge!","Esquive !","Esquive!","Ausweichen!","Schiva!","¡Esquiva!","¡Esquiva!","よけろ！"
"AirPlane","Kur!","Wind it up!","Wind it up!","Remonte-la !","Remonte-la!","Ankurbeln!","Carica!","¡Dale cuerda!","¡Dale cuerda!","とばせ！"
"Allow","Ateş et!","Shoot!","Shoot!","Tire !","Tire!","Treffen!","Scocca!","¡Dispara!","¡Dispara!","いとめて！"
"Ami3","Kes!","Trim!","Trim!","Coupe !","Coupe!","Schneiden!","Taglia!","¡Corta!","¡Corta!","そろえて！"
"Amiibo","amiibo kullan!","amiibo!","amiibo!","Utilise l'amiibo !","Utilise l'amiibo!","Mit amiibo berühren!","amiibo!","¡Acerca el amiibo!","¡Acerca el amiibo!","amiibo！"
"Amitabha","Dök!","Pour!","Pour!","Verse !","Verse!","Gießen!","Versa!","¡Échala!","¡Échala!","そそげ！"
"Armwrestling","Kazan!","Win!","Win!","Gagne !","Gagne!","Gewinnen!","Vinci!","¡Gana!","¡Gana!","かて！"
"Arrow","Kalbi vur!","Shoot the heart!","Shoot the heart!","Vise le cœur !","Vise le cœur!","Durchs Herz!","Colpisci il cuore!","¡Dispara al corazón!","¡Dispara al corazón!","ハートを うて！"
"Astronaut","Kurtar!","Rescue!","Rescue!","Attrape !","Attrape!","Retten!","Salva!","¡Rescata!","¡Rescata!","とめろ！"
"Auscultation","Teşhis et!","Diagnose!","Diagnose!","Ausculte !","Ausculte!","Abhören!","Diagnostica!","¡Ausculta!","¡Ausculta!","わるいトコ どこ？"
"BabyPenguin","Köprü kur!","Build a bridge!","Build a bridge!","Construis un pont !","Construis un pont!","Brücke bauen!","Crea un ponte!","¡Construye un puente!","¡Construye un puente!","わたらせろ！"
"Balance","Daha ağır olan?","Heavier?","Heavier?","Le plus lourd ?","Le plus lourd?","Auswählen!","Pesa!","¿Cuál pesa más?","¿Cuál pesa más?","どっちが おもい？"
"BalloonFight","<MSBT:0000:0003:0100FFBFBFFF>2<MSBT:0000:0003:FF00000000FF>'yi patlat!","Pop <MSBT:0000:0003:0100FFBFBFFF>2<MSBT:0000:0003:FF00000000FF>!","Pop <MSBT:0000:0003:0100FFBFBFFF>2<MSBT:0000:0003:FF00000000FF>!","Fais-en éclater <MSBT:0000:0003:0100FFBFBFFF>2 <MSBT:0000:0003:FF00000000FF>!","Fais-en éclater <MSBT:0000:0003:0100FFBFBFFF>2<MSBT:0000:0003:FF00000000FF>!","<MSBT:0000:0003:0100FFBFBFFF>2 <MSBT:0000:0003:FF00000000FF>zerplatzen!","Fanne scoppiare <MSBT:0000:0003:0100FFBFBFFF>2<MSBT:0000:0003:FF00000000FF>!","¡Explota <MSBT:0000:0003:0100FFBFBFFF>2<MSBT:0000:0003:FF00000000FF>!","¡Explota <MSBT:0000:0003:0100FFBFBFFF>2<MSBT:0000:0003:FF00000000FF>!","<MSBT:0000:0003:0100FFBFBFFF>２コ <MSBT:0000:0003:FF00000000FF>われ！"
"BalloonFight2nd","<MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF> patlat!","Pop <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","Pop <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","Fais-en éclater <MSBT:0000:0003:0100FFBFBFFF>3 <MSBT:0000:0003:FF00000000FF>!","Fais-en éclater <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","<MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF> zerplatzen!","Fanne scoppiare <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","¡Explota <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","¡Explota <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","<MSBT:0000:0003:0100FFBFBFFF>３コ <MSBT:0000:0003:FF00000000FF>われ！"
"BalloonFight3rd","<MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>'ünü patlat!","Pop <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","Pop <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","Fais-en éclater <MSBT:0000:0003:0100FFBFBFFF>3 <MSBT:0000:0003:FF00000000FF>!","Fais-en éclater <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","<MSBT:0000:0003:0100FFBFBFFF>3 <MSBT:0000:0003:FF00000000FF>zerplatzen!","Fanne scoppiare <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","¡Explota <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","¡Explota <MSBT:0000:0003:0100FFBFBFFF>3<MSBT:0000:0003:FF00000000FF>!","<MSBT:0000:0003:0100FFBFBFFF>３コ <MSBT:0000:0003:FF00000000FF>われ！"
"BaloonCrush","Patlat!","Pop!","Pop!","Fais éclater !","Fais éclater!","Zerplatzen!","Boom!","¡Explota!","¡Explota!","われ！"
"Bank","Çatlat!","Crack!","Crack!","Ouvre !","Ouvre!","Knacken!","Apri!","¡Ábrela!","¡Abre la caja!","あけろ！"
"BarCounter","Kap!","Grab!","Grab!","Attrape !","Attrape!","Fangen!","Afferra!","¡Cógela!","¡Atrapa!","うけとれ！"
"BargainSale","Satın al!","Buy!","Buy!","Achète !","Achète!","Kaufen!","Compra!","¡Busca!","¡Busca!","さがせ！"
"Basketball","Pas ver!","Pass!","Pass!","Passe !","Passe!","Pass werfen!","Passa!","¡Pásala!","¡Pásalo!","パスしろ！"
"Baton","Uzat!","Hand over!","Hand over!","Passe !","Passe!","Übergeben!","Porgi!","¡Pásalo!","¡Pásalo!","わたせ！"
"Beard","Tıraş et!","Shave!","Shave!","Rase !","Rase!","Rasieren!","Rasa!","¡Aféitalo!","¡Aféitalo!","それ！"
"BeautyMark","Say!","Count!","Count!","Compte !","Compte!","Zählen!","Contali!","¡A contar!","¡A contar!","かぞえろ！"
"BicycleRace","Dikkatle izle!","Watch closely!","Watch closely!","Regarde bien !","Regarde bien!","Hinsehen!","Guarda bene!","¡Observa!","¡Observa!","よくみろ！"
"BicycleRaceNext1st","Kim <MSBT:0000:0003:0100FFBFBFFF>1.<MSBT:0000:0003:FF00000000FF> oldu?","Who was <MSBT:0000:0003:0100FFBFBFFF>1st<MSBT:0000:0003:FF00000000FF>?","Who was <MSBT:0000:0003:0100FFBFBFFF>1st<MSBT:0000:0003:FF00000000FF>?","Qui est arrivé <MSBT:0000:0003:0100FFBFBFFF>1er <MSBT:0000:0003:FF00000000FF>?","Qui est arrivé <MSBT:0000:0003:0100FFBFBFFF>1er<MSBT:0000:0003:FF00000000FF>?","Wer war <MSBT:0000:0003:0100FFBFBFFF>1.<MSBT:0000:0003:FF00000000FF>?","Chi era <MSBT:0000:0003:0100FFBFBFFF>primo<MSBT:0000:0003:FF00000000FF>?","¿Quién llegó <MSBT:0000:0003:0100FFBFBFFF>1.º<MSBT:0000:0003:FF00000000FF>?","¿Quién llegó <MSBT:0000:0003:0100FFBFBFFF>1.º<MSBT:0000:0003:FF00000000FF>?","<MSBT:0000:0003:0100FFBFBFFF>１ばん<MSBT:0000:0003:FF00000000FF>は？"
"BicycleRaceNext2nd","Kim <MSBT:0000:0003:0100BFFFBFFF>2.<MSBT:0000:0003:FF00000000FF> oldu?","Who was <MSBT:0000:0003:0100BFFFBFFF>2nd<MSBT:0000:0003:FF00000000FF>?","Who was <MSBT:0000:0003:0100BFFFBFFF>2nd<MSBT:0000:0003:FF00000000FF>?","Qui est arrivé <MSBT:0000:0003:0100BFFFBFFF>2e<MSBT:0000:0003:FF00000000FF> ?","Qui est arrivé <MSBT:0000:0003:0100BFFFBFFF>2e<MSBT:0000:0003:FF00000000FF>?","Wer war <MSBT:0000:0003:0100BFFFBFFF>2.<MSBT:0000:0003:FF00000000FF>?","Chi era <MSBT:0000:0003:0100BFFFBFFF>secondo<MSBT:0000:0003:FF00000000FF>?","¿Quién llegó <MSBT:0000:0003:0100BFFFBFFF>2.º<MSBT:0000:0003:FF00000000FF>?","¿Quién llegó <MSBT:0000:0003:0100BFFFBFFF>2.º<MSBT:0000:0003:FF00000000FF>?","<MSBT:0000:0003:0100BFFFBFFF>２ばん<MSBT:0000:0003:FF00000000FF>は？"
"BicycleRaceNext3rd","Kim <MSBT:0000:0003:0100BFBFFFFF>3.<MSBT:0000:0003:FF00000000FF> oldu?","Who was <MSBT:0000:0003:0100BFBFFFFF>3rd<MSBT:0000:0003:FF00000000FF>?","Who was <MSBT:0000:0003:0100BFBFFFFF>3rd<MSBT:0000:0003:FF00000000FF>?","Qui est arrivé <MSBT:0000:0003:0100BFBFFFFF>3e <MSBT:0000:0003:FF00000000FF>?","Qui est arrivé <MSBT:0000:0003:0100BFBFFFFF>3e<MSBT:0000:0003:FF00000000FF>?","Wer war <MSBT:0000:0003:0100BFBFFFFF>3.<MSBT:0000:0003:FF00000000FF>?","Chi era <MSBT:0000:0003:0100BFBFFFFF>terzo<MSBT:0000:0003:FF00000000FF>?","¿Quién llegó <MSBT:0000:0003:0100BFBFFFFF>3.º<MSBT:0000:0003:FF00000000FF>?","¿Quién llegó <MSBT:0000:0003:0100BFBFFFFF>3.º<MSBT:0000:0003:FF00000000FF>?","<MSBT:0000:0003:0100BFBFFFFF>３ばん<MSBT:0000:0003:FF00000000FF>は？"
"BlackBoard","Sil!","Erase!","Erase!","Efface !","Efface!","Abwischen!","Cancella!","¡Borra!","¡Borra!","けせ！"
"Board","Bitir!","Finish!","Finish!","Va jusqu'au bout !","Va jusqu'au bout!","Snowboarden!","Arriva!","¡Llega a meta!","¡Llega a la meta!","ゴールしろ！"
"BodyBuilding","Pozu eşleştir!","Match pose!","Match pose!","Reproduis !","Reproduis!","Posieren!","Imitalo!","¡Copia!","¡Copia!","ポーズを きめろ！"
"Borderline","Ayır!","Divide!","Divide!","Sépare !","Sépare!","Trennen!","Separa!","¡Separa!","¡Separa!","せんで わけろ！"
"Book","<MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> sayfasına git!","Page <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF>!","Page <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF>!","Trouve la page <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> !","Trouve la page <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF>!","Finde Seite <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF>!","Trova pagina <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF>!","¡Pasa a la página <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF>!","¡Pasa a la página <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF>!","<MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF>ページに して！"
"Bouldering","Tırman!","Climb!","Climb!","Grimpe !","Grimpe!","Klettern!","Scala!","¡Escala!","¡Escala!","のぼれ！"
"Bubble","İçinden geç!","Pass through!","Pass through!","Laisse traverser !","Laisse traverser!","Kein Kontakt!","Non sbattere!","¡Guíala!","¡Que pase!","とおして！"
"Bunbetu","<MSBT:0000:0003:0100FFBFBFFF>şekle<MSBT:0000:0003:FF00000000FF> göre ayır!","Sort by <MSBT:0000:0003:0100FFBFBFFF>shape<MSBT:0000:0003:FF00000000FF>!","Sort by <MSBT:0000:0003:0100FFBFBFFF>shape<MSBT:0000:0003:FF00000000FF>!","Trie par <MSBT:0000:0003:0100FFBFBFFF>formes<MSBT:0000:0003:FF00000000FF> !","Trie par <MSBT:0000:0003:0100FFBFBFFF>formes<MSBT:0000:0003:FF00000000FF>!","Sortieren!","Occhio alla <MSBT:0000:0003:0100FFBFBFFF>forma<MSBT:0000:0003:FF00000000FF>!","¡Clasifica por <MSBT:0000:0003:0100FFBFBFFF>forma<MSBT:0000:0003:FF00000000FF>!","¡Por <MSBT:0000:0003:0100FFBFBFFF>forma<MSBT:0000:0003:FF00000000FF>!","<MSBT:0000:0003:0100FFBFBFFF>カタチ<MSBT:0000:0003:FF00000000FF>で わけろ！"
"Bunbetu2nd","<MSBT:0000:0003:0100FFBFBFFF>desene göre<MSBT:0000:0003:FF00000000FF> ayır!","Sort by <MSBT:0000:0003:0100FFBFBFFF>pattern<MSBT:0000:0003:FF00000000FF>!","Sort by <MSBT:0000:0003:0100FFBFBFFF>pattern<MSBT:0000:0003:FF00000000FF>!","Trie par <MSBT:0000:0003:0100FFBFBFFF>motifs <MSBT:0000:0003:FF00000000FF>!","Trie par <MSBT:0000:0003:0100FFBFBFFF>motifs<MSBT:0000:0003:FF00000000FF>!","Sortieren: <MSBT:0000:0003:0100FFBFBFFF>Muster<MSBT:0000:0003:FF00000000FF>!","Occhio al <MSBT:0000:0003:0100FFBFBFFF>motivo<MSBT:0000:0003:FF00000000FF>!","¡Por <MSBT:0000:0003:0100FFBFBFFF>estampado<MSBT:0000:0003:FF00000000FF>!","¡Por <MSBT:0000:0003:0100FFBFBFFF>estampado<MSBT:0000:0003:FF00000000FF>!","<MSBT:0000:0003:0100FFBFBFFF>もよう<MSBT:0000:0003:FF00000000FF>で わけろ！"
"Bunbetu3rd","<MSBT:0000:0003:0100FFBFBFFF>kafaya göre<MSBT:0000:0003:FF00000000FF> ayır!","Sort by <MSBT:0000:0003:0100FFBFBFFF>head<MSBT:0000:0003:FF00000000FF>!","Sort by <MSBT:0000:0003:0100FFBFBFFF>head<MSBT:0000:0003:FF00000000FF>!","Trie par <MSBT:0000:0003:0100FFBFBFFF>têtes<MSBT:0000:0003:FF00000000FF> !","Trie par <MSBT:0000:0003:0100FFBFBFFF>têtes<MSBT:0000:0003:FF00000000FF>!","Sortieren: <MSBT:0000:0003:0100FFBFBFFF>Kopf<MSBT:0000:0003:FF00000000FF>!","Occhio alla <MSBT:0000:0003:0100FFBFBFFF>forma<MSBT:0000:0003:FF00000000FF>!","¡Por <MSBT:0000:0003:0100FFBFBFFF>cabeza<MSBT:0000:0003:FF00000000FF>!","¡Por <MSBT:0000:0003:0100FFBFBFFF>cabeza<MSBT:0000:0003:FF00000000FF>!","<MSBT:0000:0003:0100FFBFBFFF>アタマ<MSBT:0000:0003:FF00000000FF>で わけろ！"
"BundleUp","Serinle!","Cool off!","Cool off!","Déshabille !","Déshabille!","Ausziehen!","Spoglia!","¡Desnuda!","¡Desviste!","ぬがせ！"
"Butumori","Yakala!","Catch it!","Catch it!","Pêche !","Pêche!","Fangen!","Cattura!","¡Péscalo!","¡Péscalo!","つりあげろ！"
"Camel","Şişir!","Inflate!","Inflate!","Pompe !","Pompe!","Aufpumpen!","Gonfia!","¡Infla!","¡Infla!","げんきにしろ！"
"Candle","Yak!","Light!","Light!","Allume !","Allume!","Anzünden!","Accendi!","¡Enciende las velas!","¡Enciende las velas!","ぜんぶ つけろ！"
"Cat","Cezbet!","Lure!","Lure!","Attire !","Attire!","Locken!","Attira!","¡Gatito!","¡Gatito!","じゃらせ！"
"CatPanic","Dürt!","Poke!","Poke!","Touche !","Touche!","Stubsen!","Colpisci!","¡Toca!","¡Toca!","さわって！"
"Chambara","Silahsızlandır!","Disarm!","Disarm!","Désarme !","Désarme!","Entwaffnen!","Disarma!","¡Defiéndete!","¡Defiéndete!","ふせげ！"
"Chapu","Yüz!","Float!","Float!","Immerge !","Immerge!","Ins Wasser!","Galleggia!","¡Flota!","¡Flota!","うかべろ！"
"Chapu2nd","Tak!","Hook!","Hook!","Pêche !","Pêche!","Haken!","Pesca!","¡Pesca!","¡Pesca!","つれ！"
"Chapu3rd","Batır!","Sink!","Sink!","Coule !","Coule!","Versenken!","Affonda!","¡Sumerge!","¡Sumerge!","しずめろ！"
"Chase","Koş!","Run!","Run!","Cours !","Cours!","Weglaufen!","Corri!","¡Corre!","¡Corre!","にげろ！"
"Chimera","Eşleştir!","Match!","Match!","Arrange !","Arrange!","Richten!","Correggi!","¡Forma!","¡Forma!","どうぶつに して！"
"ChinningExercise","<MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> tane <MSBT:0000:0003:FF00000000FF> barfiks çek!","Do <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>chin-ups!","Do <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>chin-ups!","Fais <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> tractions !","Fais <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> tractions!"," <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> Klimmzüge machen!","Fai <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> trazioni!","¡Haz <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> dominadas!","¡Haz <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> flexiones!","けんすい <MSBT:0000:0003:0100FFBFBFFF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>かい<MSBT:0000:0003:FF00000000FF>！"
"Chiritori","Süpür!","Vacuum!","Vacuum!","Aspire !","Aspire!","Staubsaugen!","Aspira!","¡Aspira!","¡Aspira!","ゴミを あつめろ！"
"Clip","Sürükle!","Drag!","Drag!","Fais passer !","Fais passer!","Hindurchziehen!","Trascina!","¡Desliza!","¡Desliza!","とおりぬけろ！"
"Clip3rd","Tuttur!","Attach!","Attach!","Attire !","Attire!","Aufsammeln!","Attira!","¡Pega!","¡Atrápalos!","くっつけろ！"
"Clipper","Kısalt!","Trim!","Trim!","Coupe !","Coupe!","Knipsen!","Taglia!","¡Corta!","¡Corta!","きれ！"
