"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Amiibo","amiibo Dokunuşu","amiibo Tap","amiibo Tap","Fièvre amiibo","Fièvre amiibo","amiibo-Tipper","Lettura amiibo","Escaneo amiibo","Escaneo amiibo","<MSBT:0000:0000:0C000800A230DF30FC30DC30>amiibo"
"Amitabha","Erişte Bardağı","Noodle Cup","Noodle Cup","Le bon tuyau","Le bon tuyau","Heißer Topf","Solo acqua","Fideos instantáneos","Fideos instantáneos","カップラーメン"
"Armwrestling","Kol Gücü","Armed and Dangerous","Armed and Dangerous","Bras de fer","Bras de fer","Bewaffnet und gefährlich","Braccio di ferro","A brazo partido","A brazo partido","うでずもう"
"Arrow","Aşk Oku","Love Struck","Love Struck","Flèche d'amour","Flèche d'amour","Armors Pfeil","Freccia d'amore","Diana movediza","Flechazo","キューピッド"
"Astronaut","Yerçekimi Çekişi","Gravitational Pull","Gravitational Pull","Force de pesanteur","Force de pesanteur","Schwerkraft","Astronauti","Tirón gravitacional","Tirón gravitacional","うちゅうひこうし"
"Auscultation","Yatak Başı Adabı","Bedside Manners","Bedside Manners","Dr Wario","Dr Wario","Schnelldiagnose","Giochiamo al dottore?","Diga 33","Diagnóstico","しんさつ"
"BabyPenguin","Minik Penguen","Birdcicle","Birdcicle","Petit manchot","Petit manchot","Baby-Pinguin","Strada di ghiaccio","Bebé pingüino","Bebé pingüino","ベビーペンギン"
"Balance","Teraziyi Eğ","Tip the Scale","Tip the Scale","Le tort tue","Le tort tue","Schwere Ladung","Sbilancia-ruga","Balanza","Balanza","てんびん"
"BalloonFight","Balloon Fight","Balloon Fight","Balloon Fight","Balloon Fight","Balloon Fight","Balloon Fight","Balloon Fight","Balloon Fight","Balloon Fight","バルーンファイト"
"BaloonCrush","İşte Üflüyor","Thar He Blows","Thar He Blows","Vas-y souffle","Vas-y souffle","Platze-Party","Soffia, soffia","Reventón","Reventón","ふうせんわり"
"Bank","Kasa Ustası","Safecracker","Safecracker","Perceur de coffres","Perceur de coffres","Safeknacker","Cassadebole","De guante blanco","De guante blanco","きんこ"
"BarCounter","Kupa Pozu","Mug Shot","Mug Shot","Chope la chope","Attrape la chope","Gläsergrabschen","Tazze in corsa","Tiro de jarra","Atrapatazas","カウンター"
"BargainSale","Ucuz Heyecan","Cheap Thrill","Cheap Thrill","Liquidation","Liquidation","Winterschlussverkauf","Saldi di fine stagione","Bueno, bonito y barato","Bueno, bonito y barato","バーゲン"
"Basketball","Sert Pas","Pass Aggressive","Pass Aggressive","Garde pas la balle !","Garde pas la balle!","Basketball","Punto partita","Pase con clase","Pase con clase","バスケパス"
"Baton","Elden Ele","Hand Me Down","Hand Me Down","Passage de relais","Passage de relais","Übergabemanöver","Passaggio di mani","Relevos","Relevos","バトンパス"
"Beard","Kıl Payı","Cutting It Close","Cutting It Close","Rasage de près","Rasage de près","Kinderpopo","Senza peli","Buen apurado","Afeitado apurado","でんきカミソリ"
"BeautyMark","Ben","Mole","Mole","Grain de beauté","Grain de beauté","Leberfleck","Nei di bellezza","Lunares","Lunares","ほくろ"
"BicycleRace","Paten Yarışı","Skate Race","Skate Race","Patinage de vitesse","Patinage de vitesse","Rollschuhrennen","Su ghiaccio","Carrera de patines","Carrera de patines","スケートレース"
"BlackBoard","Tam İsabet","On the Mark","On the Mark","Tableau blanc","Tableau blanc","Weg damit","Lavagna","Como los chorros del oro","Garabatos fuera","ホワイトボード"
"Board","Kar Sörfü Slalomu","Snowboard Slalom","Snowboard Slalom","Slalom en snowboard","Slalom en snowboard","Snowboard Slalom","Slalom","Snowboard","Snowboard","スノボー"
"BodyBuilding","Şişkin Pozcu","Pumped Poser","Pumped Poser","Culturisme","Culturisme","Körperkult","Culturismo","Culturismo","Pose musculosa","ボディービル"
"Borderline","Uzun Bölme","Long Division","Long Division","Chacun chez soi","Chacun chez soi","Grenzen ziehen","Muraglia cinese","Línea fronteriza","Línea fronteriza","きょうかいせん"
"Book","Sayfa Paniği","Page Panic","Page Panic","Quelle page ?","Quelle page?","Seitenreiten","Panico libresco","Pánico de páginas","Pánico de páginas","ページ"
"Bouldering","Tepesini Al","Top Off","Top Off","Escalade","Escalade","Kletterpartie","Arrampicata","La cima del mundo","La cima del mundo","ボルダリング"
"Bubble","Uzay Geçidi","Space Passage","Space Passage","Corridor spatial","Corridor spatial","Weltraumpass","Spaziodotto","Estrecheces espaciales","Estrecheces espaciales","スペースしゃぼん"
"Bunbetu","Ayrılık Kaygısı","Separation Anxiety","Separation Anxiety","Problème d'éloignement","Problème d'éloignement","Sortierpanik","Ansia da separazione","Conjuntos separados","Conjuntos separados","グループわけ"
"BundleUp","Sıcak Dalgası","Heat Wave","Heat Wave","Plagiste","Plagiste","Heiß hier","Via tutto","Sudando como un pollo","Ola de calor","ユニフォーム"
"Butumori","Animal Crossing: Wild World","Animal Crossing: Wild World","Animal Crossing: Wild World","Animal Crossing","Animal Crossing","Animal Crossing","Animal Crossing","Animal Crossing: Wild World","Animal Crossing: Wild World","おいでよ どうぶつの<MSBT:0000:0000:0200040082308A30>森"
"Camel","Tepenin Ötesi","Over the Hump","Over the Hump","Sur la bosse","Sur la bosse","Schlappes Kamel","Il gonfiacammelli","Joroba de pega","Joroba perdida","ラクダ"
"Candle","Elektrik Kesintisi","Power Outage","Power Outage","Panne de courant","Panne de courant","Stromausfall","Black out","El apagón","El apagón","ほのお"
"Cat","Kedi Oyunu","Kit-tease","Kit-tease","Attrape-chat","Attrape-chat","Katzen ködern","Gattofollia","Lindo gatito...","Lindo gatito...","ねこじゃらし"
"CatPanic","Evcil Bela","Pet Peeved","Pet Peeved","Portée joueuse","Portée joueuse","Katzen stupsen","Gatto matto","Curiosidad felina","¡Dame la pata!","おててタッチ"
"Chambara","Karanlıkta Hamle","Stab in the Dark","Stab in the Dark","Sabre de l'ombre","Sabre de l'ombre","Schattenstreich","Una lama nel buio","Sombras chinas","Combate en las sombras","ちゃんばら"
"Chapu","Fronk Avı","Fronk Fishing","Fronk Fishing","Fronk à la pêche","Fronk à la pêche","Fronk-Fischfang","Fronk va a pesca","Fronk y el mar","Fronk y el mar","みずチャプン"
"Chase","Canavar Kovalamacası","Monster Chase","Monster Chase","Monstre méchant","Monstre méchant","Monsterhatz","Attenti al mostro","Persecución monstruosa","Persecución monstruosa","バケモノチェイス"
"Chimera","Kripto Hayvanat Bahçesi","Crypto Zoo","Crypto Zoo","Chimère","Chimère","Chaoszoo","Chimera","Quimera","Quimera","きめら"
"ChinningExercise","Kol Yarışı","Arms Race","Arms Race","Tractions terrestres","Tractions terrestres","Klimmzüge","Alla sbarra","En el gimnasio","En el gimnasio","けんすい"
"Chiritori","Çiritorya","Chiritorie","Chiritorie","Chiritorie","Chiritorie","Chiritorie","Chiritorie","Chiritorie","Chiritorie","チリトリー"
"Clip","Çok Çekici","Very Attractive","Very Attractive","Leçon d'attraction","Leçon d'attraction","Büroklammer","Molto attraente","Atracción imparable","Atracción imparable","じしゃくとクリップ"
"Clipper","Doğrudan Kes","Cut to the Chase","Cut to the Chase","Manucure","Manucure","Maniküre","Manicure","Cortaúñas al ataque","Cortaúñas al ataque","つめきり"
"Clock","Güzel Günler","Good Times","Good Times","À la bonne heure","À la bonne heure","Gute Zeiten","Bei momenti","Los buenos tiempos","Los buenos tiempos","トケイ"
"ClothesPeg","Mandaldan Çık","Off-line","Off-line","Hors-ligne","Hors-ligne","Waschtag","Il bucato","Tendedero","Tendedero","せんたくとりこみ"
"Coin","İzlenimcilik","Impressionism","Impressionism","Impressionnisme","Impressionnisme","Impressionismus","Gratta gratta","Grandes impresiones","Grandes impresiones","こすりだし"
"Command","Kod Avcısı","Code Buster","Code Buster","Langage codé","Langage codé","IQ-Test","Leggi attentamente","Al pie de la letra","Al pie de la letra","コマンドアドベンチャー"
"Count","Kaç Toad Var?","What's the Toadal?","What's the Toadal?","Convoi de grenouilles","Convoi de grenouilles","Frosch gehabt","Quante rane?","Croac, croac","Croac, croac","カウント"
"Crotch","Parmak Ucunda Titan","Tiptoe Titan","Tiptoe Titan","Titan timide","Titan timide","Trampeltitan","Gigante gentile","Gigante de puntillas","Gigante de puntillas","ガニマタ"
"Curling","Süpürme Haftası","Sweeps Week","Sweeps Week","Curling","Curling","Kehrwoche","Spazza per la vittoria","Un barrido olímpico","Un barrido olímpico","カーリング"
"Dance","Ritmini Yakala","Getcha Groove On","Getcha Groove On","Bouge ton corps","Bouge ton corps","Diskothek","Muovi il corpo","Tigres con ritmo","Tigres con ritmo","ダンシング・タイガー"
"Dancesport","Balo Salonu Temelleri","Ballroom Basics","Ballroom Basics","B.A.-BA de la danse","B.a.-ba de la danse","Erste Schritte","Galateo del ballo","Pista concurrida","Pista concurrida","きょうぎダンス"
"DarknessEye","Göz Hafiye","Eye Spy","Eye Spy","Regards dans le noir","Regards dans le noir","Kuckuck!","Occhi nel buio","Ojos en las tinieblas","Ojos en las tinieblas","くらやみのめ"
"Dentist","Diş Derdi","Tooth Trouble","Tooth Trouble","Problème dentaire","Problème dentaire","Zahnweh","Ahia, che dolor!","Dolor de muelas","Dolor de muelas","はいしゃさん"
"Diet","Kıvır ve Tart","Curls and Weigh","Curls and Weigh","Diète et exercice","Diète et exercice","Waagnis","Dieta di sollevamento","Cuerpo serrano","Todo con moderación","ダイエット"
"Digestion","İçeri Ne Girerse...","What Goes In...","What Goes In...","Ce qui rentre d'un côté...","Ce qui rentre d'un côté...","Darmwinden","Ciò che entra...","Todo lo que entra...","Todo lo que entra...","しょうか"
"Ditch","Boru Bulmacası","Pipe Puzzle","Pipe Puzzle","Puzzle tuyau","Casse-tête tuyau","Wirrgarten","Tubipuzzle","Puzle tubular","Rompecabezas tubular","ミゾ"
"Dodge","Yakar Top","Dodge Ball","Dodge Ball","Balles folles","Balles folles","Fall-Ball","Palla avvelenata","Pelotazos","Pelotazos","タマかわし"
"DodgeBall","Geçti Kaldı","Pass Fail","Pass Fail","Passe directe","Passe directe","Ball-Fall","Prigioniero della palla","Balón prisionero","Roboquemado","ドッジボール"
"Dolphin","Fronk'la Beslen","Feed on Fronk","Feed on Fronk","Fronk au déjeuner","Fronk au déjeuner","Fronk-Futter","Dolce Fronk","Merienda de Fronk","Merienda de Fronk","イルカのしょくじ"
"Donkey","Eşek Kong","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","ドンキーコング"
"DonkeyJr","Donkey Kong Jr.","Donkey Kong Jr.","Donkey Kong Jr.","Donkey Kong Jr.","Donkey Kong Jr.","Donkey Kong Jr.","Donkey Kong Jr.","Donkey Kong Jr.","Donkey Kong Jr.","ドンキーコング<MSBT:0000:0000:06000800B830E530CB30A230>JR."
"DontFoo","Dikkatli Bas","Tread Carefully","Tread Carefully","Tout en douceur","Tout en douceur","Aus der Puste","Non fare niente","¡Cuidadito!","¡Cuidadito!","うごいてはいけない"
"Draft","Boğazını Islat","Wet Your Whistle","Wet Your Whistle","Cul sec !","Cul sec!","Kehlenbefeuchtung","Sorseggiando","Un mal trago","Un mal trago","ゴクゴク"
"DrMario","Dr. Mario","Dr. Mario","Dr. Mario","Dr. Mario","Dr. Mario","Dr. Mario","Dr. Mario","Dr. Mario","Dr. Mario","ドクターマリオ"
"DuckHunt","Duck Hunt","Duck Hunt","Duck Hunt","Duck Hunt","Duck Hunt","Duck Hunt","Duck Hunt","Duck Hunt","Duck Hunt","ダックハント"
"EarthPeel","Dünyayı Tıraş Et","Shave the World","Shave the World","Boule à zéro","Boule à zéro","Terrasur","Lindo e pinto","Esquilado espacial","Rasurado espacial","ちきゅうむき"
"Earthquake","Fay Kırığı","Crack Down","Crack Down","Gaffe-à-l'œuf","Gaffe-à-l'œuf","Erdbeben","Frittata","Salva-huevos","Salva-huevos","じしんとタマゴ"
"Electricity","Elektrikli Ritim Balığı","Electric Groove Fish","Electric Groove Fish","Poisson puissant","Poisson puissant","Elektrofisch","Elettropesce","Electro-sistema","Electro-sistema","でんきナマズ"
"Elevator","Yukarı Çıkıyor","Going Up","Going Up","Groom service","Service d'ascenseur","Aufwärts, bitte","L'ascensore","Ascensorista","Para arriba","エレベーター"
"EnglishPlay","Karakter Gelişimi","Character Development","Character Development","Chute de lettres","Chute de lettres","Buchstaben angeln","Alfabeto rapido","Letra a letra","Letra a letra","ことばづくり"
"Excitebike","Excitebike","Excitebike","Excitebike","Excitebike","Excitebike","Excitebike","Excitebike","Excitebike","Excitebike","エキサイトバイク"
"EyeDrop","Kuru Göz","Dry Eye","Dry Eye","Œil sec","Œil sec","Augentropfen","Occhi a secco","Colirio","Lágrimas artificiales","めぐすり"
"Factory","Fırlat Gitsin","Eject Reject","Eject Reject","À la chaîne","À la chaîne","Kontrolle","Controllo","Vaya pastel","Control de calidad","バイトこうじょう"
"FamilyCircle","Aile Buluşması","Family Reunion","Family Reunion","Réunion de famille","Réunion de famille","Familientreffen","Famiglia riunita","Infiltrado en la familia","Infiltrado en la familia","４にんかぞく"
"FE","Fire Emblem: Awakening","Fire Emblem: Awakening","Fire Emblem Awakening","Fire Emblem: Awakening","Fire Emblem: Awakening","Fire Emblem: Awakening","Fire Emblem: Awakening","Fire Emblem: Awakening","Fire Emblem Awakening","ファイアーエムブレム<MSBT:0000:0000:040008004B304F305B304430>覚醒"
"Fence","Pastırma Devriyesi","Bacon Patrol","Bacon Patrol","Garde-cochon","Garde-cochon","Schwein gehabt?","Maiali in fuga","¡Vaya valla!","Corral inacabado","カコイ"
"Fencing","Çitin Ötesi","Off-Fence","Off-Fence","Escrime","Escrime","Fechterei","Scherma","¡En guardia!","¡En guardia!","フェンシング"
"FingerJanken","Parmak Esnetme","Finger Flex","Finger Flex","PFC digital","Roche-papier-ciseau digital","Fingerfertig","Morra cinese","Piedra, papel o tijera","Piedra, papel o tijera","ゆびじゃんけん"
"FireworksAgain","Büyük Patlama","Big Bang","Big Bang","Big Bang","Big Bang","Big Bang","Big Bang","Big bang","Big bang","うちあげはなび"
"Flat","Aşınma","Erosion","Erosion","Érosion","Érosion","Erosion","Erosione","Cuestiones tectónicas","Cuestiones tectónicas","まったいら"
"FlyingPan","Tavayı Çevir!","Flip Out!","Flip Out!","Jeté de crêpe","Jeté de crêpe","Pfannentwister","Cuoco di 1ª categoria!","La sartén por el mango","Desayuno volteado","くうちゅうがえし"
"Follow","Mars Kavanozları","Mars Jars","Mars Jars","En pot sur Mars","En pot sur Mars","Fänger vom Mars","Barattoli marziani","Huida","Huida","かせいにて…"
"Food","Demir Mide","Iron Stomach","Iron Stomach","Estomac en acier","Estomac en acier","Nimmersatt","Stomaco di ferro","A prueba de bomba","A prueba de bomba","フードファイター"
"Football","Ragbi","Rugby","Rugby","Star du rugby","Vedette du rugby","Rugby","Rugby","Rugby","Rugby","ラグビー"
"Foundation","Isırık İzleri","Bite Marks","Bite Marks","Calage de dents","Calage de dents","Fit zum Biss","Morso perfetto","Cimentación","Odontología mecánica","ワリオロボ"
"FruitCuts","Demir Şef","Steel Chef","Steel Chef","Psycho chef","Psycho chef","Virtuobst","Colpo di taglio","Chef loco","Chef loco","くうちゅうカッター"
"FruitLove","Meyve Hayranları","Fruit Fans","Fruit Fans","Déguisés","Déguisés","Fruchtfans","Tutti frutti","O fruta o nada","O fruta o nada","フルーツラヴァー"
"Funkoro","Böcek Birdie'si","Bug Birdie","Bug Birdie","Birdie du bousier","Oiselet du bousier","Loch 18","Scarafaggio","Cucamarcha","Escarabajo golfista","ワリオむし"
"Fuse","Gururlu Sigorta","The Proud, the Fuse","The Proud, the Fuse","Être de mèche","Être de mèche","Zündschnur","Miccia corta","Manda mecha","Manda mecha","どうかせん"
"German","Ağır Kaldırış","Heavy Lifting","Heavy Lifting","Projection","Projection","Schwergewicht","Sollevamento pesi","Peso pesado","Peso pesado","ジャーマンスープレックス"
"GetAcross","Batma Hissi","Sinking Feeling","Sinking Feeling","Route en travaux","Route en travaux","Autotransfer","Fosse stradali","Carretera en obras","Carretera en obras","きけんロード"
"GhostStreet","Ruh Noktası","Spirit Spot","Spirit Spot","Fantôme","Fantôme","Geisterjäger","Lo spettro","A la caza del fantasma","A la caza del fantasma","おばけストリート"
"Gitai","Böcek Gözlü","Bug Eyed","Bug Eyed","Mimétisme","Mimétisme","Käferei","Tuta mimetica","¡Puaj, bichos!","Espantainsectos","ぎたい"
"Glass","Yarısı Boş","Half Empty","Half Empty","À moitié vide","À moitié vide","Halbleer","Mezzo vuoto","Medio vacío","Medio vacío","めぶんりょう"
"Gnaw","Çürük Felaketi","Cavity Calamity","Cavity Calamity","Calamité des cavités","Calamité des cavités","Zahnfeind","Pericolo dentale","Peligro dental","Peligro dental","ムシバ"
"GodHand","El Emeği","Manual Labor","Manual Labor","Travail manuel","Travail manuel","Handverlesen","Lavoro manuale","Trabajo manual","Trabajo manual","なかまのもとへ"
"Gondola","Gözyaşlı Kavuşma","Tearful Reunion","Tearful Reunion","Émouvantes retrouvailles","Émouvantes retrouvailles","Liebesangelegenheit","I fidanzatini","En la cuerda floja","En la cuerda floja","ゴンドラでさいかい"
"Grater","Gizli Malzeme","Secret Ingredient","Secret Ingredient","Ingrédient secret","Ingrédient secret","Allesreibe","L'ingrediente segreto","El ingrediente secreto","El ingrediente secreto","すりおろし"
"Guitar","Tele Dokun","Strike a Chord","Strike a Chord","Corde sensible","Corde sensible","Anklang","Il violino","Nota a nota","Nota a nota","バイオリン"
"HairCut","Özensiz Salon","Sloppy Salon","Sloppy Salon","Salon bidon","Salon bidon","Albtraumfrisör","Barbiere","Supercorte","Supercorte","ヘアーサロン"
"HammerThrow","Fırlatacağım","I'm Gonna Hurl","I'm Gonna Hurl","Lancer de marteau","Lancer de marteau","Hammerwerfen","Sempre più lontano","Buen lanzamiento","Buen lanzamiento","ハンマーなげ"
"Hanafuda","Çiçek Kartları","Hanafuda","Hanafuda","Hanafuda","Hanafuda","Hanafuda","Hanafuda","Hanafuda","Hanafuda","<MSBT:0000:0000:040008006F306A3075306030>花札"
"Hanamizu","Gece Alerjisi","Nighttime Allergies","Nighttime Allergies","Belle d'un soir","Belle d'un soir","Albtraum","Allergia notturna","Alergia nocturna","Alergia nocturna","ハナミズ"
"HandRide","Denge Oyunu","Balancing Act","Balancing Act","Équilibre","Équilibre","Balance-Vertrackt","Bilanciamento","Malabarismo","Malabarismo","バランスとり"
"Headphone","Moda İkonu","Fashion Plate","Fashion Plate","Gravure de mode","Gravure de mode","Kopf-Chic","Come mi sta?","Tendencias","Tendencias","まとわりつくかんじ"
"HikuOsu","İt-Çek","Pushmo","Pushmo","Pullblox","Pushmo","Pullblox","Pullblox","Pullblox","Pushmo","<MSBT:0000:0000:020002007230>引ク<MSBT:0000:0000:020002004A30>押ス"
"Hoppe","Yaramaz Maymun","Cheeky Monkey","Cheeky Monkey","Gourmandise","Gourmandise","Au Backe!","Troppe caramelle","Empacho","Dulces secretos","ほっぺたつつき"
"Horse","Popo Kızartması","Rump Roast","Rump Roast","Avance, bourrique !","Avance, bourrique!","Pferderennen","Cavalli di razza","Jamelgo veloz","Jamelgo veloz","ダービー"
"Hourglass","Hayalet Kum Saati","Phantom Hourglass","Phantom Hourglass","Phantom Hourglass","Phantom Hourglass","Phantomsanduhr","Phantom Hourglass","Phantom Hourglass","Phantom Hourglass","ゼルダの<MSBT:0000:0000:04000800673093305B306430>伝説 <MSBT:0000:0000:04000600803052309330>夢幻の<MSBT:0000:0000:06000A0059306A30693051304430>砂時計"
"Hukkin","Yanışı Hisset","Feel the Burn","Feel the Burn","Faut souffrir pour être beau","Faut souffrir pour être beau","Ohne Fleiß kein Preis!","Gioco di coppia","Abdominales","Abdominales","ふっきん"
"Hulahoop","Kıpırdama Payı","Wiggle Room","Wiggle Room","Danse du cerceau","Danse du cerceau","Hulameister","Hula hula","Pasar por el aro","Hula hula","フラフープ"
"Hurdle","Acele Engeller","Hurry Hurdles","Hurry Hurdles","Aïe ! Aïe ! Haies","Aïe! Aïe! Haies","Hürdenlauf","Salto a ostacoli","Vallas en la playa","Vallas en la playa","ハードル"
"IceClimber","Ice Climber","Ice Climber","Ice Climber","Ice Climber","Ice Climber","Ice Climber","Ice Climber","Ice Climber","Ice Climber","アイスクライマー"
"IllustStamp","Yapışma Noktası","Sticking Point","Sticking Point","Conversation imagée","Conversation imagée","Kleb dir einen","Sticker espressivi","La pegatina exacta","Etiqueta ideal","イラストスタンプ"
"InsectNet","Ağdan Kazanç","Net Profits","Net Profits","Filet garni","Filet garni","Eingenetzt","Nella rete","En la red","En la red","むしとりあみ"
"Interview","Yerel Haberler","Local News","Local News","Nouvelles locales","Nouvelles locales","Lokalnachrichten","Scoop!","Reportero de medio pelo","Entrevistados esquivos","インタビュー"
"Intruder","Ok Alanı","Arrow Space","Arrow Space","Chemin fléché","Chemin fléché","Pfeilregen","Pioggia di frecce","Misión peliaguda","Misión peliaguda","ゆみやかわし"
"Iron","Ne İroni Ama","Oh, the Irony","Oh, the Irony","Si, si, c'est à toi","Si, si, c'est à toi","Bügelaktion","Se ti muovi ti stiro","¡A planchar se ha dicho!","¡A planchar!","アイロン"
"Jet","Varil Taklası","Barrel Roll","Barrel Roll","Tonneau","Tonneau","Flugmanöver","Guida pericolosa","Aviador","Aviador","スカイミッション"
"JoyCon","Joy-Con Kaydırma","Joy-Con Slide","Joy-Con Slide","S.O.S. Joy-Con","S.O.S. Joy-Con","Joy-Con-Klicker","Scivolo Joy-Con","Encaje Joy-Con","Encaje Joy-Con","<MSBT:0000:0000:1E001600CB30F330C630F330C930FC302000B930A430C330C130>Nintendo Switch～<MSBT:0000:0000:06000600B830E730A430>Joy-<MSBT:0000:0000:06000400B330F330>Con"
"Judo","Judo Ustası","Judo Pro","Judo Pro","Judo","Judo","Judo Pro","Judoka","As del judo","As del judo","じゅうどう"
"Jump","Çılgın Arabalar","Crazy Cars","Crazy Cars","Voitures folles","Voitures folles","Verrückte Flitzer","Pazze auto","Autos locos","Coches locos","ボウソウじどうしゃ"
"Kanransha","Panayır Yeri","County Fair","County Fair","Fête foraine","Fête foraine","Krisenrad","Ruota panoramica","La noria","La rueda","かんらんしゃ"
"Katanuki","Kenarda","On the Edge","On the Edge","Trace ta voie","Trace ta voie","Rahmenbedingungen","Sul limitare","Al borde del fracaso","Al borde del fracaso","カタヌキ"
"Knee","Dizde Vukuat","Peak-a-Boo-Boo","Peak-a-Boo-Boo","C'est juste un petit bobo","C'est juste un petit bobo","Kurz und schmerzlos!","Non fa male!","Tira de la tira","Bandita bendita","ばんそうこう"
"Knock","Dikkat Et","Heads Up","Heads Up","Dans le gant","Dans le gant","Handschuh hoch","Palla!","Bola va","Bola va","キャッチボール"
"Labyrinth","Labirent","Labyrinth","Labyrinth","Labyrinthe","Labyrinthe","Im Labyrinth","Labirinto","Laberinto","Laberinto","めいきゅう"
"LatteArt","Latte Sağ Olsun","Thanks a Latte","Thanks a Latte","Café artistique","Café artistique","Milchkunst","Cappuccino artistico","Café con arte","Café con arte","ラテアート"
"LightGun","Lazer İşaretçi","Laser Pointer","Laser Pointer","Pointeur laser","Pointeur laser","Light Gun Custom","Puntatore laser","Puntero láser","Puntero láser","<MSBT:0000:0000:06000E00533046305B309330583085304630>光線銃カスタム"
"LongTone","Akciğer Kapasitesi","Lung Capacity","Lung Capacity","Trompettiste","Trompettiste","Langer Atem","Note lunghe","Pulmones de acero","Pulmones de acero","トランペット"
"Looper","Sürün, Kurtçuk!","Inch, Worm!","Inch, Worm!","Avance, vermisseau !","Avance, vermisseau!","Kriech, du Wurm!","Striscia, verme!","Waruga","Waruga","しゃくとりムシ"
"LoveTester","Love Tester","Love Tester","Love Tester","Love Tester","Love Tester","Love Tester","Love Tester","Love Tester","Love Tester","ラブテスター"
"ManBall","Gövde Engeli","Body Block","Body Block","À corps défendant","À corps défendant","Blockade","Blocco","Bloqueo corporal","Bloqueo corporal","ボールはともだち"
