index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
10	rvlRotation_tutorial_a_01	First, we'll rehearse our\npresentation of plan A.	Étudions le plan A dans\nun premier temps.	Zunächst sollten wir\nPlan A diskutieren.	Prepariamoci ripassando\nprima di tutto il piano A.	Primero, repasemos el plan A.	Önce Plan A sunumumuzu\nprova edeceğiz.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
11	rvlRotation_tutorial_a_02	For plan A, you stop spinning\nin order one by one.	Le plan A, c'est de vous\narrêter l'un après l'autre.	Bei Plan A hört ihr nachein-\nander auf, euch zu drehen.	Dovete smettere di girare\nin ordine uno dopo l'altro.	Tenéis que dejar de girar\nen orden.	Plan A'da sırayla teker teker\ndönmeyi bırakıyorsun.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
12	rvlRotation_tutorial_a_03	You are the last one to stop.\nPress [[PUA:E000]] when it's your turn.\nYou are the last one to stop.\nTap when it's your turn.	[[TAG:0004:0000:00CD]]Appuyez sur [[PUA:E000]] pour vous\narrêter à votre tour.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Touchez [[TAG:0000:0003:000000FF]]l'écran tactile pour\nvous arrêter à votre tour.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Du stoppst zuletzt. Drücke\n[[PUA:E000]], wenn du dran bist.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Du stoppst als Letzter.\n[[TAG:0000:0003:00B200FF]]Tippe[[TAG:0000:0003:000000FF]], wenn du dran bist.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Tu ti fermi per ultimo. Premi\n[[PUA:E000]] quando è il tuo turno.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Tu ti fermi per ultimo. [[TAG:0000:0003:00B200FF]]Tocca [[TAG:0000:0003:000000FF]]il touch\nscreen quando è il tuo turno.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Tú lo harás en último lugar.\nPulsa [[PUA:E000]] cuando sea tu turno.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Tú lo harás en último lugar.\n[[TAG:0000:0003:00B200FF]]Toca [[TAG:0000:0003:000000FF]]cuando sea tu turno.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]En son duran sen olacaksın.\nSıran gelince [[PUA:E000]]'a bas.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]En son duran sen olacaksın.\n[[TAG:0000:0003:00B200FF]]Sıran gelince dokun[[TAG:0000:0003:000000FF]].[[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
13	rvlRotation_tutorial_b_00	That's it.	Belle démonstration\nde professionnalisme.	Sehr gut.	Molto bene.	Excelente.	Aynen öyle.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
14	rvlRotation_tutorial_b_01	Now, on to plan B.	Passons maintenant\nau plan B.	Als Nächstes wäre\nPlan B zu besprechen.	Adesso passiamo\nal piano B.	Pasemos al plan B.	Şimdi Plan B'ye\ngeçiyoruz.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
15	rvlRotation_tutorial_b_02	This time, you all stop\ntogether. Press [[PUA:E000]] to stop.\nThis time, you all stop\ntogether. Tap to stop.	[[TAG:0004:0000:00CD]]Appuyez sur [[PUA:E000]] pour vous arrêter\nen même temps que les autres.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Touchez [[TAG:0000:0003:000000FF]]l'écran tactile pour vous arrêter\nen même temps que les autres.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Diesmal stoppt ihr gleichzeitig.\nDrücke [[PUA:E000]], um anzuhalten.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Diesmal stoppt ihr geichzeitig.\n[[TAG:0000:0003:00B200FF]]Tippe[[TAG:0000:0003:000000FF]], um anzuhalten.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Questa volta vi fermerete\ninsieme. (Premi [[PUA:E000]].)[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Questa volta vi fermerete insieme.\n([[TAG:0000:0003:00B200FF]]Tocca[[TAG:0000:0003:000000FF]] il touch screen.)[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Esta vez tenéis que parar\na la vez. (Pulsa [[PUA:E000]].)[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Esta vez tenéis que parar a la\nvez. ([[TAG:0000:0003:00B200FF]]Toca[[TAG:0000:0003:000000FF]] la pantalla táctil.)[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Bu sefer hepiniz\naynı anda duracaksınız. Durdurmak için [[PUA:E000]]'a bas.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Bu sefer hepiniz\naynı anda duracaksınız. Durdurmak için [[TAG:0000:0003:00B200FF]]dokun[[TAG:0000:0003:000000FF]].[[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
16	rvlRotation_tutorial_c_00	Well done, gentlepigs!	Voilà un plan\nexécuté avec brio.	Ich sehe, es bestehen\nkeine weiteren Fragen.	OK, direi che il piano\nè stato ben eseguito.	Sin problemas.	Aferin, centilmen domuzlar!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
17	rvlRotation_tutorial_c_01	If you present to the board\nthis well, you'll do great!	La réunion devrait\nbien se passer.	Ich hoffe, diese Leistung\nlässt sich aufrechterhalten.	Ora mi aspetto una bella\nfigura anche in riunione.	¡Es hora de demostrar tu valía\nante la junta directiva!	Kurula böyle sunarsan\nharika iş çıkarırsın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
18	rvlGoma_tutorial_a_00	Attention! Expedition\nteam, fall in!	Attention ! Groupe d'expédition...\nEn avant !	Achtung! Expeditionsteam,\nrührt euch!	Squadra di spedizione!\nSull'attenti!	¡Atención, equipo!\n¡Preparaos!	Dikkat! Keşif\nekibi, hizaya geç!	MANUAL_FIX_V13	MANUAL_FIX_V13	Military “fall in” voice restored.
19	rvlGoma_tutorial_a_01	Are you ready to roll,\nteam?	Vous allez vous balancer tous\nensemble. Bien compris ?	Auf dieser Expedition ist\nRollen enorm wichtig!	Ti va di unirti a noi?	A ver ese balanceo.	Dönmeye hazır\nmısınız, ekip?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
20	rvlGoma_tutorial_a_02	Press [[PUA:E000]] to rock back and\nforth.\nTap to rock back and forth.	[[TAG:0004:0000:00CD]]Appuyez sur [[PUA:E000]] pour lever\nune nageoire puis l'autre.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Touchez [[TAG:0000:0003:000000FF]]l'écran tactile pour lever\nune nageoire puis l'autre[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Zunächst einfach nur im\nRhythmus [[PUA:E000]] drücken![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Zunächst einfach nur\nim Rhythmus [[TAG:0000:0003:00B200FF]]tippen[[TAG:0000:0003:000000FF]].[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Allora premi [[PUA:E000]] per sollevare\nle pinne![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Allora [[TAG:0000:0003:00B200FF]]tocca[[TAG:0000:0003:000000FF]] il touch screen\nper sollevare le pinne![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Pulsa [[PUA:E000]] para levantar\nlas aletas.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Toca[[TAG:0000:0003:000000FF]] la pantalla táctil\npara levantar las aletas.[[END:0004:0000]]	[[TAG:0004:0000:00CD]][[PUA:E000]]'a basıp ileri geri\nsallan.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]İleri geri sallanmak için\n[[TAG:0000:0003:00B200FF]]dokun[[TAG:0000:0003:000000FF]].[[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
21	rvlGoma_tutorial_b_00	Yes, that's it. Just like\nthat.	Oui, c'est ça ! Très bien.	Genau so! Das läuft\nschon sehr, sehr gut!	Esatto, proprio così!	¡Así, con suavidad!	Evet, işte bu.\nAynen böyle.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
22	rvlGoma_tutorial_b_01	Now we'll try a flipper-roll.	Maintenant, faites un\ndemi-tour sur le dos !	Und jetzt wird gerollt!	Adesso fai un mezzo\ngiro sul dorso.	Ahora, a rodar.	Şimdi bir yarım dönüş deneyelim.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
23	rvlGoma_tutorial_b_02	Press [[PUA:E001]] to roll.\nTap to roll.	[[TAG:0004:0000:00CD]]Appuyez sur [[PUA:E001]] pour rouler.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Touchez [[TAG:0000:0003:000000FF]]l'écran tactile pour rouler.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Drücke [[PUA:E001]] zum Rollen.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Tippe[[TAG:0000:0003:000000FF]] zum Rollen.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Premi [[PUA:E001]] per rotolare.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Tocca[[TAG:0000:0003:000000FF]] il touch screen per\nrotolare.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Pulsa [[PUA:E001]] para rodar.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Toca[[TAG:0000:0003:000000FF]] la pantalla táctil para rodar.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Yuvarlanmak için [[PUA:E001]]'e bas.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Yuvarlanmak için dokun[[TAG:0000:0003:000000FF]].[[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
24	rvlGoma_tutorial_talk_00	One flipper-roll!	Un demi-tour !	Einmal herum!	Un mezzo giro!	¡Rueda 1 vez!	Bir yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
25	rvlGoma_tutorial_c_00	Very nice.	Belles roulades !	Sehr schön!	Molto bene.	Estupendo.	Çok güzel.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
26	rvlGoma_tutorial_c_01	Let's see how you do with\nconsecutive flipper-rolls.	Et maintenant, vous allez\nenchaîner les demi-tours !	Und jetzt versuchen wir\nein paar Rollen in Serie!	È il momento di rotolare\npiù volte di seguito.	Ahora intenta rodar\nmás veces seguidas.	Bakalım art arda yarım\ndönüşlerde nasılsın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
27	rvlGoma_tutorial_c_02	You can do this. I believe\nin all of you.	Tenez bon !	Nur noch ein bisschen!\nKommt, strengt euch an!	Provaci e vedrai che\nce la farai di sicuro!	¡Venga, que ya\nlo tienes dominado!	Bunu başarabilirsiniz.\nHepinize güveniyorum.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
28	rvlGoma_tutorial_talk_01	Two flipper-rolls!	2 demi-tours !	Zweimal herum!	2 mezzi giri!	¡Rueda 2 veces!	İki yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
29	rvlGoma_tutorial_d_00	Good joooob.	Je suis fier de vous.	Ganz toll! Ganz toll!	Tu sì che sai come\nfoca-lizzare l'attenzione!	¡Bien, bien!	Çok iyiiii!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
30	rvlGoma_tutorial_d_01	Just a little more.\nYou can do it.	Continuez comme ça !	Und genau auf diese Art\nmachen wir jetzt weiter!	Continua così,\nmi raccomando.	¡A rodar se ha dicho!	Biraz daha.\nYapabilirsin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
31	rvlGoma_tutorial_e_00	All right, team...\nAttention!	Équipe d'exploration,\ntenez-vous prêts !	Zugehört, Robben!	Squadra di spedizione...\nSull'attenti!	Expedición... ¡firmes!	Pekâlâ ekip...\nDikkat!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
32	rvlGoma_tutorial_e_01	This time, we'll try a faster\npattern.	Vous allez exécuter\nun mouvement rapide.	Diesmal probieren wir ein\nschnelleres Muster aus!	Questa volta proveremo\nuna sequenza più veloce.	Esta vez vamos a darle\nun poco más de velocidad.	Bu sefer daha hızlı bir\ndüzen deneyeceğiz.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
33	rvlGoma_tutorial_f_00	Fine flipper work!	Très bien !	Sehr gut, sehr gut!	OK!	Excelente.	Yüzgeçlerini iyi kullandın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
34	rvlGoma_tutorial_f_01	All right, let's roll out!	Allez, on y va !	Also, alles hört auf\nmein Rollkommando!	È il momento di farsi\nuna bella rotolata!	Ahora, ¡dadlo todo!	Pekâlâ, hadi yola koyulalım!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
35	rvlGoma_tutorial_game_00	One flipper-roll!	1 demi-tour !	Einmal herum!	Un mezzo giro!	¡Rueda 1 vez!	Bir yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
36	rvlGoma_tutorial_game_01	Two flipper-rolls!	2 demi-tours !	Zweimal herum!	2 mezzi giri!	¡Rueda 2 veces!	İki yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
37	rvlGoma_tutorial_play	Press [[PUA:E001]] to roll.\nTap to roll.	[[TAG:0004:0000:00CD]]Appuyez sur [[PUA:E001]] pour rouler.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:3BDB3EFF]]Touchez [[TAG:0000:0003:000000FF]]l'écran tactile pour rouler.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Drücke [[PUA:E001]] zum Rollen.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:3BDB3EFF]]Tippe[[TAG:0000:0003:000000FF]] zum Rollen.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Premi [[PUA:E001]] per rotolare.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:3BDB3EFF]]Tocca[[TAG:0000:0003:000000FF]] il touch screen per rotolare.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Pulsa [[PUA:E001]] para rodar.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:3BDB3EFF]]Toca[[TAG:0000:0003:000000FF]] la pantalla táctil para rodar.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Yuvarlanmak için [[PUA:E001]]'e bas.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:3BDB3EFF]]Dokun[[TAG:0000:0003:000000FF]] yuvarlan.[[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
38	rvlGoma_roll_01	One flipper-roll!	1 demi-tour !	Einmal herum!	1 mezzo giro!	¡Rueda 1 vez!	Bir yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
39	rvlGoma_roll_02	Two flipper-rolls!	2 demi-tours !	Zweimal herum!	2 mezzi giri!	¡Rueda 2 veces!	İki yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
40	rvlGoma_roll_03	Three flipper-rolls!	3 demi-tours !	Dreimal herum!	3 mezzi giri!	¡Rueda 3 veces!	Üç yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
41	rvlGoma_roll_04	Four flipper-rolls!	4 demi-tours !	Viermal herum!	4 mezzi giri!	¡Rueda 4 veces!	Dört yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
42	rvlGoma_roll_05	Five flipper-rolls!	5 demi-tours !	Fünfmal herum!	5 mezzi giri!	¡Rueda 5 veces!	Beş yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
43	rvlGoma_roll_06	Six flipper-rolls!	6 demi-tours !	Sechsmal herum!	6 mezzi giri!	¡Rueda 6 veces!	Altı yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
44	rvlGoma_roll_07	Seven flipper-rolls!	7 demi-tours !	Siebenmal herum!	7 mezzi giri!	¡Rueda 7 veces!	Yedi yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
45	rvlGoma_roll_08	Eight flipper-rolls!	8 demi-tours !	Achtmal herum!	8 mezzi giri!	¡Rueda 8 veces!	Sekiz yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
46	rvlGoma_roll_09	Nine flipper-rolls!	9 demi-tours !	Neunmal herum!	9 mezzi giri!	¡Rueda 9 veces!	Dokuz yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
47	rvlGoma_roll_10	Ten flipper-rolls!	10 demi-tours !	Zehnmal herum!	10 mezzi giri!	¡Rueda 10 veces!	On yarım dönüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
48	rvlKarate00_short_game_00	Remember to feel the flow!	Souvenez-vous. Laissez\nle rythme venir à vous...	Vergiss nicht, immer schön\nim Takt zu bleiben!	Ricorda di seguire il ritmo!	¡Recuerda que tienes\nque seguir el ritmo!	Ritmi hissetmeyi\nunutma!		V4_MANUAL_FIXED	SEMANTIC/TUTORIAL: FR/DE/IT/ES all tell the player to feel/follow the rhythm.
49	rvlKarate00_tutorial_a_00	Welcome to karate training!	Bienvenue à votre entraînement\nde karaté.	Willkommen beim\nKarate-Training!	Ti do il benvenuto\nal corso di karate!	¡Empieza el entrenamiento!	Karate antrenmanına\nhoş geldin!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
50	rvlKarate00_tutorial_a_01	Watch out for flying objects,\nand press [[PUA:E000]] to punch them!\nWatch out for flying objects,\nand tap to punch them!	[[TAG:0004:0000:00CD]]Appuyez sur [[PUA:E000]] pour frapper\nles objets du poing.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Touchez [[TAG:0000:0003:000000FF]]l'écran tactile pour\nfrapper les objets du poing.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Drücke [[PUA:E000]], um fliegende\nObjekte wegzuboxen![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Tippe[[TAG:0000:0003:000000FF]], um fliegende\nObjekte wegzuboxen![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Premi [[PUA:E000]] per colpire gli\noggetti con un pugno![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Tocca[[TAG:0000:0003:000000FF]] il touch screen per colpire\ngli oggetti con un pugno![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Pulsa [[PUA:E000]] para dar un puñetazo\ny golpear los objetos.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Toca[[TAG:0000:0003:000000FF]] para dar un puñetazo\ny golpear los objetos.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Uçan nesnelere dikkat et,\nve [[PUA:E000]]'a basıp onları yumrukla![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Uçan nesnelere dikkat et,\nve [[TAG:0000:0003:00B200FF]]dokunup[[TAG:0000:0003:000000FF]] onları yumrukla![[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
51	rvlKarate00_tutorial_b_00	Great! Looks like you've\nmastered karate!	Parfait. Le karaté\nvous va très bien.	Sehr gut! Du hast\ntolle Karate-Kenntnisse.	Notevole! Hai un talento\nnaturale per il karate!	¡Muy bien! ¡Parece que\nel kárate es lo tuyo!	Harika! Karatede iyice\nustalaşmışsın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
52	rvlKarate00_tutorial_b_01	Just flow with the music\nand punch away!	Frappez les objets volants\nen rythme avec la musique.	Spüre den Rhythmus und\nboxe weg, was kommt.	Seguire la musica e colpire\nsarà un gioco da ragazzi!	Ahora déjate llevar por la\nmúsica ¡y a golpear!	Müziğin ritmine kapıl\nve yumrukla!		V4_MANUAL_FIXED	NATURALNESS/SEMANTIC: Natural Turkish for “flow with the music”; comparison locales also resolve it as rhythm/music.
53	rvlKarate00_tutorial_b_02	Ready, set, punch!	À vos marques.\nPrêt... Frappez !	Und... es geht los!	Stai pronto, si comincia!	¡Ánimo, tú puedes!	Hazır, başla, yumruk!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
