index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
10	agbQuiz_title_3_00	Aaaand third question.	Eeet troisième question !	Uuund Frage Nummer drei.	E siamo giunti alla terza\ndomanda!	Y aquí tienes la tercera\nprueba...	Vee üçüncü soru.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
11	agbQuiz_title_4_00	Ready? Question number\nfour!	Question numéro 4 ! Prêt ?	Bereit? Dann kommt jetzt\nFrage Nummer vier!	Domanda numero quattro!\nSiamo pronti?	¡Prepárate para la cuarta\nprueba!	Hazır mısın? Dördüncü\nsoru geliyor!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
12	agbQuiz_title_4_01	All right, time to focus\nhere!	Je sens que la tension\nmonte chez notre candidat !	Und jetzt ist Konzentration\ngefordert!	Concentrazione massima,\nmi raccomando!	¡Esto se pone serio!	Tamam, şimdi\ndikkatini ver!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
13	agbQuiz_title_5_00	We have arrived at question\nthe fifth!	Nous voici arrivés\nà la cinquième question !	Wir sind bei der fünften\nFrage angekommen!	Eccoci arrivati alla quinta\ndomanda!	Hemos llegado a la\nquinta prueba.	Beşinci soruya\nvardık!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
14	agbQuiz_title_6_00	Here it is: the final\nquestion!	Question finale !\nC'est là que tout se joue !	Und hier ist sie, die\nallerletzte Frage!	Domanda finale! Ci si gioca\nil tutto per tutto!	¡Llega el momento\nde la prueba final!	Ve işte: son\nsoru!		LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
15	agbQuiz_dozo	Go ahead.	C'est à vous !	Dein Auftritt!	Tocca a te.	Es tu turno.	Sıra sende.		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Quiz bağlamında “Go ahead.” diğer resmî dillerde de sırayı oyuncuya verme anlamında.
16	agbQuiz_sokomade_00	Aaaand stop!	Eeet c'est terminééé !	Uuund Stopp!	Tempo scaduto!	¡Se acabó el tiempo!	Vee dur!		LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
17	agbQuiz_seikaiha_00	And the correct answer is...	La bonne réponse est...	Die korrekte Antwort ist...	La risposta esatta è...	La respuesta correcta es...	Ve doğru cevap...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
18	agbQuiz_seikai_00	You are correct!	C'est la bonne réponse !	Das ist korrekt!	Molto bene!	¡Enhorabuena!	Doğru!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
19	agbQuiz_zenmon_00	Amazing! You aced the quiz!\nYou score one mojillion points!	Fantastique ! Vous marquez\nun trouzillion de points !	Bravo! Du hast gewonnen!\nVolle Punktzahl für dich!	Wow! Hai fatto percorso netto!\nOttieni un gigalione di punti!	¡Lo has clavado! ¡Te llevas\nun infinillón de puntos!	İnanılmaz! Bilgi yarışmasını döktürdün!\nTam bir milyonilyon puan!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
20	agbQuiz_zenmon_01	See you again next week!	À demain pour un nouvel épisode de\n« Questions pour des boutons » !	Wir sehen uns in einer\nWoche wieder. Bis dahin!	Ci vediamo la prossima\nsettimana!	¡Nos vemos la próxima\nsemana!	Gelecek hafta\ngörüşürüz!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
21	agbQuiz_zenmon_kime_a_00	Amazing! You aced the quiz!\nYou score one mojillion points!	Fantastique ! Vous marquez\nun trouzillion de points !	Bravo! Du hast gewonnen!\nVolle Punktzahl für dich!	Wow! Hai fatto percorso netto!\nOttieni un gigalione di punti!	¡Lo has clavado! ¡Te llevas\nun infinillón de puntos!	İnanılmaz! Bilgi yarışmasını döktürdün!\nTam bir milyonilyon puan!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
22	agbQuiz_zenmon_kime_a_01	...And you had great flow\nwith the rhythm.	Et parce que nous avez également\nprouvé votre sens du rythme...	...und dein Flow war ganz\neinmalig.	Inoltre, hai dimostrato un\ninvidiabile senso del ritmo.	Y has mantenido el ritmo\na la perfección...	... Ve ritim duygun da\nharikaydı.		V4_MANUAL_FIXED	SEMANTIC/VOICE: FR/IT/ES describe sense of rhythm; replaces the unnatural “ritmi akıtmak”.
23	agbQuiz_zenmon_kime_a_02	For that you get a\nSkill Star!	Nous vous offrons une\nmagnifique étoile talent !	Dafür erhältst du einen\nBeatstern!	E per questo, ti meriti\nuna stella talento!	¡Así que además consigues\nuna estrella!	Bunun ödülü\nYetenek Yıldızı!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
24	agbQuiz_zenmon_kime_b_00	See you again next week!	À demain pour un nouvel épisode de\n« Questions pour des boutons » !	Wir sehen uns in einer\nWoche wieder. Bis dahin!	Ci vediamo la prossima\nsettimana!	¡Nos vemos la próxima\nsemana!	Gelecek hafta\ngörüşürüz!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
25	agbQuiz_zannen_00	Aww, too bad!	Aaah... Dommage !	Aaah, wie ärgerlich!	Oooh, che peccato!	Ooooh... ¡Qué pena!	Ah, yazık!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
26	agbQuiz_zannen_end_00	Come back and try again\nnext week!	Vous pourrez retenter votre chance\ndès notre prochaine émission !	Versuch es nächste Woche\neinfach noch einmal!	Niente paura, potrai riprovarci\nnella prossima puntata!	Pero ¡no te desanimes y\nvuelve la próxima semana!	Gelecek hafta\nyeniden dene!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
27	agbClap_tutorial_a_00	Hi, we're the Clappy Trio!	Salut ! Nous sommes\nle trio clap clap !	Wir sind die\ndrei Claqueure...	Ciao! Siamo il Trio Applausi!	¡Somos el trío saleroso!	Selam, biz\nAlkışçı Üçlü!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
28	agbClap_tutorial_a_01	We clap our hands on a\nsteady beat.	Notre truc, c'est de\nclapper en rythme.	Wir klatschen in Inter-\nvallen in die Hände.	Battiamo le mani a tempo!	Damos palmas por orden.	Ellerimizi\nsabit bir ritimde çırparız.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
29	agbClap_tutorial_a_02	As the third member, you'll\nneed to listen to the rhythm\nwe set and follow along.	Vous devez clapper en\nrespectant les intervalles.	Du bist zuständig für\ndas dritte Klatschen.	Tu sei il terzo della fila,\nquindi devi applaudire\nseguendo il nostro ritmo.	Tú eres el tercer integrante,\nasí que tendrás que prestar\natención al ritmo.	Üçüncü üye olarak, bizim tuttuğumuz\nritmi dinleyip eşlik etmelisin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
30	agbClap_tutorial_a_03	Let's practice!	Vous avez compris ?\nAlors, allons-y !	Also gut. Wir sollten\nerst einmal üben.	Tutto chiaro? Bene, allora\nesercitiamoci un po'!	¡A ensayar se ha dicho!	Hadi\ndeneyelim!		LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
31	agbClap_tutorial_b_00	OK! Just like that!	Oui !\nC'est très bien !	Sehr schön!\nGenau so!	OK!\nMolto bene!	Estupendo. ¡Así se hace!	Tamam!\nAynen böyle!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
32	agbClap_tutorial_b_01	It's time for our show!\nClap like you mean it!	Cette fois, c'est du sérieux !\nNotre show va commencer !	Und jetzt ist Showtime.\nZeig dein bestes Klatschen!	Ora si va in scena! È il\nmomento di fare sul serio!	¡Es la hora del espectáculo!	Şov zamanı! Hakkını\nvererek alkışla!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
33	agbClap_tutorial_play	Press [[PUA:E000]] for the third clap.\nTap for the third clap.	[[TAG:0004:0000:00CD]]Appuyez sur [[PUA:E000]] au moment\ndu troisième clap.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Touchez[[TAG:0000:0003:000000FF]] l'écran tactile\nau moment du troisième clap.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Klatsche als Dritter mit [[PUA:E000]].[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:3BDB3EFF]]Tippe den Touchscreen an[[TAG:0000:0003:000000FF]],\num als Dritter zu klatschen.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Premi [[PUA:E000]] al momento del\nterzo applauso.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:3BDB3EFF]]Tocca[[TAG:0000:0003:000000FF]] il touch screen al\nmomento del terzo applauso.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Pulsa [[PUA:E000]] para dar la palmada.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:3BDB3EFF]]Toca [[TAG:0000:0003:000000FF]]la pantalla táctil\npara dar la palmada.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Üçüncü alkış için [[PUA:E000]]'a bas.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Üçüncü alkış için [[TAG:0000:0003:FDFF3EFF]]dokun[[TAG:0000:0003:000000FF]].[[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	CONTROL_STYLE_OUTLIER	Turkish control/tag pattern differs from at least 3 of 4 official EU localizations; may be intentional formatting.
34	agbHair_tutorial_a_00	Hello! You ready for some\ntweezer-plucking action?	Bonjour ! C'est l'heure\nde sortir votre pince !	Hallo! Bist du bereit für\neinen Einsatz mit Pinzette?	Ciao! È il momento di mettere\nmano alle pinzette!	¡Es hora de coger las pinzas!	Selam! Biraz cımbız\naksiyonuna hazır mısın?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
35	agbHair_tutorial_a_01	Press [[PUA:E000]] or [[PUA:E006]] to pluck\nthe hair at the right time.\nTap to pluck the hair at\nthe right time.	[[TAG:0004:0000:00CD]]Appuyez sur [[PUA:E000]] ou [[PUA:E006]] pour \nextraire le poil au bon moment.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Touchez l'écran tactile [[TAG:0000:0003:000000FF]]pour\nextraire le poil au bon moment..[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Zupfe die Haare mit [[PUA:E000]]\noder [[PUA:E006]] im Rhythmus aus.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Tippe den Touchscreen an[[TAG:0000:0003:000000FF]],\num die Haare auszuzupfen.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Premi [[PUA:E000]] o [[PUA:E006]] per strappare\nil pelo al momento giusto.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Tocca [[TAG:0000:0003:000000FF]]il touch screen per strappare\nil pelo al momento giusto.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Pulsa [[PUA:E000]] o [[PUA:E006]] para arrancar el pelo\nen el momento justo.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Toca [[TAG:0000:0003:000000FF]]para arrancar el pelo\nen el momento justo.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Doğru anda kılı yolmak için\n[[PUA:E000]] ya da [[PUA:E006]]'ya bas.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Kılı doğru anda yolmak için [[TAG:0000:0003:00B200FF]]dokun[[TAG:0000:0003:000000FF]].[[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	V4_MANUAL_FIXED	TUTORIAL/GRAMMAR: Repairs the touch-control word order while preserving all controller/touch tags; FR/IT/ES give the same “pluck at the right time” instruction.
36	agbHair_tutorial_b_00	Fantastic! You got pluck,\nkid.	Bravo, vous avez retiré\nvos premiers poils !	Fantastisch! Du hast\nPflück, Kindchen!	Fantastico, hai davvero\nle mani di fata!	¡Fantástico! ¡Qué manejo\nde las pinzas!	Müthiş! Cımbızın da var,\nyüreğin de, ufaklık.		V4_MANUAL_FIXED	HUMOR/LOCALIZATION: Rebuilds English pluck=courage/pluck-hair pun in Turkish.
37	agbHair_tutorial_b_01	Just to be sure, try it with\na few more hairs...	Essayons maintenant avec des\noignons un peu plus poilus...	Versuch's aber zur Sicher-\nheit gleich noch einmal...	Per sicurezza, proviamo con\nqualche pelo in più...	¿Por qué no pruebas\ncon algún pelo más?	Emin olmak için biraz daha\nkıllı olanları dene...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
38	agbHair_tutorial_c_00	I've seen enough. You're all\nover these hairy vegetables.	On ne peut pas dire que vous\nayez un poil dans la main !	Ich habe genug gesehen.\nAuch diese haarige Übung\nhast du toll gemeistert!	Perfetto! Ora nessun pelo\npotrà resisterti!	¡Genial! ¡Les has dado para\nel pelo a esas hortalizas!	Yeterince gördüm. Bu kıllı\nsebzeleri kıl payı bile\nkaçırmıyorsun!		OK_AUTO,V5_STYLE2_FIXED	FR/IT/ES all rebuild this line around hair/depilation idioms. Turkish now uses “kıl payı” while preserving mastery.
39	agbHair_tutorial_c_01	It's time for the real thing.\nMake me proud.	Il est temps de me montrer votre\nefficacité en conditions réelles !	Und jetzt wird's ernst.\nEnttäusch mich nicht!	È il momento di fare sul\nserio. Conto su di te!	Ahora, a lucirse, ¡que la\nocasión la pintan calva!	Şimdi sıra asıl işte.\nBeni gururlandır.	MANUAL_FIX_V13	MANUAL_FIX_V13	Broken “Şimdi gerçeği” fixed.
40	agbHair_tutorial_d_00	All right, time for more\nawesome tweezer action.	Vous arrivez pile-poil pour\nvotre nouvelle leçon.	Okay, Zeit für die nächste\nRunde mit der Pinzette!	Abbiamo nuovamente bisogno\ndelle tue magiche pinzette.	Espero que tengas las\npinzas preparadas.	Pekâlâ, biraz daha\nhavalı cımbız aksiyonu!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
41	agbHair_tutorial_d_01	For the curly hairs, hold down\n[[PUA:E000]] until it's plucked.\nFor the curly hairs, tap and\nhold until it's plucked.	[[TAG:0004:0000:00CD]]Maintenez [[PUA:E000]] enfoncé\npour retirer le poil frisé.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Touchez[[TAG:0000:0003:000000FF]] et maintenez le contact avec\nl'écran tactile pour retirer le poil frisé.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Halte bei gelockten Haaren\n[[PUA:E000]] zum Zupfen gedrückt.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Gelockte Haare zupfst du\ndurch langes [[TAG:0000:0003:00B200FF]]Antippen[[TAG:0000:0003:000000FF]]![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Tieni premuto [[PUA:E000]] fino a\nestrarre i peli attorcigliati.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]][[TAG:0000:0003:00B200FF]]Tieni [[TAG:0000:0003:000000FF]]lo stilo [[TAG:0000:0003:00B200FF]]a contatto[[TAG:0000:0003:000000FF]] fino\na estrarre i peli attorcigliati.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Para los pelos rizados, mantén\npulsado [[PUA:E000]] hasta arrancarlos.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Para los pelos rizados, [[TAG:0000:0003:00B200FF]]toca[[TAG:0000:0003:000000FF]] sin\nlevantar el lápiz hasta arrancarlos.[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Kıvırcık kıllarda,\n[[PUA:E000]] kopana kadar basılı tut.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Kıvırcık kıllarda, [[TAG:0000:0003:00B200FF]]dokunup[[TAG:0000:0003:000000FF]] basılı tut;\nkopana kadar.[[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
42	agbHair_tutorial_e_00	You're like a surgeon with\nthose tweezers!	Vous êtes d'une\nprécision chirurgicale !	Du bedienst diese Pinzette\nmit chirurgischer Präzision!	Maneggi le pinzette con\nuna precisione chirurgica!	¡Manejas las pinzas con la\nprecisión de un cirujano!	O cımbızlarla\ncerrah gibisin!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
43	agbHair_tutorial_e_01	Like before, you can use\n[[PUA:E006]], too. The next one has\na lot of hairs to pluck.\nThe next one has a lot of\nhairs to pluck!	[[TAG:0004:0000:00CD]]Vous pouvez également utiliser [[PUA:E006]].\nLe prochain oignon est très poilu ![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Le prochain oignon est très poilu ![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Wie neulich kannst du auch\nhier alternativ [[PUA:E006]] verwenden.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Bei der nächsten Aufgabe\ngibt es viel zu zupfen![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Ricorda, puoi anche usare [[PUA:E006]].\nPreparati, che ora le cose si\ncomplicano![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Preparati, che ora le cose si\ncomplicano![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Recuerda que también\npuedes usar [[PUA:E006]]. ¡Prepárate,\nque la cosa se complica![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]¡Prepárate, que la cosa\nse complica![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Daha önceki gibi,\n[[PUA:E006]]'yı da kullanabilirsin. Sıradaki\nçok kıllı olacak.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Sıradaki çok\nkıllı olacak![[END:0004:0000]]	CONTROL_DIFF_EN_TR	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
44	agbHair_tutorial_e_02	When there's a lot, using\nboth hands might help!\nGive it a try!	[[TAG:0004:0000:00CD]]Alternez [[PUA:E000]] et [[PUA:E006]] pour éradiquer\nplus facilement ces poils serrés ![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Éradiquez ces poils serrés ![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Gibt es viel zu zupfen,\narbeite mit beiden Händen![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Probier's ruhig mal aus![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Se sei in difficoltà perché\nci sono troppi peli, prova\na usare entrambe le mani![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Perché non fai una prova?[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Cuando no des abasto,\nusa las dos manos.[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]¡A ver cómo se te da esto![[END:0004:0000]]	[[TAG:0004:0000:00CD]]Çok olunca,\niki elini kullanmak işe yarayabilir![[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Bir dene![[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
45	agbHair_tutorial_f_00	Nice!	Vous ne faites qu'un avec\nvotre pince. Impressionnant !	Haargenau so geht das!	Ottimo!	¡Estupendo!	Güzel!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
46	agbHair_tutorial_f_01	Time to get real with these\nhairy vegetables.	Nous vous confions l'épilation de\nnos légumes les plus velus !	Und jetzt wird's ernst\nmit der Gemüse-Epilation.	È il momento di scendere...\nnel campo!	Venga, ¡lúcete\npinza en mano!	İş ciddiye bindi:\nşimdi kılları yolma zamanı!		OK_AUTO,V5_STYLE2_FIXED	FR/DE explicitly frame the serious phase as vegetable depilation; Turkish had become generic.
