index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
10	remix_01_Hi	Worth the trip!	Ça vaut le déplacement !	Was für ein tolles Reiseziel!	Che bel viaggio! Ne è valsa la pena.	El viaje ha merecido la pena.	Bu yolculuğa değdi!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
11	remix_01_Ok	We're almost there!	On y est presque !	Wir sind fast schon da.	Ci siamo quasi!	¡Ya casi estamos!	Az kaldı!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
12	remix_01_Ng	How can we be out of gas?	On est complètement perdus...	Was? Kein Benzin mehr?	Siamo a secco! Com'è possibile?	Nos hemos quedado sin gasolina.	Nasıl olur da yakıt biter?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
13	remix_02_Hi	Dinner is served!	Le dîner est servi !	Das Essen ist fertig!	La cena è servita!	¡La cena está lista!	Akşam yemeği hazır!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
14	remix_02_Ok	Pretty good!	Pas mauvais !	Hmmm... Nicht schlecht!	Davvero niente male!	Ñam, ñam. ¡Qué rico!	Gayet iyi!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
15	remix_02_Ng	Too many substitutions?	On ne sent plus\nle goût des aliments...	Fehlt da vielleicht etwas Salz?	Manca forse un po' di sale?	Esto no me está sentando bien.	Malzemeyi fazla mı\ndeğiştirdik?	MANUAL_FIX_V13	MANUAL_FIX_V13	Cooking/substitution sense preserved.
16	remix_03_Hi	Plenty for everyone!	Il y en a pour tout le monde !	Hurra! So viele auf einmal!	Ce n'è per tutti!	¡Rosquillas para todos!	Herkese yetecek kadar var!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
17	remix_03_Ok	Share and share alike!	Allez-y ! Faites-vous plaisir !	Immer schön fair teilen!	Condividere è fonte di gioia!	¡Compartir es vivir!	Paylaşınca güzel!		OK_AUTO,V12_STYLE_FIXED	"No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: Bozuk ""Paylaş paylas"" yazımını ve deyimsel tonu düzeltir."
18	remix_03_Ng	MINE!	C'est MON donut !	DAS IST MEINER!	MOLLALA, È MIA!	¡Suelta, que es míaaa!	BENİM!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
19	remix_04_Hi	Looking good!	C'est parfait !	Sieht klasse aus!	Che figurino!	¡Has quedado muy guapo!	İyi görünüyorsun!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
20	remix_04_Ok	Did you get a haircut?	Tu es passé chez le coiffeur ?	Hast du einen neuen Haarschnitt?	È un nuovo taglio di capelli?	¿Te has cortado el pelo?	Saçını mı kestirdin?		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: Soru ekindeki yanlış i/ı kullanımını düzeltir.
21	remix_04_Ng	Er, what happened to your hair?	Qu'est-ce qui s'est passé ?\nTu as pris la foudre ?	Was ist denn mit deinen Haaren?!	Ehm... Cosa hai fatto ai capelli?	¿Esa es la nueva moda capilar?	Ee, saçına ne oldu?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
22	remix_05_Hi	Time to make a few more\ntiny, weirdly shaped cribs!	Il falloir beaucoup de berceaux !	Schau nur! Sooo viele!	Che aspetto bizzarro che hanno!	¡Qué seres más adorables!	Birkaç tane daha minicik,\ntuhaf şekilli beşik yapma zamanı!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
23	remix_05_Ok	It's a...girl? ...Boy? Something else?	Alors, c'est une fille ?\nUn garçon ? Autre chose ?	Ist das ein... Junge? Ein Mädchen?\nWas ist das für ein Ding?	È maschio, femmina... o altro?	¿Es niño, niña... u otra cosa?	Bu bir... kız mı? ... Erkek mi?\nYoksa başka bir şey mi?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
24	remix_05_Ng	Too shy to come out?	Peut-être qu'il est timide...	Traust du dich nicht raus?	Forse è troppo timido per uscire...	¿Por qué no quiere salir?	Çıkmaya çok mu çekindin?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
25	remix_06_Hi	Hello, sunshine!	Quel magnifique soleil !	Hallo, liebe Sonne!	Ciao, raggio di sole!	¡Qué solazo!	Merhaba, güneş!		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: Eksik Türkçe karakteri düzeltir.
26	remix_06_Ok	Looks like it's clearing up!	Une belle éclaircie !	Ich glaube, gleich klart es auf.	Sembra che stia schiarendo!	Parece que se está despejando.	Görünüşe göre hava açıyor!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
27	remix_06_Ng	Why is the sun not doing its job?	Mais où est passé le soleil ?	Was macht die Sonne,\nwenn man sie mal braucht?	Cosa aspetta il sole a spuntare?	Vaya nubarrones...	Güneş niye işini yapmıyor?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
28	remix_07_Hi	We found the best planet ever!	C'est la planète de mes rêves !	Das ist ja ein fantastischer Planet!	Questo pianeta è il massimo!	¡Este planeta es el mejor!	Şimdiye kadarki en iyi gezegeni bulduk!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
29	remix_07_Ok	This planet seems all right...	Où ai-je atterri ?\nEt quel est ce signe étrange ?	Der Planet scheint ganz in Ordnung...	Niente male questo pianeta...	Este planeta no está nada mal.	Bu gezegen fena değil...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
30	remix_07_Ng	This...isn't where I thought we\nwere headed...	Ce n'est pas ce qui était\nécrit sur la brochure...	Das... ist nicht der Planet,\nzu dem ich fliegen wollte!	Che razza di pianeta è questo?!	¡¿Qué birria de planeta es este?!	Bu... gittiğimizi sandığım\nyer değildi...		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: İngilizce yön/varış şaşkınlığını doğal Türkçe ile verir.
31	remix_LED_caption	Rhythm League Notes	Message de la fédération :	Brief der Rhythmusliga:	I Ritmati dicono...	La Liga del Ritmo dice:	Ritim Ligi Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
32	remix_TED_caption	Rhythm League Notes	Message de la fédération :	Brief der Rhythmusliga:	I Ritmati dicono...	La Liga del Ritmo dice:	Ritim Ligi Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
33	remix_00_caption	Rhythm League Notes	Message de la fédération :	Brief der Rhythmusliga:	I Ritmati dicono...	La Liga del Ritmo dice:	Ritim Ligi Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
34	remix_01_caption	Rhythm League Notes	Message de la fédération :	Brief der Rhythmusliga:	I Ritmati dicono...	La Liga del Ritmo dice:	Ritim Ligi Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
35	remix_02_caption	Rhythm League Notes	Message de la fédération :	Brief der Rhythmusliga:	I Ritmati dicono...	La Liga del Ritmo dice:	Ritim Ligi Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
36	remix_03_caption	Rhythm League Notes	Message de la fédération :	Brief der Rhythmusliga:	I Ritmati dicono...	La Liga del Ritmo dice:	Ritim Ligi Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
37	remix_04_caption	Rhythm League Notes	Message de la fédération :	Brief der Rhythmusliga:	I Ritmati dicono...	La Liga del Ritmo dice:	Ritim Ligi Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
38	remix_05_caption	Rhythm League Notes	Message de la fédération :	Brief der Rhythmusliga:	I Ritmati dicono...	La Liga del Ritmo dice:	Ritim Ligi Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
39	remix_06_caption	Rhythm League Notes	Message de la fédération :	Brief der Rhythmusliga:	I Ritmati dicono...	La Liga del Ritmo dice:	Ritim Ligi Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
40	remix_07_caption	Rhythm League Notes	Message de la fédération :	Brief der Rhythmusliga:	I Ritmati dicono...	La Liga del Ritmo dice:	Ritim Ligi Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
41	remix_cp_RM_NRM_Hi	You show strong fundamentals.	Vous maîtrisez les bases !	Gute Grundlagenbeherrschung!	Conosci bene le mosse di base!	¡Entiendes la mecánica!	Temellerin çok sağlam.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
42	remix_cp_RM_NRM_Ng	Work on your fundamentals.	Réapprenez les bases !	Lerne zuerst die Grundlagen!	Prima impara le mosse di base.	Primero debes entender lo básico.	Temellerini geliştir.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
43	remix_cp_RM_KEP_Hi	You kept the beat well.	Vous gardez le rythme\nen toutes circonstances !	Du hast den Beat gut gehalten.	Hai tenuto bene il ritmo.	Has mantenido bien el ritmo.	Ritmi iyi tuttun.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
44	remix_cp_RM_KEP_Ng	You had trouble keeping the beat.	Vous peinez à garder le rythme.	Du warst oft nicht ganz im Beat.	Non hai tenuto bene il ritmo.	Te ha costado mantener el ritmo.	Ritmi tutmakta zorlandın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
45	remix_cp_RM_AIM_Hi	You had great aim.	Vous visez très bien !	Du warst extrem zielsicher.	Hai un'ottima mira.	Tienes buen ojo.	Nişanın harikaydı.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
46	remix_cp_RM_AIM_Ng	Your aim was a little shaky.	Vous avez du mal à viser.	Du hast nicht immer exakt getroffen.	La tua mira è traballante.	Tienes mala puntería.	Nişanın biraz şaştı.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
47	remix_cp_RM_RPT_Hi	You followed the example well.	Vous suivez les exemples\nà la perfection !	Du hast dich an die Vorlage gehalten.	Hai seguito bene l'esempio.	Has seguido bien el ejemplo.	Örneği iyi takip ettin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
48	remix_cp_RM_RPT_Ng	Next time, follow the example better.	On vous a pourtant montré\ncomment faire...	Halt dich besser an die Vorlage!	La prossima volta, segui meglio l'esempio.	La próxima vez, sigue mejor el ejemplo.	Bir dahaki sefere örneği daha iyi takip et.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
