index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
41	talk_master_1st_10	Spend quality time with your\npossessions.	J'espère que vous\napprécierez de revivre\nces grands moments de jeu.	Mach dir von Zeit zu\nZeit mal eine schöne\nZeit mit deinen Schätzen.	Potrai divertirti a rivivere i\nmomenti più preziosi del gioco.	Porque ¿a quién no\nle gusta pasar el rato\nadmirando sus posesiones?	Eşyalarınla biraz hasret\ngiderirsin işte.	MANUAL_FIX_V13	MANUAL_FIX_V13	Calque removed; dry Café tone retained.
42	talk_master_1st_11	Oh, and be sure to notice\nSettings at the bottom of the\nTouch Screen in here.	Et bien sûr, n'oubliez pas que vous\npouvez accéder aux [[TAG:0000:0003:E40000FF]]paramètres[[TAG:0000:0003:000000FF]] depuis\nle panneau en bas de l'écran tactile.	Und achte auch auf die\n[[TAG:0000:0003:E40000FF]]Optionen[[TAG:0000:0003:000000FF]] unten auf\ndem Touchscreen.	Oh, e non dimenticare\nle [[TAG:0000:0003:E40000FF]]impostazioni [[TAG:0000:0003:000000FF]]nella parte\ninferiore del touch screen.	En la parte inferior\nde la pantalla táctil\ntienes los [[TAG:0000:0003:E40000FF]]ajustes[[TAG:0000:0003:000000FF]].	Aa, bir de şuna dikkat et:\n[[TAG:0000:0003:E40000FF]]Ayarlar[[TAG:0000:0003:000000FF]] burada\nDokunmatik Ekran'ın en altında.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
43	talk_master_1st_12	You can change a bunch of\nstuff, like...	Vous pouvez y modifier\nun grand nombre d'options.	Hier kannst du verschiedene\nSachen einstellen.	Qui puoi modificare un sacco\ndi cose, tipo i comandi...	Ahí puedes cambiar un\nmontón de cosas, como,\npor ejemplo, los controles.	Bir sürü şeyi\ndeğiştirebilirsin, mesela...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
44	talk_master_1st_13	switching the controls from buttons\nto Simple Tap inputs with the stylus.	Par exemple, passer du mode\nde contrôle Boutons au mode\n[[TAG:0000:0003:0E49B3FF]]Tactile[[TAG:0000:0003:000000FF]] avec le stylet.	Stelle zum Beispiel die\nSteuerung komplett auf den\n[[TAG:0000:0003:0E49B3FF]]Touchpen[[TAG:0000:0003:000000FF]] um.	Non tutti vogliono usare\ni pulsanti. C'è anche chi\npreferisce lo [[TAG:0000:0003:0E49B3FF]]stilo[[TAG:0000:0003:000000FF]].	Porque no a todo el mundo\nle gusta usar los botones.\nHay quien prefiere el [[TAG:0000:0003:0E49B3FF]]lápiz táctil[[TAG:0000:0003:000000FF]].	mesela tuşlardan\nkalemle [[TAG:0000:0003:0E49B3FF]]Basit Dokunuş[[TAG:0000:0003:000000FF]]\nkontrolüne geçmek.	MANUAL_FIX_V13	MANUAL_FIX_V13	Control-mode sentence made natural without moving tags.
45	talk_master_1st_14	Try 'em both! You can switch\nwhenever you like.	Prenez le temps de déterminer ce qui\nvous convient le mieux. Vous pouvez\nchanger d'avis à tout moment !	Probier beides aus! Du \nkannst jederzeit wieder\numstellen, wenn du magst.	Provali entrambi! Puoi passare\nda un metodo all'altro tutte\nle volte che vuoi.	Puedes probar los dos\nmétodos y cambiarlos\ntodas las veces que quieras.	İkisini de dene! Ne zaman\nistersen değiştirirsin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
46	talk_master_1st_15	Oh, look at me--talking too long again.	Et voilà... C'est tout moi, ça...\nJe parle, je parle... Et je vois\nbien que je vous ennuie !	Aber ich quatsche schon\nwieder viel zu lang!	Oh, scusami... Sono proprio\nun chiacchierone.	Perdona, te estoy dando demasiado\nla tabarra, ¿no? ¡Parece que me\nhan dado cuerda!	Ah, bana bak—yine fazla uzattım.		LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
47	talk_master_1st_16	I should get back to work,\nbut we'll talk more later, eh?	Je retourne à mes percolateurs,\nmais je reste disponible si vous\navez la moindre question, OK ?	Muss mal weitermachen...\nWir reden später weiter, ja?	Sarà meglio che torni al lavoro.\nParleremo più tardi, va bene?	Será mejor que siga trabajando,\nque como me vea el jefe...\n¡me va a echar a los perros!	İşe dönmem gerek, ama sonra\nyine konuşuruz, olur mu?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
48	talk_master_1st_17	See you later!	Alors à bientôt,\ntrès certainement !	Also, man sieht sich!	A dopo!	¡Hasta pronto!	Sonra görüşürüz!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
49	talk_master_etc00_00		[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
50	talk_master_etc00_01	Hey, have you ridden the\nChallenge Train yet?	Au fait... Vous avez déjà\nessayé le train défis ?	Sag, warst du schon mal\nim Meisterzug unterwegs?	Hai già fatto un salto a\nbordo del treno delle sfide?	Oye, ¿te has montado ya\nen el Tren de los Desafíos?	Hey, Meydan Okuma\nTreni'ne bindin mi hiç?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
51	talk_master_etc00_02	I finally took a ride the\nother day.	J'y ai fait une virée, il y a\nquelques jours. Ce n'était pas\nfacile de vaincre ma timidité !	Ich bin letztens zum\nersten Mal mitgefahren.	Io ci ho fatto un giro l'altro\ngiorno per la prima volta.	Yo lo probé el otro día\npor primera vez.	Geçen gün sonunda\nbindim.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
52	talk_master_etc00_03	Playing with other people\nwas really different. I'm\nkinda shy, but it was fun!	Mais finalement je me suis amusé\ncomme un petit chiot ! C'est très\nsympa de jouer en multijoueur.	Mit anderen Leuten spielen\nwar spannend. Und hat mir\nrichtig Spaß gemacht!	Giocare con altre persone è stata\nun'esperienza nuova. Ero un po'\nintimorito, ma mi sono divertito.	Me encantó enfrentarme\na otros jugadores.\n¡Fue muy emocionante!	Başkalarıyla oynamak gerçekten\nbambaşkaydı. Biraz çekingenim\nama çok eğlenceliydi!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
53	talk_master_etc00_04	I got, like, how would you\nsay it, a sense of harmony\nwith my friends. It's cool.	Mes amis et moi étions à la fois\nadversaires et en harmonie. C'est un\nsentiment complexe, mais agréable.	Hat sich gut angefühlt. So\nirgendwie, als wär ich Teil\neiner Einheit. War cool!	Mi sentivo come se facessi\nparte di una specie di comunità,\nse capisci cosa intendo.	Me dio la sensación de formar\nparte de una especie de comunidad,\nno sé si me entiendes...	Şey... nasıl desem,\narkadaşlarımla bir uyum\nyakaladım. Güzelmiş.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
54	talk_master_etc00_05	And if you go there as a\ngroup, the challenge fare\nis free!	Et les [[TAG:0000:0003:E40000FF]]défis[[TAG:0000:0003:000000FF]] sont gratuits\npour les groupes !\nAlors... Pourquoi se priver ?	Wenn ihr in der Gruppe\nmitfahrt, ist die [[TAG:0000:0003:E40000FF]]Meisterfahrt\n[[TAG:0000:0003:000000FF]]sogar völlig umsonst!	Tra l'altro, se vai in gruppo,\nnon dovrai pagare il [[TAG:0000:0003:E40000FF]]biglietto[[TAG:0000:0003:000000FF]]!	Además, si vas en grupo,\n¡el [[TAG:0000:0003:E40000FF]]viaje en tren [[TAG:0000:0003:000000FF]]te sale gratis!	Bir de oraya grubunla\ngidersen, [[TAG:0000:0003:E40000FF]]meydan okuma\nücreti[[TAG:0000:0003:000000FF]] bedava oluyor!	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
55	talk_master_etc00_06	Maybe you should find some\npeople and go try it out?	Peut-être devriez-vous proposer\nà quelque connaissance de\njouer avec vous ?	Vielleicht solltest du ein\npaar Leute finden und es\neinfach mal ausprobieren?	Perché non cerchi qualcuno\nche ti accompagni?	¿Por qué no buscas a\nalguien que te acompañe?	Belki birkaç kişi bulup\ngidip denesen?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
56	talk_master_etc00_07	See you soon!	À bientôt !	Also, man sieht sich!	Beh, alla prossima!	Bueno, ¡nos vemos!	Yakında görüşürüz!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
57	talk_master_etc01_00		[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
58	talk_master_etc01_01	Say, do you like going to\nthe movies?	Dites... Vous aimez aller au cinéma ?	Sag mal, gehst du\neigentlich gern ins Kino?	Dimmi un po'... Ti piace\nandare al cinema?	Dime una cosa, ¿te gusta\nir al cine?	Söylesene, sinemaya\ngitmeyi sever misin?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
59	talk_master_etc01_02	I sure do. Huge movie buff.\nI go pretty much every day\nI have off.	Moi, oui ! Et pas qu'un peu !\nJe suis accro au grand écran.\nJ'y passe tous mes jours de congé.	Ich schau mir dauernd\nFilme an. Fast jeden Tag,\nwenn ich frei habe!	Io l'adoro. Ci vado ogni\nvolta che ho un po' di\ntempo libero.	A mí me encanta ver pelis.\nVoy cada vez que tengo\nun día libre.	Ben bayılırım. Resmen film\ndelisiyim; boş günümde\nsoluğu hep sinemada alırım.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
60	talk_master_etc01_03	But you know my favorite\npart? Eating popcorn while I\nwait for it to start!	Ce que je préfère au ciné ?\nManger tout mon popcorn pendant\nles pubs avant que le film démarre !	Worauf ich wirklich stehe?\nAuf das Popcorn, bevor der\nFilm anfängt!	E sai qual è il momento che\npreferisco? Mangiare popcorn\nmentre aspetto l'inizio del film!	¡Y me atiborro a palomitas!	Ama en sevdiğim kısmı\nbiliyor musun? Film başlarken\npatlamış mısırı götürmek!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
61	talk_master_etc01_04	Silly, right? It's just a fun\npart of the ritual, I guess. You\ngotta find your bliss, though.	C'est n'importe quoi, hein ? Tout le\nmonde a bien droit à son petit rituel...\nTant que chacun y trouve son plaisir...	Albern, oder? Aber für\nmich gehört das halt dazu.	Strano, vero? Però, sai...\nOrmai è un po' come un\nrituale. Non posso resistere!	Siempre me compro el cucurucho\nmás grande que tengan.\n¡No me puedo resistir!	Saçma, değil mi? Ama\nbenim küçük ritüelim bu.\nİnsan keyfini nerede bulursa...	MANUAL_FIX_V13	MANUAL_FIX_V13	Ritual/bliss nuance restored naturally.
62	talk_master_etc01_05	Hey, maybe I'll see you\nthere sometime!	On se croisera peut-être\nau ciné un de ces quatre !	Vielleicht treffen wir uns\ndort ja irgendwann mal!	Magari la prossima volta\nci incontriamo là!	Igual te veo por allí\nalgún día, ¿no?	Hey, belki bir gün\norada denk geliriz!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
63	talk_master_etc02_00		[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
64	talk_master_etc02_01	I was just thinking about\nthe guitar I bought from a\nfriend a long time ago.	Je pensais à ma guitare...\nJe l'ai achetée à un ami\nil y a quelque temps.	Ich habe vor langer Zeit\nmal eine Gitarre von einem\nFreund bekommen...	Stavo pensando alla chitarra\nche mi ha venduto un amico\ntempo fa...	Estaba pensando en la guitarra\nque me regaló un amigo\nhace tiempo...	Az önce, uzun zaman önce\nbir arkadaşımdan aldığım\ngitarı düşünüyordum.		V4_MANUAL_FIXED	NATURALNESS: Fixes the contradictory “az önce, çok önce”; all comparison locales place the guitar acquisition in the distant past.
65	talk_master_etc02_02	I was super motivated to\nlearn, and I practiced all\nthe time, but...	J'étais hyper-motivé. À tel\npoint que je m'entraînais\ntous les jours !	Ich war total motiviert und\nhabe dauernd geübt, aber\ndann...	Ero elettrizzato all'idea di\nimparare a suonarla e mi\nsono esercitato a lungo, ma...	Estaba supermotivado\ny me pasaba el día\nensayando, pero...	Öğrenmeye çok hevesliydim,\nsürekli çalıştım,\nama...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
66	talk_master_etc02_03	I got stuck learning the\nF chord, just like my friend\npredicted.	Mon ami m'avait prévenu que\nj'aurais un peu de mal avec\nl'accord en fa. Il avait raison...	Beim Lernen des F-Akkords\nblieb ich hängen, wie mein\nFreund vorausgesagt hatte.	Mi sono bloccato sugli accordi\ncon il barré, proprio come mi\naveva detto il mio amico.	me quedé bloqueado al llegar\nal acorde fa. ¡Justo igual\nque mi amigo!	Arkadaşımın dediği gibi,\nFa akorunda takılıp\nkaldım.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
67	talk_master_etc02_04	Apparently you need more\nthumbs than I have access\nto. Not that I'm bitter.	J'ai effectivement eu un problème...\nUn problème de doigts : j'en ai\npas assez. C'est ballot...	Offensichtlich braucht man\ndafür mehr Daumen, als ich\nhabe. Das war bitter!	A quanto pare, mi servirebbero\ndita più lunghe. Però non me\nla prendo.	Parece que para tocarlo\nhacen falta más pulgares\nde los que yo tengo.	Görünüşe göre benim sahip\nolduğumdan daha fazla başparmak\ngerekiyor. Yok canım, kızmadım.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
68	talk_master_etc02_05	When I see some hominid\nplaying guitar well, it looks\nso easy...	Quand je vois certains humains jouer\nde la guitare, je suis un peu jaloux...\nÇa semble tellement facile pour eux !	Wenn Menschen Gitarre\nspielen, sieht das alles so\neinfach aus...	Quando vedo qualcuno\nche suona bene la chitarra,\nsembra tutto così semplice...	En fin, cuando veo a los\nhomínidos tocando la guitarra,\nparece todo tan sencillo...	Biri gitarı iyi\nçalınca öyle kolay\ngörünüyor ki...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
69	talk_master_etc02_06	I know they worked hard\nto get good, but so did I,\nyou know?	Je sais que les pros de la guitare ont\nénormément travaillé pour en arriver là...\nMais moi aussi, j'ai bossé !	Ich weiß ja, dass sie auch\ngeübt haben... Aber ich\ndoch auch, ehrlich!	Lo so che ci vuole impegno\nper arrivare a quei livelli, ma\nio ce l'ho messa tutta!	Ya sé que ellos también tienen\nque practicar, pero ¡al menos\ntienen pulgares oponibles!	İyi olmak için onların da\nçok çalıştığını biliyorum ama\nben de az ter dökmedim ki!		OK_AUTO,V5_STYLE2_FIXED	FR/DE/IT/ES all make the complaint emphatic; Turkish was semantically correct but flat.
70	talk_master_etc02_07	Sorry. You didn't come here\nto listen to a sad, thumbless\ndog. I'll see you later.	C'est comme si un humain à deux bras\ndéfiait un Martien à dix tentacules à la\nbatterie. C'est perdu d'avance...	'tschuldigung. Jetzt hab ich\ndir ein Ohr abgekaut. Nix\nfür ungut. Man sieht sich!	Scusami. Hai di meglio da fare\nche ascoltare i piagnistei di un\ncane dalle dita tozze. A dopo.	Perdona, seguro que no has venido\na escuchar las quejas de un perro\nfrustrado. Ya te dejo en paz...	Kusura bakma. Buraya başparmağı\nolmayan hüzünlü bir köpeği\ndinlemeye gelmedin. Görüşürüz.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
71	talk_master_etc03_00		[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]	[[TAG:0001:0004:]]		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
72	talk_master_etc03_01	Did you know I'm a big\njogger?	Vous savez, je suis\nplutôt un bon coureur.	Wusstest du, dass ich echt\ngern joggen gehe?	Sapevi che sono un\natleta niente male?	Oye, ¿sabías que estoy\nhecho todo un atleta?	Benim sıkı bir koşucu\nolduğumu biliyor muydun?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
