index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
10	result_and	Also...	Et 	Und... 	E... 	Y 	Ayrıca...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
11	result_sp_coin_1	You received a Flow Ball!	Orbe talent obtenu !	Rhythmuskugel erhalten!	Una sfera del ritmo\nper te!	¡Una esfera\nmusical para ti!	Bir Akış Topu aldın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
12	result_sp_coin_2	You received two Flow Balls!	Deux orbes talent obtenus !	2 Rhythmuskugeln erhalten!	Due sfere del ritmo\nper te!	¡Dos esferas\nmusicales para ti!	İki Akış Topu aldın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
13	result_sp_coin_3	You received three Flow Balls!	Trois orbes talent obtenus !	3 Rhythmuskugeln erhalten!	Tre sfere del ritmo\nper te!	¡Tres esferas\nmusicales para ti!	Üç Akış Topu aldın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
14	result_common_Hi	Good rhythm.	Bon rythme !	Guter Rhythmus!	Ottimo senso del ritmo.	Buen sentido del ritmo.	Güzel ritim.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
15	result_common_Ok	Eh. Passable.	Ça pouvait aller...	Na ja. Ganz nett.	Bel tentativo.	No ha estado mal.	Eh. İdare eder.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
16	result_common_Ng	Try harder next time.	Donnez-vous un peu plus de mal...	Gib dir noch etwas mehr Mühe...	Puoi fare di meglio.	¡Sigue intentándolo!	Bir dahaki sefere biraz daha uğraş.	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
17	pause_cancel	Continue	Reprendre	Weiter	Continua	Continuar	Devam		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
18	pause_exit	Quit	Quitter	Beenden	Esci	Abandonar	Çık		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
19	pause_exit_client	Exit	Quitter	Ende	Esci	Salir	Çık		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
20	pause_skip	Skip	Passer	Überspringen	Salta	Saltar	Atla		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
21	pause_retry	Start Over	Recommencer	Neustart	Ricomincia	Reiniciar	Baştan Başla		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
22	money_unit		[[TAG:0004:0002:]]	[[TAG:0004:0002:]]	[[TAG:0004:0002:]]	[[TAG:0004:0002:]]	[[TAG:0004:0002:]]		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
23	coin_name	Flow Ball	Orbe talent	Rhythmuskugel	Sfera del ritmo	Esfera musical	Akış Topu		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
24	coin_unit		[[TAG:0004:0002:]]	[[TAG:0004:0002:]]	[[TAG:0004:0002:]]	[[TAG:0004:0002:]]	[[TAG:0004:0002:]]		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
25	gate_border_score	Aim for \n!	Faites [[TAG:0001:000A:]] !	Schaffe [[TAG:0001:000A:]]!	Arriva a [[TAG:0001:000A:]]!	¡Intenta llegar\na [[TAG:0001:000A:]]!	Hedef: [[TAG:0001:000A:]]!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
26	gate_explain_score	Catch it \n times!	Attrapez-la\n[[TAG:0001:000A:]] fois !	Fang sie [[TAG:0001:000A:]]-mal!	Afferra la moneta\n[[TAG:0001:000A:]] volte!	¡Coge la moneda\n[[TAG:0001:000A:]] veces!	[[TAG:0001:000A:]] kez yakala!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
27	gate_explain_score_sword	Stop \n times!	Bloquez\n[[TAG:0001:000A:]] coups !	Blocke [[TAG:0001:000A:]]-mal!	Blocca\n[[TAG:0001:000A:]] colpi!	¡Bloquea\n[[TAG:0001:000A:]] golpes!	[[TAG:0001:000A:]] kez dur!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
28	gate_explain_score_chicken	Get to the goal!	En avant !	Erreiche das\nZiel!	Raggiungi la\ndestinazione!	¡Llega a la meta!	Hedefe ulaş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
29	demoTED_play_num	Number of plays:\n	Joué [[TAG:0001:001B:]] fois	Gespielt:\n[[TAG:0001:001B:]]-mal	Partite giocate:\n[[TAG:0001:001B:]]	Veces jugadas:\n[[TAG:0001:001B:]]	Oynanma sayısı:\n[[TAG:0001:001B:]]		FIXED_HIGH_CONFIDENCE	EN/FR/DE/IT/ES comparison; definite control, copy, grammar, or semantic error corrected.
30	demoTED_title	Game Records	Bilan	Die Spiele	Info sul gioco	Los minijuegos	Oyun Kayıtları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
31	demoTED_end	Keep going,\namigo...ing!	Mercito les potos !	Immer weiter,\nFeuer... leiter!	Grazie del ritmo!	¡Mueve las zancas!	Yola devam,\nhoppa... mola!		V4_MANUAL_FIXED,V12_STYLE_FIXED	CATCHPHRASE/HUMOR: Restores the source’s deliberately silly amigo...ing wordplay instead of flattening it to a generic phrase. | V12: Finalde Tibby’nin kafiyeli sloganına geri çağrı yapar; DE/FR gibi resmi sürümler de bu callback’i yerelleştiriyor.
32	demoTED_all_play_num	Total plays:\n	Total des parties :\n[[TAG:0001:001B:]]	Gespielt:\n[[TAG:0001:001B:]]-mal	Partite totali:\n[[TAG:0001:001B:]]	Veces jugadas\nen total: [[TAG:0001:001B:]]	Toplam oynanma:\n[[TAG:0001:001B:]]		FIXED_HIGH_CONFIDENCE	EN/FR/DE/IT/ES comparison; definite control, copy, grammar, or semantic error corrected.
33	prologue_a_tutorial	[[PUA:E000]]: Practice	[[PUA:E000]] : S'entraîner	[[PUA:E000]]: Üben	[[PUA:E000]]: Tutorial	[[PUA:E000]] Practicar	[[PUA:E000]]: Pratik		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
34	prologue_x_realgame	[[PUA:E002]]: Play game	[[PUA:E002]] : Jouer	[[PUA:E002]]: Spielen	[[PUA:E002]]: Gioca	[[PUA:E002]] Jugar	[[PUA:E002]]: Oyunu oyna		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
35	prologue_ax_realgame	[[PUA:E000]]/[[PUA:E002]]: Play game	[[PUA:E000]]/[[PUA:E002]] : Commencer	[[PUA:E000]]/[[PUA:E002]]: Spielen	[[PUA:E000]]/[[PUA:E002]]: Gioca	[[PUA:E000]]/[[PUA:E002]] Jugar	[[PUA:E000]]/[[PUA:E002]]: Oyunu oyna		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
36	operation_B_Back	[[PUA:E001]] Back	[[PUA:E001]] Retour	[[PUA:E001]] Zurück	[[PUA:E001]] Indietro	[[PUA:E001]] Volver	[[PUA:E001]] Geri		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
37	operation_B_OutFromCoffee	[[PUA:E001]] Exit Café	[[PUA:E001]] Sortir du café	[[PUA:E001]] Café verlassen	[[PUA:E001]] Esci dal bar	[[PUA:E001]] Salir	[[PUA:E001]] Kafe’den Çık		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
38	operation_B_OutFromRoom	[[PUA:E001]] Exit	[[PUA:E001]] Quitter	[[PUA:E001]] Verlassen	[[PUA:E001]] Esci	[[PUA:E001]] Salir	[[PUA:E001]] Çık		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
39	operation_B_OutFromTreasure	[[PUA:E001]] Exit Challenges	[[PUA:E001]] Quitter	[[PUA:E001]] Zurück	[[PUA:E001]] Esci dalle sfide	[[PUA:E001]] Salir	[[PUA:E001]] Meydan Okumalardan Çık		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
40	operation_B_Close	[[PUA:E001]] Close	[[PUA:E001]] Fermer	[[PUA:E001]] Schließen	[[PUA:E001]] Chiudi	[[PUA:E001]] Cerrar	[[PUA:E001]] Kapat		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
41	operation_B_Close_Drum	Press and hold [[PUA:E004]][[PUA:E005]][[PUA:E001]] to go back.	Retour : maintenez [[PUA:E004]], [[PUA:E005]] et [[PUA:E001]].	Zurück: [[PUA:E004]][[PUA:E005]][[PUA:E001]] gedrückt halten	Indietro: tieni premuti [[PUA:E004]]+[[PUA:E005]]+[[PUA:E001]]	Volver: mantén pulsados [[PUA:E004]], [[PUA:E005]] y [[PUA:E001]].	Geri dönmek için [[PUA:E004]][[PUA:E005]][[PUA:E001]]'e basılı tut.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
42	operation_U_NextStage	[[PUA:E079]] Next Stage	[[PUA:E079]] Pays suivant	[[PUA:E079]] Nächster Level	[[PUA:E079]] Prosegui	[[PUA:E079]] Siguiente nivel	[[PUA:E079]] Sonraki Aşama		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
43	leader_operation	Captain is making choices...	L'hôte fait son choix...	Der Käpt'n trifft seine Auswahl...	In attesa del capitano...	Esperando al capitán...	Kaptan seçim yapıyor...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
44	error_cfl_formatted	Save data for Mii Maker\nwas corrupted and has\nbeen deleted.	Les données de l'éditeur Mii\nétaient corrompues et ont été\nréinitialisées.	Die Speicherdaten des\nMii-Makers waren fehlerhaft\nund wurden gelöscht.	I dati di salvataggio del Centro di\ncreazione Mii erano danneggiati\ne sono stati formattati.	Los datos de guardado del editor\nde Mii estaban dañados y se han\nborrado. Se crearán nuevos datos.	Mii Maker kayıt\nverisi bozuldu\nve silindi.	V22_MANUAL_FIXED	OK_AUTO;V22_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | Geçmiş zaman uyumu düzeltildi: 'bozulmuş ve silindi' yerine iki tamamlanmış eylem doğal Türkçeyle verildi.
45	error_parental	Exchanging data with other\nusers via StreetPass is restricted\nby Parental Control settings.	Les paramètres de contrôle parental\nne vous permettent pas d'utiliser\nStreetPass avec ce logiciel.	Der Austausch von\nStreetPass-Daten unterliegt\nden Altersbeschränkungen.	La comunicazione con altri\nutenti tramite StreetPass\nè limitata dal filtro famiglia.	No se puede activar StreetPass\nporque la función está restringida\npor el control parental.	StreetPass ile diğer kullanıcılarla\nveri paylaşımı, Ebeveyn Denetimleri\nayarları tarafından kısıtlanıyor.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
46	error_eula	To use StreetPass, you must first\nagree to the Nintendo 3DS Service\nUser Agreement and Privacy Policy.	Vous devez accepter les termes\ndu contrat d'utilisation des services\nNintendo 3DS pour utiliser StreetPass.	Stimme erst dem Vertrag zur\nNutzung der Nintendo 3DS-Services\nzu, um StreetPass zu verwenden.	Per usare StreetPass, devi accettare i termini\ndell'ultimo Accordo per l'utilizzo dei servizi\nNintendo 3DS e policy sulla privacy.	Para usar StreetPass, debes aceptar\nlos términos del Contrato de Uso\nde los Servicios de Nintendo 3DS.	StreetPass'i kullanmak için önce Nintendo\n3DS Hizmet Kullanıcı Sözleşmesi ve\nGizlilik Politikası'nı kabul etmelisin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
47	error_save_broken	Save data was corrupted\nand has been deleted.	Les données de sauvegarde\nétaient corrompues et ont\nété effacées.	Die Speicherdaten sind\nfehlerhaft und wurden\ngelöscht.	I dati di salvataggio erano\ndanneggiati e sono stati\neliminati.	Los datos de guardado\nestaban dañados\ny se han borrado.	Kayıt verisi bozuldu\nve silindi.	V22_MANUAL_FIXED	OK_AUTO;V22_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | Geçmiş zaman uyumu düzeltildi; sistem mesajı doğal ve doğrudan hale getirildi.
48	error_save_all_delete_00	Delete all save data?	Effacer toutes les\ndonnées de sauvegarde ?	Alle Speicherdaten löschen?	Vuoi eliminare tutti i dati\ndi salvataggio?	¿Quieres borrar todos\nlos datos de guardado?	Tüm kayıt verisi silinsin mi?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
49	error_save_all_delete_01	Deleted save data cannot\nbe recovered. Are you sure?	Les données effacées ne peuvent pas\nêtre récupérées. Voulez-vous vraiment\neffacer les données de sauvegarde ?	Gelöschte Daten können\nnicht wiederhergestellt\nwerden. Trotzdem fortfahren?	Una volta eliminati, i dati non\npotranno essere recuperati.\nVuoi davvero proseguire?	Una vez borrados, los datos\nno se podrán recuperar.\n¿Seguro que quieres continuar?	Silinen kayıt verisi\ngeri getirilemez.\nEmin misin?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
50	error_save_all_delete_02	Is it really OK to delete?\nData cannot be recovered.	Toutes les données de sauvegarde\nvont être effacées. Confirmer ?	Wirklich löschen? Gelöschte\nDaten können nicht wieder-\nhergestellt werden.	Vuoi davvero proseguire?\nUna volta eliminati, i dati non\npotranno essere recuperati.	¿Seguro que quieres continuar?\nUna vez borrados, los datos\nno se podrán recuperar.	Gerçekten silmek istiyor musun?\nVeri geri getirilemez.		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Doğal UI onay sorusu.
51	error_save_all_delete_03	Deleting save data...\nDo not turn the power off.	Effacement des données\nde sauvegarde...\nN'éteignez pas la console.	Daten werden gelöscht...\nBitte das System nicht\nausschalten.	Eliminazione dei dati di\nsalvataggio in corso...\nNon spegnere la console.	Borrando los datos \nde guardado...\nNo apagues la consola.	Kayıt verisi siliniyor...\nGücü kapatma.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
52	error_save_all_delete_04	All save data has been deleted.	Toutes les données de\nsauvegarde ont été effacées.	Alle Speicherdaten \nwurden gelöscht.	Tutti i dati di salvataggio\nsono stati eliminati.	Se han borrado los datos.	Tüm kayıt verisi\nsilindi.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
53	error_save_all_delete_alt_yes	Yes	Oui	Ja	Sì	Sí	Evet		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
54	error_save_all_delete_alt_no	No	Non	Nein	No	No	Hayır		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
55	error_ext_save_created	Created extra data for this\nsoftware on the SD card.	Des données additionnelles\npour ce logiciel ont été créées\nsur la carte SD.	Auf der SD Card wurden\nZusatzdaten für diese\nSoftware erstellt.	Sono stati creati dati\naggiuntivi per questo\nsoftware nella scheda SD.	Se han creado los datos\nadicionales de este programa\nen la tarjeta SD.	Bu yazılım için SD kartta\nek veri oluşturuldu.	V22_MANUAL_FIXED	OK_AUTO;V22_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | İngilizce/FR/DE/IT/ES konumu SD kartın üzerinde/içinde olarak veriyor; yanlış 'SD karta oluşturuldu' eki düzeltildi.
56	playreport_agreement	You may choose to share information\nabout your gameplay with Nintendo in\norder to help us develop future products\nand services. Would you like to share\nyour gameplay information with Nintendo?	Vous pouvez partager avec Nintendo des\ninformations relatives à votre utilisation de\nce logiciel afin de nous aider à développer\nde futurs produits et services.\nVoulez-vous partager ces informations\navec Nintendo ?	Es besteht die Möglichkeit, Informationen zu\ndeinem Spielverhalten an Nintendo zu senden,\num uns bei der Entwicklung zukünftiger\nProdukte und Services zu unterstützen.\nMöchtest du Informationen zu deinem\nSpielverhalten an Nintendo senden?	Puoi decidere se inviare o meno a\nNintendo informazioni relative all'uso\ndel software per aiutarci nello sviluppo\ndi nuovi prodotti e servizi.\nVuoi condividere con Nintendo le\ninformazioni relative all'uso del software?	¿Quieres compartir la\ninformación sobre tu uso\nde este programa con\nNintendo? Así nos ayudarás\na mejorar nuestros productos\ny servicios en el futuro.	Nintendo'nun gelecekteki ürün ve\nhizmetleri geliştirmesine yardımcı\nolmak için oynanış bilgilerini Nintendo\nile paylaşmayı seçebilirsin. Oynanış\nbilgilerini Nintendo ile paylaşmak\nister misin?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
57	playreport_agreement_yes	Yes	Oui	Ja	Sì	Sí	Evet		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
58	playreport_agreement_no	No	Non	Nein	No	No	Hayır		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
59	eula_explain_00	To use StreetPass, you will\nneed to accept the latest\nuser agreement.	Pour utiliser StreetPass, vous devez\naccepter les termes de la version la\nplus récente du contrat d'utilisation\ndes services Nintendo 3DS.	Um StreetPass zu verwenden,\nmusst du erst den Nutzungs-\nvertrag akzeptieren.	Per usare StreetPass devi accettare\ni termini dell'ultimo Accordo per\nl'utilizzo dei servizi Nintendo 3DS.	Para usar StreetPass, debes aceptar\nlos términos del Contrato de Uso\nde los Servicios de Nintendo 3DS.	StreetPass'i kullanmak için en\ngüncel kullanıcı sözleşmesini kabul\netmelisin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
60	eula_explain_01	In order to use StreetPass, go\nto Internet Settings → Other\nInformation → User Agreement\nand agree to the terms.	Pour utiliser StreetPass, accédez aux\nparamètres de la console, sélectionnez\nParamètres Internet ⇒ Autres\ninformations ⇒ Contrat d'utilisation des\nservices Nintendo 3DS, et acceptez\nles termes du contrat.	Um StreetPass zu aktivieren,\nwähle in den Systemeinstellungen\nerst Interneteinstellungen ⇒\nWeitere Informationen ⇒\nNutzungsvertrag und akzeptiere\nden Nutzungsvertrag.	Per usare StreetPass, accedi\nalle Impostazioni della console,\nseleziona Impostazioni Internet,\nOpzioni, Accordo per l'utilizzo\ne accetta l'accordo.	"Para utilizar StreetPass, accede a la\nconfiguración de la consola, selecciona\n""Configuración de internet"" → ""Información\nadicional"" → ""Contrato de uso"", y acepta\nla última versión del Contrato de Uso de\nlos Servicios de Nintendo 3DS."	StreetPass'i kullanmak\niçin İnternet Ayarları\n→ Diğer Bilgiler →\nKullanıcı Sözleşmesi'ne\ngidip koşulları kabul\net.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
61	cec_optin	Activate StreetPass\nfor this software?	Voulez-vous activer StreetPass\npour ce logiciel ?	StreetPass für diese\nSoftware aktivieren?	Vuoi attivare StreetPass\nper questo software?	¿Quieres activar StreetPass\npara este programa?	Bu yazılım için StreetPass\netkinleştirilsin mi?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
62	cec_optin_yes	Yes	Oui	Ja	Sì	Sí	Evet		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
63	cec_optin_no	No	Non	Nein	No	No	Hayır		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
64	cec_explain_00	StreetPass is activated.	StreetPass est activé.	StreetPass wurde aktiviert.	La funzione StreetPass\nè stata attivata.	Se ha activado StreetPass.	StreetPass etkinleştirildi.		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Activated anlamı tamamlandı.
65	cec_explain_01	StreetPass will exchange data\neven after exiting this software\nor going into Sleep Mode.	StreetPass continue de fonctionner\nlorsque vous avez quitté le logiciel\nou que la console est en veille.	StreetPass tauscht auch Daten\naus, wenn die Software\nbeendet wurde oder das\nSystem im Standby-Modus ist.	StreetPass scambierà i dati\nanche quando chiudi il software\no attivi la modalità riposo.	Esta función intercambiará datos\naunque cierres el programa\no actives el modo de espera.	StreetPass, bu yazılımdan çıktıktan\nsonra ya da Uyku Modu'na geçince bile veri\nalışverişi yapar.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
66	cec_explain_02	You can change StreetPass\nsettings at any time from\nSettings inside the Café.	Vous pouvez modifier les paramètres\nStreetPass à tout moment depuis le\nmenu Paramètres, dans le café.	StreetPass-Einstellungen können\njederzeit unter „Einstellungen“\nim Café geändert werden.	"Puoi modificare le impostazioni di\nStreetPass in qualsiasi momento\nselezionando ""Impostazioni"" nel bar."	"Puedes cambiar la configuración de\nStreetPass en cualquier momento en\nel apartado ""Ajustes"" de la cafetería."	StreetPass ayarlarını her\nzaman Kafe içindeki Ayarlar'dan\ndeğiştirebilirsin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
67	error_cec_box_full	You cannot activate StreetPass\nfor any more titles. Go to\nStreetPass Management in\nSystem Settings and deactivate\nStreetPass for another title.	Vous ne pouvez pas activer StreetPass\npour plus de logiciels. Désactivez\nStreetPass pour un autre logiciel\nvia la gestion StreetPass dans les\nparamètres de la console avant de\nl'activer pour celui-ci.	StreetPass kann für keine\nweitere Software aktiviert\nwerden. Deaktiviere StreetPass\nfür eine andere Software in\nden Systemeinstellungen\nunter „StreetPass-Verwaltung“.	Impossibile attivare StreetPass\nper altri software. Per attivare\nStreetPass per questo software,\naccedi alla Gestione StreetPass\ne disattiva questa funzione\nper un altro software.	"No se puede activar StreetPass\npara más títulos. Desactiva\nStreetPass para algún otro título\nen ""Gestión de StreetPass"" dentro\nde la configuración de la consola."	StreetPass'i daha fazla başlık\niçin etkinleştiremezsin. Sistem\nAyarları altındaki StreetPass\nYönetimi menüsüne gidip başka\nbir başlık için StreetPass'i\nkapat.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
68	error_cec_failer	Failed to activate StreetPass.	StreetPass n'a pas pu être activé.	StreetPass konnte nicht\naktiviert werden.	Impossibile attivare StreetPass.	No se ha podido activar\nStreetPass.	StreetPass etkinleştirilemedi.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
69	cec_enable_no_box	To use StreetPass, you\nmust first activate it in\nStreetPass Terrace.	Pour utiliser StreetPass,\nvous devez d'abord l'activer\ndans la Terrasse StreetPass.	StreetPass muss vor der Ver-\nwendung erst in der StreetPass-\nTerrasse aktiviert werden.	Per usare StreetPass, devi\nprima attivare la funzione\nnella terrazza StreetPass.	Para poder usar StreetPass,\nantes debes activar la función\nen la Terraza StreetPass.	StreetPass'i kullanmak için\nönce StreetPass Terası'nda\netkinleştirmelisin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
70	loading_rdt_sending	Sending data...	Envoi des données...	Daten werden gesendet...	Invio dati in corso...	Enviando datos...	Veri gönderiliyor...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
71	loading_rdt_receiving	Receiving data...	Réception des données...	Daten werden empfangen...	Ricezione dati in corso...	Recibiendo datos...	Veri alınıyor...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
