index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
11	ntr_boxShow_L_Ok	You did a good job!	Très bon travail !	Das war sehr schön!	È andata bene!	¡Tienes ritmo, nena!	İyi iş çıkardın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
12	ntr_boxShow_L_Ng	We've got to get it together!	On doit se reprendre !	Wir müssen wirklich üben!	Diventeremo più affiatate!	¡Hay que esforzarse más!	Toparlanmalıyız!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
13	ntr_cameraMan_L_Hi	Smile for the camera, champ!	Allez champion, on\nsourit pour la photo !	Dein schönstes Siegerlächeln bitte!	Un sorriso per la stampa!	¡Una sonrisita, campeón!	Kameraya gülümse, şampiyon!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
14	ntr_cameraMan_L_Ok	There's nothing wrong\nwith second place!	La deuxième place, c'est\npresque la première !	Zweiter Sieger zu sein\nist auch nicht schlecht!	Il secondo posto\nnon è niente male!	¡Quedar en segundo lugar\ntampoco está mal!	İkincilik de\nfena sayılmaz!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
15	ntr_cameraMan_L_Ng	I promise I'll take better\nshots of you next time!	Mes clichés seront meilleurs\nla prochaine fois, c'est promis !	Nächstes Mal werden die\nFotos besser! Versprochen!	Prometto di fare delle foto\nmigliori, la prossima volta!	¡La próxima vez\nte sacaré mejor!	Bir dahaki sefere söz, senden\ndaha iyi fotoğraflar çekeceğim!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
16	ntr_chorus_S_Hi	That went well!	C'était top !	Ist doch gut gelaufen!	Un'esibizione perfetta!	¡Una actuación ejemplar!	Güzel gitti!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
17	ntr_chorus_S_Ok	We did pretty good.	On s'est pas trop mal débrouillés...	Haben wir ordentlich gemacht.	Non siamo stati niente male!	¡Un aplauso para nosotros!	Gayet iyi iş çıkardık.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
18	ntr_chorus_S_Ng	We bombed.	On ne sait jamais quand l'ouvrir...	Wir waren sooo schlecht!	Che figuraccia!	¡No somos dignos de subirnos\na un escenario!	Çuvalladık.		FIXED_HIGH_CONFIDENCE	EN/FR/DE/IT/ES comparison; definite omission, idiom, grammar, spelling, or semantic error corrected.
19	ntr_chorus_L_Hi	Nice teamwork!	On est parfaitement synchro !	Schöne Teamarbeit!	Bel lavoro di squadra!	¡Buen trabajo en equipo!	Ne takım çalışması ama!	MANUAL_FIX_V13	MANUAL_FIX_V13	More spirited result voice.
20	ntr_chorus_L_Ok	That wasn't too bad.	Pas mal, pas mal...	Gar nicht mal so schlecht.	Niente male, davvero...	No ha estado mal.	Fena değildi.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
21	ntr_chorus_L_Ng	We are done!	Il nous poursuit avec sa baguette !	Wir sind so was von erledigt!	Peggio di così non poteva andare!	¡Nos hemos quedado hechos polvo!	İşimiz bitti!		LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
22	ntr_frog_L_Hi	I'm your biggest fan!	Je suis fan !	Ich find' dich total toll!	Sono la tua più\ngrande ammiratrice!	¡Soy tu fan número uno!	Ben senin en büyük hayranınım!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
23	ntr_frog_L_Ok	We're just gettin' started!	Ce n'est que le début !	Und das war erst der Anfang!	E questo non è che l'inizio!	¡Esto no ha hecho más que empezar!	Daha yeni başlıyoruz!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
24	ntr_frog_L_Ng	Wahhh! Boo hoo!	Ouin ! Pardonnez-moi !	Wäääh! Schluchz. Schnief.	Crraaa! Sono una frana!	¡Nooo! ¡Qué mal!	Wahhh! Hıçkıra hıçkıra!		FIXED_HIGH_CONFIDENCE	EN/FR/DE/IT/ES comparison; definite Turkish grammar, spelling, or suffix error corrected.
25	ntr_frog_A_Hi	Let's hear it for the dancers!	On applaudit les danseurs !	Applaus für die Tänzer!	Un applauso ai ballerini!	¡Un aplauso para los bailarines!	Dansçılara alkış!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
26	ntr_frog_A_Ok	We're ready for the big time!	Nous sommes prêts\npour le spectacle !	Bald kommen wir ganz groß raus!	Andiamo in scena!	¡La fama es un camino\nasfaltado con sudor!	Büyük sahneye hazırız!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
27	ntr_frog_A_Ng	You need some practice!	Entraînez-vous davantage !	Du brauchst Tanzstunden!	Ci vuole un po' di esercizio!	Tenemos que hablar contigo...	Biraz pratik lazım!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
28	ntr_idol_L_Hi	I couldn't ask for better fans!	Je suis très contente de vous...\nC'est certain !	Ihr seid die besten Fans der Welt!!!	Non potrei avere fan migliori!	¡Eres una monada de fan!	Daha iyi hayran isteyemezdim!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
29	ntr_idol_L_Ok	Thanks for your support!	Merci de votre soutien !	Danke für eure Unterstützung!	Grazie per il tuo entusiasmo!	¡Gracias por tu apoyo!	Desteğin için sağ ol!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
30	ntr_idol_L_Ng	I thought you were supposed\nto be my biggest fan...	Et moi qui vous prenais\npour un vrai fan...	Und dabei hatte ich mich\nso auf dich verlassen...	Credevo che la mia musica\nti facesse impazzire...	¿Tú no eras mi fan\nnúmero uno?	Sen benim en büyük\nhayranımdın sözde...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
31	ntr_idol_A_Hi	You're not just fans!\nYou're superfans!	Merci ! Merci !\nJe vous aime !	Ihr seid nicht bloß Fans!\nIhr seid Superfans!	Non siete dei semplici fan!\nSiete dei superfan!	¡Sois más que fans!\n¡Sois superfans!	Siz sadece hayran değil,\nsüper hayransınız!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
32	ntr_idol_A_Ok	Thanks, everyone!	Merci à tous !	Danke, Jungs!	Grazie a tutti!	¡Gracias a todos!	Teşekkürler, millet!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
33	ntr_idol_A_Ng	We must practice more!	Que s'est-il passé ?	Was sollte das denn?!?	Ma che avete fatto?	¿Por qué me\nhabéis abandonado?	Daha çok çalışmalıyız!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
34	ntr_ninja_L_Hi	I can slice anything!	Je peux tout couper !	Ich schlitze alles auf!	Nulla può resistere alle mie lame!	¡Soy capaz de cortar\ncualquier cosa!	Her şeyi kesebilirim!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
35	ntr_ninja_L_Ok	Here I come!	Attention ! J'arrive !	Ha! Jetzt komme ich!	In guardia!	¡Soy imparable!	Geliyorum!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
36	ntr_ninja_L_Ng	Let's get outta here...	Ça m'a coupé toute ambition...	Nichts wie raus hier...	Meglio filarsela in silenzio...	Será mejor que me vaya\npor donde he venido...	Hadi buradan tüyelim...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
37	ntr_pingpong_S_Hi	Nothing beats a good rally!	Rien ne vaut de\nbons échanges !	Tischtennis ist das Größte!	Che incredibile scambio di colpi!	¡Soy el rey de la pala!	İyi bir rallinin üstüne yok!		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: EN/FR/DE/IT iyi bir ralliyi “hiçbir şey geçemez” kalıbıyla övüyor. Türkçe masa tenisi terimini koruyup daha doğal bir deyime çekildi.
38	ntr_pingpong_S_Ok	That was a great match!	Très beau match !	Tolle Partie, Kumpel!	Che partita!	¡Qué partidazo!	Harika bir maçtı!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
39	ntr_pingpong_S_Ng	Sometimes it hurts to lose...	Quelle humiliation...	Verlieren kann so wehtun...	La sconfitta brucia...	Qué mal sabe la derrota...	Bazen kaybetmek can yakar...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
40	ntr_pingpong_L_Hi	Nothing beats a good rally!	Comme la pâtisserie, notre sport\nnécessite rigueur et précision.	Nichts geht über Tischtennis!	Niente di meglio di una bella\npartita a tennis da tavolo!	¡No hay nada mejor\nque el tenis de mesa!	İyi bir rallinin üstüne yok!		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: EN/DE/IT/ES güçlü bir rallinin/masa tenisinin eşsizliğini övüyor. Türkçe önceki mekanik “gibisi yok” yapısından daha akıcı hale getirildi.
41	ntr_pingpong_L_Ok	Good game!	Allons fêter ce beau match devant\nune bonne part de gâteau.	War ein gutes Spiel, oder?	Bella partita!	¡Buen partido!	İyi maç!		LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
42	ntr_pingpong_L_Ng	I really wanted to win this time...	Je crois que j'ai avalé la balle...	Eigentlich wollte ich gewinnen...	Avrei dato qualsiasi cosa\nper vincere...	Habría dado cualquier cosa\npor ganar...	Bu sefer gerçekten kazanmak istemiştim...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
43	ntr_pingpong_A_Hi	Table tennis is the best use of a\ntable yet devised!	Les sensations du tennis\nde table sont incomparables !	Tischtennis ist das Allergrößte!	È stata la partita del secolo!	¡Ha sido el partido del siglo!	Masa tenisi, bugüne kadar bir\nmasa için bulunmuş en iyi kullanım!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
44	ntr_pingpong_A_Ok	Finally, a worthy challenger!	Enfin un adversaire\ndigne de ce nom !	Endlich ein würdiger Gegner!	Finalmente un degno sfidante!	¡Al fin un rival que vale la pena!	Sonunda, dişimize göre bir rakip!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
45	ntr_pingpong_A_Ng	The agony of defeat!	Tout est perdu !	Oh, der Schmerz der Niederlage!	L'agonia della sconfitta!	¡He hecho el ridículooo!	Mağlubiyetin ıstırabı!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
46	ntr_robot_S_Hi	Looks like you've made\nsome new friends!	Vos robots ont un petit\nplus : ils sont funky !	Schau nur, viele neue Freunde!	Sei così in gamba che\ntutti ti ammirano!	¡Parece que ahora\ntienes nuevos amigos!	Görünüşe göre\nyeni arkadaşlar edinmişsin!		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: Eksik Türkçe karakteri düzeltir.
47	ntr_robot_S_Ok	You did good out there.	Travail de qualité.\nBons pour le service !	Alles Gute für die Zukunft!	Te la sei cavata bene.	Has hecho tu trabajo\nde forma muy competente.	İyi iş çıkardın.		LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
48	ntr_robot_S_Ng	A job half-done is\nhardly done at all.	Ces robots sont bons\npour le recyclage...	Jungs, das tut mir so leid...	Un lavoro fatto a metà\nnon è sufficiente!	Un trabajo a medias\nno deja a gusto a nadie.	Yarım iş,\niş sayılmaz.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
49	ntr_robot_L_Hi	A full bot is a happy bot!	Un robot bien nourri\nest un robot heureux !	Wahres Glück ist\nein voller Tank!	Un robot è felice,\nquando è pieno!	¡Los robots se han\nquedado bien contentos!	Deposu dolu robot,\nmutlu robottur!		OK_AUTO,V12_STYLE_FIXED	"No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: ""A full bot is a happy bot"" slogan ritmini ve bot tekrarını Türkçede korur."
50	ntr_robot_L_Ok	Nothing like a job well done!	Rien de plus satisfaisant\nqu'un travail bien fait !	Gut gemachte Arbeit\nist der größte Lohn!	Che soddisfazione!	¡Nada como el\ntrabajo bien hecho!	İyi yapılmış iş gibisi yok!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
51	ntr_robot_L_Ng	Now you've done it...	On aura tout vu...	Oh je, was hast du\nda nur angerichtet?	Hai rovinato tutto...	Ya la has hecho buena...	Şimdi yedin...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
52	ntr_shooting_S_Hi	An overwhelming victory! Well done!	Nous avons terrassé l'ennemi !	Sieg auf der ganzen Linie!\nGute Arbeit, Schütze!	Che vittoria schiacciante!	¡Una victoria aplastante!	Ezici bir zafer! Aferin!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
53	ntr_shooting_S_Ok	Mission accomplished!\nBut just barely...	Mission accomplie, même\ns'il s'en est fallu de peu !	Mission erfolgreich!\nAber es war knapp...	Missione compiuta!\nPer un pelo...	¡Misión cumplida!\nPero ha costado...	Görev tamamlandı!\nAma kıl payı...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
54	ntr_shooting_S_Ng	The planet is ours!\nWahahahaha!	Cette planète est à nous !\nMouah ha ha ha ha ha ha !	Der Planet gehört uns!\nRahahaha!	La Terra è nostra!\nUahahahah!	¡El planeta es nuestro!\n¡Jua, jua, jua, jua!	Gezegen bizim!\nWahahahaha!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
55	ntr_shooting_L_Hi	Great shooting!	Cette bataille entrera\ndans l'Histoire !	Du bist ein Meisterschütze!	Che precisione!	¡Qué buena puntería!	Harika atışlar!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
56	ntr_shooting_L_Ok	That was a close fight.	Nous avons fait de notre mieux !	Wir haben hart dafür gekämpft!	Abbiamo fatto del nostro meglio!	¡Nos hemos entregado\na fondo!	Başa baş bir dövüştü.	V21_MANUAL_FIXED	V21_MANUAL_FIXED	'close fight' için doğal Türkçe spor/savaş kalıbı kullanıldı; yanlış 'kıl payı bir dövüş' yapısı giderildi.
57	ntr_shooting_L_Ng	We win this time, humans!	Tremblez, pauvres humains !	Diesmal ist der Sieg unser,\nMenschlinge!	Stavolta siamo noi a trionfare,\numani!	¡Esta vez ganamos\nnosotros, humanos!	Bu sefer zafer bizim, insanlar!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
58	ntr_shortLive_L_Hi	That was a great show!	On a vraiment cartonné !	Was für 'ne Wahnsinnsshow!	Che spettacolo eccezionale!	¡Menudo conciertazo!	Harika bir şovdu!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
59	ntr_shortLive_L_Ok	Hey, that was fun!	On a passé un bon moment !	He, das war richtig schön!	Ci siamo proprio divertiti!	¡Ha molado un montón!	Hey, eğlenceliydi!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
60	ntr_shortLive_L_Ng	Our brief moment in\nthe spotlight, lost!	Nous allons retourner\ndans l'oubli !	Adieu, Karriere!\nSchluchz...	Il nostro momento di\ngloria, sprecato così!	¡Era nuestra oportunidad\nde ser estrellas!	Spot ışığındaki o kısacık\nanımız da uçtu gitti!		OK_AUTO,V12_STYLE_FIXED	"No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: ""lost moment in spotlight"" ifadesini doğal sahne diliyle verir."
61	ntr_shugyo_L_Hi	Now YOU are the master!	Un moine glouton à l'âme légère\ncomme le vent. Quelle prouesse !	Nun bist du der Meister!	Considerati un maestro!	¡Ahora tú eres el maestro!	Artık SEN ustasın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
62	ntr_shugyo_L_Ok	You have achieved\ntotal fullness!	Vous êtes rassasié !	Du hast den Zustand\nwahrer Fülle erreicht!	Hai raggiunto\nla saggezza!	¡Sientes que tu entrenamiento\nte llena (como persona)!	Tam doygunluğa\nulaştın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
63	ntr_shugyo_L_Ng	You are in grave danger!	Je dois travailler mon équilibre !	Trainieren heißt Leiden!	Sei in grave pericolo!	¡Debes encontrar\nel equilibrio!	Ciddi tehlikedesin!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
64	ntr_airBoard_L_caption	A Word from the Dog	Avis du chien :	Der Hund sagt:	Il commento di CagnoLino...	El perrillo opina:	Köpekten Bir Söz		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
65	ntr_airBoard_L_cp_DEF_Hi	Nice timing on the squats.	Vous avez su vous baisser à temps.	Sauber geduckt.	Ti sai abbassare bene!	Te agachas con precisión.	Çömelmelerde zamanlaman iyiydi.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
66	ntr_airBoard_L_cp_DEF_Ng	Is your head OK?	Vous allez avoir des bosses...	Wie geht's deinem Kopf?	Come va la testa?	¿Tienes algún chichón?	Başın iyi mi?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
67	ntr_airBoard_L_cp_JUMP_Hi	Nice hops back there!	Vous avez fait du saut à la perche ?	Gut gehüpft!	Che bei salti!	¡Saltas que te sales!	Güzel zıplamalar!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
68	ntr_airBoard_L_cp_JUMP_Ng	You were a little clumsy.	Vous manquez d'adresse...	Ein bisschen unbeholfen.	I tuoi movimenti sono impacciati.	Has estado un poco torpe.	Biraz sakardın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
69	ntr_backbeat_L_caption	Your Partners Say	Avis de vos partenaires :	Deine Nachbarn sagen:	I colleghi dicono...	Los demás opinan:	Partnerlerin Diyor Ki		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
70	ntr_backbeat_L_cp_DEF_Hi	You were all right on the beat.	Les temps étaient bien marqués.	Du lagst gut im Takt.	Hai seguito bene il ritmo.	Has seguido bien el ritmo.	Ritmi gayet iyi tuttun.		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: Eski “Ritme fena değildin” Türkçede bozuk/sert duyuluyordu. Beş resmî dil de ritmi düzgün tutmayı övüyor.
71	ntr_backbeat_L_cp_DEF_Ng	On the beat? You're a little off.	Vous n'avez pas marqué les temps.	Der normale Beat war nicht so toll.	Il ritmo? Qualche volta lo hai perso.	No has seguido muy bien el ritmo.	Ritim mi? Biraz kaçırdın.		FIXED_HIGH_CONFIDENCE	EN/FR/DE/IT/ES comparison; definite control, copy, grammar, or semantic error corrected.
72	ntr_backbeat_L_cp_BLACK_Hi	You hit the offbeats pretty well.	Bon travail sur les contretemps.	Deine Offbeat-Arbeit war grandios!	Ci sai fare con il controtempo.	Dominas las síncopas como nadie.	Ters vuruşları epey iyi vurdun.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
73	ntr_backbeat_L_cp_BLACK_Ng	"Offbeat? More like just plain ""off."""	Vous avez raté les contretemps.	Dein Offbeat? Eher ein Uff-Beat.	Controtempo? No, contro e basta!	Más que síncopa ha sido un síncope.	Ters vuruş mu?\nDaha çok düpedüz ters!		OK_AUTO,V12_STYLE_FIXED	"No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: ""offbeat / off"" sözcük oyununu Türkçede ""ters"" tekrarına taşıyarak geri kurar."
74	ntr_backbeat_L_cp_SWITCH_Hi	Nice transitions between beats.	Quelles belles transitions !	Fantastische Übergänge!	Cambi di passo perfetti!	¡Sabes cambiar de ritmo!	Vuruşlar arası geçişlerin iyiydi.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
75	ntr_backbeat_L_cp_SWITCH_Ng	Sloppy work on the transitions.	Vous avez raté les transitions.	Bei den Übergängen hat's geknirscht.	I cambi di passo erano pietosi.	Un poco flojas las transiciones...	Geçişlerde biraz dağınıktın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
76	ntr_blueBirds_L_caption	The Captain Barks	Remarques du sergent :	Der Hauptmann quakt:	Il capitano starnazza...	El capitán opina:	Kaptan Ciyaklıyor		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: EN “barks” sert komut tonunu veriyor; DE “quakt”, IT “starnazza” bunu kuş sesine yerelleştiriyor. “Havlıyor” yanlış hayvan çağrışımı yapıyordu; Türkçe kuş/sertlik eksenine çekildi.
77	ntr_blueBirds_L_cp_DEF_Hi	Nice pecking, waaugh!	Quels beaux coups de bec !	Gut gepickt!	Che disciplina! Quaaack!	¡Así se picotea, ar!	Güzel gagalama, waaugh!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
78	ntr_blueBirds_L_cp_DEF_Ng	Where's your team spirit?	Vous n'avez pas l'esprit d'équipe !	Was sollen die Kameraden denken?	Dov'è il tuo spirito di squadra?	¿Y tu espíritu de equipo?	Takım ruhun nerede?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
79	ntr_blueBirds_L_cp_FLICK_Hi	Nice stretching, rookie!	Vous mettez votre long cou en valeur.	Gut gestreckt, Grünschnabel!	Bel modo di allungare il collo, recluta!	¡Qué elegancia al estirar el cuello!	Boynunu güzel uzattın, çaylak!		OK_AUTO;V17_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V17: Blue Birds hareketi genel esneme değil boyun uzatma; resmî dillerle karşılaştırılarak düzeltildi.
80	ntr_blueBirds_L_cp_FLICK_Ng	Your stretching was a bit of a reach.	Vous avez un long cou... tout mou.	Dein Strecken war strecklich...	Lo chiami allungare il collo, quello?	¡¿Qué forma de estirar\nel cuello ha sido esa?!	Boyun uzatman biraz kısa kaldı.	V21_MANUAL_FIXED	V21_MANUAL_FIXED	Blue Birds hareketi boyun uzatma; İngilizcedeki 'reach' şakasına Türkçede kısa/uzun karşıtlığıyla karşılık verildi.
81	ntr_boxShow_L_caption	Audition Notes	Évaluation du groupe :	Die Sternchen sagen:	Risultato dell'audizione	El jurado valora:	Seçme Notları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
82	ntr_boxShow_L_cp_DEF_Hi	Great performance!	C'était fantastique !	Toller Auftritt!	Un'esibizione grandiosa!	¡Una gran actuación!	Harika performans!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
83	ntr_boxShow_L_cp_DEF_Ng	Your timing was sloppy.	C'était un peu mou...	Dein Timing war etwas daneben.	Non andavi molto a tempo.	La precisión brilla por su ausencia.	Zamanlaman dağınıktı.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
84	ntr_boxShow_L_cp_SPECIAL_Hi	Your posing is perfect!	Quelles poses dynamiques !	Deine Posen sind perfekt!	La posa era perfetta!	¡Has hecho la pose perfecta!	Pozların mükemmel!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
85	ntr_boxShow_L_cp_SPECIAL_Ng	Poor posing...	Quelles poses dramatiques !	Deinen Posen fehlt das Pathos...	Pessima posa...	Vaya churro de pose...	Pozlar pek iyi değildi...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
