index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
10	ctrInterpreter_correct_message_j	...Gotcha.	Promis !	So so!	Vero?	¿A que sí?	... Kandırdım.		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
11	ctrInterpreter_correct_message_l	Last /time...	Au/ fait...	Ihr/ habt...	Dite/mi...	¿Sa/béis	Geçen/ sefer...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
12	ctrInterpreter_correct_message_m	Earth/lings /vis/it/ed...	lors/ de/ votre/ vi/site...	beim/ letz/ten/ Mal/ ein...	Qual/ è/ il/ mi/glior	cuál/ es/ el/ me/jor	Dün/ya/lılar/ ge/lip...		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
13	ctrInterpreter_correct_message_o	you /left...	l'autre/ jour...	fei/nes...	piat/to	pla/to	bi/ze...		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
14	ctrInterpreter_correct_message_p	be/hind /PORK/ RICE/ BOWLS!	vous/ m'a/vez/ of/fert...	Reis/ge/richt/ ge/bracht!	del/la/ ga/las/sia?	de/ la/ ga/la/xia?	do/muz/lu/ pilav/ bıraktı!		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
15	ctrInterpreter_correct_message_q	Mars /will /nev/er...	du/ ka/tsu/don.	Nichts/ ist/ mehr/ so...	Ce/ l'a/ve/te	Lo/ tra/jis/teis	Mars/ ar/tık/ bambaşka...		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
16	ctrInterpreter_correct_message_r	be /the /same.	C'est/ très/ bon.	wie/ vor/her.	da/to/ voi...	vo/so/tros.	ol/du/ bile.		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
17	ctrInterpreter_correct_message_s	Kid/ding!	Mer/ci !	Nur/ Spaß!	Mmmh,/ slurp.	Ñam,/ ñam.	Şa/ka!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
18	ctrInterpreter_correct_message_t	Don't/ be/ a/ strang/er!	À/ bien/tôt,/ j'es/père !	Al/so,/ man/ sieht/ sich!	Ri/so/ con/ ma/iale!	¡A/rroz/ con/ cer/do!	Yi/ne/ bek/le/riz!		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
19	ctrInterpreter_correct_message_u	Bye!♥	Ciao ! [[TAG:0000:0003:E40000FF]]♥[[TAG:0000:0003:000000FF]]	Ciao![[TAG:0000:0003:E40000FF]]♥[[TAG:0000:0003:000000FF]]	Ciao![[TAG:0000:0003:E40000FF]]♥[[TAG:0000:0003:000000FF]]	¡Chao![[TAG:0000:0003:E40000FF]]♥[[TAG:0000:0003:000000FF]]	Hoşça kal![[TAG:0000:0003:E40000FF]]♥[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
20	ctrInterpreter_correct_message_v	...Gotcha.	Bisous !	...Küsschen!	Oh, sì!	Je.	... Kandırdım.		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
21	ctrInterpreter_incorrect_message_a	Hey, carbon blobs!	[[TAG:0000:0003:0E49B3FF]]Salut, vermisseaux ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Hey, Fleischklopse![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Ehi, esseri inferiori![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]¡Oíd, seres amorfos![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Hey, karbon yığınları![[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
22	ctrInterpreter_incorrect_message_b	You are weird looking!	[[TAG:0000:0003:0E49B3FF]]Ne faites pas\ncette tronche ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Wie seht ihr denn aus?[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Siete inguardabili![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Sois muy extraños.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Ne tuhaf görünüyorsunuz![[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
23	ctrInterpreter_incorrect_message_c	I am your ruler now.	[[TAG:0000:0003:0E49B3FF]]Toute résistance\nest inutile ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Ich bin jetzt euer Chef.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Inchinatevi a me.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Ahora soy vuestro líder.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Artık hükümdarınız benim.[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
24	ctrInterpreter_incorrect_message_e	Moohoohaha!	[[TAG:0000:0003:0E49B3FF]]Mooouuuaaah\nha ha ha ha ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]MUAHAHAHA![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Muahahah![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]¡Mua, ja, ja![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Muhahahaa![[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
25	ctrInterpreter_incorrect_message_f	Hoping for...	[[TAG:0000:0003:0E49B3FF]]Vous tenez\nà vos vies.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Ihr erwartet...[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Implorate...[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Esperáis...[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Merhamet mi...[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
26	ctrInterpreter_incorrect_message_g	mercy?	[[TAG:0000:0003:0E49B3FF]]Vous espérez\nm'échapper.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Gnade?[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]... pietà![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]¿misericordia?[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]bekliyorsunuz?[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
27	ctrInterpreter_incorrect_message_h	Not a chance.	[[TAG:0000:0003:0E49B3FF]]N'espérez plus ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Vergesst es![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Non avete scampo.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Ni de broma.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]İmkânsız.[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
28	ctrInterpreter_incorrect_message_j	Bow, worms!	[[TAG:0000:0003:0E49B3FF]]Soumettez-vous ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Kniet nieder, ihr Würmer![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Vermi![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]¡Postraos, gusanos![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Eğilin, solucanlar![[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
29	ctrInterpreter_incorrect_message_l	Now I am...	[[TAG:0000:0003:0E49B3FF]]J'ai une de\nces faims ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Jetzt hab ich...[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Ora sono...[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Ahora tengo...[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Şimdi...[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
30	ctrInterpreter_incorrect_message_m	hungry!	[[TAG:0000:0003:0E49B3FF]]J'ai faaaiiim !!![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Hunger![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]... affamato![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]¡hambre![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Açım![[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
31	ctrInterpreter_incorrect_message_o	Are you done?	[[TAG:0000:0003:0E49B3FF]]Tiens ? Des Terriens\nbien dodus ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Bald fertig?[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Avete finito?[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]¿Habéis acabado?[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Bitirdiniz mi?[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	FIXED_HIGH_CONFIDENCE,V10_CONTEXT_FIXED	EN/FR/DE/IT/ES comparison; definite Turkish grammar, spelling, or suffix error corrected. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
32	ctrInterpreter_incorrect_message_p	Hurry up and leave!	[[TAG:0000:0003:0E49B3FF]]Le steak de Terrien\nest délicieux ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Verzieht euch![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Allora smammate![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]¡Largaos de aquí![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Çabuk olun, gidin![[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
33	ctrInterpreter_incorrect_message_q	I care not for...	[[TAG:0000:0003:0E49B3FF]]Saignant ou\nà point ?[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Eure Spezies ist...[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Della vostra specie...[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]No me caen bien...[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Sizin türünüz...[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	FIXED_HIGH_CONFIDENCE	EN/FR/DE/IT/ES comparison; definite omission, idiom, grammar, spelling, or semantic error corrected.
34	ctrInterpreter_incorrect_message_r	your species.	[[TAG:0000:0003:0E49B3FF]]Terrien à la poêle\nou à la vapeur ?[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Mir völlig egal![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]... me ne infischio.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]los terrícolas.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]umurumda değil.[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	FIXED_HIGH_CONFIDENCE	EN/FR/DE/IT/ES comparison; definite omission, idiom, grammar, spelling, or semantic error corrected.
35	ctrInterpreter_incorrect_message_s	But I hunger.	[[TAG:0000:0003:0E49B3FF]]Par lequel je vais\ncommencer ?[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Ich habe Hunger.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Però ho fame.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Pero tengo hambre.[[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Ama açım.[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
36	ctrInterpreter_incorrect_message_t	So hungry!	[[TAG:0000:0003:0E49B3FF]]La Terre est mon\ngarde-manger ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]So einen Hunger![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Tanta fame![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]¡Mucha hambre![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Çok açım![[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
37	ctrInterpreter_incorrect_message_v	Begone, insects!	[[TAG:0000:0003:0E49B3FF]]Faites vos\nprières ![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Hinfort, Gewürm![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Estinguetevi, insetti![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]¡Largaos, insectos![[TAG:0000:0003:000000FF]]	[[TAG:0000:0003:0E49B3FF]]Defolun, böcekler![[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
38	ctrInterpreter_alien_message_a	0/0/0/0	0/　0/0/0	0/　0/0/0	0/　0/0/0	0/　0/0/0	0/　0/0/0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
39	ctrInterpreter_alien_message_b	0/0/0/0	0/　0/0/0	0/　0/0/0	0/　0/0/0	0/　0/0/0	0/　0/0/0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
40	ctrInterpreter_alien_message_c	0/0/0/0	0/0/0/　0	0/0/0/　0	0/0/0/　0	0/0/0/　0	0/0/0/　0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
41	ctrInterpreter_alien_message_e	0	・・・0	・・・0	・・・0	・・・0	・・・0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
42	ctrInterpreter_alien_message_f	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
43	ctrInterpreter_alien_message_g	0/0/0/0	0/0/　0/0	0/0/　0/0	0/0/　0/0	0/0/　0/0	0/0/　0/0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
44	ctrInterpreter_alien_message_h	0/0/0	0/　　0/0	0/　　0/0	0/　　0/0	0/　　0/0	0/　　0/0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
45	ctrInterpreter_alien_message_j	0	・・・0	・・・0	・・・0	・・・0	・・・0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
46	ctrInterpreter_alien_message_l	0/0	0/　0	0/　0	0/　0	0/　0	0/　0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
47	ctrInterpreter_alien_message_m	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
48	ctrInterpreter_alien_message_o	0/0	0/　0	0/　0	0/　0	0/　0	0/　0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
49	ctrInterpreter_alien_message_p	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
50	ctrInterpreter_alien_message_q	0/0/0/0	0/0/　0/0	0/0/　0/0	0/0/　0/0	0/0/　0/0	0/0/　0/0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
51	ctrInterpreter_alien_message_r	0/0/0	0/0/0	0/0/0	0/0/0	0/0/0	0/0/0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
52	ctrInterpreter_alien_message_s	0/0	0/　0	0/　0	0/　0	0/　0	0/　0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
53	ctrInterpreter_alien_message_t	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0	0/0/0/0/0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
54	ctrInterpreter_alien_message_v	0	・・・0	・・・0	・・・0	・・・0	・・・0		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
55	ctrInterpreterL_correct_message_a	Hi,/ peo/ple/ of/ Mars!	Sa/lut/ les/ Mar/tiens !	Hey,/ Mars/be/woh/ner!	Cia/o,/ mar/zia/ni!	¡Ho/la,/ mar/cia/nos!	Se/lam,/ Mars/lı/lar!		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
56	ctrInterpreterL_correct_message_b	How/ do/ you/ do?	Vous/ al/lez/ bien ?	Ich/ grü/ße/ euch!	Co/me/ sta/te?	¿Có/mo/ es/táis?	Na/sıl/sı/nız?		DUPLICATE_TR_DIFFERENT_SOURCE,V10_CONTEXT_FIXED	Same Turkish wording appears under a different English source elsewhere; can be legitimate, but useful copy/paste check. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
57	ctrInterpreterL_correct_message_c	I /am /an /Earth/ling.	Je/ suis/ un/ Ter/rien.	Ich /bin /ein /Erd/ling.	So/no/ ter/re/stre...	Soy/ de/ la/ Tie/rra,	Ben /Dün/ya/lı/yım.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
58	ctrInterpreterL_correct_message_d	...And single!	(et je cherche l'amour...)	...und solo!	sapete?	¿sabéis?	... Ve bekârım!		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
59	ctrInterpreterL_correct_message_e	Gwahaha!♥	Ha ha ha ! [[TAG:0000:0003:E40000FF]]♥[[TAG:0000:0003:000000FF]]	Bwahaha![[TAG:0000:0003:E40000FF]]♥[[TAG:0000:0003:000000FF]]	Buahahah![[TAG:0000:0003:E40000FF]]♥[[TAG:0000:0003:000000FF]]	¡Je, je, je![[TAG:0000:0003:E40000FF]]♥[[TAG:0000:0003:000000FF]]	Guahaha![[TAG:0000:0003:E40000FF]]♥[[TAG:0000:0003:000000FF]]	LONG_TR_LINE	OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
60	ctrInterpreterL_correct_message_f	Don't/ get/ your/ hopes/ up...	Je/ suis/ un/ hu/main...	Ich/ muss/ ent/täu/schen...	Non/ so/no/ bel/lo?	¿A/ que/ soy/ gua/po?	Pek/ u/mut/lan/ma...		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
61	ctrInterpreterL_correct_message_g	Not/ all/ hu/mans...	très/ sé/dui/sant.	Nicht/ alle/ Men/schen...	E/ i/nol/tre	Pues/ a/de/más...	Her/ in/san/ böyle...		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
