Index,Label,English,French,German,Italian,Spanish,JPN,jp_hira,Simp_Chinese,Trad_Chinese,Turkish_Current,Turkish_Manual_v6,Turkish_Manual_v7,Manual_Review_Status,Manual_Decision,Manual_Reason_TR,Manual_CrossLanguage_TR,Turkish_Manual_v8,Manual_Review_Status_v8,Manual_v8_Decision,Manual_v8_Reason_TR,Manual_v8_CrossLanguage_TR,Turkish_Manual_v9,Manual_Review_Status_v9,Manual_v9_Decision,Manual_v9_Reason_TR,Manual_v9_CrossLanguage_TR,Turkish_Manual_v10,Manual_Review_Status_v10,Manual_v10_Decision,Manual_v10_Reason_TR,Manual_v10_CrossLanguage_TR,Turkish_Manual_v11,Manual_Review_Status_v11,Manual_v11_Decision,Manual_v11_Reason_TR,Manual_v11_CrossLanguage_TR,Turkish_Manual_v12,Manual_Review_Status_v12,Manual_v12_Decision,Manual_v12_Reason_TR,Manual_v12_CrossLanguage_TR,Turkish_Manual_v13,Manual_Review_Status_v13,Manual_v13_Decision,Manual_v13_Reason_TR,Manual_v13_CrossLanguage_TR,Turkish_Manual_v14,Manual_Review_Status_v14,Manual_v14_Decision,Manual_v14_Reason_TR,Manual_v14_CrossLanguage_TR,Turkish_Manual_v15,Manual_Review_Status_v15,Manual_v15_Decision,Manual_v15_Reason_TR,Manual_v15_CrossLanguage_TR,Turkish_Manual_v16,Manual_Review_Status_v16,Manual_v16_Decision,Manual_v16_Reason_TR,Manual_v16_CrossLanguage_TR,Turkish_Manual_v17,Manual_Review_Status_v17,Manual_v17_Decision,Manual_v17_Reason_TR,Manual_v17_CrossLanguage_TR,Turkish_Manual_v18,Manual_Review_Status_v18,Manual_v18_Decision,Manual_v18_Reason_TR,Manual_v18_CrossLanguage_TR
663,COU_TSUBOTSUBO_PIKACHU_600,"We've decided to help out with Nina's
experiment. A pleasure to be working
with you!","On a décidé de filer un coup de main à Nina
pour son expérience, ce qui veut dire qu'on va
bosser ensemble !","Wir haben beschlossen, Nina bei ihrem
Experiment zur Hand zu gehen.
Auf gute Zusammenarbeit!","Stiamo dando una mano a Nina con il suo
esperimento. Lavoreremo insieme!","Nosotros también ayudaremos a Nina con su
experimento. ¡Así que seremos compañeros!","ああ オレたち ニーナの実験を
手伝ってやることにしたんだ
よろしくな！","ああ オレたち ニーナのじっけんを
てつだってやることに したんだ
よろしくな！","啊，我们决定帮助妮娜进行实验。
接下来请多指教啊！","嗯，我們決定要幫忙妮娜的實驗，
請多指教啦！","Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!","Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!","Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina'nın deneyine yardım etmeye karar verdik.
Seninle çalışmak bir zevk!",HENÜZ_MANUEL_İNCELENMEDİ,,,
664,COU_TSUBOTSUBO_TSUBOTSUBO_610,Shuckle.,Cara.,Pott! Pott!,Shuckle.,Shuckle.,ツボツボー,ツボツボー,壶壶——,壺壺～,Şakıl.,Şakıl.,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,
665,COU_TSUBOTSUBO_TSUBOTSUBO_700,Shuckle.,Cara cara.,Pott... Rott!,Shuckle.,Shuckle.,ツボツボー,ツボツボー,壶壶——,壺壺～,Şakıl.,Şakıl.,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,
666,COU_TSUBOTSUBO_PIKACHU_700,"You're happy that Nina's happy? Oh, no need
to thank us!","Oh, pas la peine de nous remercier, ça nous
fait plaisir d'aider Nina !","Ach was, du brauchst uns nicht zu danken.
Wir helfen Nina doch gerne.","Come dici?

Se Nina è felice, sei felice anche tu e vuoi
ringraziarci dell'aiuto? Oh, non c'è di che!","¿Que te alegra ver contenta a Nina? Ah, no
tienes por qué darnos las gracias.","ニーナが喜んでくれて うれしいのか
なあに　礼には及ばないぜ","ニーナがよろこんでくれて うれしいのか
なあに　れいには およばないぜ","妮娜高兴你就高兴吗？
哎呀，不用和我们客气。","你說妮娜開心你也開心嗎？
哎呀，不用客氣啦。","Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!","Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!","Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina mutlu diye sen de mi mutlusun? Oh, bize
teşekkür etmene gerek yok!",HENÜZ_MANUEL_İNCELENMEDİ,,,
667,COU_TSUBOTSUBO_TSUBOTSUBO_800,Shuckle.,Cara.,Pott! Pott!,Shuckle.,Shuckle.,ツボツボ,ツボツボ,壶壶。,壺壺～,Şakıl.,Şakıl.,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,
668,COU_TSUBOTSUBO_PIKACHU_800,"You and Nina are going to show your research
first, huh? Good luck out there!","Oh, vous passez en premier pour présenter
vos recherches à la télé ? Bon courage !","Du und Nina, ihr stellt also als Erste euer
Forschungsprojekt vor? Dann viel Erfolg!","Sarete le prime a presentare le vostre ricerche
nel reportage, eh? Buona fortuna, allora!","Nina y tú vais a ser las primeras en presentar
vuestra investigación, ¿no? ¡Buena suerte!","お前とニーナが最初に
研究を紹介するのか
がんばれよ！","おまえとニーナが さいしょに
けんきゅうを しょうかいするのか
がんばれよ！","你和妮娜是第一个
给大家介绍研究吗？
那你可要加油啊！","你跟妮娜的研究
排在第一個介紹啊？
加油啊！","Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!","Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!","Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Demek önce sen ve Nina araştırmanızı
sunacaksınız ha? Bol şans!",HENÜZ_MANUEL_İNCELENMEDİ,,,
669,COU_TSUBOTSUBO_PIKACHU_900,"You're separated from Nina, aren't you?",Ben ? T'es plus avec Nina ?,Warum ist Nina denn nicht bei dir?,"Ti hanno separato da Nina, eh?","Te han separado de Nina, ¿eh?",ニーナと離れ離れだな,ニーナと はなればなれだな,你和妮娜分开了呢。,你跟妮娜分開了啊。,"Nina'dan ayrı düştün, değil mi?","Nina'dan ayrı düştün, değil mi?","Nina'dan ayrı düştün, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Nina'dan ayrı düştün, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,
670,COU_TSUBOTSUBO_TSUBOTSUBO_900,Shuckle.,Cara cara.,Pott! Pott!,Shuckle.,Shuckle...,ツボツボー,ツボツボー,壶壶——,壺壺～,Şakıl.,Şakıl.,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,
671,COU_TSUBOTSUBO_PIKACHU_910,"Once in a while is OK, huh. Nina's waiting
in the meeting room until the shoot starts,
as I recall.","C'est vrai que c'est plus sain de ne pas passer
trop de temps ensemble. Tu disais donc que
Nina attend le début du tournage dans la salle
de réunion ?","Stimmt, ab und an braucht man auch mal
seinen Freiraum.
Nina wartet im Konferenzraum darauf,
dass die Dreharbeiten anfangen, stimmt's?","Capisco, ogni tanto fa bene stare un po'
per conto proprio.
Se non sbaglio, Nina è in sala riunioni,
sta aspettando l'inizio delle riprese.","Bueno, no pasa nada por estar separadas de
vez en cuando. Me parece que Nina está en la
sala de reuniones esperando a que empiecen
a grabar el reportaje.","そうか　たまには いいか
ニーナは撮影が始まるまで
会議室で 待ってるんだな","そうか　たまには いいか
ニーナは さつえいが はじまるまで
かいぎしつで まってるんだな","是吗，偶尔这样也不错么。
在拍摄开始之前，
妮娜都会待在会议室里。","喔，偶爾分開沒差嗎？
在開始錄影前，妮娜會待在會議室啊。","Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.","Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.","Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ara sıra olması sorun değil, ha. Bildiğim
kadarıyla çekim başlayana kadar Nina
toplantı odasında bekliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,
672,COU_TSUBOTSUBO_PIKACHU_1000,Shuckle! Are you hurt?,"Caratroc ! Ça va ? T'es pas blessée, j'espère ?","Hey, Pottrott! Ist alles in Ordnung bei dir?",Shuckle! Tutto bene?,¡Shuckle! ¿Estás bien?,おい ツボツボ！　ケガはないか？,おい ツボツボ！　ケガはないか？,喂，壶壶！你没受伤吧？,喂，壺壺！你沒受傷吧？,Shuckle! Yaralandın mı?,Shuckle! Yaralandın mı?,Shuckle! Yaralandın mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Shuckle! Yaralandın mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,
673,COU_TSUBOTSUBO_TSUBOTSUBO_1000,Shuckle.,Cara cara...,Pott! Pott!,Shuckle.,Shuckle.,ツボツボー,ツボツボー,壶壶——,壺壺～,Şakıl.,Şakıl.,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,
674,COU_TSUBOTSUBO_PIKACHU_1010,"Ah, you hid in your shell. Good thinking.
I'm glad you're safe!","Heureusement que tu t'es réfugiée dans ta
carapace à temps... Me voilà rassuré.","Du hattest dich zum Glück in deiner Schale
verkrochen und bist heil davongekommen?
Das war die richtige Reaktion.
Gut, dass dir nichts passiert ist.","Bene, ti sei nascosta nel tuo guscio
e non ti sei fatta niente. Meno male!","Ah, así que no te ha pasado nada porque te
refugiaste en tu caparazón. ¡Menos mal!","そうか　甲羅に隠れたから無事か
さすがだな　ケガがなくて なによりだ","そうか　こうらに かくれたから ぶじか
さすがだな　ケガがなくて なによりだ","是吗，因为你躲到甲壳里了，
所以没事么，不愧是壶壶。
看到你平安无事真是太好了。","喔，你躲進殼裡所以沒事嗎？
真有你的，沒受傷就好。","Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!","Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!","Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ah, kabuğuna saklandın. İyi düşünmüşsün.
Güvende olmana sevindim!",HENÜZ_MANUEL_İNCELENMEDİ,,,
675,COU_TSUBOTSUBO_PIKACHU_1100,"I just saw someone I didn't recognize. Do you
know anything about it?","Un Pokémon étrange est passé par là tout à
l'heure. T'aurais pas des infos sur lui ?","Vorhin ist offenbar ein rätselhaftes Pokémon
hier gewesen.
Weißt du vielleicht mehr darüber?","Per caso, sai qualcosa di quel Pokémon che
è apparso prima?","Antes ha aparecido un Pokémon que nunca
habíamos visto en el laboratorio. ¿Sabes algo?","さっき 見慣れないやつが 来てたんだ
なにか知らないか？","さっき みなれないやつが きてたんだ
なにか しらないか？","刚才有个陌生的家伙来过这里。
你知道些什么吗？","剛才有個陌生的傢伙出現在這裡，
你知道些什麼嗎？","Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?","Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?","Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Az önce tanımadığım birini gördüm. Bununla
ilgili bir bilgin var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,
676,COU_TSUBOTSUBO_TSUBOTSUBO_1100,Shuckle.,Cara.,Pott...,Shuckle...,Shuckle.,ツボー,ツボー,壶——,壺～,Şakıl.,Şakıl.,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ MANUEL İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Şakıl.,HENÜZ_MANUEL_İNCELENMEDİ,,,
