Index,Label,English,French,German,Italian,Spanish,JPN,jp_hira,Simp_Chinese,Trad_Chinese,Turkish_Current,Turkish_Manual_v6,Turkish_Manual_v7,Manual_Review_Status,Manual_Decision,Manual_Reason_TR,Manual_CrossLanguage_TR,Turkish_Manual_v8,Manual_Review_Status_v8,Manual_v8_Decision,Manual_v8_Reason_TR,Manual_v8_CrossLanguage_TR,Turkish_Manual_v9,Manual_Review_Status_v9,Manual_v9_Decision,Manual_v9_Reason_TR,Manual_v9_CrossLanguage_TR,Turkish_Manual_v10,Manual_Review_Status_v10,Manual_v10_Decision,Manual_v10_Reason_TR,Manual_v10_CrossLanguage_TR,Turkish_Manual_v11,Manual_Review_Status_v11,Manual_v11_Decision,Manual_v11_Reason_TR,Manual_v11_CrossLanguage_TR,Turkish_Manual_v12,Manual_Review_Status_v12,Manual_v12_Decision,Manual_v12_Reason_TR,Manual_v12_CrossLanguage_TR,Turkish_Manual_v13,Manual_Review_Status_v13,Manual_v13_Decision,Manual_v13_Reason_TR,Manual_v13_CrossLanguage_TR,Turkish_Manual_v14,Manual_Review_Status_v14,Manual_v14_Decision,Manual_v14_Reason_TR,Manual_v14_CrossLanguage_TR,Turkish_Manual_v15,Manual_Review_Status_v15,Manual_v15_Decision,Manual_v15_Reason_TR,Manual_v15_CrossLanguage_TR,Turkish_Manual_v16,Manual_Review_Status_v16,Manual_v16_Decision,Manual_v16_Reason_TR,Manual_v16_CrossLanguage_TR,Turkish_Manual_v17,Manual_Review_Status_v17,Manual_v17_Decision,Manual_v17_Reason_TR,Manual_v17_CrossLanguage_TR,Turkish_Manual_v18,Manual_Review_Status_v18,Manual_v18_Decision,Manual_v18_Reason_TR,Manual_v18_CrossLanguage_TR
101,GAR_BOY_SEL_090,About the monument,À propos des stèles,Die Denkmäler,Le steli,Lápidas,石碑について,せきひについて,关于石碑,關於石碑,Anıt hakkında,Anıt hakkında,Anıt hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Anıt hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Anıt hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Anıt hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Anıt hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Anıt hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Anıt hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Anıt hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Anıt hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Anıt hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Anıt hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Anıt hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
102,GAR_BOY_SEL_100,About the entrance to the path,À propos de l'entrée du sentier,Der Eingang zum Geheimweg,L'ingresso del sentiero segreto,Acceso al sendero secreto,道の入り口について,みちのいりぐちについて,关于小径的入口,關於通道入口,Patikanın girişi hakkında,Patikanın girişi hakkında,Patikanın girişi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Patikanın girişi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
103,GAR_BOY_CHICO_310,"I've heard that there is a secret path that leads
to the lake somewhere on this island. Maybe
the grown-ups will know something.","Il paraît que, quelque part sur l'île, il y a un
sentier caché qui mène au lac.
Les adultes en sauront peut-être plus.","Irgendwo auf der Insel müsste es einen
Geheimweg geben, der zum See führt.
Vielleicht wissen die Erwachsenen etwas
darüber.","Sembra che da qualche parte sull'isola
ci sia un sentiero che conduce al lago.
Forse i grandi ne sanno qualcosa...","Creo que en algún lugar de la isla hay un
sendero secreto que conduce al lago.
A lo mejor los mayores saben algo más.","島のどこかに 湖につながる
秘密の道があるらしいんだ
大人たちなら
なにか知ってるかもしれない","しまのどこかに みずうみにつながる
ひみつのみちが あるらしいんだ
おとなたちなら
なにか しってるかもしれない","在岛屿的某处，好像有个
连接到湖那边的秘密小径。
也许大人们知道些什么。","在島嶼的某處，
好像有到湖那邊的秘密小徑。
也許大人們會知道些什麼？","Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.","Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.","Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bu adada bir yerlerde göle giden gizli bir patika
olduğunu duydum. Belki büyükler
bir şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,
104,GAR_BOY_CHICO_1410,"Two scales? That's the clue for finding the
secret path?","Deux écailles ? C'est ça, l'indice qui mène au
sentier caché ?","Zwei Schuppen? Die sollen ein Hinweis auf
den Geheimweg sein?","Due squame...? Sarebbe un indizio per
il sentiero segreto?","¿Escamas de qué? ¿Acaso son algún tipo de
indicio para dar con el sendero?","2枚のウロコ？
それが 秘密の道の手がかりなのか","2まいのウロコ？
それが ひみつのみちの てがかりなのか","2枚鳞片？
那是秘密小径的线索么。","2枚鱗片？
那就是通往秘密小徑的線索嗎？","İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?","İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?","İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ MANUEL İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ MANUEL İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ MANUEL İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ MANUEL İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ MANUEL İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ MANUEL İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"İki pul mu? Gizli patikayı bulmanın
ipucu bu mu?",HENÜZ_MANUEL_İNCELENMEDİ,,,
105,GAR_BOY_TIM_1410,"Does it ring any bells for you, Milo?",Est-ce que ça te dit quelque chose ?,"Ja. Hast du eine Ahnung, was er damit
meinen könnte?",Così sembra... Ti dice niente?,¿Tienes alguna idea de qué podría ser?,"マイロくんには
何か思い当たることはないかな？","マイロくんには
なにか おもいあたることは ないかな？",麦洛，你有想到什么吗？,麥洛，你有沒有想到些什麼？,"Aklına bir şey geliyor mu, Milo?","Aklına bir şey geliyor mu, Milo?","Aklına bir şey geliyor mu, Milo?",HENÜZ MANUEL İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ MANUEL İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ MANUEL İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ MANUEL İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ MANUEL İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ MANUEL İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Aklına bir şey geliyor mu, Milo?",HENÜZ_MANUEL_İNCELENMEDİ,,,
106,GAR_BOY_CHICO_1420,"Uhh... Sorry, no. Not really.","Hum...

Désolé, je vois pas bien.","Hm, das sagt mir leider gar nichts...","Mmmmh...

No, mi dispiace...
Non mi viene in mente nulla.","Lo siento, pero no se me ocurre nada.","うーん……

ごめん
ちょっと わからないや","うーん……

ごめん
ちょっと わからないや","呃……

不好意思，
还是有点摸不着头脑啊。","呃……

對不起。
我不太清楚。","Şey... Kusura bakma, hayır. Pek değil.","Şey... Kusura bakma, hayır. Pek değil.","Şey... Kusura bakma, hayır. Pek değil.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Şey... Kusura bakma, hayır. Pek değil.",HENÜZ_MANUEL_İNCELENMEDİ,,,
107,GAR_BOY_PIKACHU_1410,"It doesn't matter. We have our clue! Let's
have a look at anything that seems relevant!","Au moins, on tient une piste. Inspectons tout
ce qui sort de l'ordinaire.","Macht nichts, ein Anhaltspunkt ist besser
als keiner.
Untersuchen wir alle Stellen, die uns
verdächtig vorkommen!","Beh, intanto abbiamo trovato un indizio.
Continuiamo a cercare!","Por lo menos tenemos una pista.
Vamos a investigar los alrededores por si
encontramos algo más.","とにかく 手がかりはわかったんだ
気になるところを 調べてみようぜ","とにかく てがかりは わかったんだ
きになるところを しらべてみようぜ","总之，我们知道了线索。
试着调查下值得注意的地方吧。","總之先以現有的線索
調查可疑的地方吧。","Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!","Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!","Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ MANUEL İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ MANUEL İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ MANUEL İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ MANUEL İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ MANUEL İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ MANUEL İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Önemli değil. İpucumuz var! Hadi
ilgili görünen her şeye bakalım!",HENÜZ_MANUEL_İNCELENMEDİ,,,
108,GAR_BOY_CHICO_410,"I wish I could say that as a Pokémon Ranger I
know all about this island, but I don't know of
any monuments.","J'aimerais pouvoir te répondre qu'en tant
que Pokémon Ranger, je sais tout sur l'île,
mais cette histoire de stèles ne me dit rien
du tout.","Als Pokémon-Ranger kann ich dir alles über
diese Insel erzählen!
Außer über Denkmäler...
Bist du sicher, dass es hier welche gibt...?","Come Pokémon Ranger dovrei sapere tutto
su quest'isola...
Ma purtroppo non so niente su quelle steli...
Mi spiace...","Como aspiro a Pokémon Ranger, ¡lo sé todo
de esta isla! Excepto qué son esas lápidas.","島のことなら 
ポケモンレンジャーに任せろ
って言いたいところだけど 
石碑なんてあったかな？","しまのことなら 
ポケモンレンジャーにまかせろ
っていいたいところだけど 
せきひなんて あったかな？","要是岛上的事，
就交给宝可梦巡护员吧。
虽然我想这么说，
可是岛上有石碑什么的吗？","想知道島上的事情的話，
就交給我這個寶可夢巡護員吧！
……雖然我想這麼說，
但島上有石碑這種東西嗎？","Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.","Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.","Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bir Pokémon Korucusu olarak bu ada hakkında
her şeyi bildiğimi söylemek isterdim ama
hiçbir anıt bilmiyorum.",HENÜZ_MANUEL_İNCELENMEDİ,,,
109,GAR_BOY_CHICO_510,"So this is where the entrance was.
C'mon, let's go!",L'entrée était cachée là ? Allons vite voir ça !,"Ich hatte keine Ahnung, dass sich da ein
Geheimweg versteckt! Los, gehen wir!","E così il sentiero segreto era proprio qui!
Presto, andiamo!","No tenía ni idea de que hubiera un sendero
aquí. Bueno, ¡vamos!","こんなところに入り口があったのか
早く行こうぜ！","こんなところに いりぐちがあったのか
はやく いこうぜ！","在这种地方居然有入口啊，
快点走吧！","沒想到這種地方會有入口，
我們快點去吧！","Demek giriş buradaymış.
Hadi, gidelim!","Demek giriş buradaymış.
Hadi, gidelim!","Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Demek giriş buradaymış.
Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,
110,GAR_BOY_CHICO_1210,"I'm going, too!",Je viens avec toi !,Ich komme mit!,Vengo con te!,¡Esperadme!,オレも行くよ！,オレもいくよ！,我也要去！,我也要去！,Ben de geliyorum!,Ben de geliyorum!,Ben de geliyorum!,HENÜZ MANUEL İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ MANUEL İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ MANUEL İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ MANUEL İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ MANUEL İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ MANUEL İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Ben de geliyorum!,HENÜZ_MANUEL_İNCELENMEDİ,,,
111,GAR_BOY_SEL_120,About following Timburr,À propos des Charpenti,Die Praktibalk,Seguire i Timburr,Timburr,ドッコラーの案内について,ドッコラーのあんないについて,关于搬运小匠带路,關於搬運小匠帶路,Timburr'u takip etme hakkında,Timburr'u takip etme hakkında,Timburr'u takip etme hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Timburr'u takip etme hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
112,GAR_BOY_TIM_1310,"The Timburr might be able to lead us to the
flag the culprit used for their trick!","En suivant les Charpenti, nous trouverons
peut-être le drapeau utilisé par le coupable.","Die Praktibalk führen uns vielleicht zu der
Fahne, die der Täter für seinen Trick nutzte.","I Timburr potrebbero condurci alla bandierina
usata dal colpevole!","Si seguimos a los Timburr, podrían llevarnos
hasta la bandera falsa que el culpable usó para
hacer que transportaran la caja.","ドッコラーの行く先に

犯人がトリックに使った旗が
あるかもしれないんだ","ドッコラーのいくさきに

はんにんがトリックにつかったはたが
あるかもしれないんだ","搬运小匠带我们去的地方，
说不定会有犯人动过手脚的旗子。","搬運小匠要去的地方
或許會有犯人用來動手腳的旗子。","Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!","Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!","Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ MANUEL İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ MANUEL İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ MANUEL İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ MANUEL İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ MANUEL İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ MANUEL İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Timburr, suçlunun numarası için kullandığı
bayrağa bizi götürebilir!",HENÜZ_MANUEL_İNCELENMEDİ,,,
113,GAR_BOY_CHICO_1310,"And if we find that, we can clear Waals's
name, right? Come on, let's go!","Et alors on pourrait prouver l'innocence de
M. Waals, c'est ça ?
Vite, il faut aller voir !","Und damit können wir die Unschuld von
Mr. Waals beweisen? Dann nichts wie hin!","E quella bandierina potrebbe essere la prova
dell'innocenza del signor Waals, giusto?
Dobbiamo assolutamente trovarla!","Esa bandera sería suficiente para demostrar
la inocencia del señor Waals, ¿no?
¡Vamos, tenemos que encontrarla a la de ya!","それがあれば ワールスさんの
疑いを晴らせるんだな？
早く取りに行こうぜ！","それがあれば ワールスさんの
うたがいをはらせるんだな？
はやくとりにいこうぜ！","只要有了它
就能洗清瓦尔斯的嫌疑了？
快去拿吧！","如果真的有那面旗子，
華爾斯的嫌疑就能洗清了對吧？
趕快去拿那面旗子吧！","Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!","Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!","Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ MANUEL İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ve onu bulursak Waals'ın adını
temize çıkarabiliriz, değil mi? Hadi, gidelim!",HENÜZ_MANUEL_İNCELENMEDİ,,,
