Index,Label,English,French,German,Italian,Spanish,JPN,jp_hira,Simp_Chinese,Trad_Chinese,Turkish_Current,Turkish_Manual_v6,Turkish_Manual_v7,Manual_Review_Status,Manual_Decision,Manual_Reason_TR,Manual_CrossLanguage_TR,Turkish_Manual_v8,Manual_Review_Status_v8,Manual_v8_Decision,Manual_v8_Reason_TR,Manual_v8_CrossLanguage_TR,Turkish_Manual_v9,Manual_Review_Status_v9,Manual_v9_Decision,Manual_v9_Reason_TR,Manual_v9_CrossLanguage_TR,Turkish_Manual_v10,Manual_Review_Status_v10,Manual_v10_Decision,Manual_v10_Reason_TR,Manual_v10_CrossLanguage_TR,Turkish_Manual_v11,Manual_Review_Status_v11,Manual_v11_Decision,Manual_v11_Reason_TR,Manual_v11_CrossLanguage_TR,Turkish_Manual_v12,Manual_Review_Status_v12,Manual_v12_Decision,Manual_v12_Reason_TR,Manual_v12_CrossLanguage_TR,Turkish_Manual_v13,Manual_Review_Status_v13,Manual_v13_Decision,Manual_v13_Reason_TR,Manual_v13_CrossLanguage_TR,Turkish_Manual_v14,Manual_Review_Status_v14,Manual_v14_Decision,Manual_v14_Reason_TR,Manual_v14_CrossLanguage_TR,Turkish_Manual_v15,Manual_Review_Status_v15,Manual_v15_Decision,Manual_v15_Reason_TR,Manual_v15_CrossLanguage_TR,Turkish_Manual_v16,Manual_Review_Status_v16,Manual_v16_Decision,Manual_v16_Reason_TR,Manual_v16_CrossLanguage_TR,Turkish_Manual_v17,Manual_Review_Status_v17,Manual_v17_Decision,Manual_v17_Reason_TR,Manual_v17_CrossLanguage_TR,Turkish_Manual_v18,Manual_Review_Status_v18,Manual_v18_Decision,Manual_v18_Reason_TR,Manual_v18_CrossLanguage_TR
118,OFF_AMANDA_TIM_310,"It seems like they were causing incidents like
this, while making Pokémon take the blame.","Oui, quand je pense à tous ces pauvres
Pokémon qui ont été accusés à tort...","Das wüsste ich auch gerne...

Der Täter sorgt für Chaos und den Pokémon
wird die Schuld dafür zugeschoben.",Già! Incolpare i Pokémon ingiustamente...!,"Por lo que sabemos, el culpable ha estado
usando a los Pokémon como cabezas de turco
para llevar a cabo sus delitos.","ええ ポケモンに罪を被せて
事件を起こしていたんです","ええ ポケモンに つみをかぶせて
じけんをおこしていたんです","是啊，犯人将罪行嫁祸到宝可梦身上，
引发了一系列事件。","是啊。犯人嫁禍給寶可夢，
引發一連串的事件。","Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.","Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.","Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pokémonları suçlu gösterip
bu tür olaylara yol açıyorlarmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,
119,OFF_AMANDA_AMANDA_320,"We can't let them get away with that! If you
need any help with the investigation, tell me!","C'est révoltant ! Il faut absolument arrêter
le coupable.
Si je peux faire quoi que ce soit pour t'aider,
n'hésite pas à me le demander !","Unfassbar... Sag bitte Bescheid, wenn ich
dir irgendwie helfen kann.","È imperdonabile!

Mi raccomando, se posso aiutarti in qualche
modo fammelo sapere.","¡No tiene perdón! Si necesitas ayuda con la
investigación, puedes contar conmigo.","許せないわ！　調査に
協力するから なんでも言ってね","ゆるせないわ！　ちょうさに
きょうりょくするから なんでもいってね","绝不原谅！我会配合调查的。
所以有什么事尽管吩咐。","真是不可原諒！
我會協助調查，不要跟我客氣喔！","Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!","Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!","Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bunu yanlarına bırakamayız! Soruşturmada
bir yardıma ihtiyacın olursa söyle!",HENÜZ_MANUEL_İNCELENMEDİ,,,
120,OFF_AMANDA_AMANDA_410,"They've gotten the scoop on a lot of different
incidents, including ones involving Pokémon.
I'd say they're focusing on strengthening their
news and other info programs.","Ils ont obtenu toutes sortes de scoops, y
compris ceux des incidents liés aux Pokémon.
Ils se spécialisent dans l'information.","Wenn etwas passiert, hört man auf GNN
normalerweise zuerst davon.
Über die Pokémon-Vorfälle berichten sie für
gewöhnlich auch vor den anderen Sendern.
Ich habe das Gefühl, dass GNN vorwiegend auf
Nachrichten und Reportagen spezialisiert ist.","La GNN riesce sempre ad aggiudicarsi gli
scoop sulle notizie più eclatanti.
Hanno fatto molti servizi sugli incidenti
causati dai Pokémon.
Le trasmissioni informative sono al centro
della loro programmazione.","La GNN ha emitido muchos reportajes de
sucesos recientes, incluidos los relacionados
con Pokémon. Parece que invierten bastantes
recursos en los noticiarios y documentales.","いろんな事件をスクープしてるわ
もちろん ポケモンの事件もね
ニュースや情報番組に
力を入れてるみたい","いろんなじけんを スクープしてるわ
もちろん ポケモンの じけんもね
ニュースや じょうほうばんぐみに
ちからを いれてるみたい","他们会追踪各种事件报道独家新闻。
当然其中也有宝可梦的事件。
好像他们致力于新闻和信息节目。","他們做了很多獨家報導，
其中當然也包括寶可夢的事件。
他們似乎也致力於製作新聞
和生活情報節目。","Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...","Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...","Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ MANUEL İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pokémonların karıştığı olaylar da dahil,
bir sürü farklı olayın haberini almışlar.
Bence şu sıralar...",HENÜZ_MANUEL_İNCELENMEDİ,,,
121,OFF_AMANDA_TIM_410,"They must get a lot of good information pretty
quickly. Is it their interview skills?","Ils doivent être très doués pour obtenir
ces informations si rapidement.
J'imagine qu'ils ont de bons journalistes.","Irgendetwas muss GNN bei der Recherche
wohl richtig machen, wenn sie immer so
schnell vor Ort sind...","Devono essere molto abili a ottenere
informazioni...","Deben de tener mucha experiencia, porque
obtienen la información con mucha rapidez.","情報が早いんですね
取材が うまいのかな","じょうほうが はやいんですね
しゅざいが うまいのかな","信息获取非常快啊。
是不是很擅长采访呢。","他們的消息這麼靈通啊。
是不是因為採訪技巧好呢？","Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?","Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?","Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Çok hızlı bir şekilde iyi bilgiler topluyor olmalılar.
Mülakat becerileri mi acaba?",HENÜZ_MANUEL_İNCELENMEDİ,,,
122,OFF_BAKER_BAKER_110,"I was getting worried about you. Glad you
made it back safely.","Je commençais à m'inquiéter pour vous !
Content de voir que vous êtes de retour.","Ich hatte mir schon Sorgen um euch gemacht!
Gut, dass euch nichts passiert ist.","Ero preoccupato per voi!
Per fortuna state bene.","Ah, ya estaba empezando a preocuparme.
Me alegro de verte, Tim.","心配してたんだよ
無事に帰って なによりだ","しんぱい してたんだよ
ぶじに かえって なによりだ","我很担心你们啊。
能平安回来比什么都好。","我很擔心你們啊，
有平安回來就好。","Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.","Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.","Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ MANUEL İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ MANUEL İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ MANUEL İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ MANUEL İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ MANUEL İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ MANUEL İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Senin için endişeleniyordum. Sağ salım
döndüğüne sevindim.",HENÜZ_MANUEL_İNCELENMEDİ,,,
123,OFF_BAKER_TIM_110,Sorry to worry you so much.,Désolé de vous avoir causé du souci.,"Tut mir leid, ich wollte Ihnen keine Sorgen
bereiten.",È andato tutto bene!,Siento haber tardado tanto.,はい　ありがとうございます,はい　ありがとうございます,是的，谢谢你。,抱歉讓你擔心了。,Sizi bu kadar endişelendirdiğim için özür dilerim.,Sizi bu kadar endişelendirdiğim için özür dilerim.,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ MANUEL İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ MANUEL İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ MANUEL İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ MANUEL İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ MANUEL İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ MANUEL İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Sizi bu kadar endişelendirdiğim için özür dilerim.,HENÜZ_MANUEL_İNCELENMEDİ,,,
124,OFF_BAKER_BAKER_210,What can I do for you?,Qu'est-ce qu'il y a ?,Wie kann ich dir helfen?,Sì?,¿Puedo ayudarte en algo?,なんだい？,なんだい？,怎么了？,怎麼了？,Size nasıl yardımcı olabilirim?,Size nasıl yardımcı olabilirim?,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,
125,OFF_BAKER_SEL_010,About the Pokémon incidents,"À propos des incidents liés aux
Pokémon",Die Pokémon-Vorfälle,Gli incidenti causati dai Pokémon,Casos relacionados con Pokémon,ポケモンの事件について,ポケモンのじけんについて,关于宝可梦事件,關於寶可夢事件,Pokémon olayları hakkında,Pokémon olayları hakkında,Pokémon olayları hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon olayları hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
126,OFF_BAKER_SEL_020,About GNN,À propos de GNN,GNN,La GNN,GNN,GNNについて,GNNについて,关于GNN,關於GNN,GNN hakkında,GNN hakkında,GNN hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,GNN hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,GNN hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,GNN hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,GNN hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,GNN hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,GNN hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,GNN hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,GNN hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,GNN hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,GNN hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,GNN hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
127,OFF_BAKER_BAKER_310,"I didn't expect R to be involved. How much
did Harry really know...?","Dire que c'était lié au R... Je me demande
ce que savait Harry...","Also war in all diesen Fällen R mit im Spiel...
Ich frage mich, wie viel Harry darüber wusste.","Non posso crederci, di nuovo l'agente R...
Chissà se Harry lo aveva capito...","Otro caso relacionado con la sustancia R.
¿Cuánto llegó a descubrir Harry?...","まさか Rが絡んでくるとはね
ハリーは どこまで気づいていたのか……","まさか Rが からんでくるとはね
ハリーは どこまで きづいていたのか……","没想到和R有牵连啊。
哈利到底察觉到哪一步了啊……","沒想到會跟R有所牽連，
哈利到底知情到什麼程度……","R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?","R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?","R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ MANUEL İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ MANUEL İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ MANUEL İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ MANUEL İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ MANUEL İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ MANUEL İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"R'nin işin içinde olmasını beklemiyordum. Harry gerçekte ne kadar
biliyordu...?",HENÜZ_MANUEL_İNCELENMEDİ,,,
128,OFF_BAKER_TIM_310,"So far, the only evidence of R in my father's
files that I found was a picture of a vial of R.","Tout ce que j'ai vu dans les documents de
mon père pour l'instant, c'est un dessin
de fiole contenant du R.","In seinen Unterlagen war ein Bild von einer
Ampulle, die vermutlich R enthält.
Mehr Anhaltspunkte dazu habe ich bisher
leider nicht...","Nei documenti di mio padre ho trovato
l'immagine di una fiala.
Penso che si tratti proprio di una fiala di R...","En las carpetas de la investigación de mi
padre que he encontrado hasta ahora, la
única referencia a la sustancia R era una foto
de un vial que podría haber contenido
una dosis de ese compuesto.","いまのところ
ぼくが見つけた父の資料には
Rと思われるアンプルの絵が
載っているだけでした","いまのところ
ぼくが みつけた ちちの しりょうには
Rとおもわれる アンプルの えが
のっている だけでした","现阶段，我所找到的父亲的资料里面，
只记载了感觉是和R有关的安瓿瓶图片。","到目前為止，
在我找到的那些父親的資料裡，
就只有可能是R安瓿的圖像而已。","Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.","Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.","Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Şu ana kadar babamın dosyalarında bulduğum
R'ye dair tek kanıt, R dolu bir şişenin fotoğrafıydı.",HENÜZ_MANUEL_İNCELENMEDİ,,,
