Index,Label,English,French,German,Italian,Spanish,JPN,jp_hira,Simp_Chinese,Trad_Chinese,Turkish_Current,Turkish_Manual_v6,Turkish_Manual_v7,Manual_Review_Status,Manual_Decision,Manual_Reason_TR,Manual_CrossLanguage_TR,Turkish_Manual_v8,Manual_Review_Status_v8,Manual_v8_Decision,Manual_v8_Reason_TR,Manual_v8_CrossLanguage_TR,Turkish_Manual_v9,Manual_Review_Status_v9,Manual_v9_Decision,Manual_v9_Reason_TR,Manual_v9_CrossLanguage_TR,Turkish_Manual_v10,Manual_Review_Status_v10,Manual_v10_Decision,Manual_v10_Reason_TR,Manual_v10_CrossLanguage_TR,Turkish_Manual_v11,Manual_Review_Status_v11,Manual_v11_Decision,Manual_v11_Reason_TR,Manual_v11_CrossLanguage_TR,Turkish_Manual_v12,Manual_Review_Status_v12,Manual_v12_Decision,Manual_v12_Reason_TR,Manual_v12_CrossLanguage_TR,Turkish_Manual_v13,Manual_Review_Status_v13,Manual_v13_Decision,Manual_v13_Reason_TR,Manual_v13_CrossLanguage_TR,Turkish_Manual_v14,Manual_Review_Status_v14,Manual_v14_Decision,Manual_v14_Reason_TR,Manual_v14_CrossLanguage_TR,Turkish_Manual_v15,Manual_Review_Status_v15,Manual_v15_Decision,Manual_v15_Reason_TR,Manual_v15_CrossLanguage_TR,Turkish_Manual_v16,Manual_Review_Status_v16,Manual_v16_Decision,Manual_v16_Reason_TR,Manual_v16_CrossLanguage_TR,Turkish_Manual_v17,Manual_Review_Status_v17,Manual_v17_Decision,Manual_v17_Reason_TR,Manual_v17_CrossLanguage_TR,Turkish_Manual_v18,Manual_Review_Status_v18,Manual_v18_Decision,Manual_v18_Reason_TR,Manual_v18_CrossLanguage_TR
295,NOMESSAGE_PAF_REFUTATION_MINOMADAM_SUNACHI_015,Pokémon cry,"NOMESSAGE_PAF_REFUTATION_MINOMADAM{{CTRL:0001:0006:}}
_SUNACHI_015","NOMESSAGE_PAF_REFUTATION_MINOMADAM{{CTRL:0001:0006:}}
_SUNACHI_015", , ,鳴き声,なきごえ,鳴き声,鳴き声,Pokémon çığlığı,Pokémon çığlığı,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,
296,NOMESSAGE_PAF_REFUTATION_MINOMADAM_KUSAKI_025,Pokémon cry,"NOMESSAGE_PAF_REFUTATION_MINOMADAM{{CTRL:0001:0006:}}
_KUSAKI_025","NOMESSAGE_PAF_REFUTATION_MINOMADAM{{CTRL:0001:0006:}}
_KUSAKI_025", , ,鳴き声,なきごえ,鳴き声,鳴き声,Pokémon çığlığı,Pokémon çığlığı,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,
297,NOMESSAGE_PAF_REFUTATION_MINOMADAM_GOMI_015,Pokémon cry,"NOMESSAGE_PAF_REFUTATION_MINOMADAM{{CTRL:0001:0006:}}
_GOMI_015","NOMESSAGE_PAF_REFUTATION_MINOMADAM{{CTRL:0001:0006:}}
_GOMI_015", , ,鳴き声,なきごえ,鳴き声,鳴き声,Pokémon çığlığı,Pokémon çığlığı,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,
298,NOMESSAGE_PAF_REFUTATION_MINOMADAM_SUNACHI_025,Pokémon cry,"NOMESSAGE_PAF_REFUTATION_MINOMADAM{{CTRL:0001:0006:}}
_SUNACHI_025","NOMESSAGE_PAF_REFUTATION_MINOMADAM{{CTRL:0001:0006:}}
_SUNACHI_025", , ,鳴き声,なきごえ,鳴き声,鳴き声,Pokémon çığlığı,Pokémon çığlığı,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,
299,NOMESSAGE_PAF_REFUTATION_MINOMADAM_GOMI_025,Pokémon cry,"NOMESSAGE_PAF_REFUTATION_MINOMADAM{{CTRL:0001:0006:}}
_GOMI_025","NOMESSAGE_PAF_REFUTATION_MINOMADAM{{CTRL:0001:0006:}}
_GOMI_025", , ,鳴き声,なきごえ,鳴き声,鳴き声,Pokémon çığlığı,Pokémon çığlığı,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,
300,PAF_REFUTATION_PIKACHU_023,"That's good. Tim, do you have some proof?","Bon. Tim, tu peux le prouver ?","Gut! Tim, zeig ihnen den Beweis!","Ottimo! Tim, abbiamo delle prove?","¡Tim, enséñales la prueba!",ティム　証拠がひとつあるな？,ティム　しょうこがひとつあるな？,蒂姆，我们有一个证据的吧？,提姆 我們有個證據吧？,"Güzel. Tim, elinde kanıt var mı?","Güzel. Tim, elinde kanıt var mı?","Güzel. Tim, elinde kanıt var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Güzel. Tim, elinde kanıt var mı?",HENÜZ_MANUEL_İNCELENMEDİ,,,
301,PAF_REFUTATION_TIM_005,Yeah!,Oui !,Okay!,Sì!,¡Vale!,うん！,うん！,嗯！,嗯！,Evet!,Evet!,Evet!,HENÜZ MANUEL İNCELENMEDİ,,,,Evet!,HENÜZ MANUEL İNCELENMEDİ,,,,Evet!,HENÜZ MANUEL İNCELENMEDİ,,,,Evet!,HENÜZ MANUEL İNCELENMEDİ,,,,Evet!,HENÜZ MANUEL İNCELENMEDİ,,,,Evet!,HENÜZ MANUEL İNCELENMEDİ,,,,Evet!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Evet!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Evet!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Evet!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Evet!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Evet!,HENÜZ_MANUEL_İNCELENMEDİ,,,
302,PAF_REFUTATION_QUES_10,What's the proof that the cloak changed?,Qu'est-ce qui prouve que la cape a changé ?,"Womit lässt sich beweisen, dass Burmy einen{{CTRL:0001:0006:}}
Formwechsel durchgeführt hat?",Qual è la prova che il manto è cambiato?,¿Qué prueba indica el cambio de caparazón?,ミノが変わった証拠は？,ミノが かわった しょうこは？,蓑衣发生过改变的证据是？,蓑衣變了的證據是？,Pelerinin değiştiğinin kanıtı ne?,Pelerinin değiştiğinin kanıtı ne?,Pelerinin değiştiğinin kanıtı ne?,HENÜZ MANUEL İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ MANUEL İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ MANUEL İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ MANUEL İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ MANUEL İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ MANUEL İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pelerinin değiştiğinin kanıtı ne?,HENÜZ_MANUEL_İNCELENMEDİ,,,
303,PAF_REFUTATION_SEL_10,The newspaper,Le journal,Zeitung,Il giornale,El periódico,新聞紙,しんぶんし,报纸,報紙,Gazete,Gazete,Gazete,HENÜZ MANUEL İNCELENMEDİ,,,,Gazete,HENÜZ MANUEL İNCELENMEDİ,,,,Gazete,HENÜZ MANUEL İNCELENMEDİ,,,,Gazete,HENÜZ MANUEL İNCELENMEDİ,,,,Gazete,HENÜZ MANUEL İNCELENMEDİ,,,,Gazete,HENÜZ MANUEL İNCELENMEDİ,,,,Gazete,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gazete,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gazete,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gazete,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gazete,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gazete,HENÜZ_MANUEL_İNCELENMEDİ,,,
304,PAF_REFUTATION_SEL_20,The empty can,La canette vide,Leere Dose,La lattina vuota,La lata vacía,空き缶,あきかん,空罐子,空罐,Boş kutu,Boş kutu,Boş kutu,HENÜZ MANUEL İNCELENMEDİ,,,,Boş kutu,HENÜZ MANUEL İNCELENMEDİ,,,,Boş kutu,HENÜZ MANUEL İNCELENMEDİ,,,,Boş kutu,HENÜZ MANUEL İNCELENMEDİ,,,,Boş kutu,HENÜZ MANUEL İNCELENMEDİ,,,,Boş kutu,HENÜZ MANUEL İNCELENMEDİ,,,,Boş kutu,HENÜZ_MANUEL_İNCELENMEDİ,,,,Boş kutu,HENÜZ_MANUEL_İNCELENMEDİ,,,,Boş kutu,HENÜZ_MANUEL_İNCELENMEDİ,,,,Boş kutu,HENÜZ_MANUEL_İNCELENMEDİ,,,,Boş kutu,HENÜZ_MANUEL_İNCELENMEDİ,,,,Boş kutu,HENÜZ_MANUEL_İNCELENMEDİ,,,
305,PAF_REFUTATION_SEL_30,The leaves,Les feuilles,Blätter,Le foglie,Las hojas,葉っぱ,はっぱ,叶子,葉子,Yapraklar,Yapraklar,Yapraklar,HENÜZ MANUEL İNCELENMEDİ,,,,Yapraklar,HENÜZ MANUEL İNCELENMEDİ,,,,Yapraklar,HENÜZ MANUEL İNCELENMEDİ,,,,Yapraklar,HENÜZ MANUEL İNCELENMEDİ,,,,Yapraklar,HENÜZ MANUEL İNCELENMEDİ,,,,Yapraklar,HENÜZ MANUEL İNCELENMEDİ,,,,Yapraklar,HENÜZ_MANUEL_İNCELENMEDİ,,,,Yapraklar,HENÜZ_MANUEL_İNCELENMEDİ,,,,Yapraklar,HENÜZ_MANUEL_İNCELENMEDİ,,,,Yapraklar,HENÜZ_MANUEL_İNCELENMEDİ,,,,Yapraklar,HENÜZ_MANUEL_İNCELENMEDİ,,,,Yapraklar,HENÜZ_MANUEL_İNCELENMEDİ,,,
306,PAF_REFUTATION_SEL_40,The red Berry,La Baie rouge,Rote Beere,La bacca rossa,La baya roja,赤いきのみ,あかいきのみ,红色树果,紅色樹果,Kırmızı Yemiş,Kırmızı Yemiş,Kırmızı Yemiş,HENÜZ MANUEL İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ MANUEL İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ MANUEL İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ MANUEL İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ MANUEL İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ MANUEL İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kırmızı Yemiş,HENÜZ_MANUEL_İNCELENMEDİ,,,
307,PAF_REFUTATION_PIKACHU_025,That's not right.,Mais non !,Denk noch mal nach!,"No, non è la prova giusta!",¡Esa prueba no!,違うだろ！,ちがうだろ！,不是那个吧！,不是吧！,Bu doğru değil.,O değil!,O değil!,HENÜZ MANUEL İNCELENMEDİ,,,,O değil!,HENÜZ MANUEL İNCELENMEDİ,,,,O değil!,HENÜZ MANUEL İNCELENMEDİ,,,,O değil!,HENÜZ MANUEL İNCELENMEDİ,,,,O değil!,HENÜZ MANUEL İNCELENMEDİ,,,,O değil!,HENÜZ MANUEL İNCELENMEDİ,,,,O değil!,HENÜZ_MANUEL_İNCELENMEDİ,,,,O değil!,HENÜZ_MANUEL_İNCELENMEDİ,,,,O değil!,HENÜZ_MANUEL_İNCELENMEDİ,,,,O değil!,HENÜZ_MANUEL_İNCELENMEDİ,,,,O değil!,HENÜZ_MANUEL_İNCELENMEDİ,,,,O değil!,HENÜZ_MANUEL_İNCELENMEDİ,,,
308,PAF_REFUTATION_PIKACHU_026,"That's right!
This is what happened:
The Burmy's cloak got caught
in the fight between Murkrow and Aipom{{CTRL:0001:0006:}}
and broke.
These leaves are from that cloak.{{CTRL:0001:0006:}}
But that's not all...","C'est ça !
La cape du Cheniti
s'est déchirée quand il a été pris
dans la bagarre entre Cornèbre et le Capumain.
Ces feuilles viennent de la cape déchirée.","Ganz genau!
Burmys Umhang wurde bei der
Rauferei zwischen Kramurx und
Griffel zerstört. Die Blätter stammen aus
dem Umhang. Aber das ist noch nicht alles!","Esatto!
Durante il litigio tra Murkrow
e Aipom, Burmy è stato colpito
e il suo manto si è rotto.
Queste foglie vengono da quel manto.","¡Muy bien!
Sucedió lo siguiente:
El caparazón de Burmy se rompió
durante la pelea de Aipom y Murkrow.
¡Esas hojas eran de su caparazón!","そうだ
ミノムッチのミノは
ヤミカラスとエイパムのケンカに
巻き込まれて 一度 壊れたんだ
その壊れたミノが この葉っぱだ","そうだ
ミノムッチのミノは
ヤミカラスとエイパムのケンカに
まきこまれて いちど こわれたんだ
その こわれたミノが このはっぱだ","没错。
因卷入黑暗鸦和
长尾怪手的打架，
结草儿的蓑衣曾经破损过。
那破损的蓑衣就是这些叶子。","沒錯
因為結草兒被捲入
黑暗鴉跟長尾怪手的爭執
所以牠的蓑衣壞掉了
這些樹葉就是牠被弄壞的蓑衣","Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...","Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...","Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ MANUEL İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ MANUEL İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ MANUEL İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ MANUEL İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ MANUEL İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ MANUEL İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Doğru!
Olan şu:
Burmy'nin pelerini
Murkrow ile Aipom'un kavgasına{{CTRL:0001:0006:}}
karışıp yırtıldı.
Bu yapraklar o pelerinden.{{CTRL:0001:0006:}}
Ama hepsi bu değil...",HENÜZ_MANUEL_İNCELENMEDİ,,,
309,PAF_REFUTATION_PIKACHU_028,"Listen up! Burmy got flustered, and so it
decided to make a new cloak...out of
nearby trash.","Écoutez bien ! Cheniti s'est affolé,
et a décidé de se faire une nouvelle cape...
avec les déchets près de lui.","Hör zu! Burmy geriet in Panik und
bastelte sich einen neuen Umhang
aus dem herumliegenden Müll!","Dopodiché, Burmy si è fabbricato subito
un nuovo manto usando i rifiuti
che ha trovato lì vicino.","Al romperse este,{{CTRL:0001:0006:}}
Burmy se puso nervioso
y se hizo un caparazón nuevo
con la basura cercana.","つまり ミノムッチは慌てて
まわりのゴミでミノを作り直した
ということだ","つまり ミノムッチはあわてて
まわりのゴミでミノをつくりなおした
ということだ","也就是说，结草儿在慌乱中，
用周围的垃圾重新
制作了一件蓑衣。","換句話說 結草兒急忙
利用附近的垃圾
重新做了一件蓑衣","Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.","Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.","Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ MANUEL İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ MANUEL İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ MANUEL İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ MANUEL İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ MANUEL İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ MANUEL İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Dinle! Burmy paniğe kapıldı ve bu yüzden
yakındaki çöplerden...
yeni bir pelerin yapmaya karar verdi.",HENÜZ_MANUEL_İNCELENMEDİ,,,
310,NOMESSAGE_PAF_REFUTATION_MINOMUCCHI_KUSAKI_023,Pokémon cry,"NOMESSAGE_PAF_REFUTATION_MINOMUCCHI{{CTRL:0001:0006:}}
_KUSAKI_023","NOMESSAGE_PAF_REFUTATION_MINOMUCCHI{{CTRL:0001:0006:}}
_KUSAKI_023", , ,鳴き声,なきごえ,鳴き声,鳴き声,Pokémon çığlığı,Pokémon çığlığı,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ MANUEL İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,,Pokémon çığlığı,HENÜZ_MANUEL_İNCELENMEDİ,,,
