Index,Label,English,French,German,Italian,Spanish,JPN,jp_hira,Simp_Chinese,Trad_Chinese,Turkish_Current,Turkish_Manual_v6,Turkish_Manual_v7,Manual_Review_Status,Manual_Decision,Manual_Reason_TR,Manual_CrossLanguage_TR,Turkish_Manual_v8,Manual_Review_Status_v8,Manual_v8_Decision,Manual_v8_Reason_TR,Manual_v8_CrossLanguage_TR,Turkish_Manual_v9,Manual_Review_Status_v9,Manual_v9_Decision,Manual_v9_Reason_TR,Manual_v9_CrossLanguage_TR,Turkish_Manual_v10,Manual_Review_Status_v10,Manual_v10_Decision,Manual_v10_Reason_TR,Manual_v10_CrossLanguage_TR,Turkish_Manual_v11,Manual_Review_Status_v11,Manual_v11_Decision,Manual_v11_Reason_TR,Manual_v11_CrossLanguage_TR,Turkish_Manual_v12,Manual_Review_Status_v12,Manual_v12_Decision,Manual_v12_Reason_TR,Manual_v12_CrossLanguage_TR,Turkish_Manual_v13,Manual_Review_Status_v13,Manual_v13_Decision,Manual_v13_Reason_TR,Manual_v13_CrossLanguage_TR,Turkish_Manual_v14,Manual_Review_Status_v14,Manual_v14_Decision,Manual_v14_Reason_TR,Manual_v14_CrossLanguage_TR,Turkish_Manual_v15,Manual_Review_Status_v15,Manual_v15_Decision,Manual_v15_Reason_TR,Manual_v15_CrossLanguage_TR,Turkish_Manual_v16,Manual_Review_Status_v16,Manual_v16_Decision,Manual_v16_Reason_TR,Manual_v16_CrossLanguage_TR,Turkish_Manual_v17,Manual_Review_Status_v17,Manual_v17_Decision,Manual_v17_Reason_TR,Manual_v17_CrossLanguage_TR,Turkish_Manual_v18,Manual_Review_Status_v18,Manual_v18_Decision,Manual_v18_Reason_TR,Manual_v18_CrossLanguage_TR
610,REC_TRAINER02_TIM_320,"What are you thinking? Please don't taunt it
and make it angry or anything.","Qu'est-ce que tu prépares, encore ? Va pas le
mettre en colère avec un de tes tours, hein ?","Nicht, Pikachu! Du machst ja doch wieder
nur Ärger!","Che vuoi fare, Pikachu?
Non infastidirlo, ok?!","¡Tú estate quieto! ¡No empieces ya a molestar
a los otros Pokémon!","もうなにするつもり？
ちょっかい出して 怒らせないようにね","もう なにするつもり？
ちょっかいだして おこらせないようにね","你打算干嘛？
不要多管闲事惹人生气哦。","你想幹嘛？
不要隨便惹事生非啊。","Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.","Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.","Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ MANUEL İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Ne düşünüyorsun? Lütfen onu kızdırıp
öfkelendirme falan.",HENÜZ_MANUEL_İNCELENMEDİ,,,
611,REC_TRAINER02_PIKACHU_320,"Man, where's the trust?","Ah, ben la confiance règne, ça fait plaisir...","Ich weiß es wirklich zu schätzen,
dass du mir so vertraust... Hmpf.","Certo che non ti fidi per niente di me, eh!",Solo quiero ayudar...,信用ねえなあ,しんよう ねえなあ,这么不相信我啊。,這麼不相信我。,"Hey, güven nerede kaldı?","Hey, güven nerede kaldı?","Hey, güven nerede kaldı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ MANUEL İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Hey, güven nerede kaldı?",HENÜZ_MANUEL_İNCELENMEDİ,,,
612,REC_TRAINER02_TIM_710,"It's a very quiet Pokémon, isn't it?",Qu'est-ce qu'il est sage !,"Rettan scheint ein sehr wohlerzogenes
Pokémon zu sein.",Questo Pokémon sembra molto tranquillo.,Ekans parece comportarse muy bien.,おとなしい子ですね,おとなしいこですね,真是个稳重的孩子呢。,牠好穩重呢。,"Çok sessiz bir Pokémon, değil mi?","Çok sessiz bir Pokémon, değil mi?","Çok sessiz bir Pokémon, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ MANUEL İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Çok sessiz bir Pokémon, değil mi?",HENÜZ_MANUEL_İNCELENMEDİ,,,
613,REC_TRAINER02_TRAINER02_710,"It hasn't been on TV before, so maybe it's
feeling nervous, too?","C'est la première fois qu'il passe à la
télévision ; il doit avoir le trac.","Ach, es ist nur etwas eingeschüchtert.
Das hier ist schließlich alles neu für uns.","In realtà credo che sia piuttosto teso...
È la nostra prima volta in TV!","Es la primera vez que va a salir en la tele,
así que tal vez esté tan nervioso como yo.","テレビに出るなんて初めてだから
こいつも緊張してるのかな","テレビにでるなんて はじめてだから
こいつも きんちょうしてるのかな","因为是第一次上电视，
这家伙也很紧张啊。","因為是第一次上電視，
這傢伙應該也很緊張吧。","Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?","Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?","Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ MANUEL İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ MANUEL İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ MANUEL İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ MANUEL İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ MANUEL İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ MANUEL İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Daha önce TV'ye çıkmamış; belki o da
heyecanlanıyordur?",HENÜZ_MANUEL_İNCELENMEDİ,,,
614,REC_TRAINER02_TIM_410,What show are you going to be part of?,À quelle émission devez-vous participer ?,"Was ist denn das für eine Sendung,
in der Sie auftreten?",A che trasmissione partecipate?,¿En qué programa va a salir?,"どんな番組に
出演されるんですか？","どんな ばんぐみに
しゅつえんされるんですか？",你是出演哪个节目的？,你是來上哪個節目的呢？,Hangi programa çıkacaksın?,Hangi programa çıkacaksın?,Hangi programa çıkacaksın?,HENÜZ MANUEL İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ MANUEL İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ MANUEL İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ MANUEL İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ MANUEL İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ MANUEL İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Hangi programa çıkacaksın?,HENÜZ_MANUEL_İNCELENMEDİ,,,
615,REC_TRAINER02_TRAINER02_410,"It's a show where different Pokémon show
off their different skills. My grandma sent in
an application to an audition on a whim, and
we ended up being accepted!","C'est un concours pour Pokémon où ils font
une démonstration de leurs talents.
Ma femme avait envoyé sa candidature
sur un coup de tête, et il a été retenu.","Eine Sendung, in der Pokémon besondere
Fähigkeiten vorführen.
Meine Frau hat aus einer Laune heraus eine
Bewerbung für uns abgeschickt.
Aber wer hätte gedacht, dass wir auch
wirklich ausgewählt werden!","È una specie di talent show in cui i Pokémon
fanno mostra delle loro capacità.
Mia moglie l'ha iscritto così, tanto per provare,
e lo hanno preso!","Es un programa en el que los Pokémon
demuestran su talento. A mi esposa se
le antojó enviar los datos de Ekans y pasó la
audición, así que aquí estamos.","ポケモンが特技を
披露する番組さ
ばあさんが気まぐれに
オーディションに応募したら
受かっちまってね","ポケモンが とくぎを
ひろうする ばんぐみさ
ばあさんが きまぐれに
オーディションに おうぼしたら
うかっちまってね","我出演的是展现宝可梦
特技的节目。
奶奶一时冲动报名参加了选拔，
没想到就被选中了呢。","我來上寶可夢表演特技的節目。

我奶奶她一時衝動幫我報名試鏡，
沒想到就這麼被選上了。","Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!","Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!","Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ MANUEL İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ MANUEL İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ MANUEL İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ MANUEL İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ MANUEL İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ MANUEL İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Farklı Pokémonların farklı yeteneklerini
sergilediği bir program. Büyükannem bir anda
seçmelere başvuru gönderdi ve
kabul edildik!",HENÜZ_MANUEL_İNCELENMEDİ,,,
616,REC_TRAINER02_TIM_420,"Wow, that's pretty impressive!
What kinds of skills does Ekans have?","Oh, félicitations ! Et qu'est-ce que votre Abo
sait faire, alors ?","Wow, das ist ja toll!
Was kann denn Ihr Rettan?","Davvero? Ma è fantastico!
Qual è la specialità di Ekans?","¡Guau, entonces Ekans debe de contar con un
talento muy chulo! ¿Qué sabe hacer?","へえ！　すごいですね
アーボはどんなことができるんですか？","へえ！　すごいですね
アーボは どんなことが できるんですか？","嗨！好厉害呢。
阿柏蛇会什么特技吗？","哇！好厲害。
阿柏蛇會什麼特技嗎？","Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?","Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?","Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ MANUEL İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ MANUEL İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ MANUEL İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ MANUEL İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ MANUEL İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ MANUEL İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Vay be, bu epey etkileyici!
Ekans'ın ne gibi yetenekleri var?",HENÜZ_MANUEL_İNCELENMEDİ,,,
617,REC_TRAINER02_TRAINER02_420,"It's really sensitive to smell and can tell apart
a lot of different types of food.","Il a un odorat très développé.

Il est capable d'identifier toutes sortes
d'aliments juste en les sentant.","Es hat einen unglaublich ausgeprägten
Geruchssinn.
Es kann die verschiedensten Lebensmittel
an ihrem Geruch unterscheiden!","È incredibilmente sensibile agli odori ed è
in grado di riconoscere qualsiasi alimento.","Es capaz de detectar y reconocer el olor de
todo tipo de alimentos.","こいつは匂いに敏感で

いろんな食べ物の匂いを
かぎ分けることができるんだ","こいつは においに びんかんで

いろんな たべものの においを
かぎわけることが できるんだ","这家伙对气味很敏感。

可以分辨出许多种
食物的味道。","這傢伙對氣味很敏感，
牠能辨別各種不同食物的氣味。","Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.","Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.","Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Kokuya çok hassas; bir sürü farklı yiyecek türünü
ayırt edebiliyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,
618,REC_TRAINER02_TIM_430,"It must have a very good nose, then.",Il a vraiment du nez !,Das nennt man wohl einen guten Riecher.,Però! Niente male!,¡Espero que impresione a la audiencia!,鼻が良いんですね,はなが いいんですね,鼻子真厉害呢。,鼻子真靈敏呢。,"O zaman burnu
çok kuvvetli olmalı.","O zaman burnu
çok kuvvetli olmalı.","O zaman burnu
çok kuvvetli olmalı.",HENÜZ MANUEL İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ MANUEL İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ MANUEL İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ MANUEL İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ MANUEL İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ MANUEL İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"O zaman burnu
çok kuvvetli olmalı.",HENÜZ_MANUEL_İNCELENMEDİ,,,
619,REC_WELCOME_MEIKO_110,"Tim, hello!","Tim, salut !","Tim, hallo!",Ciao Tim!,"¡Hola, Tim!",おーい　ティム,おーい ティム,喂，蒂姆！,喂～提姆！,"Tim, merhaba!","Tim, merhaba!","Tim, merhaba!",HENÜZ MANUEL İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ MANUEL İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ MANUEL İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ MANUEL İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ MANUEL İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ MANUEL İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Tim, merhaba!",HENÜZ_MANUEL_İNCELENMEDİ,,,
620,REC_WELCOME_TIM_110,Meiko! Emilia!,Meiko ! Emilia !,Meiko! Emilia!,Meiko! Emilia!,¡Meiko! ¡Emilia!,あ　メイコさん　エミリアさん,あ　メイコさん エミリアさん,啊，明子！艾蜜莉亚！,啊 明子！艾蜜莉亞！,Meiko! Emilia!,Meiko! Emilia!,Meiko! Emilia!,HENÜZ MANUEL İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ MANUEL İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ MANUEL İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ MANUEL İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ MANUEL İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ MANUEL İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Meiko! Emilia!,HENÜZ_MANUEL_İNCELENMEDİ,,,
621,REC_WELCOME_EMILIA_110,"Good to see you again!
I sure hope we can help you out!","Contente de te revoir !
J'espère qu'on pourra t'aider !","Schön, dich wiederzusehen!
Ich hoffe, wir können dir weiterhelfen.","Sei venuto! Molto bene!
Speriamo di poterti aiutare.","Me alegro de verte de nuevo.
Espero que podamos ayudarte.","ようこそ　ティムくん
力に なれるといいんだけど","ようこそ　ティムくん
ちからに なれると いいんだけど","欢迎光临，蒂姆。
希望我们能帮上忙。","歡迎光臨 提姆
希望我們能幫上忙","Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!","Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!","Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ MANUEL İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ MANUEL İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ MANUEL İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ MANUEL İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ MANUEL İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ MANUEL İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Seni yine görmek güzel!
Umarım sana yardımcı olabiliriz!",HENÜZ_MANUEL_İNCELENMEDİ,,,
622,REC_WELCOME_TIM_120,Thank you for having us here.,Merci de nous avoir invités.,"Danke, dass ihr euch die Zeit nehmt.",Grazie per la vostra disponibilità.,Gracias por atenderme.,今日はよろしくお願いします,きょうは よろしく おねがいします,今天，就请多关照了。,今天要請妳們多多幫忙了,Bizi burada ağırladığınız için teşekkürler.,Bizi burada ağırladığınız için teşekkürler.,Bizi burada ağırladığınız için teşekkürler.,HENÜZ MANUEL İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ MANUEL İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ MANUEL İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ MANUEL İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ MANUEL İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ MANUEL İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Bizi burada ağırladığınız için teşekkürler.,HENÜZ_MANUEL_İNCELENMEDİ,,,
