"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"CricketMantis_op_voice16_Mantis","İşte böyle kendimizi zorlarız.\nİşte böyle mükemmelleşiriz.","Thus, we push ourselves.\nThus, we excel.","Thus, we push ourselves.\nThus, we excel.","Une personne normale\nn'aurait aucune chance\nd'y arriver.","Une personne normale\nn'aurait aucune chance\nd'y arriver.","Gewöhnliche Menschen\nwären dem nicht gewachsen.","Una persona comune non\navrebbe possibilità.","Solo los mejores\npueden sobrevivir.","Para vencer, disciplinados\ndebemos ser...","ふつうなら\nひとたまりも あるまい。"
"CricketMantis_op_voice17_Cricket","İnanılmaz. Bu yer hakkında\nne kadar da yanılmışım!","Incredible. How wrong\nI was about this place!","Incredible. How wrong\nI was about this place!","C'est incroyable... Quelle\nchance formidable de\ns'entraîner ici !","C'est incroyable... Quelle\nchance formidable de\ns'entraîner ici!","Das ist der Wahnsinn. Von\nsolch einem Training hab ich\nimmer geträumt.","Ma è incredibile! Non\npensavo che ci si potesse\nallenare qui.","¡Impresionante! ¡Es el mejor\nentrenamiento posible! ","Este es... ¡el mejor\nentrenamiento de todos!","…なんて すごいんだ！\nここで こんな<MSBT:0000:0000:04000A00573085304E3087304630>修行が\nできるなんて。"
"CricketMantis_op_voice18_Cricket","Ben bir aptalım...ama\nkendimi kanıtlamaya hevesliyim!","I am a fool...but eager\nto prove myself!","I am a fool...but eager\nto prove myself!","Maître, je n'aurais pas dû\ndouter de vous.","Maître, je n'aurais pas dû\ndouter de vous.","Meister... Verzeiht mir bitte\nmeine Widerrede!","Maestro, mi scuso per\naver dubitato di voi!","Maestro, perdóneme por\ndudar de usted.","Con humildad recibo sus\nenseñanzas...","すみません、\nオレが まちがっていました！"
"CricketMantis_op_voice19_Mantis","O halde beni takip et...\nDeğerli Rahvanlara!","Then follow me...\nto Precious Prancers!","Then follow me...\nto Precious Prancers!","Et pour commencer,\nallons faire un tour\nsur le carrousel !","Et pour commencer,\nallons faire un tour\nsur le carrousel!","Als Erstes nehmen wir uns das\nKarussell vor!","La prima sfida sarà alla\nGiostra Regale!","Dirijámonos primero\na los ""Corceles Adorables"".","Vayamos primero... ¡a los\n""Corceles Adorables""!","まずは\n『ダイヤモンドメリーゴーランド』に\nむかうぞ。"
"CricketMantis_op_telop04","Değerli Rahvanların\nSınavı","Trial of the\nPrecious Prancers","Trial of the\nPrecious Prancers","Le carrousel","Le carrousel","Die Prüfung der wilden Hengste","Carosello degli\nStalloni Rampanti","Prueba de los potros\nsalvajes","Prueba de los potros\nsalvajes",""
"CricketMantis_op_voice20_Cricket","Anlıyorum, Usta. Eşi benzeri olmayan bir sınav!","I see, Master. A trial like no other!","I see, Master. A trial like no other!","Aussi appelé l'épreuve\ndes étalons furieux...","Aussi appelé l'épreuve\ndes étalons furieux...","Man nennt es auch... \ndie Prüfung der wilden\nHengste!","Il famigerato Carosello degli\nStalloni Rampanti!","Atracción más conocida\ncomo... ¡la prueba de los\npotros salvajes!","También conocidos...\n¡como los potros salvajes!","またの <MSBT:0000:0000:020002006A30>名を\n『<MSBT:0000:0000:0E001A0053309330543046305B304D304B3044306630933082304F307030>金剛石回転木馬』…！"
"CricketMantis_op_voice21_Cricket","O dönen sürünün içine\nadım atmalı ve bu ehlileşmez\ncanavarları ehlileştirmeliyim!","I must step into the spinning\nstampede—and tame these\nuntamable beasts!","I must step into the spinning\nstampede—and tame these\nuntamable beasts!","Domptez les terribles chevaux\nsauvages tout en tournant\nsans arrêt au même endroit.","Domptez les terribles chevaux\nsauvages tout en tournant\nsans arrêt au même endroit.","Es muss einem gelingen, die\nPferde zu zähmen, während\nman sich immerfort im Kreise\ndreht!","Bisogna domare un cavallo\nmentre la mandria galoppa\nvorticosamente in cerchio!","El objetivo es domar a los\npeligrosos caballos que dan\nvueltas sin parar.","Hay que domar una manada\nde potros furiosos que corren\ndesbocados.","おなじばしょを まわりつづける、\nおそろしき ウマのむれを\nのりこなすのですね。"
"CricketMantis_op_voice22_Mantis","Hazırlan! Ölümün peşine mi düşeceksin?\nYoksa ölüm mü senin peşine düşecek?!","Prepare! Will you chase death?\nOr death, chase you?!","Prepare! Will you chase death?\nOr death, chase you?!","Cette épreuve te fera\npeut-être affronter la mort,\nCricket !","Cette épreuve te fera\npeut-être affronter la mort,\nCricket!","Lass dich bloß nicht vom\nGaul abwerfen, Cricket.","Preparati Cricket, questo\nesercizio può essere fatale!","Harás frente a la mismísima\nmuerte en esta prueba, Cricket.","¿Enfrentarías a la\nmismísima muerte?","<MSBT:0000:0000:020002005730>死を かくごして いどむぞ！\nクリケット！"
"CricketMantis_op_voice23_Cricket","Hazırım, Usta!","Ready, Master!","Ready, Master!","Oui, maître !","Oui, maître!","Ja, Meister!","Sì, maestro!","¡Sí, maestro!","¡Sí, maestro!","はいっ！\nししょう！"
"CricketMantis_ed_voice01_Cricket","Hayatta kaldım, Usta. Ama kıl payı.","I survived, Master. Though barely.","I survived, Master. Though barely.","Quel excellent entraînement,\nmaître.","Quel excellent entraînement,\nmaître.","Ein grandioses Training,\nMeister.","È stato un allenamento\nfantastico, maestro.","Ha sido un buen\nentrenamiento, maestro.","Sobreviví la difícil lección,\nmaestro.","いい<MSBT:0000:0000:04000A00573085304E3087304630>修行が できましたね、\nししょう。"
"CricketMantis_ed_voice02_Mantis","Hımm.","Mmm.","Mmm.","Hmm.","Hmm.","Hmm.","Mmh.","Mm.","(Asiente)","うむ。"
"CricketMantis_ed_voice03_Cricket","En çok da bu binek,\nbenim favorimdi.","This steed, most of all,\nwas my favorite.","This steed, most of all,\nwas my favorite.","Cette monture a été\nun fidèle compagnon.","Cette monture a été\nun fidèle compagnon.","Dies' Ross war mir ein\ntreuer Gefährte.","Questo cavallo è stato\nun ottimo compagno.","Y este corcel se ha portado\nde maravilla.","Ese corcel me enseñó\nlo que significa...","このウマも、\nよく つきあってくれた。"
"CricketMantis_ed_voice04_Cricket","Hımm, güzel atçık.","Hmm, nice horsey.","Hmm, nice horsey.","Merci beaucoup.","Merci beaucoup.","Mhm... Ein tolles Pferd.","Sì, proprio ottimo!","Lo recordaré siempre.","la nobleza.","…うん、いいウマだ…。"
"CricketMantis_ed_voice05_Lulu","Evet... Güzel atçık!","Yeah... Nice horsey!","Yeah... Nice horsey!","Yaaah ! Hue, poney !","Yaaah! Hue, poney!","Oooooh... Sooo muuuutig!","Oooh... ma che bravo che sei!","¡Ayy! ¡Qué guay eres!","¡Ayyy! ¡Mi poniii!","ほわぁぁ……かっこいい！"
"CricketMantis_ed_voice06_Mantis","Cricket! Bir yolcu\nalmışsın.","Cricket! You've picked up\na passenger.","Cricket! You've picked up\na passenger.","Je vois que tu n'es pas\nrevenu seul.","Je vois que tu n'es pas\nrevenu seul.","Cricket. Wer ist denn die junge\nDame?","Cricket, chi è codesta\nfanciulla?","Cricket, ¿quién es esta\njovencita?","Cricket, ¿quién es esta\njoven?","クリケット。\nこちらの おじょうさんは？"
"CricketMantis_ed_voice07_Lulu","[kıkırdar] ","[giggles] ","[giggles] ","Héhéhé...","Héhéhé..."," ","Eh eh eh...","Je, je, je...","(Risa)","エヘヘ…。"
"CricketMantis_ed_voice08_Cricket","Ha? Aa, fark etmemişim.\nKüçük kız mı? ...İn aşağı.","Whuh? Oh, I didn't notice.\nLittle girl? ...Get off.","Whuh? Oh, I didn't notice.\nLittle girl? ...Get off.","Petite fille, tu dois retrouver\ntes parents. Je ne suis pas\nun poney !","Petite fille, tu dois retrouver\ntes parents. Je ne suis pas\nun poney!","Hö? Oooh, wer klebt denn da\nan mir? Ich hab's nur am Arm\nziehen gespürt.","Mh? Non so, si è aggrappata\na me mentre svolgevo la\nprova!","¿Mm? Anda, una niña. Ya decía\nyo que notaba algo muy\npesado.","¿Eh? Niña, ¿otra vez tú?\nYa te dije que no soy tu poni.\n","え？　ああ、ヒトだったんですね。\nほどよい オモリだと\nおもっていました。"
"CricketMantis_ed_voice09_Lulu","Ha?!","Huh?!","Huh?!","Oh ?!","Oh?!"," ","Eh?!","¿¡Eeeh!?","¡¿Eeeh?!","ガーン！"
"CricketMantis_ed_voice10_Cricket","Peki sırada ne var, Usta?","So what's next, Master?","So what's next, Master?","Bon, maître... Et ensuite ?","Bon, maître... Et ensuite?","Nun, Meister. Was jetzt?","Ma ritornando alle prove...","En fin, ¿qué toca ahora,\nmaestro?","¿Cuál es la siguiente\nlección?","それより、ししょう。\nつぎは…。"
"CricketMantis_ed_voice11_Mantis","Elmas Çark!","The Diamond Wheel!","The Diamond Wheel!","Notre prochaine étape\nest la grande roue...","Notre prochaine étape\nest la grande roue...","Als Nächstes folgt das\nRiesenrad...","Ti attende la Ruota Diamante!","La Noria Diamante.","La Rueda Diamante.","この『ダイヤモンド<MSBT:0000:0000:06000C004B3093308930933057308330>観覧車』…"
"CricketMantis_ed_voice12_Mantis","Ama önce, Cricket...\nKayıp Çocuğun Sınavı.","But first, Cricket...the Trial\nof the Lost Child.","But first, Cricket...the Trial\nof the Lost Child.","... mais avant, ramenons cette\nenfant perdue à l'accueil.","... Mais avant, ramenons cette\nenfant perdue à l'accueil.","Doch erst bringen wir die\nKrabbe ins Kinderparadies.","Ma prima, pensiamo\nalla bimba smarrita.","Pero antes hay que ocuparse\nde esta niña perdida.","Pero primero reporta a la\nniña extraviada.","…の まえに、\nまいごセンターに いくかの。"
"CricketMantis_ed_voice13_Cricket","Evet, elbette!","Yes, of course!","Yes, of course!","Oui, très bonne idée.","Oui, très bonne idée.","Guter Plan.","Ottima idea.","Buena idea.","En seguida.","そうですね。"
"CricketMantis_ed_voice14_Lulu","Hadi! Deh, atçık!","Come on! Giddyup, horsey!","Come on! Giddyup, horsey!","Mais je suis pas perdue !","Mais je suis pas perdue!","Ich bin gar keine Krabbe!","Io non mi sono smarrita!","¡Que no me he perdido!","¡No estoy extroviada!","あたいは まいごじゃ なーいっ！"
"CricketMantis_endcard","Ne ustalık ama!\nBu oyunlara gerçekten\nhakim oldun. Sırada\nOrbulon var. Peki,\nmeydan okumaya hazır mısın?","What skill! You have\ntruly mastered these\ngames. Orbulon is next.\nSo, are you ready\nfor the challenge?","What skill! You have\ntruly mastered these\ngames. Orbulon is next.\nSo, are you ready\nfor the challenge?","Excellente technique !\nDe quel maître suis-tu\nles enseignements ?\nPour la suite, c'est au\ntour d'Orbulon !","Excellente technique!\nDe quel maître suis-tu\nles enseignements?\nPour la suite, c'est au\ntour d'Orbulon!","Welch exzellente\nTechnik! Du musst\nmir verraten, wie du\ntrainierst. Weiter\ngeht's mit Orbulon!","Che tecnica magnifica!\nDevi assolutamente\ndirmi quali sono gli\nesercizi che fai. Adesso\nti attende Orbulon!","¡Menuda técnica!\nMe tienes que contar\nqué haces para\nentrenarte. Y ahora \ndemos paso a...\n¡Orbulon!","¡Qué técnica!\nMe tienes que contar\nqué haces para\nentrenarte. Y ahora \ndemos paso a...\n¡Orbulon!","すごい ウデマエだな！\nどんな しゅぎょうを\nしてるのか おしえてくれ！\nつぎは オービュロンさんだ！"
