"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Fivewatt_op_voice10_Fivewatt","Vay! G-gerçekten mi?!","Wow! R-really?!","Wow! R-really?!","C'est... c'est incroyable !","C'est... c'est incroyable!","D-das... glaub ich nich'!","Ma è... incredibile!","¡I-increíble!","¡I-Increíble!","す、すごいわ！"
"Fivewatt_op_voice11_Macho","Beğendin mi?!","Like it?!","Like it?!","Vous la voulez ?!","Vous la voulez?!","Worauf warten Sie?!","La volete?","La desea, ¿verdad?","¿Le gusta?","ほしいでしょう！？"
"Fivewatt_op_voice12_Fivewatt","EVET!","YES!","YES!","Oui !!!","Oui!!!","JA?!","Sì!","¡Claro!","¡Sí!","ええ！"
"Fivewatt_op_voice13_Macho","Daha hemen satın alma!\nŞimdi sıra geldi...\nkasları çalıştırmaya, alışverişçiler!","Don't buy it just yet!\nNow it's time to...work\nthose muscles, shoppers!","Don't buy it just yet!\nNow it's time to...work\nthose muscles, shoppers!","Alors avant de nous appeler...\nNous allons commencer par...\nune séance de musculation !","Alors avant de nous appeler...\nNous allons commencer par...\nune séance de musculation!","Doch bevor Sie anrufen...\nErst mal etwas... MUSKEL-\nAUFBAUTRAINIIING!\nHep! Hep! Hep! Hep!","Ma prima di alzare la\ncornetta... prepariamoci agli\nesercizi spaccamuscoli!","¡Pues llame ahora!\nPero antes...\n¡a entrenar se ha dicho!","¿Pero qué espera? ¡Llame ya!\nPero primero... ¡ejercite\nesos flacuchos brazos!","では、ちゅうもんを かいし…\nするまえに！\nレッツ、マッスルたいそうー！"
"Fivewatt_op_voice14_Fivewatt","Ha, ne?","Uh, what?","Uh, what?","Quoi ?!","Quoi?!","Bitte was...?","Cioè?","¿¡Cómo!?","¿Cómo?","へ？"
"Fivewatt_op_voice15_Macho","Aynen öyle dostlarım. Bu\ntavalar ağır! Ne kadar ağır mı?\nTava başına bir ton!","That's right, my friends. These\npans are heavy! How heavy? \nA ton per pan!","That's right, my friends. These\npans are heavy! How heavy? \nA ton per pan!","Eh oui les amis, cette poêle\nà frire est si lourde que tout\nle monde ne peut pas la\nsoulever !","Eh oui les amis, cette poêle\nà frire est si lourde que tout\nle monde ne peut pas la\nsoulever!","Das hohe Eigengewicht dieser\nBratpfanne macht ein vorbe-\nreitendes Muskelworkout\nzwingend erforderlich!","Questa padella infatti è molto\npesante! Non tutti riescono a\nsollevarla così facilmente!","Esta sartén pesa una tonelada,\nde verdad se lo digo. ¡A ver\nquién es capaz de levantarla!","¡Estos sartenes pesan una\nbarbaridad! ¡Es casi\nIMPOSIBLE levantarlos!","じつは このフライパン、\nものすごーく、おもーい！\nふつうのヒトには もてません！"
"Fivewatt_op_voice16_Fivewatt","Bunu kimin aklına\ngeldi acaba?","Who in the world\nthought THIS up?","Who in the world\nthought THIS up?","Pourquoi ils la vendent\nalors ?","Pourquoi ils la vendent\nalors?","Die wollen einen doch\nvergackeiern!","Ma allora se è così, perché\nla vendono?","¿Y por qué la venden\nentonces?","Pero ¿quién inventa estas\ncosas?","なんで <MSBT:0000:0000:020002004630>売ろうと\nおもったのかしら。"
"Fivewatt_op_voice17_Macho","O yüzden satın almadan önce,\nbu egzersizi bir deneyin!","So before you buy, give\nthis workout a try!","So before you buy, give\nthis workout a try!","Avant de la commander, il va\nfalloir vous faire des biceps !","Avant de la commander, il va\nfalloir vous faire des biceps!","Bevor Sie also bestellen,\narbeiten Sie an Ihrem Bizeps!","Prima di ordinarla, bisogna\npotenziare i muscoli!","¡Antes de comprarla, hay\nque ponerse como un toro!","Antes de comprar, ¡vamos\na fortalecer esos brazos!","そこで、ごこうにゅう まえに\nマッスルを つけてもらいます！"
"Fivewatt_op_voice18_Fivewatt","Belki de alırım.","Maybe I will.","Maybe I will.","C'est une blague ?","C'est une blague?","Ich glaub's ja wohl nicht...","Ma guarda un po'...","Se me quitan las ganas...","Me está convenciendo.","ちょっと めんどうね…。"
"Fivewatt_op_voice19_Macho","Siz de bu tavaları\ngöğüs presi yapabilirsiniz!","You too can bench-press\nthese pans!","You too can bench-press\nthese pans!","En plus, c'est un excellent\nmoyen de garder la forme !","En plus, c'est un excellent\nmoyen de garder la forme!","So sehen Sie im Handum-\ndrehen aus wie ich...","E poi, l'esercizio rende più\nbelli!","¡El ejercicio es fundamental\npara llevar una vida sana!","Después de unas tres mil\nrepeticiones...","たいそうは\nびようこうかも ばつぐん！"
"Fivewatt_op_voice20_Macho","Kaslar dünyanın en\nharika şeyi değil mi?","Aren't muscles just the\nabsolute best?","Aren't muscles just the\nabsolute best?","Vous êtes prêts à dire\nadieu à vos bourrelets ?","Vous êtes prêts à dire\nadieu à vos bourrelets?","...Mal ganz ehrlich: Wer von\nIhnen will das nicht?","Alla fine, sparirà il grasso\nin eccesso.","¿Y quién no quiere unos\nabdominales de escándalo?","tendrá unos músculos como\nlos míos.","…おわるころには\nぜいにくも とれてますよ。"
"Fivewatt_op_voice21_Macho","Aradan hemen sonra\nbaşlıyoruz!","We'll get started right after\nthe break!","We'll get started right after\nthe break!","Alors ne zappez pas,\non commence juste\naprès la pub !","Alors ne zappez pas,\non commence juste\naprès la pub!","Das Workout beginnt nach\neiner kurzen Werbepause!","Ma basta con le chiacchiere!\nVai con lo spaccamuscoli!","¡Empezamos después\nde estos anuncios!","¡Regresamos después\nde estos anuncios!","マッスルたいそう、\nスタートはCMのあと！"
"Fivewatt_op_voice22_Fivewatt","Kimin molaya ihtiyacı var?\nBen şimdi hazırım!","Who needs a break? I'm\nready to go now!","Who needs a break? I'm\nready to go now!","Bon, eh bien... ça ne coûte\nrien d'essayer.","Bon, eh bien... ça ne coûte\nrien d'essayer.","Ich sag mal so: Öfter mal\nwas Neues.","Beh, proviamo, magari\nfunziona davvero!","En fin, por probar,\nque no quede.","¿Anuncios? ¡Quiero\nejercitarme ya!","…せっかくだし\nちょっと がんばっちゃおうかしら。"
"Fivewatt_ed_voice01_Ninevolt","Ben geldim!","I'm home!","I'm home!","J'suis rentrééé !","J'suis rentrééé!","Bin zu Hauseeee!","Sono a casaaa!","¡Mamáaa!","¡Hola mamá!","ただいまー！"
"Fivewatt_ed_voice02_Fivewatt","Yemeye hazır mısın? Hamburger\nyaptım!","Ready to eat? Made\nhamburgers!","Ready to eat? Made\nhamburgers!","Le repas est prêt.\nJ'ai fait des steaks hachés.","Le repas est prêt.\nJ'ai fait des steaks hachés.","Hallo, Schatz.\nDie Hamburger sind fertig!","Bentornato! Gli hamburger\nsono pronti!","Hola, cariño.\nEsta noche cenamos\nhamburguesas.","¿Tienes hambre?\nHay hamburguesas.","おかえりなさい。\nきょうは ハンバーグよ。"
"Fivewatt_ed_voice03_Ninevolt","EVET!","YES!","YES!","Ouaaais !","Ouaaais!","Jaaaaa!","Buoniii!","¡Chupi!","¡Sí!","わーい！"
"Fivewatt_ed_voice04_Ninevolt","[nefesi kesilir]","[gasps]","[gasps]","Ah !","Ah!","Oh!","Uh!","¡Ah!","¡Ah!","…あっ！"
"Fivewatt_ed_voice05_Ninevolt","Oyunum! Ah hayır,\nona ulaşamıyorum!","My game! Oh no, I can't\nreach it!","My game! Oh no, I can't\nreach it!","Ma console a atterri\nsous le buffet !","Ma console a atterri\nsous le buffet!","Die Konsole liegt ganz hinten\nunterm Küchenschrank!","Uffa! La console è finita\nsotto la credenza!","¡Se ha metido debajo\ndel armario!","¡Perdí mi juego favorito\npara siempre!","ゲームが タナのしたに\nはいっちゃった…！"
"Fivewatt_ed_voice06_Fivewatt","Bir saniye...","One sec...","One sec...","Oh ben mince.","Oh ben mince.","Du grüne Neune!","Oh, no!","¡Ay, pobre!","¡Ay, pobre!","あら タイヘン。"
"Fivewatt_ed_voice07_Fivewatt","Hımm!","Hrm!","Hrm!","Hop.","Hop."," ","Op... là!","¡Aaaaúpa!"," ","よいしょ。"
"Fivewatt_ed_voice08_Fivewatt","Sorun çözüldü!","Problem solved!","Problem solved!","Et voilà.","Et voilà.","Hier, bitte schön!","Ecco fatto.","Toma, cielo.","Ahí lo tienes.","はい、どうぞ。"
"Fivewatt_ed_voice09_Ninevolt","Ha?","Huh?","Huh?","Oh !","Oh!","Häää?","Oh!?","¿Eh?"," ","！！"
"Fivewatt_ed_voice10_Ninevolt","YOK ARTIK!","NO WAY!","NO WAY!","Ça alors !","Ça alors!","Maaamaaa?!","Mamma mia!","¡Qué pasada!","¡Mamá!","すごおおおい！！"
"Fivewatt_ed_voice11_Fivewatt","[kıkırdar]","[giggles]","[giggles]"," "," "," ","Ih ih ih!","Je, je, je.","Je, je, je.","うふふ☆"
"Fivewatt_endcard","Ezme Ligi'ni\ntemiz geçtin!\nBu, özel bir\ntatlıyı hak ediyor.\nNe istersin,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>?","Good job clearing\nthe Mash League!\nThis calls for a special\ndessert. What'll it be,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>?","Good job clearing\nthe Mash League!\nThis calls for a special\ndessert. What'll it be,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>?","Félicitations,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF> !\nPour fêter la fin de\nla ligue Pouce-pouce,\nje vais préparer un\nsuper dessert !","Félicitations,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>!\nPour fêter la fin de\nla ligue Pouce-pouce,\nje vais préparer un\nsuper dessert!","Gratulation zum Sieg\nin der Knöpfe-Liga,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>!\nZur Feier des Tages\nmache ich dir dein\nLeibgericht!","Congratulazioni\nper aver superato\nla Lega Pigiatutto,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>!\nTi meriti proprio\nun bel dolcino!","¡Bien hecho,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>!\nHas completado la liga\nbotones. Voy a preparar\ntu plato favorito\npara celebrarlo.","¡Bien hecho,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>!\nHas completado la liga\nbotones. Voy a preparar\ntu postre favorito\npara celebrarlo.","<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>ちゃん、\nピコピコリーグ クリアよ！\nあなたのスキな おりょうり、\nおいわいに つくってあげる。"
