"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"insert_voice12_Wario","İmza vermem, ufaklık.\nNeyse...","I don't do autographs, kid.\nAnyway...","I don't do autographs, kid.\nAnyway...","Tu m'excuseras mais j'ai\nun tournoi à superviser.","Tu m'excuseras, mais j'ai\nun tournoi à superviser.","Und ich habe ein Turnier\nzu gewinnen!","Ma certo, per gli autografi\nse ne parla più tardi!","¡Lo que tengo es un gran\ntorneo entre manos!","No te preocupes, niña.\nLuego me pagas.","だったら\nゲームを かちぬくんだな。"
"insert_voice13_Wario","İlk olarak... Ezme Ligi!","First up...the Mash League!","First up...the Mash League!","D'abord...\nla ligue Pouce-pouce !","D'abord...\nla ligue Pouce-pouce!","Zuerst... die Knöpfe-Liga!","Abbiamo la Lega Pigiatutto","Empieza con la liga botones.","Tenemos la liga botones...","ピコピコリーグ、"
"insert_telop05","Ezme Ligi!","Mash League!","Mash League!","Ligue Pouce-pouce","Ligue Pouce-pouce","Knöpfe-Liga","Lega Pigiatutto","Liga botones","Liga botones","ピコピコリーグ"
"insert_voice14_Wario","Sırada, Çevirme Ligi!","Next, Twist League!","Next, Twist League!","Puis la ligue Gyro-gyro !","Puis la ligue Gyro-gyro!","Dann die Gyro-Liga!","poi la Lega Giratutto","Le sigue la liga giro...","la liga giro...","ぐるぐるリーグ、"
"insert_telop06","Çevirme Ligi!","Twist League!","Twist League!","Ligue Gyro-gyro","Ligue Gyro-gyro","Gyro-Liga","Lega Giratutto","Liga giro","Liga giro","ぐるぐるリーグ"
"insert_voice15_Wario","Ve son olarak, Dokunma Ligi!","And finally, Touch League!","And finally, Touch League!","Et enfin, la ligue\nTouche-touche !","Et enfin, la ligue\nTouche-touche!","Und zuletzt: die Touch-Liga!","e infine, la Lega Toccatutto!","¡Y termina con la liga táctil!","y la liga táctil.","タッチリーグ。"
"insert_telop07","Dokunma Ligi!","Touch League!","Touch League!","Ligue Touche-touche","Ligue Touche-touche","Touch-Liga","Lega Toccatutto","Liga táctil","Liga táctil","タッチリーグ"
"insert_voice16_Wario","Üç ligin de ustası ol,\nsonra da gerçek ustayla yüzleş!\nBenimle, yani Wario'yla!","Master all three leagues, and you'll\nface the real master!\nMe, Wario!","Master all three leagues, and you'll\nface the real master!\nMe, Wario!","Dominez ces trois ligues et\nvous pourrez vous mesurer\nà l'ultime champion, moi !","Dominez ces trois ligues et\nvous pourrez vous mesurer\nà l'ultime champion, moi!","Wenn du was von mir willst,\nmeistere alle drei!\nDanach können wir uns\nweiter unterhalten!","Chi vince tutte e tre le leghe\navrà l'occasione di sfidare\nil maestro supremo, che sarei\nIO!","Si quieres enfrentarte a mí\ncara a cara, ¡tendrás que\ncompletarlas todas!","Superen las tres ligas y se\nenfrentarán al más grande\nde los jefes, o sea, ¡YO!","とまあ、この３つのリーグを\nクリアすれば…\nこのオレさまが ちょくせつ\nあいてしてやるぜ。"
"insert_voice17_Lulu","Demek böyle oynamak istiyorsun ha?","That's how you wanna play this?","That's how you wanna play this?","C'est toi qui l'auras voulu !","C'est toi qui l'auras voulu!","Ach, so einfach ist das?","Molto bene. L'hai voluto tu!","¡Pues te vas a enterar!","Si así lo quieres... ¡ya verás!","わかったわ。\nまってなさい！"
"insert_voice18_Wario","...\nHadi şu işi bitirelim.","...\nLet's get this over with.","...\nLet's get this over with.","Que le meilleur gagne !","Que le meilleur gagne!","Hmm, auf los geht's los!\nHahahaha!","Gah ah ah, cominciamo!","Ya veremos...\n¡Chau, chau!","Ahora ya lo saben.\n¡Adiós!","にゅふふ。\nま、そういうことだ。\nじゃーなー！"
