"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"ultra01_op_voice14_Mantis","BENİM tekniğim nasıl?","How's MY technique?","How's MY technique?","Tu veux dire... et HOP ?!","Tu veux dire... et HOP?!","In etwa... so?","Forse... meglio... così?!","Con mucha... ¡marcha!","¿Cómo? ¿Así?","クネクネして…クネッ。"
"ultra01_op_voice15_Crygor","Oooh!","Ooh!","Ooh!","Oooh !","Oooh!","Ohooo!","Oooh!","¡Ooh!","¡Oooh!","おおっ！"
"ultra01_op_voice16_Penny","İnsanları gerçekten bir araya\ngetiren şey ne biliyor musun? Müzik! Şuna bir bak!","Know what really draws a crowd?\nMusic! Check this out!","Know what really draws a crowd?\nMusic! Check this out!","Les gens vont venir si je\nchante. Allez. C'est parti.","Les gens vont venir si je\nchante. Allez. C'est parti.","Wenn ich zu singen anfange,\nSTRÖMEN die Leute hier rein!","Appena mi sentiranno cantare\nfaranno la coda per entrare!","¡Muy bien, pues yo encandilaré\na los clientes con la ayuda de\nmi tónico tonal!","¡Comprobé en un estudio\nque la música en vivo atrae\nmás clientes!","じゃあ わたしは、\nじまえの キラキラボイスで\nおきゃくさんを\nあつめてみせますっ！"
"ultra01_op_voice17_Penny","[meleksi şarkı]  ","[angelic singing]  ","[angelic singing]  "," "," "," ","Oooh♪\nOoooooh♪"," ","(Canto angelical)","あ～♪\nあぁ～～♪"
"ultra01_op_voice19_Mike","İnsanlar yeniliği ve\nsürprizi de sever.","Humans also enjoy novelty\nand surprise.","Humans also enjoy novelty\nand surprise.","Maintenant, il est temps de\njouer à l'un des jeux que\nj'ai inventés.","Maintenant, il est temps de\njouer à l'un des jeux que\nj'ai inventés.","Nichts da. Erst mal spielt das\nPublikum die Spiele, die ich\ngemacht habe.","Prima però, vi voglio\npresentare i giochi che ho\nprogrammato io!","Tendrás que enfrentarte\na alguno de mis juegos.","Los seres humanos aprecian\nlo inesperado.","ココカラハ\nジブンガ ツクッタゲームモ\nデテクルデ アリマス！"
"ultra01_op_voice20_Fronk","O zaman eserlerimize bayılırlar.","Then they'll love our creations.","Then they'll love our creations.","Tu as besoin d'un assistant ?","Tu as besoin d'un assistant?","Darf ich bei der Präsentation\nhelfen?","E ci sono anche i miei!","Y a los míos también.","Justo lo que tenemos.","オレも さんかさせてもらうで。"
"ultra01_op_voice21_Mike","Benim oyunlarım aklını başından alır.","My games will blow you away.","My games will blow you away.","Tous mes jeux demandent\ndu souffle.","Tous mes jeux demandent\ndu souffle.","Zum Spielen braucht's das\nMikro.","Si chiamano giochi\n""Soffia soffia""!","Mis juegos consisten\nen soplar.","En mis juegos, hay que","ジブンノ ゲームハ\n『フーフー』"
"ultra01_op_voice22_Mike","Basitler. Önce mikrofonu bul.\nSonra yüzünü ona dön. Sonra içine üfle.","They're simple. Find the mic first.\nNext, face it. Then blow into it.","They're simple. Find the mic first.\nNext, face it. Then blow into it.","Trouve le micro. Souffle\ndans le micro. Fouu. Voilà.\nTu sais comment jouer.","Trouve le micro. Souffle\ndans le micro. Fouu. Voilà.\nTu sais comment jouer.","Guck sehr genau hin, und puste\ndann rein ins Mikro. Ist doch\nganz leicht, oder?","Per vincere, bisogna soffiare\nnel microfono. Basta.\nFacile, no?","Te colocas delante del\nmicrófono de la consola\ny soplas.","soplar en el micrófono\ncon aire de los pulmones.","ゲームキノ マイクニ ムカッテ\nイキヲ フーフー\nフキコンデ アソビマス。"
"ultra01_op_voice23_Mike","Bazen işleri değiştirmek eğlencelidir.\nÖğretici şimdi sona erdi.","It's fun to switch things up.\nTutorial now concluded.","It's fun to switch things up.\nTutorial now concluded.","Mais n'oublie pas.\nAvant ça. Trouve le micro.\nVoilà, c'est tout.","Mais n'oublie pas.\nAvant ça. Trouve le micro.\nVoilà, c'est tout.","Seid ihr bereit? Super.\nDann kann's ja losgehen\nmit den Spielen.","Trova la posizione del\nmicrofono. Fatto? Bene, si\npuò iniziare.","Comprueba ahora dónde se\nencuentra el micrófono.\n¿Entendido?","Diversión humana.\nFin de este tutorial.","イマノウチニ\nマイクノ バショヲ\nカクニン シテオクト ヨイデスヨ。"
"ultra01_op_voice24_Fronk","Bende açılır oyunlar var.","I've got pop-up games.","I've got pop-up games.","Tu aimes les embuscades ?","Tu aimes les embuscades?","Lust auf Überraschungsspiele?","I miei invece sono\n""A sorpresa"".","Mis juegos son a traición.","Tengo juegos también.","オレのゲームは\n『ふいうち』や。"
"ultra01_op_voice25_Fronk","Bana çok benziyorlar—\naşırı kısa. ...Ve neredeyse\nbenim kadar eğlenceliler!","They're a lot like me—\nextremely short. ...And almost\njust as fun!","They're a lot like me—\nextremely short. ...And almost\njust as fun!","Ça risque de te surprendre,\nmais tout va bien se passer.\nIl suffit d'être concentré.","Ça risque de te surprendre,\nmais tout va bien se passer.\nIl suffit d'être concentré.","Nicht erschrecken, alles gut.\nWir tun nichts. Wir wollen doch\nnur spielen. Das wird sicher\ntotal lustig.","Spuntano a caso e\nfiniscono subito. Quindi\ntieni gli occhi aperti e\ntieni i nervi ben saldi!","Aparecerán de repente y\nterminarán en un abrir y cerrar\nde ojos. Así que concéntrate.","Me recuerdan a mí.\nSon muy pequeños,\n¡además de divertidos!","いきなり でてきたと おもったら\nすぐおわるから、きぃつけや。\nあんま かんがえすぎたら アカンで。"
"ultra01_op_voice26_Jimmy","Şimdi parti vakti!","Now let's PAR-TAY!","Now let's PAR-TAY!","C'est parti baby !","C'est parti, baby!","Jetzt wird's funky!","Inizia la festa!","¡Dabuuuten!","¡Todos a bailar!","いいねいいね！"
"ultra01_ed_voice01_Jimmy","İşte bu, bayıldım buna!\nDans pisti alev alev!","Oh yeah, I love it!\nThe dance floor is on fire!","Oh yeah, I love it!\nThe dance floor is on fire!","Oh yeah, est-ce que tout le\nmonde s'éclate sur la piste ?","Oh yeah, est-ce que tout le\nmonde s'éclate sur la piste?","Oh yeah! Das hat richtig\ngefetzt, oder?","Oh, yeah! La pista da ballo\nè incandescente!","¡Que no decaiga el ritmo,\npeña!","¡Oh, yeah! ¡Esta pista está\nque revienta!","<MSBT:0000:0000:04000400AA30FC30>OH <MSBT:0000:0000:08000600A430A730FC30>YEAH！\nまだまだ おどるYO！"
"ultra01_ed_voice03_Kat","Şu kadar... insana bak!","Look at all these...people!","Look at all these...people!","Regarde tous ces gens !\nC'est dingue !","Regarde tous ces gens!\nC'est dingue!","Die Menge... tobt total!","Caspita, quanta gente!","¡Jo, está hasta los topes!","¡Mira cómo bailan!","おきゃくさんが いっぱーい！"
"ultra01_ed_voice04_Penny","Herkes iyi vakit\ng geçiriyor gibi görünüyor!","Seems like everyone's\nhaving a good time!","Seems like everyone's\nhaving a good time!","J'espère que tout le monde\ns'amuse bien !","J'espère que tout le monde\ns'amuse bien!","Ich glaube, alle haben richtig\nSpaß!","Che bello vedere tutti che si\ndivertono!","¡Se lo están pasando\nestupendamente!","¡Qué gran talento de DJ!","みなさん　たのしそうで\nなによりですっ！"
"ultra01_ed_voice05_Cricket","O zaman amacımıza ulaşmışız demektir.","Then we have achieved our goal.","Then we have achieved our goal.","C'est super, on a réussi !","C'est super, on a réussi!","Wir haben das Haus echt\ngerockt!","Ottimo! Il locale è pieno!","Sí, lo hemos logrado.","Otra prueba superada.","おきゃく あつめ、\nせいこうですね！"
"ultra01_ed_voice06_Crygor","Hepsi benim... manyetik hareketlerim sayesinde.","All thanks to my...magnetic moves.","All thanks to my...magnetic moves.","C'est grâce à ma danse.\nEt hop !","C'est grâce à ma danse.\nEt hop!","Ich kam gut an... Chacha!","Ed è grazie a come... ballo!","Todo gracias a mi bailecito.","Gracias a mi... meneo.","わたしのダンスの\nおかげ、だな！"
"ultra01_ed_voice07_Mona","Hâlâ bir şey eksik.\nAa evet—Wario!","We're still missing something.\nOh yeah—Wario!","We're still missing something.\nOh yeah—Wario!","Quelqu'un a vu Wario ?\nIl faut qu'il vienne faire\nla fête !","Quelqu'un a vu Wario?\nIl faut qu'il vienne faire\nla fête!","Kommt Wario auch noch?\nWir haben doch Grund zu\nfeiern!","Allora Wario viene?\nMi piacerebbe\nfesteggiare con lui!","Ojalá viniera también Wario\na bailar...","Como que falta algo...\n¿Dónde estará Wario?","ワリオおじさまも きて、\nいっしょに おどれば いいのにね！"
"ultra01_ed_voice08_Fronk","Az önce Wario mu dedi?","Did she say Wario?","Did she say Wario?","Il finira bien par venir.","Il finira bien par venir.","Der lässt sich keine Fete\nentgehen.","Facciamo più baccano che\narriva!","Igual le pica el gusanillo\ny se une.","¿En serio dijo Wario?","たのしそうに しとったら\nそのうち くるやろ。"
"ultra01_ed_voice09_Jimmy","Haydi, parti tayfası!\nBu havayı sürdürelim!","C'mon, party people!\nLet's keep this groove goin'!","C'mon, party people!\nLet's keep this groove goin'!","Allez, que tout le monde\nse lâche !","Allez, que tout le monde\nse lâche!","Dann lassen wir mal die\nPartywutz raus!","E allora, scateniamoci!","¡Venga, a mover el esqueleto!","¡Ánimo! ¡A bailar hasta\nque amanezca!","みんな、もりあがっていくYO！"
"ultra01_ed_voice10_2_Mona","[coşkulu onay sesleri]","[exuberant sounds of agreement]","[exuberant sounds of agreement]","Ouaaais !","Ouaaais!"," ","Sììì!","¡Síii!","¡Sííí!","イエーイ！"
"ultra01_ed_voice10_3_Kat","[coşkulu onay sesleri]","[exuberant sounds of agreement]","[exuberant sounds of agreement]","Ouaaais !","Ouaaais!"," ","Sììì!","¡Síii!","¡Sííí!","イエーイ！"
"ultra01_ed_voice10_4_Ana","[coşkulu onay sesleri]","[exuberant sounds of agreement]","[exuberant sounds of agreement]","Ouaaais !","Ouaaais!"," ","Sììì!","¡Síii!","¡Sííí!","イエーイ！"
"ultra01_ed_voice10_5_Crygor","[coşkulu onay sesleri]","[exuberant sounds of agreement]","[exuberant sounds of agreement]","Ouaaais !","Ouaaais!"," ","Sììì!","¡Síii!","¡Sííí!","イエーイ！"
"ultra01_ed_voice10_6_Penny","[coşkulu onay sesleri]","[exuberant sounds of agreement]","[exuberant sounds of agreement]","Ouaaais !","Ouaaais!"," ","Sììì!","¡Síii!","¡Sííí!","イエーイ！"
"ultra01_ed_voice10_7_Mantis","[coşkulu onay sesleri]","[exuberant sounds of agreement]","[exuberant sounds of agreement]","Ouaaais !","Ouaaais!"," ","Sììì!","¡Síii!","¡Sííí!","イエーイ！"
"ultra01_ed_voice10_8_Cricket","[coşkulu onay sesleri]","[exuberant sounds of agreement]","[exuberant sounds of agreement]","Ouaaais !","Ouaaais!"," ","Sììì!","¡Síii!","¡Sííí!","イエーイ！"
"ultra01_ed_voice10_9_Mike","[coşkulu onay sesleri]","[exuberant sounds of agreement]","[exuberant sounds of agreement]","Ouaaais !","Ouaaais!"," ","Sììì!","¡Síii!","¡Sííí!","イエーイ！"
"ultra01_ed_voice10_10_Fronk","[coşkulu onay sesleri]","[exuberant sounds of agreement]","[exuberant sounds of agreement]","Ouaaais !","Ouaaais!"," ","Sììì!","¡Síii!","¡Sííí!","イエーイ！"
"ultra01_endcard","İşte buna parti denir!\nOyun konusunda belli ki\nözel bir yeteneğin var.\nBizi bir sonraki turda\nhayal kırıklığına uğratma!","Now that was a party! \nWhen it comes to\ngaming, you clearly\nhave a gift. Don't let us\ndown in the next round!","Now that was a party! \nWhen it comes to\ngaming, you clearly\nhave a gift. Don't let us\ndown in the next round!","Ouah, quelle fête !\nTu te débrouilles\nvraiment bien.\nOn compte sur toi\npour la suite !","Ouah, quelle fête!\nTu te débrouilles\nvraiment bien.\nOn compte sur toi\npour la suite!","Das war mal eine Fete!\nWenn du spielst, steppt\nder Bär. Lass auch in\nder nächsten Runde\ndas Partytier in dir\nraus!","Grande, ce l'hai fatta!\nCerto che sei proprio\nin gamba con i\nvideogiochi! Mi\nraccomando, ora devi\nmettercela tutta!","¡Increíble, lo has\nconseguido! Tienes\ntalento para esto.\nTú sigue dándolo\ntodo en el siguiente\nnivel. ¡Ánimo!","¡Lo conseguiste!\n¡Increíble! Tienes\ntalento para esto.\nTú sigue dándolo\ntodo en el siguiente\nnivel. ¡Ánimo!","「すっごーい！\n　クリアだよーっ！」\n「ゲームの てんさい\n　ですねっ！」\n「つぎも てごわいだろうが…\n　キミなら かてる！」"
