"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"ed_op_voice09_Wario","","  ","  "," "," "," ","Dohiiiuh!?","Arg...","¡¿Qué hiciste?!","しょんぼりだー…。"
"ed_op_voice10_Lulu","Yaşasın! Oh olsun!\nLüksville halkı bunu yeterince\nuzun süre elinde tuttu!","Yay! Serves you right!\nThe people of Luxeville have\nbeen holding it long enough!","Yay! Serves you right!\nThe people of Luxeville have\nbeen holding it long enough!","Bien fait pour toi ! Les\nhabitants de Luxeville vont\nenfin pouvoir se soulager !","Bien fait pour toi! Les\nhabitants de Luxeville vont\nenfin pouvoir se soulager!","Ätschibätsch! Die arme\nBevölkerung von Luxeville\nhat schon viel zu lange\nleiden müssen!","Ben ti sta! Il popolo di\nLuxeville non ce la fa più\na trattenersela!","¡Menos mal! Por fin podrá\naliviarse en paz la gente\nde Luxeville...","¡Lo logré! Ahora los niños\nde Luxeville podrán volver\na usarlo.","よかったあ。\nこれでやっと むらの こどもたちが、\nゆっくり ウンチできるわ。"
"ed_op_voice11_Wario","Hımm? Bu da neyin nesi?\nHa? Tutmak mı?","Hmm? Hey, what's that mean?\nHuh? Holding it?","Hmm? Hey, what's that mean?\nHuh? Holding it?","Hmm ? Qu'est-ce\nque tu veux dire par...\n« soulager » ?","Hmm? Qu'est-ce que tu\nveux dire par... « soulager »?","Hööö? Was meinst du jetzt\nmit... „leiden""?","Eh? In che senso se la\ntrattengono?","¿¡Aliviarse!? Espera,\nentonces eso es...","¿Para qué lo usarían...\nlos... niños?","ウンチ！？\nそれは ひょっとして…\nお、お…"
"ed_op_voice12_Lulu","Bu kap... lazımlıkmış!","This pot...is a potty!","This pot...is a potty!","Tu as volé notre\npot de chambre !","Tu as volé notre\npot de chambre!","Na, der Pott... ist 'n Nachttopf!","Questo vaso... è un vasino!","Un orinal.\nNi más ni menos.","Para ir al baño. Obviamente.","おまるだよ、\nむらの みんなの。"
"ed_op_voice13_Lulu","Sen çalmadan hemen önce\ntemizlenip kurumaya bırakılmıştı!","It had just been cleaned and put out\nto dry when you stole it!","It had just been cleaned and put out\nto dry when you stole it!","Il était en train de sécher\naprès avoir été nettoyé...\net puis tu l'as volé !","Il était en train de sécher\naprès avoir été nettoyé...\net puis tu l'as volé!","Er stand draußen zum\nTrocknen, und dann\nkamst ausgerechnet du!","Lo avevo appena lavato e\nmesso ad asciugare e poi tu\nlo hai rubato!","Acababan de fregarlo justo\ncuando llegaste tú y lo\nmangaste.","Acabábamos de lavarlo\ncuando tú lo robaste.","あらって かわかしてたのを、\nワリオが かってに\nもってったんじゃない。"
"ed_op_voice14_Wario","Ha?","Uh?","Uh?","... Oh oh.","... Oh oh.","...Öh.","Ah!","Ajá...","Ah...","だはっ。"
"ed_op_voice15_Wario","[manyakça gülüş]","[maniacal laughter]","[maniacal laughter]","Bwahaha !","Bwahaha!"," ","Ah ah ah... eh eh eh!","¡Ja, ja, ja!","(Risa histérica)","あははは…\nうふふふふふ……。"
"ed_op_voice16_Wario","Tamam! Al şunu!\nDefol git ve rahat rahat kaka yap!","Fine! Take it!\nGet lost, and potty in peace!","Fine! Take it!\nGet lost, and potty in peace!","Reprends-le, alors ! Et\nsoulagez-vous bien, surtout !","Reprends-le, alors! Et\nsoulagez-vous bien, surtout!","Da hast du ihn wieder! Frohe\nErleichterung!","E allora prenditelo! Andate\ne fatela tutta!","¡Pues quédatelo y dejémonos\nde pedorretas!","Llévatelo, al fin que ni lo\nquería...","ああーーもう わかった！\nたからは くれてやる！！"
"ed_op_voice16_Wario_b","Bu kadar. Oyun bitti.\nEvinize dönün! Defolun!\nBeni rahatsız ediyorsunuz.","That's it. Game over.\nGo home! Go away!\nYou bother me.","That's it. Game over.\nGo home! Go away!\nYou bother me."," "," ","Wir möchten uns von unseren\nZuschauern ganz herzlich\nverabschieden..."," "," ","Aquí se acaba esto,\n¡hasta nunca!","はい、これにて\nいっけん らくちゃく！\nまたなー！"
"ed_op_voice17_Ninevolt","Dur bakalım!","Hold on!","Hold on!","Arrêtez les crédits !","Arrêtez les crédits!","Wario!","WARIO!","¡Wariooo!","¡Paren los créditos!","ワリオーっ！"
"ed_op_voice18_Wario","Hah?","Eh?","Eh?","Hmm ?","Hmm?","Hm...?","Eh!?","¡Uy!","¿Ahora qué?","ぎくっ！"
"ed_op_voice19_Mona","Şey, bize ödeme yapmayı\nplanlıyordun... değil mi, Wario?","Uh, you were planning on paying us...\nRight, Wario?","Uh, you were planning on paying us...\nRight, Wario?","Tu vas nous payer comme tu\nl'as promis, hein, Wario ?","Tu vas nous payer comme tu\nl'as promis, hein, Wario?","Wir kriegen doch noch\nunsere Gage... Stimmt's,\nWario...?","Ora devi pagarci per il\nnostro lavoro, caro il mio\nWario!","O sea, nos vas a pagar...\n¿verdad, Wario?","Dijiste que ibas a pagarnos,\n¿recuerdas?","バイトだい はらってよ、\nワリオおじさまーっ！"
"ed_op_voice20_Dribble","Hadi ama. Bizim payımız nerede?","C'mon. Where's our cut?","C'mon. Where's our cut?","Elle est où, notre part ?","Elle est où, notre part?","Her mit dem Zaster!","Tira fuori i soldi!","¿Dónde está el parné?","Con propina y todo...","がっぽり もうけたんやろ？"
"ed_op_voice21_Penny","Biz sadece payımızı istiyoruz.","We just want our share.","We just want our share.","C'est le jour de la paye !","C'est le jour de la paye!","Das steht uns doch zu.","Vogliamo quello che ci\nspetta.","¡Queremos nuestra parte!","Queremos nuestra parte.","きたいしてますよっ！"
"ed_op_voice22_Wario","Hadi oradan! Bu para benim!","Fat chance! This money's mine!","Fat chance! This money's mine!","Va falloir m'attraper !","Va falloir m'attraper!","Von wegen! Alles meins!","Ehi... ih ih ih, manco per\nsogno!","¡Aaarg!\n¡Las ganas! Ni una moneda\nos doy.","Este dinero es solo ¡mío!","ムムム…\nカネは わたさんぞーっ！"
"ed_op_voice23_Red","Dur bakalım!","Hey!","Hey!","Hé !","Hé!","Heee!","Ehi!","¡Oye!","¡Oye!","あーっ！"
"ed_op_voice24_Wario","","  ","  ","Ha ha ! Oh.","Ha ha! Oh."," ","Ah ah ah... ooohiii!","¡Abran paso!","(Risa)","だっははー！\nさいならー！"
"ed_op_voice25_Ashley","Bu kolaydı.","That was easy.","That was easy.","Trop facile.","Trop facile.","Das ging schnell.","Imbranato...","Qué torpe.","Patético.","…こけた。"
"ed_op_voice26_Mantis","Şimdi, Cricket!","Now, Cricket!","Now, Cricket!","À toi, Cricket !","À toi, Cricket!","Los, Cricket!","Adesso, Cricket!","¡Adelante, Cricket!","¡Vamos, Cricket!","いくぞ、クリケット！"
"ed_op_voice27_Cricket","Hallederim!","I'm on it!","I'm on it!","Je m'en occupe !","Je m'en occupe!","Bin schon dran!","Ci penso io!","¡Sí, maestro!","¡Sí, maestro!","つかまえます！"
"ed_op_voice28_Cricket","Değerli Sekiş Pençesi!","Precious Prancing Pounce!","Precious Prancing Pounce!","Frappe de l'étalon furieux !","Frappe de l'étalon furieux!","Hufschlag der\nwilden Hengste!!","Presa dello stallone rampante!","¡Puño del corcel adorable!","¡Puño del corcel adorable!","<MSBT:0000:0000:0C00160053309330543046305B304D3075306930463051309330>金剛石不動拳！！"
"ed_op_voice29_Cricket","","  ","  "," "," "," ","Ah!"," "," ","はっ！！！！"
"ed_op_voice30_Wario","Bırak, bırak, bırak!","Let go, let go, let go!","Let go, let go, let go!"," "," "," ","[grida di dolore]","¡Auuu! Mi pobre pandero.","(Chillando)","あれーっ！\nうごけねーよー！"
"ed_op_voice31_Fivewatt","Hadi ama, numara yapmayı bırak. İyi olacaksın.","Oh, quit faking. You'll be fine.","Oh, quit faking. You'll be fine.","Oh, arrête ton char.\nTout va bien.","Oh, arrête ton char.\nTout va bien.","Och, also wirklich, stell dich\nnicht so an.","Dai, non piagnucolare\nWariuccio!","Ay, no seas crío, Wario.","Mmm... No exageres,\nestás bien.","もう。\nにげちゃ ダメよ、\nワリオちゃん。"
"ed_op_voice32_Spitz","Bak! Ne kadar da... parlak.","Look! It's so...shiny.","Look! It's so...shiny.","Oh là là... Ça brille !","Oh là là... Ça brille!","Oh, kiekt ma!","Oooh, che bello!","¡Mirad!\n¡Cómo brillan!","¡Miren! El dinero.","おおー！\nこれは！"
"ed_op_voice33_Eighteenvolt","Hırsızlığın yanlış olduğunu bilmiyor musun?","Don't you know stealing's wrong?","Don't you know stealing's wrong?","Hé, mais c'est l'argent\ndu tournoi !","Hé, mais c'est l'argent\ndu tournoi!","Der klaut einfach unsre\nKohle!","Quelli sono i soldi del\ntorneo!?","¡Se llevaba nuestra pasta!","Robar es de mala educación.","たいかいで もうけた\nおカネたい！"
"ed_op_voice34_Kat","Yani toplamda sadece bu kadar mı kazandık?","So is that all we made?","So is that all we made?","C'est vraiment tout\nce qu'il y a ?","C'est vraiment tout\nce qu'il y a?","Das kann nicht alles sein...","Ma io mi aspettavo di più...","¿Tan poquito queda ya?","¿Ese es todo el dinero?","あれ？\nこれだけなんだ。"
"ed_op_voice35_Ana","Aman tanrım! Sanırım geriye kalanın hepsini de harcadı!","Oh no! I think he spent all the rest!","Oh no! I think he spent all the rest!","Oh non ! Il a dû dépenser\ntout le reste !","Oh non! Il a dû dépenser\ntout le reste!","Oh nein! Er hat den Rest\nschon verprasst!","Oh no! Il resto lo avrà già\nspeso di sicuro!","¡Seguro que Wario se ha\ngastado el resto!","¡Ay no! Ya se lo gastó casi\ntodo.","きっとワリオが\nつかっちゃったのよ。"
"ed_op_voice36_Wario","Hop! Balonlar ucuz değil!\nŞimdi onu geri ver!","Hey! Balloons aren't cheap!\nNow give that back!","Hey! Balloons aren't cheap!\nNow give that back!","Ôtez vos sales pattes de mon\nargent, bande de nazes !","Ôtez vos sales pattes de mon\nargent, bande de nazes!","Hände weg von meinem\nGeld, ihr LUMPEN!","Ehi, giù le mani dai miei soldi,\nzucconi!","¡Fuera esas zarpas,\nso buitres!","¡Alejen sus cochinotas manos\nde mi dinero!","あっ！\nオレさまのカネに\nさわるんじゃなーいっ！"
"ed_op_voice37_Jimmy","Hepimiz pay alacağız, kardeşim.","We all get a cut, bro.","We all get a cut, bro.","Hé, reste cool, man...","Hé, reste cool, man...","Jetzt entspann dich, Alter.","Ehi, calmati, fratello!","¡Tranqui, tío!","¡A repartirlo!","しんぱい ないYO！"
"ed_op_voice38_Orbulon","Evet, ""kardeş.""\nSana da ödeme yapacağız.","Yes, ""bro.""\nWe will compensate you, too.","Yes, ""bro.""\nWe will compensate you, too.","Ouais, tu auras ta part,\nt'en fais pas.","Ouais, tu auras ta part,\nt'en fais pas.","Ja, Mann. Du bekommst doch\nauch was ab.","Esatto. Ti daremo la tua parte.","Te dejaremos tu parte,\nterrícola.","Los terrícolas tienen\nla razón.","わりおサンの ぶんモ、\nとってオキマス。"
"ed_op_voice39_Crygor","Şimdi bunu eşitçe paylaşalım.","Now let's split it up equally.","Now let's split it up equally.","On va tout partager\néquitablement.","On va tout partager\néquitablement.","Ganz recht. Wir teilen gerecht\nauf.","Ma certo. Si divide in parti\nuguali.","Sí, lo repartiremos\nequitativamente.","Veamos cuánto le toca a\ncada quien.","はたらきに おうじて、\nびょうどうにな。"
"ed_op_voice40_Jimmy","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_2_Mona","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_3_Dribble","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_4_Spitz","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_5_Crygor","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_6_Penny","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_7_Orbulon","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_8_Ninevolt","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_9_Eighteenvolt","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_10_Fivewatt","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_11_Ashley","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_12_Red","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_13_Cricket","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_14_Mantis","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_15_Kat","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice40_16_Ana","[anlaşılmaz gevezelik]","[indistinguishable chatter]","[indistinguishable chatter]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice41_Wario","Ee...şunu kes artık!\nBölünmek yok!","Er...stop that now!\nNo splitting!","Er...stop that now!\nNo splitting!","C'est hors de question !","C'est hors de question!","He! Sofort aufhören!","Non se ne parla proprio!","¡Parad de una vez!","¡Wario no comparte!","かってに わけるな！"
"ed_op_voice42_Jimmy","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_2_Mona","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_3_Dribble","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_4_Spitz","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_5_Crygor","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_6_Penny","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_7_Orbulon","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_8_Ninevolt","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_9_Eighteenvolt","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_10_Fivewatt","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_11_Ashley","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_12_Red","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_13_Cricket","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_14_Mantis","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_15_Kat","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice42_16_Ana","[Wario'yu umursamıyor]","[ignoring Wario]","[ignoring Wario]"," "," "," ","[chiacchiericcio]"," ","(Queja colectiva)","ワイワイガヤガヤ"
"ed_op_voice43_Wario","Duydun mu?! Para benim!","You hear me?! The cash is mine!","You hear me?! The cash is mine!","Vous m'écoutez ou quoi ?!","Vous m'écoutez ou quoi?!","Hört ihr überhaupt zu?!","Ehi, mi ascoltate?!","¡Eh!\n¿Me estáis escuchando?","¿No me oyeron o qué?","おい！\nきいてるのか！"
"ed_op_voice44_Wario","O benim. BENİM!\nWARIO'NUN!","It's mine. MINE!\n\nWARIO'S!","It's mine. MINE!\n\nWARIO'S!","L'argent est à MOI !\nET RIEN QU'À MOIII !!!","L'argent est à MOI!\nET RIEN QU'À MOIII!!!","Alles meins! DAS! IST! DOCH!\nA-LLES! MEIIINS!","I soldi sono tutti miei!\nSono tutti MIEIIIIII!","El dinero es mío...\n¡Y SO-LO MÍ-OOOO!","Y además, ¡AQUÍ EL ÚNICO\nQUE ROBA SOY YOOOOOOO!","それは ぜんぶ…\nオーレーさーまーのー\nだーーーーーーーーーーーーーっ！！"
"ed_op_telop04","Oyuncular","Cast","Cast","Crédits","Générique","In den Hauptrollen:","Cast","Reparto","Reparto","キャスト"
"ed_op_telop05","Wario","Wario","Wario","Wario","Wario","Wario","Wario","Wario","Wario","ワリオ"
"ed_op_telop06","Lulu","Lulu","Lulu","Lulu","Lulu","Lulu","Lulu","Lulú","Lulú","ルールー"
"ed_op_telop07","Jimmy T","Jimmy T","Jimmy T","Jimmy T","Jimmy T","Jimmy T","Jimmy T","Jimmy T","Jimmy T","ジミー T."
"ed_op_telop08","Mona","Mona","Mona","Mona","Mona","Mona","Mona","Mona","Mona","モナ"
"ed_op_telop09","Dribble","Dribble","Dribble","Dribble","Dribble","Dribble","Dribble","Dribble","Dribble","ドリブル"
"ed_op_telop10","Spitz","Spitz","Spitz","Spitz","Spitz","Spitz","Spitz","Spitz","Spitz","スピッツ"
"ed_op_telop11","Kat","Kat","Kat","Kat","Kat","Kat","Kat","Kat","Kat","カット"
"ed_op_telop12","Ana","Ana","Ana","Ana","Ana","Ana","Ana","Ana","Ana","アナ"
"ed_op_telop13","Doktor Crygor","Dr. Crygor","Dr. Crygor","Dr Crygor","Dr Crygor","Dr. Crygor","Dr. Crygor","Dr. Crygor","Dr. Crygor","Dr.クライゴア"
"ed_op_telop14","Mike","Mike","Mike","Mike","Mike","Mike","Mike","Mike","Mike","マイク"
"ed_op_telop15","Penny","Penny","Penny","Penny","Penny","Penny","Penny","Penny","Penny","ペニー"
"ed_op_telop16","Orbulon","Orbulon","Orbulon","Orbulon","Orbulon","Orbulon","Orbulon","Orbulon","Orbulon","オービュロン"
"ed_op_telop17","Ashley","Ashley","Ashley","Ashley","Ashley","Ashley","Ashley","Ashley","Ashley","アシュリー"
"ed_op_telop18","Red","Red","Red","Red","Red","Red","Red","Red","Red","レッド"
"ed_op_telop19","9-Volt","9-Volt","9-Volt","9-Volt","9-Volt","9-Volt","9-Volt","9-Volt","9-Volt","ナインボルト"
"ed_op_telop20","18-Volt","18-Volt","18-Volt","18-Volt","18-Volt","18-Volt","18-Volt","18-Volt","18-Volt","エイティーンボルト"
"ed_op_telop21","5-Volt","5-Volt","5-Volt","5-Volt","5-Volt","5-Volt","5-Volt","5-Volt","5-Volt","ファイブワット"
"ed_op_telop22","Genç Cricket","Young Cricket","Young Cricket","Young Cricket","Young Cricket","Young Cricket","Young Cricket","Cricket","Young Cricket","ヤング クリケット"
"ed_op_telop23","Usta Mantis","Master Mantis","Master Mantis","Master Mantis","Master Mantis","Master Mantis","Master Mantis","Maestro Mantis","Master Mantis","マスター マンティス"
"ed_op_telop24","Fronk","Fronk","Fronk","Fronk","Fronk","Fronk","Fronk","Fronk","Fronk","しゃぎぃ"
"ed_op_telop25","Amy","Amy","Amy","Amy","Amy","Amy","Amy","Carla","Carla","アイミ"
"ed_op_telop26","Mimi","Mimi","Mimi","Mimi","Mimi","Mimi","Mimi","Violeta","Violeta","ユメミ"
"ed_op_telop27","Joe","Joe","Joe","Joe","Joe","Joe","Joe","Joe","Joe","ジョー"
"ed_op_telop28","Mr. Sparkles","Mr. Sparkles","Mr. Sparkles","M. Brillant","M. Brillant","Mr. Mucki","Tano Ciarla","Mr. Fulgor","Mr. Fulgor","ミスターハッスル"
"ed_op_telop29","Gahrumble","Gahrumble","Gahrumble","Gargouillis","Gargouillis","Desperatos","Brontolor","Rugepanza","Rugepanza","クルシージョ"
"ed_op_telop30","Doris 1","Doris 1","Doris 1","Doris 01","Doris 01","KAT-REIN 1","Doris 1","Doris 1","Doris 1","クリナ"
"ed_op_telop31","Ralphie","Ralphie","Ralphie","Ludo","Ludo","Ludo","Giocondo","Pablito","Pablito","ラクオ"
"ed_op_telop32","13-Amp","13-Amp","13-Amp","13-Amp","13-Amp","13-Amp","13-Amp","13-Amp","13-Amp","サーティーンアンプ"
"ed_op_telop33","Bayan Munchly","Ms. Munchly","Ms. Munchly","Madame Bonnechaire","Madame Bonnechaire","Oma Spachtel","Signora Eva Long","Doña Gourmiko","Doña Gourmiko","コトブキさん"
"ed_op_telop34","Ninja Steve","Ninja Steve","Ninja Steve","Matt le ninja","Matt le ninja","Ninjoe","Ninjo","Antón Londrado","Antón Londrado","ニンタ"
"ed_op_telop35","Danny","Danny","Danny","Danny","Danny","Danny","Danny","Dani","Dani","ダニー"
"ed_op_telop36","Pops","Pops","Pops","Popo","Popo","Latros","Poh-Poh","Honorio","Honorio","ポー"
"ed_op_telop37","Ben","Ben","Ben","Ben","Ben","Ben","Ben","Ben","Ben","ベン"
"ed_op_telop38","Küçük Hammy","Little Hammy","Little Hammy","Ti-cochon","Ti-cochon","Speckchen","Porcellus","Gorrino","Chanchito","ぶたサン"
