"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"KatAna_op_voice10_Ana","Aaa!","Ah!","Ah!","Eh... ?","Eh...?"," ","Oh!","¿Eh?","¡Ah!","あっ！"
"KatAna_op_voice11_Kat","Tamam, giriş yaptık.","OK, we're signed in.","OK, we're signed in.","OK. C'est bon.","OK. C'est bon.","Okay, pass auf.","Ecco fatto.","Ya está.","Ya regresé.","もどったよ。"
"KatAna_op_voice12_Ana","Sınav ne?","What's the test?","What's the test?","Qu'est-ce qu'on doit faire ?","Qu'est-ce qu'on doit faire?","Was müssen wir machen?","Cioè?","¿De qué va la prueba?","¿Qué hay que hacer?","ないようは？"
"KatAna_op_voice13_Kat","Yeriz.","We eat.","We eat.","Manger.","Manger.","Essen.","Mangia.","De comida.","Comer.","ごはん。"
"KatAna_op_voice14_Ana","Ha?","Huh?","Huh?","Hein ?","Hein?","Hä?","Eh?","¿Eh?","¿Eh?","へ？"
"KatAna_op_voice15_Kat","Geçmek için, önümüze\nkoyduğu her şeyi yemeliyiz.","To pass, we have to eat\neverything she dishes out.","To pass, we have to eat\neverything she dishes out.","Notre mission est de manger\ntout ce qu'on nous sert.","Notre mission est de manger\ntout ce qu'on nous sert.","Sie sagt, wir müssen alles\nessen, was man uns vorsetzt.","Ha detto che dobbiamo\nmangiare tutto quello che\nci portano.","Hay que zamparse toda\nla que nos pongan.","Tenemos que acabarnos todo\nlo que nos sirvan.","でてくる ごはんを、\nぜんぶ たべろって。"
"KatAna_op_voice16_Ana","AAA!","AH!","AH!","Ouais !","Ouais!"," ","COSA?!","¿¡EEH!?","¡¿Sííí?!","ええ！？"
"KatAna_op_voice17_Kat","Ha?","Hm? ","Hm? ","Ouh...","Ouh..."," ","Uh!"," "," ","あっ！"
"KatAna_op_voice18_Ana","Evet! Yemek yeme konusunda çoook iyiyim!","Yes! I'm so, so good at eating!","Yes! I'm so, so good at eating!","J'adore la nourriture !\nEt j'adore manger !","J'adore la nourriture!\nEt j'adore manger!","Ich liiiebe essen! Essen ist toll!","Che bello! Adoro mangiare!","¿Y qué deliciosos platos\nnos van a servir?","¡Esta es la mejor prueba del\nmundo!","ご、ごはんって、\nなにが でるのかしら。"
"KatAna_op_voice19_Kat","Ninjalar ne yer ki zaten?","What do ninjas even eat?","What do ninjas even eat?","Mais ça mange quoi,\nun ninja ?","Mais ça mange quoi,\nun ninja?","Dann fangen wir besser mal an.","E allora sbrighiamoci.","Nos pondremos las botas.","¡Mira todos esos platos!","きっと ごちそうだよ。"
"KatAna_op_voice20_Ana","Belki hindi!","Maybe turkey!","Maybe turkey!","De la dinde ?","De la dinde?","Ist das Truthahn?","È tacchino?","¿Pavo?","¿Hay pavo?","しちめんちょうかなあ…。"
"KatAna_op_voice21_Kat","Ya da elmalı turta?","Or apple pie?","Or apple pie?","De la tarte aux pommes !","De la tarte aux pommes!","Gedeckter Apfelkuchen!","Una torta di mele!","¿Pastel de manzana?","¿Pay de manzana?","アップルパイかも…。"
"KatAna_op_voice22_Ana","Pizza mı?","Pizza?","Pizza?","De la pizza !","De la pizza!","Pizzaaa!","Pizza!","Pizza.","Pizza.","ピザ。"
"KatAna_op_voice23_Kat","Çorba!","Chowder!","Chowder!","Du ragoût !","Du ragoût!","Eintopf!","Stufato!","Estofado.","¡Sopa!","シチュー。"
"KatAna_op_voice24_Ana","Suşi!","Sushi!","Sushi!","Et puis des sushis !","Et puis des sushis!","Und dann auch noch Sushi!","E anche il sushi!","¡Sushi del bueno!","¡SUSHI!","カリフォルニアロール！"
"KatAna_op_voice25_Kat","Sarımsaklı tereyağlı biftek!","Steak with garlic butter!","Steak with garlic butter!","Et un steak au beurre d'ail !","Et un steak au beurre d'ail!","Steak mit ganz viel\nKäuterbutter!","Bistecca alla griglia!","¡Filetón a la plancha\ncon verduras!","¡FILETE CON MANTEQUILLA\nDE AJO!","ステーキのガーリックバターのせ！"
"KatAna_op_voice26_Kat","Aaa...","Aaah...","Aaah..."," "," "," ","Gaaah...","Aaah...","Aaah...","ほああああ…"
"KatAna_op_voice26_2_Ana","[keyiften iç çeker]","[sighing in ecstasy]","[sighing in ecstasy]"," "," "," ","Aaaah...","Aaah...","Aaah...","ほああああ…"
"KatAna_op_voice27_Kat","Eyvah! Sınava geç kalacağız!\nHazır mısın, Ana?","Oh no! We're gonna be late for the\ntest! Are you ready, Ana?","Oh no! We're gonna be late for the\ntest! Are you ready, Ana?","Oh non ! On va être en\nretard à l'examen...\nT'es prête, Ana ?","Oh non! On va être en\nretard à l'examen...\nT'es prête, Ana?","Oh nein! Wir kommen zu spät\nzur Prüfung! Bist du bereit,\nAna?","Oh no! Dai andiamo, sennò\narriviamo tardi all'esame!","¡Ahí va! ¡Que llegamos\ntarde! Venga, Ana.","¡Tenemos que irnos, se hace\ntarde! ¿Estás lista, Ana?","いけない、しけんに おくれちゃう！\nいくよ、アナ！"
"KatAna_op_voice28_Ana","Hiç bu kadar hazır olmamıştım!","I've never been readier!","I've never been readier!","Plus que jamais !","Plus que jamais!","Ich war nie besser vorbereitet!","Oh... sono prontissima!","¡S-sí, Kat!","¡Sí, sí! ¡Vamos!","は、はい、おねえちゃん！"
"KatAna_ed_voice01_Oldwoman","Tebrikler! Gurme Ustası\nunvanını kazandınız!","Congratulations! You earned\nthe title of Gourmet Master!","Congratulations! You earned\nthe title of Gourmet Master!","Bravo ! Vous avez bien mérité\nle titre de « gloutonnes\ndeuxième dan » !","Bravo! Vous avez bien mérité\nle titre de « gloutonnes\ndeuxième dan »!","Gratulation... zur bestandenen\nGastrokritiker-Meisterprüfung!","Brave! Avete superato l'esame\ndi stomaco di ferro di secondo\nlivello.","¡Bien hecho! Habéis aprobado\nel examen de gourmets.","¡Felicidades! Han aprobado el\nexamen de catadores.","おめでとう。\nフードファイターしけん、\n２きゅう ごうかくじゃよ。"
"KatAna_ed_voice02_Ana","Gurme Ustası mı?","Gourmet Master?","Gourmet Master?","Glou... Gloutonnes ?","Glou... Gloutonnes?","Gastrokritiker?","Stomaco di ferro?","¿G-gourmets?","¿Catadores?","ふーどふぁいたー？"
"KatAna_ed_voice03_Kat","Yani... ninja acemi\nbelgemizi alamadık mı?","You mean...we didn't get our\nninja learner's permit?","You mean...we didn't get our\nninja learner's permit?","Attendez... c'était pas\nl'examen officiel des ninjas ?","Attendez... c'était pas\nl'examen officiel des ninjas?","War das hier etwa nicht die\nNinja-Abschlussprüfung?","Ma noi eravamo qui per\nl'esame di ninjologia!","¿Pero no era una prueba\npara ninjas?","Pero... ¿no era la prueba para\nninjas?","ここは ニンジャしけんの\nかいじょうなんじゃ…。"
"KatAna_ed_voice04_Oldwoman","Hayır, hayır. Ninja\nLisans Dairesi yandaki kapı.","No, no. Department of Ninja\nLicensing is next door.","No, no. Department of Ninja\nLicensing is next door.","Des ninjas ?\nOh non, c'est la porte à côté.","Des ninjas?\nOh non, c'est la porte à côté.","Ninja? Ach so, die findet\nnebenan statt.","Ninjologia? Ah, è alla\nporta accanto!","Qué va. Eso es en la puerta\nde al lado.","¿Ninjas? No, la de ninjas es\nahí.","ニンジャしけん？\nそれは、トナリだねえ。"
"KatAna_ed_voice05_Kat","Ne?","What?","What?","Hein ?!","Hein?!","Waaas?","Eh?!","¿Eh?","¿Eh?","え。"
"KatAna_ed_voice05_2_Ana","Ne?","What?","What?","Hein ?!","Hein?!","Waaas?","Eh?!","¿Eh?","¿Eh?","え。"
"KatAna_ed_voice06_Ninja","Bunun için özür dilerim.\nKüçük ninjaların odasındaydım.","Sorry about that. I was in\nthe little ninja's room.","Sorry about that. I was in\nthe little ninja's room.","Désolé, j'étais au petit coin...","Désolé, j'étais au petit coin...","'tschuldigung. War kurz für\nkleine Ninjas.","Scusatemi tanto,\nero al gabinetto.","Uy, cuánto lo siento.\nEstaba en el baño.","¡Hola! Perdón, me atoré en el\nninjadoro.","いやー すみません、\nトイレ いってました！"
"KatAna_ed_voice07_Kat","NEEE—?!","WHAAA—?!","WHAAA—?!","Quoi ?!","Quoi?!","WAAAS?","COOOSAAA?","¿¡QUÉEE!?","¿¡QUÉÉÉ!?","ええー！！！！"
"KatAna_ed_voice07_2_Ana","NEEE—?!","WHAAA—?!","WHAAA—?!","Quoi ?!","Quoi?!","WAAAS?","COOOSAAA?","¿¡QUÉEE!?","¿¡QUÉÉÉ!?","ええー！！！！"
"KatAna_ed_voice08_Ninja","Acemi belgeleriniz için\ngeldiyseniz, başlamak üzereyiz.","If you're here for your learner's\npermits, we're about to start.","If you're here for your learner's\npermits, we're about to start.","L'examen des ninjas va\nbientôt commencer !","L'examen des ninjas va\nbientôt commencer!","Wenn ihr Ninjas werden wollt:\nDie Prüfung geht gleich los.","Sì, venite! L'esame di\nninjologia sta per iniziare.","Perdón por el retraso.\nOs llevo al lugar de la prueba.","Si quieren tomar el examen,\nvamos a empezar ya.","あんない おくれましたが、\nかいじょうは コチラです！"
"KatAna_ed_voice09_Kat","Şimdi asıl meydan okuma\nbaşlıyor. Hadi, Ana!","Now the true challenge\nbegins. C'mon, Ana!","Now the true challenge\nbegins. C'mon, Ana!","Cette fois, c'est pour de vrai.\nAllez, viens, Ana !","Cette fois, c'est pour de vrai.\nAllez, viens, Ana!","Da müssen wir wohl noch mal\nran. Auf geht's, Ana.","Adesso sì che ci aspetta una\ndura prova. Andiamo, Ana!","¡Hay que fastidiarse!\n¡Vamos, Ana!","Esto sí que estará difícil.\n¡Vamos, Ana!","ええーい、やるしかない！\nいくよ、アナ！"
"KatAna_ed_voice10_Ana","Çok doyduk...","So full...","So full...","Attends-moi !","Attends-moi!","Mmmmokay.","A-Arrivo!","¡E-esperaaa!","¡Espérame!","ま、まってー！"
"KatAna_endcard","İyi tarafından bakarsak,\no yemek nefisti!\nSırada 9-Volt'la\nkapışma var! ...Başka\nhâlâ aç olan var mı?","On the bright side,\nthat food was delicious!\nPrepare for battle with\n9-Volt next! ...Anyone\nelse still hungry?","On the bright side,\nthat food was delicious!\nPrepare for battle with\n9-Volt next! ...Anyone\nelse still hungry?","Bon... nous voilà \ngloutonnes 2e dan,\nmaintenant. Bah,\npourquoi pas ! Allez,\nau tour de 9-Volt !","Bon... nous voilà \ngloutonnes 2e dan,\nmaintenant. Bah,\npourquoi pas! Allez,\nau tour de 9-Volt!","Immerhin war das\nEssen echt lecker...\nUnd nun mach dich\nbereit für die nächste\nHerausforderung mit\n9-Volt!","Insomma, adesso siamo\nninja stomaco di ferro\ndi secondo livello!\nBello, no? Preparati\nad affrontare 9-Volt!","Ahora somos ninjas\ngourmets, o algo así...\n¡Dos por el precio de\nuno! Bueno, aquí viene\n9-Volt con ganas\nde guerra.","No nos podemos\nquejar... ¡toda esa\ncomida estuvo\ndeliciosa! Ahora\nprepárate para ir\ncon 9-Volt.","ふーどふぁいたーの\nニンジャになっちゃった…。\nま、これはこれで いいか！\nつぎは、ナインボルトだよ。"
