"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Jimmy_op_voice10_Jimmy","Dur tahmin edeyim.\nHayranlar, değil mi?","Lemme guess.\nFans, am I right?","Lemme guess.\nFans, am I right?","Vous voulez une photo,\npas vrai ?","Vous voulez une photo,\npas vrai?","Lasst mich raten. Ihr wollt\n'n Selfie.","Che c'è... voi volete una foto,\nvero?","¿Queréis una foto,\nverdad?","Son admiradoras, ¿verdad?","もしかして、しゃしん かな？"
"Jimmy_op_voice11_Woman2","Şey... biraz!","Uh...kinda!","Uh...kinda!","Euh... oui !","Euh... oui!","Äh... Stimmt!","Sì... Sì!","¡Sí!","Eso creo...","は、はい…！"
"Jimmy_op_voice12_Woman1","Bu kadar belli miymiş?","That obvious, huh?","That obvious, huh?","Comment avez-vous deviné ?","Comment avez-vous deviné?","Woher weißt du das?","Come hai fatto a capirlo?","¿Cómo lo sabes?","¿Tan obvias somos?","どうしてわかったの？"
"Jimmy_op_voice13_Jimmy","Cık, cık.\nJimmy her şeyi bilir.","Tsk, tsk.\nHey, Jimmy always knows.","Tsk, tsk.\nHey, Jimmy always knows.","C'est mon petit secret !","C'est mon petit secret!","Ich seh halt nicht nur gut aus.","Uh uh uh... Ragazze,\nmi capita spesso.","Estaba cantado...","Chs, chs, chs.\nJimmy siempre lo sabe.","チッチッチ。\nそれぐらい おみとおしさ。"
"Jimmy_op_voice14_Woman2","Bir foto çekebilir miyiz?","Can we get a pic?","Can we get a pic?","C'est incroyable !","C'est incroyable!","Danke dir!","Sarebbe bellissimo!","¡Es lo más!","¿Te importa si...?","すごーい！"
"Jimmy_op_voice15_Jimmy","Ah, bunu hiç sormayacaksın sanmıştım!","Ah, I thought you would never ask!","Ah, I thought you would never ask!","Vous êtes prêtes ?\nLe show va commencer !","Vous êtes prêtes?\nLe show va commencer!","Kein Ding. Wie wär's mit\nein paar Posen?","Volentieri. Fate tutte\nle foto che volete.","Tranquis. ¡Sacad todas\nlas fotos que queráis!","¡Tomen todas las fotos\nque quieran!","いいYO\nいくらでも とってくれ。"
"Jimmy_op_voice16_Woman1","Aaa!","Aah!","Aah!","Hiii !","Hiii!"," ","Oooh!","¡Aaaah!","¡Aaaah!","キャーッ！！"
"Jimmy_op_voice16_2_Woman2","Aaa!","Aah!","Aah!","Hiii !","Hiii!"," ","Oooh!","¡Aaah!","¡Aaaah!","キャーッ！！"
"Jimmy_op_voice17_Jimmy","Aa, evet...","Oh, yeah...","Oh, yeah...","Oh, yeah !","Oh, yeah!","Oh, yeah!","Oh, yeah!","¡Sí, nena!","¡Oh, yeah!","<MSBT:0000:0000:04000400AA30FC30>Oh～～　<MSBT:0000:0000:08000600A430A730FC30>YEAH～～！"
"Jimmy_op_voice18_Jimmy","Ha ha!","Ha, ha!","Ha, ha!","Ha ha !","Ha ha!"," ","Ah ah ah ah ah!","¡Ja, ja, ja!","¡Ja, ja, ja!","<MSBT:0000:0000:16001600A230C330CF30C330CF30C330CF30C330CF30C330CF30>AHAHAHAHAHA"
"Jimmy_op_voice19_Jimmy","Pekâlâ...","All right...","All right...","C'est parti !","C'est parti!","Okay!","Forza, ragazze!","¡Venga, peña!","Oh, ¡vamos, todos!","オーケー\nエブリバディ！"
"Jimmy_op_voice20_Jimmy","Hadi!","Come on!","Come on!","Vas-y, baby !","Vas-y, baby!","Come on!","Andiamo!","¡Con ritmo!","¡Con ritmo!","カモーーーン！"
"Jimmy_op_voice21_Jimmy","Hı hı!","Mmm-hmm!","Mmm-hmm!","Hmm hmm.","Hmm hmm.","Mmm-hmm!","Ooh!","Oooh.","Oooh.","<MSBT:0000:0000:04000400A230FC30>Ah…"
"Jimmy_op_voice22_Jimmy","Evet!","Yeah!","Yeah!","Yeah...","Yeah...","Yeah!","Yooo!","Sí...","Yeah.","<MSBT:0000:0000:08000600A430A730FC30>YEAH…"
"Jimmy_op_voice23_Jimmy","Herkes!","Everybody!","Everybody!","Ha ha ha !","Ha ha ha!"," ","Ah ah ah!","¡Ja, ja, ja!","¡Ja, ja, ja!","<MSBT:0000:0000:18001600CF30C330CF30C330CF30C330CF30C330CF30C330CF30>HAHAHAHAHAHA…"
"Jimmy_op_voice24_Woman1","Vay canına. Bu başkaydı.","Wow. That was something.","Wow. That was something.","Ouah, c'était des super\nposes !","Wouah, c'était des super\nposes!","Wow! Du hast coole Moves\ndrauf!","Ah, sono venute benissimo!","¡Jo, menuda noche!","¡Ahhh, qué manera de posar!","ああ、すばらしい <MSBT:0000:0000:0200040088308B30>夜だわ…！"
"Jimmy_op_voice25_Woman2","Bu fotoğraflar... çok iyi!","These pics...are so good!","These pics...are so good!","C'est vrai ! C'était extra !","C'est vrai! C'était extra!","Aber echt! Das war irre!","È vero! È proprio adorabile!","¡Muero de amor!","¡Uy, sí! ¡Qué buenas fotos!","あたし、しあわせ！"
"Jimmy_op_voice26_Woman1","Birkaç tane daha çekebilir miyiz?","Can we get a few more?","Can we get a few more?","On peut en faire quelques\nautres ?","On peut en faire quelques\nautres?","Können wir noch mehr\nBilder haben?","Senti, possiamo farne altre?","¡Queremos más poses!","¿Nos dejas tomar más?","もっと、いろんな<MSBT:0000:0000:020002008030>向きをちょうだい！"
"Jimmy_op_voice27_Jimmy","Bal gibi de öyle.","You KNOW it.","You KNOW it.","Oh yeah !","Oh yeah!","Geht klar!","OH YEAH!","¡Sí, nenas!","¡Oh, yeah!","<MSBT:0000:0000:04000400AA30FC30>Oh <MSBT:0000:0000:08000600A430A730FC30>YEAH！"
"Jimmy_ed_voice01_Woman1","Teşekkürler! Bu geceyi\nresmen güzelleştirdin.","Thank you! This totally\nmade our night.","Thank you! This totally\nmade our night.","Merci encore. On a de la\nchance d'être tombées\nsur vous.","Merci encore. On a de la\nchance d'être tombées\nsur vous.","Danke noch mal. Das hat uns\necht den Abend versüßt.","Ti ringrazio. Hai visto?\nSono venute proprio bene!","¡Gracias!\n¡Nos lo hemos pasado\nde lujo!","¡Gracias! De verdad que\nalegraste nuestra noche.","ありがとう！\nおかげで ステキな <MSBT:0000:0000:0200040088308B30>夜になったわ。"
"Jimmy_ed_voice02_Woman2","En iyi kareyi sana göndereyim.","Lemme send you the best shot.","Lemme send you the best shot.","Je vous envoie les photos.\nD'accord ?","Je vous envoie les photos.\nD'accord?","Moment, ich schick dir die\nFotos.","Ecco, te le invio... fatto!","Te mando las fotos, ¿vale?","Te paso las fotos, ¿sale?","さっきの しゃしん、\nおくるね。"
"Jimmy_ed_voice03_Jimmy","Harika.","Groovy.","Groovy.","Cool.","Cool.","Cool.","Bello.","Gracias.","Gracias.","サンキュー。"
"Jimmy_ed_voice04_Jimmy","Ha?\n...\nAyy, minnoş kedi.","Huh?\n...\nAww, kitty.","Huh?\n...\nAww, kitty.","Oooh... euh... oh !","Oooh... euh... oh!","Oooh...? Oh...","Oh?! Oooh.","Sí... ¿nena?","¿Eh? Gatito...","おおう…！？　<MSBT:0000:0000:08000600A430A730FC30>YEAH…"
"Jimmy_ed_voice05_Woman1","Görüşürüz! Kedine bayıldım, ÇOK tatlı.","See ya! Your cat is SO cute.","See ya! Your cat is SO cute.","Allez ! À la prochaine\npetit chat !","Allez! À la prochaine\npetit chat!","Macht's gut... vor allem du,\nKaterchen!","Allora ci vediamo, bel gattino!","¡Adiós, gatito lindo!","¡Adiós, gatito lindo!","じゃあね。\nこねこちゃんの かいぬしさん。"
"Jimmy_ed_voice06_Woman2","En tatlısı!","The cutest!","The cutest!","À la prochaine !","À la prochaine!","Tschüssiii!","Ciao ciao!","¡Chao chao!","¡Nos vemos!","バイバーイ。"
"Jimmy_ed_voice07_Jimmy","Hadi gidelim.","Let's roll.","Let's roll.","Bye bye !","Bye bye!","Tschö...","Ciao ciao!","Adiós...","Adiós...","…バイバイ。"
"Jimmy_endcard","Ne diyebilirim ki?\nBenim ufak bir\nkedi zaafım var.\nSıradaki rakibine de\nbayılacaksın—Mona!","What can I say?\nI love myself a little\nfeline. And you're\ngonna love your next\nopponent—Mona!","What can I say?\nI love myself a little\nfeline. And you're\ngonna love your next\nopponent—Mona!","Hé, c'est comme ça...\nj'adore les petits chats !\nEt toi, tu vas adorer ton\nprochain adversaire :\nMona !","Hé, c'est comme ça...\nj'adore les petits chats!\nEt toi, tu vas adorer ton\nprochain adversaire :\nMona!","Was soll ich sagen?\nIch hab eben ein Herz\nfür Miezekatzen. Und\njetzt cool bleiben, denn\nals Nächstes kommt...\nMona!","Che dire, bisogna saper\napprezzare anche il\nproprio lato... felino!\nIl tuo prossimo\navversario è Mona!","A veces uno sale a\nmover el esqueleto y\npasan estas cosas.\n¡Venga, que ahora\nle toca a Mona! ","El modelaje de gatitos\nes la nueva onda...\nAhora prepárate,\nporque viene Mona.\n ","たまには、\nこういう よるも いいさ。\nキミも たのしんで\nくれたかな？\nつぎは モナちゃんだYO！"
