"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Eighteenvolt_op_voice09_Eighteenvolt","Oyunun sana ait olduğunu\nsöylüyorsun. Gerçeklerle tartışmam.\nAma belki rap yeteneğimle\ngeri kazanırım.","You say the game is yours.\nI won't debate facts.\nBut maybe my rappin' skills\ncould win it back.","You say the game is yours.\nI won't debate facts.\nBut maybe my rappin' skills\ncould win it back.","J'ai une info pour toi, yo :\nDu rap je suis l'emp'reur.\nT'as encore du boulot\nPour être à la hauteur.","J'ai une info pour toi, yo :\nDu rap je suis l'emp'reur.\nT'as encore du boulot\nPour être à la hauteur.","Es ist nicht so, dass ich\nmich über unser'n Fight nich' freue.\nUnd trotzdem fühlt sich's an\nwie Perlen vor die Säue.","Si crede la migliore\nma ancora non lo sa\nche ora ha di fronte\nil vero re del rap!","Mi estilo de rapeo\nTampoco es nada feo,\nAsí que acepto el duelo\n¡Y te daré pa'l pelo!","Ahora vas a ver\nque rapear es lo mío.\n¡Te arrepentirás\nde proponer el desafío!","ラップなら オレっちも\nだいとくい！\nかかってくるばい\nビビっちるんか？"
"Eighteenvolt_op_voice10_Thirteenamp","Kafiyelerim destan,\nbeat'lerim sıkı.\nSenin vasat barlarınla,\nbu adil bir kapışma olmaz.","My rhymes are epic,\nand my beats are tight.\nWith your subpar bars,\nthis won't be a fair fight. ","My rhymes are epic,\nand my beats are tight.\nWith your subpar bars,\nthis won't be a fair fight. ","T'as du cran de dire ça.\nT'es du genre téméraire.\nTu crois pouvoir me battre ?\nAllez, r'descends sur terre.","T'as du cran de dire ça.\nT'es du genre téméraire.\nTu crois pouvoir me battre?\nAllez, r'descends sur terre.","Perlen vor die Säue?\nWohl eher Größenwahn.\nDu legst dich mit der Falschen an.","Guarda che sbruffone,\nfa mostra di coraggio,\ncrede per davvero di\nessere in vantaggio?","¡Je! Sobraaao.\nNo sé bien de qué vas,\nPero lo llevas claro\nSi crees que ganarás.","¡Uy, qué miedito!\nSi no me equivoco,\ncrees poder ganarme.\n¡Qué ingenuo! ¡Qué loco!","ハッ、いいねぇ\nその どきょう\nまるで ボスに いどむ\nファイター"
"Eighteenvolt_op_voice11_Thirteenamp","Bu riski almak istiyorsan,\nhadi bakalım.\nGiriş yeter.\nŞimdi gösteri zamanı.","You wanna take that gamble,\nthen hey, let's go.\nEnough preamble.\nTime for the show.","You wanna take that gamble,\nthen hey, let's go.\nEnough preamble.\nTime for the show.","Continue comme ça\nTout ce que tu vas gagner,\nC'est une leçon de rap\nQuand je vais t'humilier.","Continue comme ça\nTout ce que tu vas gagner,\nC'est une leçon de rap\nQuand je vais t'humilier.","Dein krasser Kämpfergeist gefällt mir,\ndoch die Toughness ist nur Malzbier,\nVon der Sorte zisch ich doch\nzum Frühstück zwei, drei Liter\nkalt auf Ex.","Sarà subito game over,\nusciranno lacrimoni,\nzimbello tu sarai\nper tutti i testimoni!","Con solo un par de rimas,\nTe bajo yo esos humos;\nTe aplasto la autoestima\nCual luchador de sumo.","¿Quieres batallar?\nDejemos el preámbulo.\n¡Despierta! ¡Anímate!\n¡Pareces un sonámbulo!","すぐに ゲームオーバーに\nしてやるよ\nで、オマエが まけたら\nどーすんだ？"
"Eighteenvolt_op_voice12_Eighteenvolt","Belki de senden daha iyisi\nyok sanıyorsundur.\nAma beni yenersen,\noyunlarımı da veririm.","Maybe you think there's\nno one better than you.\nBut if you beat me,\nI'll give you my games too.","Maybe you think there's\nno one better than you.\nBut if you beat me,\nI'll give you my games too.","T'as l'air bien sûre de toi,\nFais monter les enchères,\nMa console pour le vainqueur\nAu perdant la misère.","T'as l'air bien sûre de toi,\nFais monter les enchères,\nMa console pour le vainqueur\nAu perdant la misère.","Dann hau ich mal Belag\nfür dein Frühstücksbrötchen raus:\nWer diesen Fight gewinnt,\nnimmt 'ne Konsole mit nach Haus.","Mi gioco la console\ntanto non c'è sfida,\nsei out al primo scratch\nne resterai basita!","Está bien que te flipes\nY digas disparates.\n¡Mi consola te regalo\nSi ganas el combate!","Si te gustan las consolas,\nen vez de robar,\nte regalo la mía\nsi me logras ganar.","そんときゃ やるたい\nオレっちの <MSBT:0000:0000:0C000800B930A430C330C130>Switch\nでも ゲームオーバーは\nアンタたい"
"Eighteenvolt_op_voice13_Eighteenvolt","DJ,\nplakları çevir.\nBuradaki en iyi rapçi\nkazansın.","Hey, deejay,\nlet the records spin.\nMay the very best rapper\nstanding here win.","Hey, deejay,\nlet the records spin.\nMay the very best rapper\nstanding here win.","Alors que le meilleur gagne\nEt que l'autre s'incline,\nAllez DJ, à toi,\nFais tourner tes platines !","Alors que le meilleur gagne\nEt que l'autre s'incline,\nAllez DJ, à toi,\nFais tourner tes platines!","DJ, dreh den Beat auf,\nhol dir lieber noch 'n Snack,\nbevor die Turntables rauchen,\ndenn DAS. IST. SWAAAG!","Bene caro deejay,\nmetti su le basi,\npreparati che arriva\nuna raffica di frasi!","No vale echarse atrás,\nNo seas tan cobarde.\nQue empiece el duelo ya,\n¡La cosa está que arde!","¡Ánimo, DJ!\n¡Tu ritmo no falla!\n¡Luces, música,\ny que empiece la batalla!","すぐに おすとよ\nおんがくの スイッチ\nいざ ショーブばい\n<MSBT:0000:0000:04000C00C730A330FC30B830A730A430>DJカモン！"
"Eighteenvolt_ed_voice01_Boy","Başardın! Teşekkürler, abi!","You did it! Thanks, mister!","You did it! Thanks, mister!","Ma console ! Merci !","Ma console! Merci!","Ich hab sie wieder!\nVielen Dank!","Grazie, ce l'hai fatta!","¡Gracias, señor!","¡Mi consola!\n¡Muchas gracias!","おにいちゃん、ありがとう！"
"Eighteenvolt_ed_voice02_Thirteenamp","Vay, BENİ yendin! Ama seni\nbir dahaki sefere yakalarım. Hangi okula gidiyorsun?","Wow, you beat ME! But I'll getcha\nnext time. What school you go to?","Wow, you beat ME! But I'll getcha\nnext time. What school you go to?","Bon, tu m'as battue. Mais\nje t'aurai la prochaine fois.\nT'es au lycée, c'est ça ?","Bon, tu m'as battue. Mais\nje t'aurai la prochaine fois.\nT'es au lycée, c'est ça?","Heut hast du gewonnen.\nAber wart das nächste Mal ab!\nDu gehst in die Mittelstufe, ne?","Stavolta mi hai battuto, ma\ndevi darmi la rivincita. A\nquale scuola superiore vai?","He perdido. Eres un crack,\ntío. ¿A qué insti vas?","Al cabo que ni la quería...\nYa somos rivales entonces.\nBueno, ¿y cuál es tu\nescuela?","オレのまけだ。\nライバルとして みとめてやる。\nオマエ、どこの こうこうだ？"
"Eighteenvolt_ed_voice03_Eighteenvolt","Şey, Diamond City İlkokulu.","Uh, Diamond City Elementary.","Uh, Diamond City Elementary.","Nan. Je suis en primaire.","Nan. Je suis en primaire.","Nö. Geh noch zur Grundschule.","Ehm... sto in quarta\nelementare!","¿Eh? Estoy en primaria.","Aaa... la primaria Diamante.","あ、オレっちは\nしょうがくせい たい。"
"Eighteenvolt_ed_voice04_Thirteenamp","Ha?","Huh?","Huh?","Hein ?","Hein?","Hä?","Eh?","¿Eh?","¿Eh?","えっ。"
"Eighteenvolt_ed_voice05_Eighteenvolt","Ben dördüncü sınıftayım.","I'm in fourth grade.","I'm in fourth grade.","J'ai 9 ans.","J'ai 9 ans.","Ich bin erst neun.","C'ho nove anni.","Tengo nueve años.","Estoy en cuarto.","９さい ばい。"
"Eighteenvolt_ed_voice06_Thirteenamp","Ha?!","Huh?!","Huh?!","Heeein ?!","Heeein?!","Hä?!","EEEH?!","¿¡Quéee!?","¡¿Qué?!","えええええー！？"
"Eighteenvolt_ed_voice07_Eighteenvolt","Bir daha kapışmak istersen,\nbeni oyun alanında bul!","If you ever want a rematch,\nfind me on the playground!","If you ever want a rematch,\nfind me on the playground!","Si tu veux une revanche,\ntu me trouveras à la\nboutique de jeux vidéo !","Si tu veux une revanche,\ntu me trouveras à la\nboutique de jeux vidéo!","Wenn du dich noch mal\nbattlen willst, findste mich\nim Spieleladen!","Se vuoi la rivincita, passa\nda scuola e chiedi di me!","¡Pásate por mi cole cuando\nquieras la revancha!","¡Búscame en el recreo\ncuando quieras la revancha!","バトルしたいなら、\nいつでも しょうがっこうに\nくるとよー！"
"Eighteenvolt_ed_voice08_Thirteenamp","Bir... dördüncü sınıf öğrencisine yenildim.","Bested...by a fourth grader.","Bested...by a fourth grader.","Bon.\nFaut qu'j'bosse mon flow.","Bon.\nFaut qu'j'bosse mon flow.","Ich muss mehr Malzbier\ntrinken...","Qui mi ci vuole un latte\ncaldo...","Tengo que beber más leche...","Ay, me ganó uno de cuarto.","かえって、\nぎゅうにゅう のもう…。"
"Eighteenvolt_endcard","Bu harikaydı!\nRitmin tavan yaptı!\nGrafikler falan\ndemişken...\nSırada Penny var!","That was awesome! \nYour beats are off the\ncharts! Speaking of\ncharts and stuff...\nPenny, you're on!","That was awesome! \nYour beats are off the\ncharts! Speaking of\ncharts and stuff...\nPenny, you're on!","Ouah, t'as fini mon jeu !\nTon rythme était génial !\nEt à propos de génie...\nPenny, c'est à ton tour !","Ouah, t'as fini mon jeu!\nTon rythme était génial!\nEt à propos de génie...\nPenny, c'est à ton tour!","Voll abgefahren! Deine\nBeats sind 'ne Wissen-\nschaft für sich! Und\napropos Wissenschaft...\nPenny, du bist dran!","Assurdo, hai battuto\ni miei giochi! Sei troppo\nforte! Adesso lascio il\npalco a Penny.","¡Eres un hacha! Te has\npasado mi juego.\n¡Y tienes un ritmo\nque no veas!\nAhora le toca a Penny.","¡Estuviste impecable!\nTe lo digo con certeza...\nAhora será con Penny\ntu siguiente proeza.\n","オレっちの ゲームを\nクリアするなんて\nすごいばい。あんたも、\nおおものに なるとよ。\nつぎは ペニーたい！"
