"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Mona_op_voice18_Mona","Peki ya şu?!","What about that one?!","What about that one?!","Oh ! Ça c'est trop joli !","Oh! Ça, c'est trop joli!","DAS ist es!","Oh, come quello?","¡Uy! ¡Qué divino!","¡Ahhhh! ¡Pero qué veo!","あ、あれ かわいい！"
"Mona_op_voice19_Joe","Gerçekten tarzım olduğunu mu düşünüyorsun?\nBelki de bu kravatı\ndaha sık takmalıyım.","You really think I've got style?\nMaybe I should consider\nwearing this tie more often.","You really think I've got style?\nMaybe I should consider\nwearing this tie more often.","Au fait, tu trouves vraiment\nque j'ai du style ?\nMaintenant que j'y pense,\non me l'a déjà dit...","Au fait, tu trouves vraiment\nque j'ai du style?\nMaintenant que j'y pense,\non me l'a déjà dit...","Ich finde ja Pink sehr ansprechend.\nEs ist eine sehr schwabbel--\näh, knuddelige Farbe.","Andrei con il rosa... tu lo sai\nera il colore preferito del mio\nprimo amore... ah, com'era\nbella!","Y de color rosa, claro.\nAy, recuerdo que mi primer\namor llevaba uno así cuando...","¿De verdad te gusta mi\nestilo? Quizá debería\nponerme esta corbata\nmás a menudo...","いろは ピンクなど いいですねえ。\nむかし、はつこいのヒトが\nそんなドレスを きていて…"
"Mona_op_voice20_Joe","Şey... Mona? Mona?","Uh... Mona? Mona?","Uh... Mona? Mona?","Euh... Mona ? Mona ?","Euh... Mona? Mona?","Pardon? Mona? Noch da?","Eh? Mona? Mona? Mona?","¿Eh? ¿Mona? ¿¡Mona!?","¿Eh? ¿Mona? ¿Mona?","…あれっ、モナさん？\nモナさん！？"
"Mona_op_voice21_Mona","Bunu deniyorum.\nNe düşündüğünü söyle!","I'm trying this on. \nTell me what you think!","I'm trying this on. \nTell me what you think!","Je vais essayer ça. Tu peux\nm'apporter d'autres tenues ?","Je vais essayer ça. Tu peux\nm'apporter d'autres tenues?","Ich probier die Sachen mal\nan. Wünsch mir Glück!","Sono nel camerino! Tu\nportami altre cosucce!","Dime cuál me queda mejor,\n¿vale?","Me probaré esto y me dices\nqué te parece.","しちゃくするから、\nどれが にあうか みてー！"
"Mona_op_voice22_Joe","Aa. Geliyorum!","Oh. Coming!","Oh. Coming!","Euh... D'accord !","Euh... D'accord!","Viel... Glüüück!","Ah! Va beeeneee!","¡D-de acuerdo!","Ah, ¡sí!","は、はーい！"
"Mona_ed_voice01_Mona","Ben buna başarı derim!","I'd call that a success!","I'd call that a success!","Une affaire rondement\nmenée !","Une affaire rondement\nmenée!","Das hat sich doch mal gelohnt!","È perfetto, non è vero?","¡Qué estilazo!","¡Encontré el look ideal!","いいドレスが かえたよー！"
"Mona_ed_voice02_Mona","Şey, düşünüyordum da...","Hey, I was thinking...","Hey, I was thinking...","Euh... Dis-moi, Joe...","Euh... Dis-moi, Joe...","Joe, ich hab 'ne Frage...","Ehi, Joe, stavo pensando...","Por cierto, Joe.","Ey Joe, una pregunta.","そうだ、ジョー<MSBT:0000:0000:04000A0066309330613087304630>店長。"
"Mona_ed_voice03_Joe","Ne oldu?","What is it?","What is it?","Qu'y a-t-il ?","Qu'y a-t-il?","Ja, Mona?","Dimmi, Mona.","Sí, dime.","¿Sí, Mona?","なんでしょう。"
"Mona_ed_voice04_Mona","Belki de... bu geceki\npartiye sen de gelmelisin!","Maybe...you should come\nto the party tonight!","Maybe...you should come\nto the party tonight!","Tu voudrais... venir avec\nmoi à la fête ?","Tu voudrais... venir avec\nmoi à la fête?","Willst du... mich vielleicht\nzur Party begleiten?","Senti... ti va di venire\nalla festa con me?","Si quieres, te invito\na mi fiesta.","¿Qué tal... si vienes a\nla fiesta también?","もしパーティーに いたら\nしょうかい したげるね。"
"Mona_ed_voice05_Mona","Bir sürü havalı insan olacak.\nOraya tam uyarsın!","There'll be lots of cool people.\nYou'd totally fit in!","There'll be lots of cool people.\nYou'd totally fit in!","Je te présenterai quelqu'un...\nJe suis sûre que tu vas\nl'adorer !","Je te présenterai quelqu'un...\nJe suis sûre que tu vas\nl'adorer!","Vielleicht triffst du jemanden...\nin knuddeligem Pink.","Magari posso presentarti\nqualche ragazza vestita di\nrosa!","¡Seguro que vendrá alguna\nchica con un vestido rosa\nde lazos!","Conocerás a gente\ncomo tú.\n¡Así con estilo!","リボンと フリルいっぱいのぉ、\nピンクのドレスの ヒ・ト！"
"Mona_ed_voice06_Joe","Aa! Beni düşünmen\nçok hoş bir davranış.","Oh! It's so nice of you\nto think of me.","Oh! It's so nice of you\nto think of me.","Oh ! C'est si gentil de penser\nà moi, Mona !","Oh! C'est si gentil de penser\nà moi, Mona!","Oh! Wie lieb von dir,\nmich zu fragen!","Eeh? Ah ah... Mona sei\ntroppo gentile...","¿Eh?\nM-muy amable por tu parte...","¡¿Oh?! Gra-Gracias por\ninvitarme, Mona.","え！　い、いやですね～～～～\nモナさんたらッ！"
"Mona_ed_voice07_Joe","Kendimi ortaya koymayalı\nepey olmuştu.","It has been a while since I\nput myself out there.","It has been a while since I\nput myself out there.","Ça fait un moment que je\nn'ai pas eu l'occasion de\nsortir et...","Ça fait un moment que je\nn'ai pas eu l'occasion de\nsortir et...","Ich war schon lange nicht\nmehr abends aus und...","Non so... È da tempo che\nnon esco per un'occasione\nmondana...","Pero... me da vergüenza\npresentarme así, por las\nbuenas.","Han pasado tantos años\ndesde que no voy a una\nfiesta...","パーティーなんて だれがくるか\nわからないですし…"
"Mona_ed_voice08_Mona","Amanın! Kendi partime geç kaldım!","Oh no! I'm late for my own party!","Oh no! I'm late for my own party!","Oh là là... Je vais être en\nretard à la fête !","Oh là là... Je vais être en\nretard à la fête!","Oha! Ich komm wieder zu spät,\noh nein!","Oh no! Faccio tardi, devo\nscappare!","¡Ay, que llego tarde\nal trabajo!","¡Ay, no! Llegaré tarde a\nmi fiesta.","まずい！\nもうすぐ バイトの じかんだ！"
"Mona_ed_voice09_Joe","Tabii, ne giyeceğimi\nhiç bilmiyorum ama...","Of course, I don't know\nwhat I would wear...","Of course, I don't know\nwhat I would wear...","Et ça pourrait me donner\nconfiance en moi, alors...","Et ça pourrait me donner\nconfiance en moi, alors...","...mein Sozialleben kommt\neinfach zu kurz...","E poi... non saprei cosa\nindossare, e...","El caso es que, si hay\nuna chica así...","No sabría bien qué ponerme...","でも、もし そんなヒトが いたら…"
"Mona_ed_voice10_Mona","Orada görüşürüz. Bay bay!","See ya there. Bye!","See ya there. Bye!","Allez, à plus, Joe !","Allez, à plus, Joe!","Ciao, Joe, muss los!","Ciao ciao, Joe!","¡Chao, Joe!","¡Nos vemos, Joe!","じゃあね、<MSBT:0000:0000:04000A0066309330613087304630>店長！"
"Mona_ed_voice11_Joe","Ama benim tarzım olduğunu düşünüyorsan—","But if you think I've got style—","But if you think I've got style—","OK, avec plaisir !\nJe viendrai !","OK, avec plaisir!\nJe viendrai!","Okay, abgemacht, ich komm\nmit!","Ma sì! Se insisti allora\nandiamo.","¡n-nos podrías presentar tú!","Pero si dices que tengo\nestilo...","ぜひ、ごしょうかいを\nおねがいしますっ！！"
"Mona_ed_voice12_Joe","Mona?","Mona?","Mona?","Euh... Mona ?","Euh... Mona?","Äh, Mona?","Ehm, Mona?!","¿Mona?","Espera...","……って、モナさん！？"
"Mona_ed_voice13_Joe","BEKLE!","WAIT UP!","WAIT UP!","Appelle-moiiii !","Appelle-moiiii!","MONAAAAAAAA!","Mooonaaa!","¡Monaaa!","¡¿Dónde eeeeees?!","モナさーーーーーんっ！！？"
"Mona_endcard","İşte böyle! Bu parti\nkesinlikle şimdiye kadarki\nen şık partim olacak.\nDribble ve Spitz'e\nbenden selam söyle!","Way to go! This party\nis sure to be my most\nfashionable one yet.\nSay hi to Dribble and\nSpitz for me!","Way to go! This party\nis sure to be my most\nfashionable one yet.\nSay hi to Dribble and\nSpitz for me!","Félicitations ! Grâce à\ntoi, la fête sera top !\nAu tour de Dribble &\nSpitz, maintenant !","Félicitations! Grâce à\ntoi, la fête sera top!\nAu tour de Dribble &\nSpitz, maintenant!","Gut gemacht! Dir hab\nich zu verdanken, dass\ndiese Party echt spitze\nwird. Ach ja, grüß\nDribble und Spitz von\nmir!","Vai così! Alla festa\nsarò proprio uno\nschianto. Saluta Dribble\ne Spitz da parte mia!","¡Prueba superada,\nencanto! Va a ser una\nfiesta de escándalo.\n¡Es el turno de\nDribble y Spitz!","¡Me espera una fiesta\nllena de estilo!\n¡Y a ti te esperan\nDribble y Spitz!","クリア おめでとー！\nおかげで おしゃれな\nパーティに なりそう。\nつぎは ドリブルおじさまと\nスピッツおじさまだよ！"
