"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"AshleyRed_op_voice10_Red","Aaa! Zavallı şey!\nGünlerdir bir şey yememiş!","Aw! The poor guy! \nHe hasn't eaten in days!","Aw! The poor guy! \nHe hasn't eaten in days!","Oh, pauvre démon... Ça fait\ndes jours qu'il jeûne.","Oh, pauvre démon... Ça fait\ndes jours qu'il jeûne.","Jetzt sagt er: Ich hab schon\nseit Tagen nix gegessen!","Sta dicendo che è da giorni\nche non mangia niente.","Que lleva sin comer la tira\nde tiempo, por lo visto.","Pobrecito. ¡Lleva varios días\nsin comer!","ここ すうじつ、\nまともに くってへんねんて。"
"AshleyRed_op_voice11_Goblin","Uuuoh!","Uoooh!","Uoooh!","Iiirraaaoooh.","Iiirraaaoooh."," ","[ruggito affamato]","¡Auh, auh!","¡Auh, auh!","グオグオ。"
"AshleyRed_op_voice12_Red","Büyük bir sorunumuz var.\nBunun arkasında Hum Gree var!","We got a big problem.\nHum Gree's behind this!","We got a big problem.\nHum Gree's behind this!","Oh non, il dit que tout ça\nc'est de la faute de Lord\nMord Effain !","Oh non, il dit que tout ça\nc'est de la faute de Lord\nMord Effain!","Oh nein! Wie übel...\nDer düstre Comté A. Petit\nist schuld!","Oh, no! Dice che è tutta\ncolpa del crudele conte\nVorax!","¡No fastidies!\n¿La culpa es del\nmarqués de Lagusa?","¡No puede ser! ¿La culpa es\ndel Conde Voralotó?","…なんやて！？\nまおう ハラ・ペーコのせいで！？"
"AshleyRed_op_voice13_Ashley","Adını bile duymadım.","Never heard of him.","Never heard of him.","Lord Mord Effain...","Lord Mord Effain...","Comté... A. Petit...?","Il conte... Vorax? E chi è?","¿Y quién es ese?","¿El Conde Voralotó?","まおう、ハラペコ…？"
"AshleyRed_op_voice14_Red","Gerçekten mi?! O, iblis\nalemlerinde ünlüdür!\nÇünkü hep çok... açtır!","Really?! He's famous in\nthe demon realms!\n'Cause he's always so...hungry!","Really?! He's famous in\nthe demon realms!\n'Cause he's always so...hungry!","Tu ne le connais peut-être\npas mais ce type est connu\npour avoir un appétit\ndémoniaque.","Tu ne le connais peut-être\npas, mais ce type est connu\npour avoir un appétit\ndémoniaque.","Ashley, weißt du etwa nicht,\nwer der Comté ist?\nDer ist böser als böse!","Ma cosa dici, Ashley! Non\nconosci il perfido conte\nVorax? È il peggio del\npeggio!","¿No lo conoces, Ashley?\n¡Un tipo que da un mal rollo\nque no veas!","¿No lo conoces, Ashley? ¡Es\nel demonio más hambriento\ndel mundo espectral!","アシュリー、しらんのかいな。\nまおう ハラ・ペーコはなあ…\nこんなやつや！"
"AshleyRed_op_voice15_Red","Hum Gree yiyebilir de yiyebilir,\nyiyebilir de! Ama yine de yetmez...","Hum Gree can eat, and eat, \nand eat! But it's never enough...","Hum Gree can eat, and eat, \nand eat! But it's never enough...","Plus il mange, et plus\nil a faim. Il ne s'arrête\njamais !","Plus il mange, et plus\nil a faim. Il ne s'arrête\njamais!","Wenn der Comté dein Essen\nhaben will, hast du keine Wahl:\nEr nimmt sich's!","Se decide di mangiare il tuo\ncibo, il conte se lo mangia e\nnon ci puoi fare niente!","Parece que se dedica a robarle\nla comida a este pobre diablo.","Es insaciable. Mientras más\ncome, más hambre tiene.","なんぼ はたらいても\nこいつが たべものを とりあげて、"
"AshleyRed_op_voice16_Red","İçindeki bir şey\nhep daha fazlasını istiyor.","Something inside him \nalways wants more.","Something inside him \nalways wants more.","Ça fait des semaines\nqu'il vole la nourriture\nde ce pauvre démon !","Ça fait des semaines\nqu'il vole la nourriture\nde ce pauvre démon!","Er hat den armen Kerl hier\ntagelang hungern lassen!","Sono giorni che questa\npovera creatura è a digiuno.","¡Lo está pasando fatal! ","¡Y se roba la comida\nde todos!","くらしは くるしくなるばかり\nらしいわ。"
"AshleyRed_op_voice17_Goblin","İiiioo...","Eeeooo...","Eeeooo...","Aaarrhh...","Aaarrhh..."," ","[ruggito mostruoso]","¡Auuuuh!","¡Auuuuh!","オオーン…。"
"AshleyRed_op_voice18_Ashley","Ben hallederim.","I'll take care of it.","I'll take care of it.","Ashley... s'en occupe.","Ashley... s'en occupe.","Keine Angst. Ich mach das.","Va bene, ti aiuto.","Yo... te ayudaré.","Tranquilo. Te ayudo.","…アシュリー、たすける。"
"AshleyRed_op_voice19_Red","Sen mi? Ashley, sen o\nHum Gree'ye karşı koyamazsın!","You? Ashley, you can't take\non THE Hum Gree!","You? Ashley, you can't take\non THE Hum Gree!","Quoi ?! Tu veux vraiment te\nmesurer à Mord Effain ?","Quoi?! Tu veux vraiment te\nmesurer à Mord Effain?","Du? Du willst es mit dem\nComté aufnehmen?","Ma sei pazza? Non vorrai\nmica metterti contro il conte\nVorax!","¿E-estás loca? ¿Vas\na enfrentarte al marqués?","¿Te... te vas a enfrentar al\nConde Voralotó?","た、たすけるて…\nまおうを たおす<MSBT:0000:0000:020002004D30>気か！？"
"AshleyRed_op_voice20_Red","O... çok kötü biri! Ve duydum ki—\nduydum ki ağzından ateş çıkarıyormuş!","He's...mean! And I heard—\nI heard he breathes fire!","He's...mean! And I heard—\nI heard he breathes fire!","Non non non non ! Il est\nvraiment méchant ! Et en\nplus... il crache du feu !","Non non non non! Il est\nvraiment méchant! Et en\nplus... il crache du feu!","N-nie, niemals! Er ist böse und\ngemein... Spuckt Feuer und so!","No, no, no! Non se ne parla\nproprio! È cattivissimo e\nforse... sputa fuoco!","¡Quita, quita!\n¡Con el miedo que da!\nSeguro que escupe fuego.","¡No, no, no! Es un demonio\nescupefuego. Y... da miedo.","アカンアカン！\nあいつは おっかないし、\nたぶん、<MSBT:0000:0000:020002007230>火ぃふくし…"
"AshleyRed_op_voice21_Ashley","Ee.","Eh.","Eh.","Tss.","Tss.","Püh.","Bah."," ","(Chasquido)","……チッ。"
"AshleyRed_op_voice22_Red","Benim gelmem şart değil, değil mi?","I don't hafta come, do I?","I don't hafta come, do I?","Bon d'accord.\nC'est quoi le plan ?","Bon d'accord.\nC'est quoi le plan?","Tja, dann. Was ist denn dein\nPlan?","E va bene, come vuoi tu...","Bueno, lo que tú quieras.","¿Tengo que ir yo también?","はい、カクゴ きめました。"
"AshleyRed_op_voice23_Ashley","Tabii ki şart. Beni sen götüreceksin.","Obviously. You're my ride.","Obviously. You're my ride.","C'est simple.\nIl me faut un balai.","C'est simple.\nIl me faut un balai.","Ganz klar: Ich brauch einen\nBesen.","Red, trasformati in scopa.","Red, transfórmate en escoba.","Obvio. Necesito una escoba.","レッド。\nほうきに へんしんして。"
"AshleyRed_op_voice24_Red","İşte başlıyoruz!","Here we go!","Here we go!","Tadaa !","Tadaa!","Tadaaa!","Agli ordini!","¡A la orden!","¡Listo!","はーい。"
"AshleyRed_op_voice25_Goblin","Uuuoh.","Uoooh.","Uoooh.","Aaarrhh !","Aaarrhh!"," ","[frigna]","¿Auh, auuh?","¿Uuuuuh?","オオン…。"
"AshleyRed_op_voice26_Ashley","Sorun olmaz. O senin\nkaranlık efendini yenebilirim.","It'll be OK. I can defeat\nthis dark lord of yours.","It'll be OK. I can defeat\nthis dark lord of yours.","Ne t'en fais pas. Je vais\nrégler son compte à cet\nhorrible Lord.","Ne t'en fais pas. Je vais\nrégler son compte à cet\nhorrible Lord.","Keine Bange. Dieser Comté\nwird dir bald nichts mehr tun\nkönnen.","Non ti preoccupare. Vado a\nsconfiggere il conte Vorax e\ntorno.","Tranquilo, ya me ocupo\nyo de todo.","No temas. Yo me encargo de\nderrotar al conde.","…だいじょうぶ。\nアシュリーが\nまおうを たおしてあげる。"
"AshleyRed_op_voice27_Ashley","Burada bekle. Döneceğim.","Just wait here. I'll be back.","Just wait here. I'll be back.","Tu n'as qu'à m'attendre ici.\nJe reviens.","Tu n'as qu'à m'attendre ici.\nJe reviens.","Warte hier,\nich bin gleich zurück.","Tu aspettaci qui, intesi?","Tú espera aquí, ¿vale?","Espérame aquí, ¿de acuerdo?","だから、あなたは\nここで まってて。"
"AshleyRed_op_voice28_Goblin","Mıh... mıh...","Muh...muh...","Muh...muh...","Rrr... Rrr...","Rrr... Rrr...","L-L...","[frigna]\nTo... To...","Uah, uah.... Bu... Bu...","Auuuuh... Bu... Bu...","オ、オオオン……\n…イ、イ、……"
"AshleyRed_op_voice29_Goblin","KÖFTELİ SANDVİÇ!","MEATBALL SUB!","MEATBALL SUB!","REVIENS VITE !","REVIENS VITE!","LASS MICH NICHT ALLEIN!","TORNATE PRESTO, EH?","¡Buena suerte!","¡Buena suerte!","イッテラッシャーイ！"
"AshleyRed_op_voice30_Red","Bunu nasıl— NE?!","How did you— WHAT?!","How did you— WHAT?!","Mais tu parles, en fait ?!","Mais tu parles en fait?!","Du kannst unsere Sprache?!","Ma allora sai parlare!","¡Pero si sabes hablar!","¡Pero si puedes hablar!","しゃべれたんかーい！"
"AshleyRed_ed_voice01_Ashley","Bitti.","It's finished.","It's finished.","C'est fait.","C'est fait.","Wieder da.","Eccoci qua.","Misión cumplida.","Ya está.","ただいま…。"
"AshleyRed_ed_voice02_Red","Evet! Şu Hum Gree'nin hâline bir bak!","Yeah! Just look at Hum Gree now!","Yeah! Just look at Hum Gree now!","On a réglé son compte\nà Mord Effain !","On a réglé son compte à\nMord Effain!","Wir haben's geschafft! Es hat\nsich auscomtét!","Al conte Vorax è passato\nl'appetito!","¡Hemos derrotado al marqués\nde Lagusa!","¡Derrotamos al Conde\nVoralotó!","まおう ハラ・ペーコを\nやっつけたで！"
"AshleyRed_ed_voice03_Goblin","Ha huuu!","Huh huuuh!","Huh huuuh!","Grraaaaaooh !","Grraaaaaooh!"," ","[ruggito mostruoso]","¿Auh, auuh?","¡Uuuuuh!","オオン！"
"AshleyRed_ed_voice04_Red","Onun canının çektiği tek şey,\nkocaman bir sarılma.","The only thing he's craving\nis a big ol' hug.","The only thing he's craving\nis a big ol' hug.","Tu devrais le voir.\nIl ne fait plus peur\nà personne !","Tu devrais le voir.\nIl ne fait plus peur\nà personne!","Er ist kein bisschen düster\nmehr! Schau mal!","Non è più cattivo, guarda un\npo' tu!","Ahora es un trozo de pan\ny ha cambiado de look...","Ya no es un conde malvado.\n¡Mira!","いまは かいしんして\nこのとおりや！"
"AshleyRed_ed_voice05_Goblin","Huuooh oooh!","Huoooh oooh!","Huoooh oooh!","Raaahh !","Raaahh!"," ","[ruggito mostruoso]","¿¡Auuuh!?","¿Auh, auuh?","オ…オオン！？"
"AshleyRed_ed_voice06_Red","Madem konu açlık, hadi yiyelim!","Speaking of cravings, let's eat!","Speaking of cravings, let's eat!","Ha ha, tu l'as dit bouffi !","Ha ha, tu l'as dit, bouffi!","Das haben wir gern gemacht!","Sì, esatto! Puoi dirlo forte!","¡Y colorín colorado, je!","¡Eso mismo digo yo!","めでたし めでたしやな！"
"AshleyRed_endcard","Hah. Bunun daha\nuzun süreceğini sanmıştım.\nNeyse... sırada\nDoktor Crygor var,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>.","Huh. I thought that\nwould take longer. \nAnyway...Dr. Crygor's\nready for you,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>.","Huh. I thought that\nwould take longer. \nAnyway...Dr. Crygor's\nready for you,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>.","Oh. Tu as terminé,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>...\nBien.\nLe Dr Crygor est\nprêt à te recevoir.","Oh. Tu as terminé,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>...\nBien.\nLe Dr Crygor est\nprêt à te recevoir.","Du bist also fertig,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>...\nDas war schneller, als\nich dachte. Na dann...\nAls Nächstes wartet\nDr. Crygor auf dich.","Niente male,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>.\nComunque, penso che\nil Dr. Crygor ti stia\naspettando.","Has superado la prueba,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>...\nBien por ti. Ahora\nle toca a Crygor.","Superaste la prueba,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>...\nBien por ti. Ahora\nle toca al Dr. Crygor.","…ふうん、クリアしたの。\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>…、\nやるじゃない。\nつぎは クライゴアよ…。"
