"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"op_voice10_Ken","Son dakika!\nBüyük sükse yapan Super Pyoro\ndünyayı kasıp kavuruyor!","Breaking news!\nSmash hit Super Pyoro\nhas taken the world by storm!","Breaking news!\nSmash hit Super Pyoro\nhas taken the world by storm!","Flash spécial ! Le jeu\n« Super Pyoro » est un\nénorme succès !","Flash spécial! Le jeu\n« Super Pyoro » est un\nénorme succès!","Eilmeldung! Das Spiel „Super\nPyoro"" ist der Hit des Jahres!","Edizione straordinaria!\nIl videogioco ""Super Pyoro""\nè un successone!","¡Notición! ¡El juego\n""Super Pyoro"" arrasa en tiendas!","¡El videojuego ""Super Pyoro""\nestá arrasando!","まちでは いま、\n『<MSBT:0000:0000:0A000800B930FC30D130FC30>SUPER <MSBT:0000:0000:0A000600D430E730ED30>PYORO』が\nだいヒット！"
"op_voice11_Ken","Kabul edelim!\nHerkes bu oyuna bayılıyor.","Let's face it!\nEveryone loves this game.","Let's face it!\nEveryone loves this game.","Enfants ! Parents ! Animaux !\nTout le monde y joue !","Enfants! Parents! Animaux!\nTout le monde y joue!","Kinder, Erwachsene, Haustiere:\nAlle sind verrückt danach!","Grandi e piccini! Cani e gatti!\nNe vanno tutti matti!","¡Todo el mundo está enganchadísimo!","¡Niños! ¡Adultos! ¡Mascotas!\n¡Todos lo adoran!","こどもから オトナまで、\nみんなゲームに むちゅうです！"
"op_voice12_Wario","He?","Eh?","Eh?","Hmm ?!","Hmm?!","Öh?!","Mh?","¡Oh!","¿Eh?","ム！"
"op_voice13_Ken","Ve satışlar—","And it's selling—","And it's selling—","Et il se vend...","Et il se vend...","Und es verkauft sich...","E sta macinando...","Y se vende...","Y se vende...","こんなに うれて、"
"op_voice14_Wario","Hah!","Aha!","Aha!","Aah ?","Aah?","Jetzt kommt's!","Aha!","¿Sí?","¡Ja, ja!","あは！"
"op_voice15_Ken","kapış kapış gidiyor!","like hotcakes!","like hotcakes!","Comme des p'tits pains !","comme des p'tits pains!","...wie geschnitten Brot!","... vendite stratosferiche!","¡como rosquillas!","¡como pan caliente!","いいのか～～～～！？"
"op_voice16_Wario","Tabii ya! Oyunlar!\nKolay para dediğin tam da bu.","Of course! Games!\nTalk about easy money.","Of course! Games!\nTalk about easy money.","Des jeux !\nJ'ai un plan parfait !","Des jeux!\nJ'ai un plan parfait!","Na klaaar! Spiiiele!\nIch hab DIE Idee...","Ah ah aaah! Ma certo,\nvideogiochi! Mi è venuta in\nmente un'idea...","¡Videojuegos!\n¡Oh! ¡Qué ideaca!","¡Videojuegos!\nEso es dinero fácil.","わはははは！　ゲームかー！\nいいこと おもいついたぞ！"
"op_voice17_Wario","Bakın hele! Karşınızda Wario!","Hey! Look here! It's Wario.","Hey! Look here! It's Wario.","Écoutez tous.\nC'est moi, Wario !","Écoutez tous.\nC'est moi, Wario!","Tach auch! Ich bin's, Wario.","Salve, sono io, Wario!","¡Eh, gente! Soy Wario.","¡Ey, mírenme! ¡Soy yo, Wario!","オレだよ。\nワリオだよ！"
"op_voice18_Wario","Tüm zamanların en büyük video oyunu\nturnuvasını ben düzenliyorum.\nHem de burada, Diamond City'de!","I'm hosting the greatest video-game\ntournament of all time.\nHere, in Diamond City!","I'm hosting the greatest video-game\ntournament of all time.\nHere, in Diamond City!","J'organise à Diamantville\nle plus grand tournoi de jeux\nvidéo de tous les temps !","J'organise à Diamantville\nle plus grand tournoi de jeux\nvidéo de tous les temps!","Und ich präsentiere das größte\nVideospielturnier aller Zeiten,\nhier in Diamant City!","Sto organizzando il più\ngrande torneo di videogiochi\nmai visto, proprio qui a Città\nDiamante!","¡Voy a organizar un torneo\nde videojuegos bien chulo\nen Ciudad Diamante!","Estoy organizando un torneo\nde videojuegos... ¡aquí en\nCiudad Diamante!","オレさまは ここ、\nダイヤモンドシティにて…\nゲームたいかいを かいさいする！"
"op_voice19_Wario","Katılım 10 bin altın,\nama bir geri zekâlı buradan\n10 milyon altın daha zengin çıkacak.","It costs 10 thousand coins to enter,\nbut some jerk will walk outta here\n10 million coins richer.","It costs 10 thousand coins to enter,\nbut some jerk will walk outta here\n10 million coins richer.","L'inscription coûte dix mille\npièces, mais vous pourrez\nen gagner... dix millions !","L'inscription coûte dix mille\npièces, mais vous pourrez\nen gagner... dix millions!","Mit dem läppischen Einsatz von\nnur 10 Tausend Münzen habt ihr\ndie Chance auf satte 10 MILLIONEN!!","La quota d'iscrizione è di\ndiecimila monete, ma in palio\nci sono ben dieci milioni!","Participar solo cuesta diez mil\nmoneditas de nada. El ganador\nse llevará... ¡diez millones!","La entrada cuesta\n10 000 monedas,\npero ¡un miserable\nganará diez millones!","さんかひは 1まんコインだが、\nゆうしょうすれば\nしょうきん 1000まんコインだ！"
"op_voice20_Wario","Hem kim bilir?\nBelki o geri zekâlı sen olursun!","And hey, who knows?\nMaybe that jerk will be you!","And hey, who knows?\nMaybe that jerk will be you!","Une occasion comme\ncelle-là...\nÇa ne se refuse pas !","Une occasion comme\ncelle-là...\nça ne se refuse pas!","Die Gelegenheit eures\nLebens wartet auf euch!\nWer nicht mitmacht, ist selber\nschuld!","Che aspettate?\nNon vedo l'ora di assegnare\nil primo premio!","¡Es un pedazo de chollo,\nvaya que sí!","Y ese miserable... ¡podrías\nllegar a ser tú!","だれが ゆうしょうできるか\nたのしみだなあ。"
"op_voice21_Wario","O yüzden kapışmaya hazır olun!","So prepare to duke it out!","So prepare to duke it out!","Alors... Préparez la monnaie !\nBwahaha !","Alors... préparez la monnaie!\nBwahaha!","Macht euch bereit für den\nKampf!","Partecipate numerosi, ci sarà\nda divertirsi!\nGah ah ah ah!","¡Ya estáis tardando\nen apuntaros!","Así que... ¡apúntense y\na jugar!","ほんじゃ、\nたくさんの さんか、まってるぜ！\nガーッハッハッハ！"
"op_voice22_Wario","Şimdi tek yapmam gereken,\nbütün işi bu ahmaklara yaptırmak.","Now I just need to convince these\nchumps to do all the work.","Now I just need to convince these\nchumps to do all the work.","Je n'ai plus qu'à convaincre\nces imbéciles de faire tout\nle travail pour moi.","Je n'ai plus qu'à convaincre\nces imbéciles de faire tout\nle travail pour moi.","Jetzt muss ich die Deppen nur\nnoch dazu kriegen, die ganze\nArbeit für mich zu machen.","Adesso devo solo convincere\nquei babbei a sgobbare al\nposto mio!","Y ahora a ver si convenzo\na estos pringados para\nque me ayuden.","Ahora convenceré a estos\ndesgraciados para que\nhagan el trabajo.","そうだ！\nアイツらにも てつだわせるか。\nにゅふふ！"
"op_voice23_Wario","Bak Jimmy, benim için\nbirkaç oyun yapman lazım.","Hey there, Jimmy? I need you\nto make some games for me.","Hey there, Jimmy? I need you\nto make some games for me.","Comment ça va, Jimmy ?\nJ'ai une offre en or pour toi.","Comment ça va, Jimmy?\nJ'ai une offre en or pour toi.","Hallöchen, Jimmy! Willst du bei\n'ner großen Sache dabei sein?","Ehi come va, Jimmy?\nSenti, ho un'offerta per te!","¡Buenas, Jimmy! ¿Me echas\nun cable?","¡Oye, Jimmy! Necesito que\nme hagas unos juegos.","もしもし、ジミー。\nまたゲームを つくってくれ！"
"op_voice24_Wario","Mona! Yardımına ihtiyacım var.\nÜcreti ne? Şey, bir dur...\nCızırt. Cızırt! Seni duyamıyorum.\nSesin kesiliyor!","Mona! I need your help.\nWhat's it pay? Uh, hold on...\nCrzzsh. Crzzsh! I can't hear you.\nYou're breaking up!","Mona! I need your help.\nWhat's it pay? Uh, hold on...\nCrzzsh. Crzzsh! I can't hear you.\nYou're breaking up!","Allo Mona ? J'ai besoin\nde toi ! Hein ? Bien sûr\nque tu seras payée !\nParole de Wario !","Allo Mona? J'ai besoin\nde toi! Hein? Bien sûr\nque tu seras payée!\nParole de Wario!","Mona! Ich hab 'nen Job für\ndich! Gehalt? Äh... Ja, ja!\nGewinnbeteiligung!","Mona, mi serve il tuo aiuto!\nLa paga? Sì, sì, certo che ti\npago! Parte dei guadagni!","¡Mona! ¿Me ayudas? ¿Pagarte?\n¡Claro! Palabrita de Wario.","¡Mona! Te tengo un trabajo.\n¿Que cuánto voy a pagar?\n*CHSSS*\n¡Se está cortando la señal!","モナ、たのんだぞ！\nえ？　バイトだい？\nも、もちろん はらうぞ！"
"op_voice25_Wario","Oho, ee... benim için\nbirkaç oyun yapacaksın, değil mi?","Oho, so will you make some\ngames for me or what?","Oho, so will you make some\ngames for me or what?","Alors, vous les faites\nces jeux ou quoi ?","Alors, vous les faites\nces jeux ou quoi?","Also, bastelt ihr mir jetzt\n'n paar Spiele?","Allora farete dei giochi\nper me o no?","¿Me hacéis unos juegos o no?","¿Me van a ayudar con unos\njuegos, o qué?","ゲームづくり、やってくれるな？"
"op_voice26_Wario","Bak, Ashley—","Hey, Ashley—","Hey, Ashley—","Hé, Ashley !","Hé, Ashley!","Meine liebste Ashley...","Ashley, carissima!","¿Cómo va eso, Ashley?...","¡Hola, Ashleeeeeey!","おう、アシュリー\nてつだってー…"
"op_voice27_Wario","Eh— Aa, tamam. Seni sonra ararım.","Eh— Oh, OK. I'll call you back.","Eh— Oh, OK. I'll call you back.","O... OK ! Je te rappelle !","O... OK! Je te rappelle!","Äh, na gut. Ich ruf später an.","Va bene, ho capito,\nti richiamo...","V-vaya corte...","¿Qué? Ah... no te preocupes,\nte llamo después.","オイオイ ひどいなー。"
"op_voice28_Wario","Yanlış numara, kusura bakma.","Wrong number, sorry.","Wrong number, sorry.","Oh, que... faux numéro...","Oh, que... faux numéro...","Oh, tut mir leid, hab mich\nverwählt.","Ops... Numero sbagliato!","Uy, me he equivocado.","Número equivocado, perdón.","…んあ、まちがえました。"
"op_voice29_Wario","Alo! Ben Wario!","Hey! It's me!","Hey! It's me!","Hé, c'est moi !","Hé, c'est moi!","Heee!","Sono io, Wario!","¡Buenas!","¡Soy yo!","オレだよ オレ！"
"op_voice29_Wario_b","Ben!","Me!","Me!","C'est mooooi !","C'est mooooi!","Ich bin's!","Sono io.","¡Hola!","¡Yo!","オレだよ。"
"op_voice29_Wario_c","BEN!","ME!","ME!","C'est mooooi !","C'est mooooi!","ICH BIN'S!","SONO IO!","¡Soy yo!","¡YO!","オレだよ！"
"op_voice29_Wario_d","BU.\nBENİM.\nWA-RI-O!","IT'S.\nME.\nWAR-I-O!","IT'S.\nME.\nWAR-I-O!","C'est ! Moi ! WA ! RI ! OOO !","C'est! Moi! WA! RI! OOO!","ICH BIN'S! WARIO!","Sono io! Sono io,\nSO-NO WA-RI-O!","¡Soy yo, Wario! ¡WA-RI-O!","¡YO! ¡WARIO, SOY YO!","オレだよ。\nワー　リー　オー　だー　よー！"
"op_voice30_Wario","Bu iş görür.\nPara artık benim sayılır.\nO enayiler buna her seferinde kanıyor.","That'll do it. \nThe money's as good as mine.\nThose saps fall for it every time.","That'll do it. \nThe money's as good as mine.\nThose saps fall for it every time.","Et voilà, le plus dur est fait !\nY'a plus qu'à attendre\net encaisser !","Et voilà, le plus dur est fait!\nY'a plus qu'à attendre\net encaisser!","Spitze! Das wär geschafft!\nJetzt kommt der lustige Teil:\nZurücklehnen und absahnen!","Benissimo! Il più è fatto!\nAdesso devo solo\nspassarmela e contare\ni soldi!","¡Bien, todo apañado!\nAhora, a pasarlo bomba\n¡y a forrarse!","¡Listo! Ahora, que todos esos\ningenuos se encarguen del\nresto, como siempre.","いよーし、これで\nじゅんびオッケーだ！\nたーのしみだなー！"
"op_voice31_Wario","[manyakça gülüş]","[laughing maniacally]","[laughing maniacally]"," "," "," ","Ah ah ah!","¡Ja, ja, ja!","(Risa)","ガーッハッハッハ…！"
