"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Ninevolt_op_voice09_Fronk","Endişeliyim, 9-Volt. Gerçekten matematikten\nbu kadar mı nefret ediyorsun?","I'm worried, 9-Volt.\nYou really hate math?","I'm worried, 9-Volt.\nYou really hate math?","Dis-moi plutôt, tu détestes\nvraiment les maths ?","Dis-moi plutôt, tu détestes\nvraiment les maths?","Ich mache mir Sorgen...\nHasst du Mathe so sehr?","Ma dimmi perché non ti piace\nla matematica!","Oye, 9-Volt, ¿no te gustan\nlas mates?","Dime una cosa: ¿odias las\nmates?","それより ナインボルト、\nさんすう キライなんか？"
"Ninevolt_op_voice10_Ninevolt","Ee, evet. Biraz.","Uh, yeah. Kinda.","Uh, yeah. Kinda.","Euh... On peut dire ça.","Euh... On peut dire ça.","Nja... Schon irgendwie...","Perché no!","P-para nada...","Pues... sí, un poco.","キ、キライだよ…。"
"Ninevolt_op_voice11_Fronk","Bakayım.\nHımm...100 eksi 56.","Let's see here.\nHuh...100 minus 56.","Let's see here.\nHuh...100 minus 56.","Voyons ça.\nEuh...\nDis-moi, 100 - 56 ?","Voyons ça.\nEuh...\nDis-moi, 100 - 56?","Schauen wir mal.\nAlso... Hundert minus\nsechsundfünfzig.","Che c'è scritto qua?\n100 meno 56.","Veamos este problema.\n100 menos 56...","Veamos...\n100 menos 56.","きょうかしょ みしてみ。\n100 ひく 56か…。"
"Ninevolt_op_voice12_Ninevolt","[inler]","[groans]","[groans]","Hmmm...","Hmmm...","Hmm...","Mh?","¿Mm?","¿Mm?","？"
"Ninevolt_op_voice13_Fronk","Şuna ne dersin? Bir kahramanın\nyüz can puanı var ve düşmandan 56\nhasar alıyor.\nGeriye kaç CP kalır?","How 'bout this? A hero has a\nhundred hit points and takes 56\ndamage from an enemy.\nWhat's his remaining HP?","How 'bout this? A hero has a\nhundred hit points and takes 56\ndamage from an enemy.\nWhat's his remaining HP?","Imagine un héros qui a 100\npoints de vie. Il reçoit 56\npoints de dégâts.\nCombien lui en reste-t-il ?","Imagine un héros qui a 100\npoints de vie. Il reçoit 56\npoints de dégâts.\nCombien lui en reste-t-il?","Probieren wir's so: Du hast\nin einem Spiel 100 Leben und\n56 sind futsch. Was ist übrig?","Vedila così: un eroe ha 100\npunti vita. Il mostro gliene\ntoglie 56. Quanto rimane?","Tu personaje tiene 100 puntos\nde vida. Si el enemigo le quita\n56, ¿cuántos le quedan?","Tu personaje tiene 100\npuntos de vida. Si el\nenemigo le quita 56,\n¿cuántos le quedan?","ヒットポイント100の\nゆうしゃが おる。\nてきに 56ダメージ くらわされたら\nのこりは いくつや？"
"Ninevolt_op_voice14_Ninevolt","44... değil mi?","44...right?","44...right?","Quarante... quatre.","Quarante... quatre.","Vierund... vierzig?","44 punti vita?","44.","Cuarenta y... cuatro.","…44。"
"Ninevolt_op_voice15_Fronk","Aynen öyle. Güzel iş.\nŞimdi sıradakini deneyelim.","Exactly. Good work.\nNow let's try the next one.","Exactly. Good work.\nNow let's try the next one.","C'est bien ça. Voyons...\nEssaye de résoudre\nle problème suivant.","C'est bien ça. Voyons...\nEssaye de résoudre\nle problème suivant.","Gaaanz genau.\nAlso gut. Seh'n wir uns mal\ndie nächste Übung an.","Allora lo sai! E ora, quanto fa\n42 per 12.","¡Correcto! Ahora, 42 por\n12...","¡Correcto! Ahora, 42 por\n12...","せいかいや。\nじゃあ つぎな、\n42 かける 12…"
"Ninevolt_op_voice16_Fronk","Bir büyücü 12 büyü yapıyor,\nve her biri 42 hasar veriyor.\nToplam hasar ne kadar?","A wizard casts 12 spells,\nand each deals 42 damage.\nWhat's the total damage?","A wizard casts 12 spells,\nand each deals 42 damage.\nWhat's the total damage?","Une attaque de mage fait 42\npoints de dégâts. Il en lance\n12. Combien ça fait au total ?","Une attaque de mage fait 42\npoints de dégâts. Il en lance\n12. Combien ça fait au total?","Ein Zauberer greift 12-mal an,\nmit je 42 Schadenspunkten.\nWie viel Schaden erzeugt er?","Un dardo incantato fa 42\ndanni e il mago ne lancia\n12. Quanti danni fa in tutto?","Si un mago lanza 12 ataques\ny cada uno hace 42 puntos\nde daño, ¿cuál es el total?","El ataque de un mago hace\n42 puntos de daño. Si lanza\n12 ataques ¿cuál es el total?","まほうつかいが\nダメージ42のまほうを\n12<MSBT:0000:0000:020004004B304430>回 ぶっぱなしたら、\nなんダメージ いく？"
"Ninevolt_op_voice17_Ninevolt","504!","504!","504!","504 !","504!","504!","504!","504.","504.","504。"
"Ninevolt_op_voice18_Fronk","Aha! Gördün mü? Matematikte iyisin!","A-ha! See? You are good at math!","A-ha! See? You are good at math!","Tu vois ?\nTu es plutôt bon en maths !","Tu vois?\nTu es plutôt bon en maths!","Sehr gut.\nEigentlich bist du ein Mathe-\nGenie!","Esatto! Lo vedi che sei\nbravo in matematica?","¡Leñe! Pero si las mates\nse te dan de perlas.","¡Eso es! ¡Eres un\nmatemático!","はやっ。\nさんすうニガテとか\nウソやろ！"
"Ninevolt_op_voice19_Ninevolt","Ama bu matematik değildi ki!\nO sadece video oyunu işiydi.","But that wasn't math!\nThat was just video-game stuff.","But that wasn't math!\nThat was just video-game stuff.","C'est pas des maths, ça !\nÇa ressemble plutôt à des\njeux vidéo !","C'est pas des maths, ça!\nÇa ressemble plutôt à des\njeux vidéo!","Aber das war ja kein Mathe!\nIch hab nur über Videospiele\nnachgedacht!","Ma questo è un gioco!\nNon è mica noioso come la\nmatematica!","¡Qué va! He acertado porque\nera como un videojuego.","¡Que no, no lo soy!\n¡Solamente estaba\npensando en los\nvideojuegos!","ウソじゃないよ！\nゲームで そうぞうしたら\nとけちゃったんだ！"
"Ninevolt_op_voice20_Fronk","Aynen öyle! O zaman matematiği\nbir oyun gibi düşün! Bir RYO gibi!","That's the idea! So just imagine\nmath's a game! An RPG!","That's the idea! So just imagine\nmath's a game! An RPG!","Eh bien justement. Tu n'as\nqu'à imaginer que c'est un\njeu. Un RPG.","Eh bien justement. Tu n'as\nqu'à imaginer que c'est un\njeu. Un RPG.","Und das ist der Trick.\nStell dir einfach ein Spiel vor.\nEin Rollenspiel!","E allora potresti far finta che\nsia tutto un videogioco di\nruolo, no?","Pues chupado: imagínate que\nestos problemas son\nun juego de rol.","Esa es la idea. Plantéatelo\ncomo si fuera... ¡un RPG!","ほな こうおもえ。\nこのもんだい、\nぜーんぶ ゲームや。RPGや。"
"Ninevolt_op_voice21_Ninevolt","Sanki...matematik bir savaş...\nve bu problemler de muharebeler!","It's like...math is a war...\nand these problems are the battles!","It's like...math is a war...\nand these problems are the battles!","C'est comme... Un combat\nde maths. Et moi je suis le\nhéros du cahier de texte !","C'est comme... un combat\nde maths. Et moi je suis le\nhéros du cahier de texte!","Dann wäre... Mathe ein Kampf...\nund ich wäre der Held der\nHausaufgaben!","Ah, ho capito! Tipo che la\nmatematica è un'avventura\ne io sono l'eroe dei calcoli!","¡Ya lo pillo! ¡Las mates\nson los monstruos y yo\nme los cargo!","¡Ya veo! Soy el héroe...\n¡de las batallas matemáticas!","そうか！\nけいさんは バトル。\nぼくは きょうかしょを たびする\nゆうしゃ！"
"Ninevolt_op_voice22_Fronk","Bir nevi.","Sort of.","Sort of.","Plus ou moins.","Plus ou moins.","So in etwa.","Non esageriamo...","No te flipes...","Algo así.","めっちゃ のりきやん。"
"Ninevolt_op_voice23_Ninevolt","Sayılar bizim düşmanımız.\nÖlümcül düşmanlarımız! Yenilmeleri\ngerek. Dövüşme zamanı!","Numbers are our enemies.\nMortal enemies! They must be\ndefeated. Time to fight!","Numbers are our enemies.\nMortal enemies! They must be\ndefeated. Time to fight!","Je sais ce que je dois faire...\nsauver le monde !\nAllez. En avant pour\nle pays des maths !","Je sais ce que je dois faire...\nSauver le monde!\nAllez. En avant pour\nle pays des maths!","Ich weiß, wie ich's mache!\nWie in 'nem Abenteuer.\nUnd das Abenteuer...\ndas ist Mathe!","Adesso so qual è il mio\ncompito! Lande di Mat e\nMatica... sto arrivando!","¡Decidido, me voy de\naventuras! ¡Sí! ¡Muerte\na las mates!","Debo multiplicar mis\nesfuerzos... y así ¡restar\na mis enemigos!","ぼくは いまから\nぼうけんに いくよ。\nそう…さんすうという なまえのね！"
"Ninevolt_ed_voice01_Ninevolt","Başardım! Oyunu bitirdim!","I did it! I beat the game!","I did it! I beat the game!","J'ai réussi !\nJ'ai sauvé le monde !","J'ai réussi!\nJ'ai sauvé le monde!","Geschafft!\nIch hab die Welt gerettet!","Ce l'ho fatta! Ho salvato il\nmondo!","Y así logré salvar al mundo...","Y así fue como salvé al\nmundo.","これで せかいは すくわれた…！"
"Ninevolt_ed_voice02_Fronk","Sen bir kahramansın!","You're a hero!","You're a hero!","Tu es un vrai héros !","Tu es un vrai héros!","Was für ein Held!","Ooh, che eroe!","¡Mi héroe!","¡Eres mi héroe!","ゆうしゃさまー。"
"Ninevolt_ed_voice03_Ninevolt","Bunu... çırağıma borçluyum.","Thanks to my...apprentice.","Thanks to my...apprentice.","Merci... Écuyer.","Merci... écuyer.","Danke...\nMein treuer Knappe.","Ti ringrazio, famiglio.","Gracias, esbirro.","Gracias... vasallo mío.","ありがとう、<MSBT:0000:0000:0200040088308F30>弱き<MSBT:0000:0000:020004005F307F30>民よ。"
"Ninevolt_ed_voice04_Fronk","Bana öyle deme.","Don't call me that.","Don't call me that.","M'appelle pas comme ça.","M'appelle pas comme ça.","Nenn mich nicht so!","Oh, famiglio a chi?","A que te doy una colleja.","No me llames así.","だれが <MSBT:0000:0000:0200040088308F30>弱き<MSBT:0000:0000:020004005F307F30>民や。"
"Ninevolt_ed_voice05_Ninevolt","Biliyor musun, matematiği\nbiraz eğlenceli yapıyorsun, Fronk.","You know, you kinda make\nmath fun, Fronk.","You know, you kinda make\nmath fun, Fronk.","C'est amusant de faire des\nmaths avec toi.","C'est amusant de faire des\nmaths avec toi.","Danke, Fronk. Jetzt macht\nMathe Spaß.","Grazie Fronk per aver reso\ndivertente la matematica.","Fronk, gracias a ti he\npodido con las mates.","¡Todo es menos aburrido\ncontigo, Fronk!","しゃぎぃの おかげで\nさんすうが できたよ。"
"Ninevolt_ed_voice06_Ninevolt","Sana...karşılığını vermek istiyorum.\nBu akşam tatlımı ister misin?","I'd like to...pay you back.\nWant my dessert tonight?","I'd like to...pay you back.\nWant my dessert tonight?","Ce soir... Je te donne mon\ndessert, tu l'as bien mérité !","Ce soir... Je te donne mon\ndessert, tu l'as bien mérité!","Und als Dank...\ngibt's heute Abend...\nmeinen Nachtisch.","E come ricompensa,\nti darò la mia merendina.","Esta noche te daré\nla mitad de mi cena.","Por eso, ¡te daré la mitad de\nmi postre en la cena!","おれいに、きょうの ばんごはん\nはんぶん わけてあげるね。"
"Ninevolt_ed_voice07_Fronk","Yok, yok. Eğlenen sensin. Benim gibi yaşlı birinin\ntatlıdan uzak durması gerekir.","No, no. You enjoy it. An old guy like\nme's got to avoid the sweets.","No, no. You enjoy it. An old guy like\nme's got to avoid the sweets.","Tu rigoles ? Non merci. Un\nvieil homme comme moi doit\nsurveiller ce qu'il mange.","Tu rigoles? Non merci. Un\nvieil homme comme moi doit\nsurveiller ce qu'il mange.","Nicht nötig! Kannst ihn behal-\nten. Ein alter Mann wie ich\nmuss auf die Linie achten.","Non se ne parla! Tu sei\ngiovane e devi crescere.\nE poi i dolci fanno male\nalla mia età.","¡Bobo! Cómetelo todo, que\nestás creciendo, y no pienses\nen un viejales como yo.","No, no... Quédatelo. Un viejo\ncomo yo debe cuidar la dieta.","アホか。こどもは いっぱい たべ。\nみらいある わかものが、\nオッサンに きぃつかったらアカン。"
"Ninevolt_ed_voice08_Ninevolt","Ha? Yaşlı mı?! Sen yaşlı değilsin!","Huh? Old?! You're not old!","Huh? Old?! You're not old!","« Un vieil homme » ?\nComment ça ?","« Un vieil homme »?\nComment ça?","Moment mal... alter Mann?","Sei molto vecchio, Fronk?","¿¡Eres un viejales, Fronk!?","¿Qué? ¿Viejo?\n¿Qué edad tienes?","しゃぎぃって\nオッサンだったの！？"
"Ninevolt_ed_voice09_Fronk","Geçen ay daha yeni bir yaşına girdim.","I just turned one last month.","I just turned one last month.","J'ai déjà plus d'un an.","J'ai déjà plus d'un an.","Na ja, ich bin ein Jahr alt.","Eccerto! Ho già un anno!","Bueno, nací el año\npasado.","Acabo de cumplir uno.","まあ、うまれたんは\nきょねんやけど。"
"Ninevolt_ed_voice10_Ninevolt","Bir mi?!","One?!","One?!","Hein ?","Hein?","Äh...?!","CHE?!","¿Eh?","¿Eh?","えっ。"
"Ninevolt_ed_voice11_Fronk","Doğru. Sırrımı bilmek ister misin?\n8-bit yoga.","That's right. Want to know my\nsecret? It's 8-bit yoga.","That's right. Want to know my\nsecret? It's 8-bit yoga.","Eh oui. Tu veux connaître\nmon secret ?\nEh bien, c'est le yoga.","Eh oui. Tu veux connaître\nmon secret?\nEh bien, c'est le yoga.","Ist so. Je kleiner man ist,\ndesto schneller wird man alt.","Non lo sai? Gli animaletti\ninvecchiano più velocemente!","Eso sí, en años humanos\ntengo como cuarenta y pico.","¡Sí, sí! Pero tomo té de ajo\npara lucir más joven.","おぼえとき。\nしょうどうぶつは\nすんごい はやさで ふけるんやで。"
"Ninevolt_endcard","Bu inanılmazdı!\nOyunları en az benim\nkadar seviyor olmalısın!\nSırada Genç Cricket ile\nUsta Mantis var.\nHazır mısın,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>?","That was unbelievable!\nYou must love games\nas much as I do! Time\nfor Young Cricket and\nMaster Mantis. Ready,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>?","That was unbelievable!\nYou must love games\nas much as I do! Time\nfor Young Cricket and\nMaster Mantis. Ready,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>?","Bravo ! Tu dois être\naussi fana de jeux\nque moi. Allez, voilà\nYoung Cricket et\nMaster Mantis !","Bravo! Tu dois être\naussi fana de jeux\nque moi. Allez, voilà\nYoung Cricket et\nMaster Mantis!","Das war krass,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>!\nDu liebst Videospiele\nwohl so wie ich! Zeit\nfür Young Cricket und\nMaster Mantis.","Incredibile,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>!\nAnche a te piacciono\ni videogiochi, vero?\nDai, ti aspettano Young\nCricket e Master Mantis.","¡Cómo molas,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>!\nLos videojuegos se te\ndan tan bien como a mí.\n¡Ahí va, aquí vienen\nCricket y Mantis!","¡Fue increíble,\n<MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>!\nLos videojuegos se te\ndan tan bien como a mí.\n¡Prepárate, que vienen\nCricket y Mantis!","すごいや\n <MSBT:0001:0006:0A00FFFFFFFFFFFFFFFF>！\nキミも ゲームが\nとくいなんだね！\nつぎは クリケットと\nマンティスだよ。"
