index,key,F,G,I,S,U,TR
10,MTUTID_H_移動_00,"Placez le curseur sur une
unité et appuyez sur le
bouton A.","Bewege den Cursor auf eine
Einheit und drücke den
A-Knopf.","Sposta il cursore su un'unità
e premi il pulsante A.","Pon el cursor sobre una
unidad y pulsa el botón A.","Move the cursor onto a unit
and press the A Button.","Imleci bir birimin üzerine
getirin ve A Düğmesine basın."
11,MTUTID_H_移動_01,"Puis, choisissez la destination
parmi les cases en bleu et
appuyez sur le bouton A.","Wähle als Nächstes eines der
blauen Felder als Ziel und
drücke den A-Knopf erneut.","Poi scegli uno degli spazi blu
come destinazione e premi
nuovamente il pulsante A.","A continuación, selecciona un
destino dentro de las casillas
azules y pulsa el botón A.","Next, select a destination
from among the blue spaces
and press the A Button again.","Daha sonra mavi alanlar
arasından bir hedef seçin
ve A Düğmesine tekrar basın."
12,MTUTID_H_移動_02,"L'unité se déplace vers cette
destination.","Die Einheit wird sich zu ihrem
Ziel begeben.","L'unità si muoverà verso
la propria destinazione.","La unidad se desplazará
hasta allí.","The unit will move to this
destination.","Ünite bu hedefe hareket
edecektir."
13,MTUTID_ユニットコマンド,3. Ordre aux unités,3. Befehle geben,3 Azioni unità,3. Acciones,3. Commanding Units,3. Komuta Birimleri
14,MTUTID_H_ユニットコマンド,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
15,MTUTID_H_ユニットコマンド_00,"Une fois une unité déplacée,
un menu de commandes
apparaît.","Nach der Bewegung erscheint
ein Menü mit Befehlen.","Dopo avere mosso un'unità,
apparirà il menu dei comandi.","Cuando hayas desplazado una
unidad, se abrirá un menú de
opciones.","After you move a unit, a menu
of commands will appear.","Bir birimi hareket ettirdikten sonra
bir komut menüsü görünecektir."
16,MTUTID_H_ユニットコマンド_01,"Sélectionnez Attendre si
vous n'avez aucune action
à exécuter.","Wähle ""Warten"", um den Zug
einer Einheit zu beenden.","Scegli ""Attendi"" per terminare
il turno dell'unità.","Selecciona ""Esperar"" si
quieres que la unidad no
lleve a cabo más acciones.","Choose ""Wait"" if the unit will
perform no further actions.","Ünite başka bir işlem
yapmayacaksa ""Bekle""yi seçin."
17,MTUTID_H_ユニットコマンド_02,"Vous pouvez aussi appuyer
sur le bouton B pour annuler.","Mache die Bewegung mit dem
B-Knopf rückgängig.","Puoi annullare il comando
premendo il pulsante B.","Pulsa el botón B
para cancelar.","You can also press the
B Button to cancel.","Iptal etmek için B
Düğmesine de basabilirsiniz."
18,MTUTID_行動の交代,4. Phases,4. Phasen wechseln,4 Cambiare fase,4. Turnos de juego,4. Switching Phases,4. Geçiş Aşamaları
19,MTUTID_H_行動の交代,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
20,MTUTID_H_行動の交代_00,"Vous et votre adversaire
donnez des ordres à vos
unités à tour de rôle.","Du wechselst dich mit deinem
Gegner beim Ziehen eurer
Truppen ab.","Tu e il nemico comanderete
le vostre truppe a turno.","Tú y tu enemigo disponéis de
turnos diferentes para dar
órdenes a vuestras unidades.","You and the enemy will
take turns commanding
your forces.","Siz ve düşman,
kuvvetlerinize sırayla
komuta edeceksiniz."
21,MTUTID_H_行動の交代_01,"Une fois les ordres donnés à
toutes vos unités, la phase
des ennemis commence.","Sobald alle deine Einheiten
gezogen haben, beginnt
die Gegnerphase.","Una volta che tutte le tue
unità si sono mosse, avrà
inizio la fase dei nemici.","Cuando acabes de dar
órdenes a tus unidades, se
iniciará el turno del enemigo.","Once all of your units have
taken action, the enemy
phase will begin.","Tüm birimleriniz harekete
geçtikten sonra düşman
aşaması başlayacak."
22,MTUTID_H_行動の交代_02,"Vous pouvez aussi terminer
votre phase en sélectionnant
Fin dans le menu de carte.","Du kannst deine Phase auch
beenden, indem du ""Ende"" im
Karten-Menü wählst.","Puoi anche finire la tua fase
selezionando ""Fine"" dal menu
della mappa.","También puedes terminar tu
turno si seleccionas ""Fin""
en el menú del mapa.","You can also manually end
your phase by selecting ""End""
from the System Menu.","Ayrıca Sistem Menüsünden
""Sonlandır"" seçeneğini seçerek asamanizi
manuel olarak da sonlandirabilirsiniz."
23,MTUTID_戦闘,5. Combat,5. Kampf,5 Combattimento,5. Combate,5. Combat,5. Savaş
24,MTUTID_H_戦闘,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
25,MTUTID_H_戦闘_00,"Sélectionnez une de vos
unités et appuyez sur le
bouton A.","Wähle eine Einheit und
drücke den A-Knopf.","Seleziona una delle tue unità
e premi il pulsante A.","Selecciona una de tus
unidades y pulsa el botón A.","Select one of your units and
press the A Button.","Birimlerinizden birini seçin
ve A Düğmesine basın."
26,MTUTID_H_戦闘_01,"Puis choisissez un ennemi
à portée (cases rouges) et
appuyez sur le bouton A.","Wähle dann einen Gegner in
Reichweite (rote Felder) und
drücke den A-Knopf.","Poi scegli un nemico nella tua
area di attacco (spazi rossi)
e premi il pulsante A.","Elige un enemigo dentro de tu
área de ataque (casillas rojas)
y pulsa el botón A.","Next, choose an enemy within
range (the red spaces) and
press the A Button.","Daha sonra menzil içindeki bir
düşmanı seçin (kırmızı
alanlar) ve A Düğmesine basın."
27,MTUTID_H_戦闘_02,"Appuyez sur le bouton A
pour valider votre choix et
attaquer l'ennemi.","Drücke erneut den A-Knopf,
um den ausgewählten Gegner
anzugreifen.","Premi nuovamente il pulsante
A per confermare la tua
scelta e attaccare il nemico.","Pulsa el botón A de nuevo
para confirmar tu elección
y atacar al enemigo.","Press the A Button again to
lock in your choice and attack
the enemy.","Seçiminize kilitlenip
düşmana saldırmak için A
Düğmesine tekrar basın."
28,MTUTID_戦闘（間接）,6. Combat (arc),6. Kampf (Bögen),6 Archi,6. Arcos,6. Combat (Bows),6. Savaş (Yaylar)
29,MTUTID_H_戦闘（間接）,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
30,MTUTID_H_戦闘（間接）_00,"L'arc permet uniquement
d'attaquer les ennemis situés
à deux cases de distance.","Mit Bögen kannst du aus zwei
Feldern Entfernung angreifen.","Con gli archi è necessario
attaccare da una distanza
di due spazi.","Los arqueros han de estar a
dos casillas de distancia para
atacar.","Bows require you to attack
from two spaces away.","Yaylar iki alan uzaktan
saldırmanizi gerektirir."
31,MTUTID_H_戦闘（間接）_01,"Par conséquent, l'arc ne permet
pas de riposter face à un ennemi
situé sur une case adjacente.","Mit einem Bogen kannst du
Angriffe aus Nachbarfeldern
nicht kontern.","Un'unità armata di arco non
è in grado di rispondere agli
attacchi delle unità adiacenti.","Si te equipas con un arco, no
podrás responder al ataque
de las unidades contiguas.","With a bow, you will not
be able to counter
adjacent enemy attacks.","Yay kullanarak yakındaki
düşman
saldırılarına karşı koyamazsiniz."
32,MTUTID_戦闘（魔法）,7. Combat (tome),7. Kampf (Bücher),7 Tomi,7. Grimorios,7. Combat (Tomes),7. Savaş (Kitaplar)
33,MTUTID_H_戦闘（魔法）,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
34,MTUTID_H_戦闘（魔法）_00,"Un tome magique permet
d'attaquer un ennemi situé
à deux cases de distance.","Mit Büchern kannst du Gegner
aus zwei Feldern Entfernung
mit Magie angreifen.","I tomi permettono di sferrare
attacchi magici da due spazi
di distanza.","Los grimorios permiten
realizar ataques mágicos
a dos casillas de distancia.","Tomes allow you to attack
enemies with magic from two
spaces away.","Tomes, düşmanlara iki alan
uzakliktan büyüyle
saldırmaniza olanak tanır."
35,MTUTID_H_戦闘（魔法）_01,"Les tomes peuvent aussi être
utilisés sur des ennemis
situés sur une case adjacente.","Du kannst Magie auch gegen
benachbarte Gegner nutzen.","Puoi usarli anche contro
nemici adiacenti.","También puedes usar la magia
para atacar a un enemigo que
esté en una casilla contigua.","You can use magic against
adjacent enemies as well.","Büyüyü yakındaki düşmanlara
karşı da kullanabilirsiniz."
36,MTUTID_回復,14. Soin,14. Heilung,14 Curare,14. Sanación,14. Healing,14. Şifa
37,MTUTID_H_回復,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
38,MTUTID_H_回復_00,"Pour qu'une unité se soigne,
choisissez Objets (exemple :
Potion) puis Utiliser.","Um Einheiten zu heilen, wähle
""Items"", dann z. B. ein
Heilmittel, dann ""Verwenden"".","Per guarire un'unità, scegli
""Strumenti"", seleziona ad es.
un unguento, poi scegli ""Usa"".","Tus unidades se curarán si
usas determinados elementos
del menú ""Objetos"".","To have units heal themselves,
choose ""Items"", select an item
like a vulnerary, and ""Use"" it.","Birimi iyileştirmek için ""Öğeler""i açın,
İksir gibi bir öğe seçip ""Kullan"" deyin."
39,MTUTID_H_回復_01,"Une unité munie d'un bâton
peut soigner un allié proche
(dans la zone bleue ou verte).","Einheiten mit Stäben können
Verbündete in Reichweite
(blaue/grüne Felder) heilen.","Le unità che usano bastoni
possono curare gli alleati
sugli spazi blu o verdi.","Las unidades con bastones
pueden curar a aliados dentro
del rango de casillas verdes.","Units with staves can heal
allies within range (blue/green
spaces). Choose ""Staff""...","Asa kullanan birimler menzildeki
müttefikleri (mavi/yeşil alanlar)
iyileştirebilir. ""Asa""yı seç..."
40,MTUTID_H_回復_02,"Choisissez Bâton, puis l'unité
à soigner. Enfin, appuyez sur
le bouton A pour valider.","Wähle ""Stab"" und dann die zu
heilende Einheit aus. Dann
drücke den A-Knopf.","Scegli ""Bastone"", seleziona
l'unità da curare e premi il
pulsante A per confermare.","Para eso, acércate a la unidad
elegida, selecciona ""Bastón"" y
""Curar"". Confirma con A.","select a unit to heal, and then
press the A Button again to
lock in your choice.","İyileştirilecek bir birim seçin ve
ardından seçiminizi kilitlemek
için A Düğmesine tekrar basın."
41,MTUTID_サポートユニット,17. Faire équipe,17. Teamwerte,17 Supporto,17. Lucha a dúo,17. Support Actions,17. Destek Eylemleri
42,MTUTID_H_サポートユニット,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
43,MTUTID_H_サポートユニット_00,"Si vous placez deux unités
côte à côte, elles pourront
s'aider durant le combat.","Stehen zwei Einheiten neben-
oder hintereinander, unter-
stützen sie sich im Kampf.","Quando due unità alleate si
trovano in spazi adiacenti,
si aiuteranno in battaglia.","Si colocas dos unidades en
casillas contiguas, se
ayudarán durante la batalla.","When you place two units in
adjacent spaces, they will
support each other in battle.","İki birimi bitişik alanlara
yerleşirdiginizde savaşta
birbirlerini destekleyeceklerdir."
44,MTUTID_H_サポートユニット_01,"Les caractéristiques des
unités concernées s'en
trouvent alors améliorées.","Dies erhöht die Werte deiner
Einheiten.","Così facendo i loro
parametri aumenteranno.","Así no solo aumentarán los
atributos de tus unidades,
sino que además...","Not only will this boost your
units' stats...","Bu sadece birimlerinizin istatistiklerini
artirmakla kalmayacak..."
45,MTUTID_H_サポートユニット_02,"De plus, il est possible que
l'unité alliée frappe elle aussi
l'ennemi ou défende.","Die zweite Einheit kann aber
auch Angriffe abblocken oder
ebenfalls angreifen.","Inoltre, la seconda unità
potrebbe anche parare alcuni
colpi o fare attacchi extra.","puede que la segunda unidad
bloquee ataques o aseste
golpes adicionales.","but a second unit may also
block enemy attacks or strike
additional blows for you.","ayrıca ikinci bir birim düşman
saldırılarını engelleyebilir veya
düşmana ek darbeler vurabilir."
46,MTUTID_地形,12. Terrain,12. Gelände,12 Terreno,12. Terreno,12. Terrain,12. Arazi
47,MTUTID_H_地形,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
48,MTUTID_H_地形_00,"Certains terrains, comme les
forêts, augmentent la défense
ou l'esquive.","Wälder, Berge und andere
Geländearten verbessern
Verteidigung und Ausweichen.","Alcuni terreni, come i boschi
e i monti, aumentano la
capacità difensiva delle unità.","La defensa y la capacidad de
evasión mejoran en ciertos
terrenos, como el bosque.","Some terrain, like forests and
mountains, will boost a unit's
defence and ability to evade.","Ormanlar ve dağlar gibi bazı
araziler bir birimin
savunmasını ve kaçma yeteneğini artırır."
49,MTUTID_H_地形_01,"Une unité placée sur un trône
ou un bastion récupère des
PV au début du tour suivant.","Festungen und Throne heilen
Einheiten sogar zu Beginn
jedes Zuges.","Forti e troni guariranno
l'unità che li occupa
all'inizio di ogni turno.","Las unidades situadas en
un fuerte o un trono al inicio
de un turno recuperarán PV.","Forts and thrones will even
heal units at the start of
each turn.","Hatta kaleler ve tahtlar her
turun başında birimleri
iyileştirecek."
50,MTUTID_H_地形_02,"Certaines classes ne peuvent
pas se déplacer à travers
certains types de terrain.","Manche Klassen können
bestimmte Geländearten
nicht durchqueren.","Alcune classi non possono
muovere su certi tipi di
terreno.","Algunas clases no
pueden desplazarse
sobre ciertos terrenos.","Some classes cannot move
through certain types of
terrain.","Bazı siniflar belirli
arazi türlerinde
ilerleyemez."
51,MTUTID_武器の相性,10. Triangle des armes,10. Waffen-Dreieck,10 Triangolo delle armi,10. Triángulo de armas,10. Weapon Triangle,10. Silah Üçgeni
52,MTUTID_H_武器の相性,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
53,MTUTID_H_武器の相性_00,"Chaque arme a ses forces et
ses faiblesses. Ainsi, l'épée est
supérieure à la hache...","Jede Waffenart hat einen
Vor- und einen Nachteil.
Schwerter schlagen Äxte...","Ogni arma ha un vantaggio e
uno svantaggio. Le spade
battono le asce.","Cada arma tiene puntos
fuertes y débiles: la espada
es mejor frente al hacha...","Each weapon type has a
strength and weakness.
Swords beat axes...","Her silah türünün güçlü ve
zayıf yönleri vardır.
Kiliçlar baltaları yener..."
54,MTUTID_H_武器の相性_01,"... la hache est supérieure
à la lance...",Äxte schlagen Lanzen...,Le asce battono le lance.,"el hacha es potente contra
las lanzas...",axes beat lances...,baltalar mizraklari yener...
55,MTUTID_H_武器の相性_02,"... et la lance est supérieure
à l'épée.",Lanzen schlagen Schwerter.,Le lance battono le spade.,"y una lanza es más eficaz
frente a una espada.",and lances beat swords.,ve mizraklar kılıçları yener.
56,MTUTID_持ち物の交換,15. Échange d'objet,15. Items tauschen,15 Scambio strumenti,15. Intercambio,15. Trading Items,15. Ticaret Ögeleri
57,MTUTID_H_持ち物の交換,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
58,MTUTID_H_持ち物の交換_00,Placez-vous à côté d'un allié.,"Bewege dich neben einen
Verbündeten...",Avvicinati a un alleato.,Colócate junto a un aliado...,Move next to an ally...,Bir müttefikin yanına gidin...
59,MTUTID_H_持ち物の交換_01,Sélectionnez Échange.,"und wähle ""Tauschen"".","Seleziona ""Scambia"".","y selecciona ""Intercambiar"".","and select ""Trade"".","ve ""Ticaret"" seçeneğini seçin."
60,MTUTID_H_持ち物の交換_02,"Choisissez ensuite quel(s)
objet(s) échanger.","Wähle nun das Item, das du
tauschen möchtest.","Poi scegli gli oggetti che
vuoi scambiare.","A continuación, escoge uno
o varios objetos y efectúa
el intercambio.","Then choose the item or
items you want to exchange.","Daha sonra değiştirmek
istediğiniz ürün veya eşyaları seçin."
61,MTUTID_戦闘予測,8. Pronostics de combat,8. Kampfprognose,8 Analisi attacco,8. Análisis del ataque,8. Combat Forecast,8. Savaş Tahmini
62,MTUTID_H_戦闘予測,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
63,MTUTID_H_戦闘予測_00,"Avant que vous lanciez une
attaque, les pronostics
du combat s'affichent.","Bevor du angreifst, zeigt dir
eine Prognose an, wie
der Kampf ausgehen könnte.","Prima di sferrare un attacco,
puoi vedere una previsione di
come potrebbe svolgersi.","Antes de atacar al enemigo,
puedes consultar la previsión
del daño que le causarás.","Before you launch an attack,
an on-screen forecast tells
you how it might play out.","Bir saldırı başlatmadan önce,
ekrandaki tahmin size
saldırinin nasıl sonuçlanacağını anlatır."
64,MTUTID_H_戦闘予測_01,"Avec les boutons X ou Y,
passez d'une arme à l'autre
dans l'inventaire de l'unité.","Drücke den X- oder den
Y-Knopf, um die Waffe deiner
Einheit zu wechseln.","Premi i pulsanti X e Y per
scorrere le varie armi in
possesso dell'unità.","Pulsa los botones X o Y para
cambiar el arma con la que
efectuarás el ataque.","Press the X/Y Buttons to
easily cycle through weapons
in the unit's possession.","Birimin elindeki silahlar
arasında kolayca geçiş yapmak
için X/Y Düğmelerine basın."
65,MTUTID_H_戦闘予測_02,"Les pronostics se modifient
en fonction (avantage, double
attaque, etc.).","Sieh, wie sich die Prognose
ändert. Wer ist im Vorteil?
Kannst du 2x angreifen?","Nota come la previsione
cambi. Chi è in vantaggio?
Puoi attaccare due volte?","Observa cómo cambia el
análisis del ataque:
golpes dobles, daño...","Note how the forecast
changes. Who has the upper
hand? Can you strike twice?","Tahminin nasıl
değiştigine dikkat edin. Kimin
üstünlügü var? İki kere vurabilir misin?"
66,MTUTID_戦闘予測_かんたん,8. Pronostics de combat,8. Kampfprognose,8 Analisi attacco,8. Análisis del ataque,8. Combat Forecast,8. Savaş Tahmini
67,MTUTID_H_戦闘予測_かんたん,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
68,MTUTID_H_戦闘予測_かんたん_00,"Avant que vous lanciez une
attaque, les pronostics
du combat s'affichent.","Bevor du angreifst, siehst du
eine Prognose, die zeigt, wie
der Kampf ausgehen könnte.","Prima di sferrare un attacco,
puoi vedere una previsione di
come potrebbe svolgersi.","Antes de atacar al enemigo,
puedes consultar la previsión
del daño que le causarás.","Before you launch an attack,
an on-screen forecast tells
you how it might play out.","Bir saldırı başlatmadan önce,
ekrandaki tahmin size
saldırinin nasıl sonuçlanacağını anlatır."
69,MTUTID_H_戦闘予測_かんたん_01,"Avec les boutons X ou Y,
passez d'une arme à l'autre
dans l'inventaire de l'unité.","Drücke den X- oder Y-Knopf,
um die Waffe deiner Einheit
zu wechseln.","Premi i pulsanti X e Y per
scorrere le varie armi in
possesso dell'unità.","Pulsa los botones X o Y para
cambiar el arma con la que
efectuarás el ataque.","Press the X/Y Buttons to
easily cycle through weapons
in the unit's possession.","Birimin elindeki silahlar
arasında kolayca geçiş yapmak
için X/Y Düğmelerine basın."
70,MTUTID_H_戦闘予測_かんたん_02,"Les pronostics se modifient
en fonction (avantage, double
attaque, etc.).","Sieh, wie sich die Prognose
ändert. Wer ist im Vorteil?
Kannst du 2x angreifen?","Nota come la previsione
cambi. Chi è in vantaggio?
Puoi attaccare due volte?","Observa cómo cambia el
análisis del ataque:
golpes dobles, daño...","Note how the forecast
changes. Who has the upper
hand? Can you strike twice?","Tahminin nasıl
değiştigine dikkat edin. Kimin
üstünlügü var? İki kere vurabilir misin?"
71,MTUTID_持ち物の落下,16. Récupérer objet,16. Items erbeuten,16 Acquisire strumenti,16. Trofeos,16. Item Drops,16. Eşya Düşmeleri
72,MTUTID_H_持ち物の落下,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
73,MTUTID_H_持ち物の落下_00,"Les objets en vert dans
l'inventaire d'un ennemi...","Items in grüner Schrift, die
ein Gegner bei sich trägt...","Nell'inventario di alcuni
nemici troverai degli
strumenti evidenziati in verde.","En el inventario de algunos
enemigos hay objetos
resaltados en verde.","Items shown in green text in
an enemy's inventory...","Düşmanın envanterinde yeşil
metinle gösterilen öğeler..."
74,MTUTID_H_持ち物の落下_01,"... sont récupérables si vous
parvenez à le vaincre.","gehen in deinen Besitz über,
wenn du den Gegner besiegst.","Se riuscirai a sconfiggere
l'avversario in battaglia,
diventeranno tuoi.","Si logras vencerles,
esos objetos serán tuyos.","will become yours if you can
defeat that enemy.","eğer o düşmanı
yenebilirsen senin olacak."
75,MTUTID_特効,11. Dégâts suppl.,11. Bonusschaden,11 Danni extra,11. Daño adicional,11. Bonus Damage,11. Bonus Hasar
76,MTUTID_H_特効,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
77,MTUTID_H_特効_00,"De nombreuses armes ont
une efficacité accrue contre
certains types d'unités.","Bögen sind für Pegasusritter
sehr gefährlich. Diesen Effekt
nennt man ""Bonusschaden"".","Alcune armi infliggono danni
extra a determinate unità, a
tuo vantaggio o svantaggio.","Las flechas son letales para
un pegaso. Se denomina a
este efecto ""daño adicional"".","Bows are lethal to pegasus
knights. This effect is known
as ""bonus damage"".","Yaylar pegasus şövalyeleri
için öldürücüdür. Bu etkiye
""bonus hasar"" adı verilir."
78,MTUTID_H_特効_01,"Ainsi l'arc inflige des dégâts
supplémentaires aux pégases.
Prêtez attention à cet effet !","Viele Waffen sind effektiv
gegen bestimmte Einheiten.
Denke stets daran.","Ad esempio, gli archi sono
particolarmente efficaci
contro i cavalieri pegaso.","Hay armas que ejercen daño
adicional a ciertas unidades.
Eso te puede venir bien o mal.","Many weapons cause bonus
damage against certain units,
which can help or harm you.","Pek çok silah belirli birimlere karşı
ilave hasara neden olur ve bu da size
yardımcı olabilir veya zarar verebilir."
79,MTUTID_H_特効_02,"Il est indiqué par des
icônes à côté des armes
sur l'écran tactile.","Die Symbole neben dem
Namen auf dem Touchscreen
weisen dich darauf hin.","L'efficacia è rappresentata da
icone sul touch screen,
accanto al nome dell'arma.","Los iconos que indican los
efectos aparecen al lado de
las armas en la pantalla táctil.","The icons next to each
weapon name on the Touch
Screen will keep you apprised.","Dokunmatik Ekrandaki
her silah adının yanındaki
simgeler sizi bilgilendirecektir."
80,MTUTID_共闘,18. Former un duo,18. Kombi,18 Battersi in duo,18. Agruparse,18. Pairing Up,18. Eşleştirme
81,MTUTID_H_共闘,Consulter les pages sur le sujet sélectionné.,Tutorial zum ausgewählten Thema.,Visualizza informazioni sull'argomento.,Ver el apartado sobre este tema.,View slides about the selected topic.,"Seçilen konuya ilişkin yardım
sayfalarını görüntüle."
82,MTUTID_H_共闘_00,Placez-vous près d'un allié...,"Bewege dich neben einen
Verbündeten...","Muoviti in uno spazio
adiacente a un alleato.",Colócate junto a un aliado...,Move next to an ally...,Bir müttefikin yanına gidin...
83,MTUTID_H_共闘_01,"... et sélectionnez Duo pour
qu'il vous protège.","und wähle ""Kombi"", um in den
Schutz dieser Einheit zu
treten.","Seleziona ""Duo"" per metterti
sotto la protezione di
quell'unità.","y selecciona ""Agrupar"" para
ampararte en su protección.","and select ""Pair Up"" to move
into that unit's protection.","ve o birimin korumasina
geçmek için ""Eşleştir""i seçin."
