index,label,English,French,German,Italian,Spanish,Turkish
116,sp_116,"A small French cake with a soft centre
and a thick caramelised coating.","Petit gâteau au cœur tout moelleux
et bien caramélisé sur l'extérieur.","Kleiner französischer Kuchen, innen fein
fluffig, außen knusprig karamellisiert.","Pasticcini francesi con un cuore tenero
e un rivestimento di caramello.","Pastelito francés. Es tierno por dentro,
pero la capa de caramelo es crujiente.","İçi yumuşak, dışı kalın ve karamelize
bir kabukla kaplı küçük Fransız keki."
117,sp_117,"A baked black cherry cake best served
lukewarm. Simple but delicious!","Gâteau fait de griottes recouvertes d'un
appareil à flan, qui se déguste tiède.","Französischer Kirschkuchen, der warm
am besten schmeckt. Einfach delikat!","Una torta francese all'amarena da
servire tiepida. Semplice, ma deliziosa.","Tarta de cerezas francesa que se
degusta templada. ¡Sencilla pero rica!","Ilık servis edildiğinde en güzel hâlini alan
fırında vişneli kek. Basit ama nefis!"
118,sp_118,"Belgian restaurants serve these tasty
mussels by the bucketload!","Les restaurants belges servent une
pleine cocotte de moules par convive !","In belgischen Restaurants serviert man
diese delikaten Muscheln massenweise.","Pare che i ristoranti belgi servano
queste deliziose cozze in gran quantità!","¡En los restaurantes belgas sirven estos
ricos mejillones en grandes cantidades!","Belçika restoranları bu lezzetli midyeleri
kova kova servis eder!"
119,sp_119,"Tinned peaches are much better
with ice cream than fresh ones.","La glace s'associe bien mieux avec des
pêches au sirop qu'avec des fruits frais.","Dosenpfirsiche passen viel besser zu
diesem Dessert als frische Früchte.","Le pesche sciroppate al posto di quelle
fresche sono ottime con il gelato.","Mejor ponerles helado a los que vienen
en almíbar, en lugar de a los frescos.","Konserve şeftali, dondurmayla birlikte
tazesinden bile daha güzel olabilir."
120,sp_120,"In Siberia, these little dumplings are
frozen outside. Who needs freezers?!","En Sibérie, on peut congeler les raviolis
à la viande en plein air. Pratique, non ?","In Sibirien kann man diese Teigtaschen
im Freien kühl halten. Praktisch, oder?","In Siberia questi ravioli si congelano
all'aperto. Meglio del freezer!","En Siberia, estos raviolis se congelan
al instante. ¡No necesitan frigorífico!","Sibirya'da bu küçük mantılar dışarıda
dondurulur. Dondurucuya ne gerek var?"
121,sp_121,"Surstromming is Swedish and stinks so
much it's been banned in many places!","Le surströmming a une odeur si forte
qu'il vaut mieux ouvrir la boîte dehors !","Schwedische Fischspezialität, wegen
ihres intensiven Dufts gefürchtet!","Piatto svedese chiamato surströmming.
Ha un odore davvero penetrante.","Arenque fermentado sueco. ¡Huele tan
fuerte que muchos sitios no lo sirven!","Surströmming İsveç kökenlidir ve kokusu
öyle ağırdır ki birçok yerde yasaklanmıştır!"
122,sp_122,"Traditionally rose or lemon but these
floury jelly sweets have many flavours!","Confiserie en pâte d'amidon aromatisée
le plus souvent à la rose ou au citron.","In vielen Sorten erhältlich, traditionell
nur mit Rosenwasser oder Zitronen.","Dolci turchi alla rosa o al limone, ma
si trovano anche in tanti altri gusti.","Gelatinosas y harinosas, de rosa o
de limón... ¡bueno, y de más sabores!","Geleneksel olarak gül veya limon aromalıdır;
ama bu nişastalı jöle şekerlerin çeşidi çoktur!"
123,sp_123,"Meaty Dutch bite-size snacks spiced
with curry powder or nutmeg.","Boulettes de viande assaisonnées de
curry et de muscade, panées et frites.","Fleischige, holländische Snacks,
mit Curry oder Muskat gewürzt.","Polpettine olandesi di carne insaporite
con curry o noce moscata.","Aperitivo holandés de carne picada,
sazonado con curry o nuez moscada.","Köri tozu veya muskatla tatlandırılan,
lokmalık Hollanda et atıştırmalıkları."
124,sp_124,"A north German sweet that's a bit more
extreme than regular liquorice.","Bonbons de Scandinavie, au goût plus
prononcé que la simple réglisse.","Aus Norddeutschland: Im Geschmack
etwas extremer als normale Lakritze.","Dolcetti della Germania del nord dal
gusto più forte della normale liquirizia.","Golosina salada del norte de Alemania
algo más fuerte que el regaliz habitual.","Kuzey Almanya kökenli, sıradan meyan
şekerinden biraz daha sert bir tat."
125,sp_125,"A sweet Portuguese dish of noodles 
in milk with sugar and cinnamon.","Entremets à base de vermicelles au lait,
sucré et saupoudré de cannelle.","Portugiesisches Dessert aus süßen,
in Milch gekochten Nudeln.","Spaghettini dolci al latte con zucchero
e cannella. Specialità portoghese.","Dulce portugués hecho con fideos en
leche, azúcar y canela. ¡De rechupete!","Süt, şeker ve tarçınla yapılan tatlı bir
Portekiz eriştesi yemeği."
126,sp_126,"The bigger the sausages, the better!
But, how could you possibly go wrong?","Un classique des pubs britanniques :
de la purée avec de grosses saucisses.","Klassiker aus britischen Pubs: Kartoffel-
püree und dicke, delikate Würste.","Purè di patate con grosse salsicce:
il tipico piatto da pub inglese!","Cuanto mayores sean las salchichas,
¡mejor! Y el puré, que no falte.","Sosis ne kadar büyükse o kadar iyi!
Bunun nesi kötü olabilir ki?"
127,sp_127,"A hearty mix of meat, potatoes and
eggs served in the pan.","Copieux mélange de patates, bacon,
œufs et légumes, servi dans la poêle.","Herzhaftes Omelett mit Schinken und
Kartoffeln, schmeckt heiß am Besten.","Un mix abbondante di carne, patate
e uova servite in padella.","Sustanciosa mezcla de carne, patatas
y huevo que se sirve en la sartén.","Et, patates ve yumurtanın tavada
servis edilen doyurucu karışımı."
128,sp_128,"Tiny pancakes that can be filled with
salmon or caviar, folded or rolled.","Petites crêpes souvent consommées
en toast avec du saumon ou du caviar.","Kleine Pfannkuchen: Iss sie gefaltet
oder gerollt mit Kaviar oder Lachs.","Piccole crespelle con salmone o
caviale, tipiche della cucina russa.","Tortitas muy finas rellenas de salmón
o caviar. Se pueden doblar o enrollar.","Somon ya da havyarla doldurulup katlanan
veya sarılan minicik krepler."
129,sp_129,"Meaty vegetable stew in which
chickpeas and the soup are essential.","Pot-au-feu à base de viande et de
légumes, où les pois chiches dominent.","Deftiger spanischer Eintopf aus Fleisch,
Gemüse und Kichererbsen.","Stufato di carne e legumi. I ceci
e la zuppa non possono mancare.","Contundente guiso de verduras en el
que garbanzos y sopa no pueden faltar.","Nohutun ve suyunun başrolde olduğu,
etli sebzeli bir yahni."
130,sp_130,"Layered herring, eggs, potatoes and
beetroot.","Salade composée disposée en couches
de hareng, œufs, patates et betterave.","Schichtsalat aus Hering, Eiern,
Kartoffeln und roter Bete.","Deliziosa insalata di aringhe
con uova, patate e barbabietola.","Láminas de arenque, huevos, patatas y
remolacha. ¡Su color es sorprendente!","Kat kat ringa balığı, yumurta, patates
ve pancardan oluşur."
131,sp_131,"An assortment of boiled meats,
potatoes and cabbage from Portugal.","Pot-au-feu traditionnel avec diverses
charcuteries typiquement portugaises.","Portugiesischer Eintopf, besteht vor
allem aus Fleisch, Kohl und Kartoffeln.","Ricetta a base di carne bollita, patate
e cavoli. Davvero nutriente!","Plato típico de Portugal a base de
carne variada cocida, patatas y col.","Portekiz usulü haşlanmış etler,
patates ve lahana karışımı."
132,sp_132,"A meat and veg medley with clams
and a spicy tomato sauce.","Ragoût de porc portugais aux coques,
cuisiné avec une sauce tomate épicée.","Portugiesisches Fleischgericht, delikat
dank Muscheln und Tomatensoße.","Mix portoghese di carne, verdure
e vongole in una salsa piccante.","Plato portugués de carne, verduras
y almejas en salsa de tomate picante.","Midye ve baharatlı domates sosuyla
et ve sebzenin bir araya geldiği yemek."
133,sp_133,"A Bavarian wurst that's eaten skinned
with a pretzel and sweet mustard.","Ce boudin se mange sans la peau, avec
de la moutarde douce et un bretzel.","Isst man gewöhnlich ohne die Haut,
dafür aber mit Brezel und süßem Senf.","Salsiccia bavarese da gustare
con senape dolce e brezel.","Salchicha de Baviera que se come
sin piel, con pretzel y mostaza dulce.","Kabuğu soyularak, pretzel ve tatlı hardalla
yenen Bavyera usulü beyaz sosis."
134,sp_134,"Chopped German sausage with tons
of sauce and mild curry powder.","Saucisse coupée en morceaux, nappée
de ketchup et saupoudrée de curry.","Serviert in mundgerechten Happen, mit
Currypulver und einer scharfen Soße.","Würstel a tocchetti condito con salsa
ketchup e curry in polvere.","Salchicha alemana en rodajas con
mucha salsa y curry suave en polvo.","Bol sos ve hafif köri tozuyla servis edilen
dilimlenmiş Alman sosisi."
135,sp_135,"Eccles cakes can be made anywhere
but currants are essential.","Petit gâteau anglais en pâte feuilletée
fourré aux raisins, saupoudré de sucre.","Englisches Zuckergebäck, für das eine
Zutat unverzichtbar ist: Die Rosinen!","Pasticcini inglesi con lo zucchero
e con un ripieno di frutti di bosco.","Este postre inglés puede hacerse en
cualquier sitio, pero nunca sin pasas.","Eccles keki her yerde yapılabilir ama
kuş üzümü olmazsa olmaz."
136,sp_136,"German 'flesh cheese' has no cheese
but lots of pork! Eat sliced on bread. ","Pain de viande bavarois qui se déguste
souvent en tranches sur un petit pain.","Enthält keinen Käse, dafür aber jede
Menge Fleisch. Delikat zur Brotzeit!","Squisita carne bavarese da
gustare a fette sul pane.","""Queso de carne"" alemán. En realidad
es carne de cerdo. Se toma con pan.","Almanların “et peyniri”nde peynir yoktur,
ama bolca domuz eti vardır! Ekmekle yenir."
137,sp_137,"A Portuguese saucy beef, sausage and
egg sarnie topped with melted cheese.","Sorte de croque-monsieur gratiné et
servi avec une épaisse sauce tomate.","Überbackene Brotspezialität mit Wurst,
Eiern und Käse, beliebt in Portugal.","Un tramezzino portoghese con manzo,
salsiccia, uova e formaggio fuso.","Bocadillo portugués de jugosa carne,
embutido, huevo y queso fundido.","Üzerine erimiş peynir konan; soslu dana eti,
sosis ve yumurtalı Portekiz sandviçi."
138,sp_138,"A German creamy fresh herb sauce.
Served cold with spuds and eggs.","Sauce à base d'herbes fraîches, servie
avec des patates et des œufs durs.","Frankfurter Soßenspezialität mit sieben
Kräutern. Serviert mit Kartoffeln und Ei.","Salsa cremosa a base di erbe. Da
servire fredda con patate e uova.","Cremosa salsa fría alemana de yerbas
frescas. Se toma con huevos y patatas.","Taze otlarla yapılan kremamsı Alman sosu.
Soğuk olarak patates ve yumurtayla servis edilir."
139,sp_139,"Crunchy skin and juicy meat served on
the bone with a sauerkraut mountain.","Jarret sur l'os à la peau croustillante,
sur une montagne de choucroute.","Mjam! Saftiges Fleisch, knusprige Haut
und ein Berg Sauerkraut als Beilage!","Carne tenera dalla pelle croccante,
servita con una montagna di crauti.","Jugosa carne de crujiente piel servida
con hueso sobre un montón de col.","Çıtır deri ve sulu et, kemik üzerinde
koca bir lahana turşusu yığınıyla servis edilir."
140,sp_140,"Tastes so great toasted with butter,
so why are they only at Easter?","Petit pain anglais aux raisins décoré
d'une croix, traditionnel de Pâques.","Kleine englische Brötchen mit Kreuz-
Muster, gibt es traditionell zu Ostern.","Con il burro ha un sapore eccezionale,
ma generalmente si mangia a Pasqua...","Tan rico tostado con mantequilla...
¿Por qué lo harán solo en Pascua?","Tereyağıyla kızartılınca öyle güzel oluyor ki
neden yalnız Paskalya zamanı yeniyor?"
141,sp_141,"An essential school-dinner dessert.
Should be eaten with custard.","Gâteau servi avec de la crème anglaise,
typique des pensions britanniques.","Englischer Dessertkuchen, der mit
Englischer Creme noch besser wird.","Un dessert alla crema tipico delle
mense scolastiche britanniche.","Fundamental para el recreo.
Estaría riquísimo con crema pastelera.","Okul yemeklerinin vazgeçilmez tatlısı.
Kremalı sosla yenmesi gerekir."
142,sp_142,"A grilled cheese and ham sandwich
isn't Hawaiian without pineapple.","Ce qui fait du toast au jambon gratiné
un vrai toast Hawaï, c'est l'ananas !","Erst die Ananas macht einen Toast mit
Schinken und Käse zum „Toast Hawaii“!","Tramezzino con formaggio e prosciutto.
Con l'ananas è un vero toast Hawaii.","Bocadillo de jamón y queso gratinado.
Sin piña, no sería hawaiano.","Izgara peynirli-jambonlu sandviç,
ananas olmadan Hawaii usulü sayılmaz."
143,sp_143,"A London tradition made with spiced
eel. Eaten hot or cold.","Spécialité de Londres souvent servie
épicée, qui se mange froide ou chaude.","Fein gewürzte Aalspezialität aus
London. Warm oder kalt ein Genuss!","Specialità di Londra a base di anguille
piccanti servite calde o anche fredde.","Plato tradicional de Londres de anguila
picante. Se puede tomar caliente o frío.","Baharatlı yılan balığıyla yapılan Londra
gelenekseli. Sıcak ya da soğuk yenebilir."
144,sp_144,"A Prussian specialty of boiled meatballs
in a creamy caper sauce with spuds.","Boulettes de viande bouillies servies
avec une sauce crémeuse aux câpres.","Altpreußisches Gericht mit feinen
Fleischklößen in heller Kapernsoße.","Polpette prussiane di carne bollite
con una cremosa salsa di capperi.","Especialidad prusiana de albóndigas
cocidas, salsa de alcaparras y patatas.","Kremalı kapari sosunda haşlanmış köfteler ve
patatesle yapılan bir Prusya klasiği."
145,sp_145,"A simple but delicious Dutch soup
that's as traditional as clogs.","Soupe simple mais délicieuse, aussi
typique des Pays-Bas que les sabots.","Diese einfache, aber feine holländische
Suppe ist traditionell wie Holzschuhe.","Una zuppa tradizionale olandese,
semplice ma deliziosa.","Sencilla, aunque deliciosa, sopa
holandesa tan típica como los zuecos.","Takunyalar kadar geleneksel, basit ama
lezzetli bir Hollanda çorbası."
146,sp_146,"Italian octopus, good at any time with
olive oil, garlic, parsley and lemon.","Entrée à base de poulpe assaisonné de
persil, d'ail, d'huile d'olive et de citron.","Italienische Vorspeise, klassisch mit
Olivenöl, Knoblauch, Petersilie, Zitrone.","Insalata per tutte le occasioni con olio
d'oliva, aglio, prezzemolo e limone.","El pulpo en su punto y con aceite de
oliva, ajo, perejil y limón. ¡Riquísima!","Zeytinyağı, sarımsak, maydanoz ve limonla
her zaman iyi giden İtalyan ahtapotu."
147,sp_147,"These sweet German biscuits have a
distinct aromatic flavour.","Biscuits parfumés à l'anis, typiques de
la période de l'Avent en Allemagne.","Besonders in der Adventszeit gerne
gegessenes Gebäck mit viel Aniszucker.","Biscotti originari della Germania
dall'inconfondibile aroma d'anice.","Estos dulces alemanes tienen un sabor
aromático de lo más característico.","Belirgin aromatik tadı olan tatlı
Alman kurabiyeleri."
148,sp_148,"Only a thick doorstop of bread and
cheese keeps a ploughman happy!","Seule une bonne platée de pain et de
fromages peut rassasier le laboureur !","Eine dicke Scheibe Brot und Käse,
um hungrige Mägen rasch zu füllen.","Pane e formaggio in abbondanza
per rendere felici i contadini!","¡Qué labrador no estaría feliz
con un pan y unos quesos así!","Kalın bir dilim ekmek ve peynir olmadan
bir çiftçinin karnı doymaz!"
