index,label,English,French,German,Italian,Spanish,Turkish
44,fd_gumi,gummy candies,bonbons mous,Gummifrüchte,caramelle gommose,gominolas,jelibon
45,fd_guratan,gratin,gratin,Gratins,gratin,macarrones gratinados,graten
46,fd_stew,creamy stew,blanquette de veau,Creme-Eintöpfe,stufati di carne,estofado blanco,kremalı yahni
47,fd_crepe,crepes,crêpes,Crêpes,crêpe,crepes,krep
48,fd_grapefruits,grapefruits,pamplemousses,Grapefruits,pompelmi,pomelos,greyfurt
49,fd_croissant,croissant,croissants,Croissants,cornetti,cruasanes,kruvasan
50,fd_tea,tea,thé,Schwarztee,tè,té,çay
51,fd_coffee,coffee,café,Kaffees,caffè,café,kahve
52,fd_corn__soup,corn soup,soupe de maïs,Maissuppen,zuppe di mais,sopa de maíz,mısır çorbası
53,fd_rice,rice,bols de riz,Reis,riso,cuencos de arroz,pilav
54,fd_korokke,croquettes,croquettes,Kroketten,crocchette,croquetas,kroket
56,fd_cherry,cherries,cerises,Kirschen,ciliegie,cerezas,kiraz
58,fd_salad,salads,salade,Salate,insalate,ensalada,salata
61,fd_sandwich,sandwiches,sandwichs,Sandwiches,sandwich,sándwiches,sandviç
62,fd_sanma,grilled mackerels,poissons grillés,Makrelen,pesci grigliati,pescado asado,ızgara uskumru
63,fd_zyaga_bata,baked potatoes,patates au beurre,Ofenkartoffeln,patate al forno,patatas asadas,fırında patates
64,fd_shu_cream,,,Windbeutel,,,kremalı puf
65,fd_syumai,steamed dumplings,beignets vapeur,Dim Sum,ravioli al vapore,dim sum,buharda mantı
66,fd_cake,strawberry shortcake,gâteau aux fraises,Erdbeerkuchen,torte di fragole,pasteles de fresas,çilekli pasta
67,fd_syokupan,white bread,pain de mie,Weißbrote,pane bianco,rebanadas de pan,beyaz ekmek
69,fd_suika,watermelon,pastèque,Wassermelonen,angurie,sandías,karpuz
70,fd_water,tap water,eau du robinet,Leitungswasser,acqua di rubinetto,vasos de agua,musluk suyu
72,fd_sushi,sushi,sushis,Sushi,sushi,sushi,suşi
73,fd_steak,steaks,steaks,Steaks,bistecche,filetes,biftek
74,fd_subuta,,,Schweinefl. süß-sauer,maiale in agrodolce,cerdo agridulce,tatlı-ekşi domuz eti
76,fd_sousage,sausages,saucisses,Würste,würstel,salchichas,sosis
77,fd_softcream,soft serve ice cream,glaces italiennes,Softeis,coni gelato,helados,yumuşak dondurma
80,fd_tacos,tacos,tacos,Tacos,tacos,tacos,tako
84,fd_cha_han,,,Bratreis,,,kızarmış pilav
86,fd_chocolate,chocolate,chocolat,Schokoladen,cioccolato,tabletas de chocolate,çikolata
87,fd_choco_parfait,chocolate sundaes,glaces aux fruits,Schokoladen-Eisbecher,dessert al cioccolato,parfait de chocolate,çikolatalı dondurma kupu
88,fd_tenpura,tempura,beignets tempura,Tempura,tempura,tempura,tempura
89,fd_togarashi,red chilli peppers,piments rouges,Chilischoten,peperoncini,guindillas,kırmızı acı biber
90,fd_tofu,tofu,tofu,Tofu,tofu,tofu,tofu
91,fd_corn,corn cobs,épis de maïs,Mais,pannocchie,mazorcas de maíz,mısır koçanı
92,fd_doughnuts,doughnuts,donuts,Donuts,ciambelle,rosquillas,donut
95,fd_nikuman,pork buns,brioches au porc,Hackfleisch-Dim Sum,fagottini di carne,bollos de carne,domuz etli buharda çörek
96,fd_banana,bananas,bananes,Bananen,banane,plátanos,muz
97,fd_banana_kawa,banana skins,peaux de banane,Bananenschalen,bucce di banana,piel de plátano,muz kabuğu
98,fd_harumaki,spring rolls,nems,Frühlingsröllchen,involtini primavera,rollitos de primavera,bahar ruloları
99,fd_hamburger,cheeseburgers,cheeseburgers,Cheeseburger,cheeseburger,hamburguesas,çizburger
100,fd_hamburg,rissoles,steaks hachés,Frikadellen,svizzere,filetes rusos,köfte
101,fd_pizza,pizza,pizza,Pizzas,tranci di pizza,pizzas,pizza
102,fd_biscuit,crackers,biscuits secs,Cracker,cracker,galletas,kraker
103,fd_grape,grapes,raisin,Trauben,uva,uvas,üzüm
104,fd_fried_potato,French fries,frites,Pommes frites,patatine fritte,patatas fritas,patates kızartması
105,fd_pudding,creme caramels,flans,Karamellcremes,budini,flanes,krem karamel
106,fd_blue_cheese,blue cheese,roquefort,Blauschimmelkäse,formaggio con muffa,queso azul,mavi küflü peynir
107,fd_french_toast,french toast,pain perdu,French Toasts,toast alla francese,torrijas,Fransız tostu
108,fd_candy,lollipops,sucettes,Lollipops,lecca-lecca,piruletas,lolipop
109,fd_potato_chips,crisps,chips,Kartoffelchips,patatine,patatas fritas de bolsa,patates cipsi
110,fd_bone_meat,drumsticks,cuisses de poulet,Hähnchenschenkel,cosciotti,muslos de pollo asado,tavuk budu
112,fd_makadamia_nuts,macadamia nuts,noix de macadamia,Macadamianüsse,noci macadamia,nueces de macadamia,makademya fındığı
114,fd_meatsource,spaghetti bolognese,spaghettis bolognaise,Spaghetti,spaghetti al ragù,pasta boloñesa,Bolonez soslu spagetti
115,fd_mikan,oranges,mandarines,Orangen,mandarini,mandarinas,mandalina
117,fd_medama_yaki,fried eggs,œufs sur le plat,Spiegeleier,uova all'occhio di bue,huevos fritos,sahanda yumurta
119,fd_peach,peaches,pêches,Pfirsiche,pesche,melocotones,şeftali
121,fd_yakisoba,yakisoba,nouilles frites,Yakisoba,yakisoba,fideos fritos,yakisoba
122,fd_yaki_nasu,cooked aubergine,aubergines grillées,Auberginen,melanzane grigliate,berenjenas asadas,pişmiş patlıcan
123,fd_boiled_egg,hard-boiled eggs,œufs durs,Eier,uova sode,huevos cocidos,haşlanmış yumurta
125,fd_nudle,ramen,nouilles chinoises,Nudelsuppen,ramen,fideos chinos,ramen
126,fd_apple,apples,pommes,Äpfel,mele,manzanas,elma
131,fd_senbei,,,Reiscracker,,,pirinç krakeri
132,fd_nikujaga,meat and potato stew,viande avec patates,Fleisch mit Kartoffeln,spezzatino con patate,estofado de carne,etli patates yemeği
135,fd_tomato_juice,tomato juice,jus de tomate,Tomatensäfte,succhi di pomodoro,zumo de tomate,domates suyu
136,fd_abokado,avocados,avocats,Avocados,avocado,aguacates,avokado
137,fd_bacon,bacon,bacon,Speck,pancetta,panceta,pastırılmış domuz eti
138,fd_broccoli,broccoli,brocoli,Brokkoli,broccoli,brócolis,brokoli
139,fd_ika_ring,squid rings,calamar frit,Calamares,calamari fritti,calamares a la romana,kalamar tava
140,fd_yaki_guri,roast chestnuts,marrons chauds,Röstkastanien,caldarroste,castañas asadas,kestane kebabı
141,fd_wataame,candyfloss,barbe à papa,Zuckerwatte,zucchero filato,algodón de azúcar,pamuk şeker
142,fd_cappuccino,cappuccinos,cappuccino,Cappuccinos,cappuccini,capuchino,kapuçino
143,fd_coconut,coconuts,noix de coco,Kokosnüsse,noci di cocco,cocos,Hindistan cevizi
144,fd_cornflakes,corn flakes,corn flakes,Cornflakes,fiocchi di mais,cereales,mısır gevreği
145,fd_foie_gras ,,,Gänselebern,,fuagrás,kaz ciğeri
146,fd_birthday_cake,birthday cake,gâteau d'anniversaire,Geburtstagskuchen,torte di compleanno,tartas de cumpleaños,doğum günü pastası
147,fd_cheesacake,cheesecake,cheesecakes,Käsekuchen,cheesecake,tartas de queso,cheesecake
148,fd_kiwi,kiwis,kiwis,Kiwis,kiwi,kiwis,kivi
149,fd_lasagna,lasagne,lasagnes,Lasagnen,lasagne,lasaña,lazanya
150,fd_macaron,macarons,macarons,Makronen,macaron,macarons,makaron
151,fd_meatball,meatballs,boulettes de viande,Fleischbällchen,polpette,albóndigas,köfte
152,fd_melon,melon,melon,Honigmelonen,fette di melone,melones,kavun
153,fd_millefeuille,custard slices,millefeuilles,Millefeuilles,millefoglie,pasteles de milhojas,kremalı milföy
154,fd_muffin,muffins,muffins,Muffins,muffin,magdalenas,muffin
155,fd_oyster,raw oysters,huîtres,Austern,ostriche,ostras,çiğ istiridye
156,fd_paella,paella,paella,Paellas,paella,paella,paella
157,fd_space_food,space food,nourriture d'astronaute,Astronautennahrungen,cibo spaziale,comida de astronautas,astronot yiyeceği
158,fd_peanut,peanuts,cacahouètes,Erdnüsse,arachidi,cacahuetes,yer fıstığı
159,fd_pear,pears,poires,Birnen,pere,peras,armut
160,fd_pretzel,pretzels,bretzels,Brezeln,brezel,pretzels,pretzel
161,fd_risotto,risotto,risotto,Risottos,risotti,risotto,risotto
162,fd_roast_beef,roast beef,rôti de bœuf,Roastbeef,roast beef,rosbif,rozbif
163,fd_salami,salami,salami,Salami,salame,salchichón,salam
164,fd_escargot,escargot,escargots,Schnecken,lumache,caracoles,salyangoz
165,fd_peperoncino,spaghetti peperoncino,spaghettis aux piments,Spaghetti Peperoncino,spaghetti aglio e olio,pasta picante con ajo,acı biberli spagetti
166,fd_ikasumi_pasta,squid-ink spaghetti,pâtes à l'encre de seiche,Sepia-Spaghetti,pasta al nero di seppia,pasta negra,kalamar mürekkepli spagetti
167,fd_tiramisu,tiramisu,tiramisu,Tiramisus,tiramisù,tiramisú,tiramisu
168,fd_ringo_ame,toffee apples,pommes d'amour,Paradiesäpfel,mele caramellate,manzanas de caramelo,karamel elma
169,fd_truffle,truffles,truffes,Trüffel,tartufi,trufas,trüf mantarı
170,fd_turkey,roast turkey,dinde,Truthähne,tacchini,pavo asado,fırında hindi
171,fd_waffle,waffles,gaufres,Waffeln,waffle,gofres,waffle
172,fd_yoghourt,yogurt,yaourt,Joghurts,yogurt,yogures,yoğurt
173,fd_jelly,jelly,gelée,Götterspeisen,gelatine,gelatina,jöle
174,fd_cola,cola,cola,Colas,cola,refresco de cola,kola
175,fd_pancake,pancakes,pancakes,Pfannkuchen,pancake,tortitas,pankek
178,fd_cup_nudle,instant noodles,nouilles instantanées,Instantnudeln,ramen istantaneo,fideos instantáneos,hazır noodle
180,fd_pop_corn,popcorn,pop corn,Popcorn,pop corn,palomitas,patlamış mısır
181,fd_durian,durians,durians,Durianfrüchte,durian,durianes,durian
182,fd_garlic,garlic,ail,Knoblauch,aglio,ajos,sarımsak
183,fd_roll_cabbage,stuffed cabbage rolls,choux farcis,Kohlrouladen,involtini di verza ripieni,repollo relleno,lahana sarması
185,fd_protein,protein shakes,boissons protéinées,Proteinshakes,integratori proteici,batido de proteínas,protein içeceği
186,fd_tomato,tomatoes,tomates,Tomaten,pomodori,tomates,domates
187,fd_apple_juice,apple juice,jus de pomme,Apfelsäfte,succhi di mela,zumo de manzana,elma suyu
188,fd_mango,mangos,mangues,Mangos,manghi,mangos,mango
189,fd_hot_dog,hot dogs,hot-dogs,Hotdogs,hot dog,perritos calientes,sosisli sandviç
190,fd_cheese,cheese,fromage,Käse,formaggio,queso,peynir
191,fd_namahamu,Parma ham,jambon de Parme,Prosciutto,prosciutto,jamón curado,Parma jambonu
192,fd_pineapple,pineapples,ananas,Ananas,ananas,piñas,ananas
193,fd_salmon_munieru,salmon meuniere,saumon à la meunière,Lachse Müllerin,salmone alla mugnaia,salmón a la meunière,Meunière usulü somon
194,fd_ebi_chili,chilli prawns,crevettes aux épices,Chiligarnelen,gamberetti al chili,langostinos en salsa,acı soslu karides
195,fd_pekin_duck,Peking duck,canard laqué,Pekingenten,anatre alla pechinese,pato a la pequinesa,Pekin ördeği
197,fd_tako,octopus,poulpe,Tintenfische,polpo,raciones de pulpo,ahtapot
198,fd_piman,green peppers,poivrons verts,Paprikas,peperoni verdi,pimientos verdes,yeşil biber
199,fd_beef_stew,stewed beef,ragoût de bœuf,Schmorrindfleisch,stufati di manzo,guiso de carne,dana yahnisi
200,fd_handmade_choco,handmade chocolate,chocolats faits maison,Pralinen,cioccolatini fatti a mano,bombones caseros,el yapımı çikolata
201,fd_potof,pot-au-feu,pot-au-feu,Feuertöpfe,bolliti alla francese,estofado francés,pot-au-feu
202,fd_sippai_ryouri,ruined meals,plats ratés,Schandmähler,piatti mal riusciti,platos asquerosos,berbat yemek
205,fd_yakiniku,barbecued meat,viande grillée,Grillfleisch,carne grigliata,carne a la parrilla,ızgara et
210,fd_yakitori,yakitori,yakitoris,Yakitori,yakitori,brochetas de pollo,yakitori
214,fd_namaharumaki,raw spring rolls,rouleaux de printemps,Sommerröllchen,involtini primavera freschi,rollitos de verano,taze bahar ruloları
216,fd_onion_gratin_soup,onion gratin soup,soupe à l'oignon,Gratin-Zwiebelsuppen,zuppe di cipolle gratinate,sopa de cebolla,gratenli soğan çorbası
218,fd_celery,celery,céleri,Selleries,sedani,apios,kereviz
222,fd_giri_choco,boxes of chocolates,boîtes de chocolats,Pralinenschachteln,scatole di cioccolatini,cajas de bombones,çikolata kutusu
229,fd_mix_juice,smoothies,smoothies,Smoothies,frullati,batido de frutas,smoothie
230,fd_espresso,espressos,expressos,Espressi,espressi,café solo,espresso
231,fd_honey,honey,miel,Honig,miele,tarros de miel,bal
232,fd_doner_kebap,doner kebabs,kebabs,Döner,kebab,kebabs,döner kebap
233,fd_lemonade,lemonade,limonade,Limonaden,limonate,limonada,limonata
234,fd_olive,olives,olives,Oliven,olive,aceitunas,zeytin
235,fd_polenta,polenta,polenta,Polentas,polenta,polenta,polenta
236,fd_ravioli,ravioli,raviolis,Ravioli,ravioli,raviolis,ravioli
237,fd_schnitzel,schnitzels,escalopes panées,Schnitzel,cotolette,schnitzels,şnitzel
238,fd_roast_chicken,roast chicken,poulet rôti,Brathähnchen,polli arrosto,pollo asado,fırında tavuk
239,fd_potato_omelette,tortillas,tortillas,Tortillas,frittate di patate,tortillas de patata,İspanyol omleti
240,fd_scone,scones,scones,Teegebäcke,focaccine scozzesi,scones,scone
241,fd_smoked_salmon,smoked salmon,saumon fumé,Räucherlachse,salmone affumicato,salmón ahumado,füme somon
242,fd_sunflower_seeds,sunflower seeds,graines de tournesol,Sonnenblumenkerne,semi di girasole,pipas,ay çekirdeği
243,fd_chamomile_tea,chamomile tea,infusions de camomille,Kamillentees,camomille,manzanilla,papatya çayı
244,fd_hot_chocolate,hot chocolate,chocolats chauds,Trinkschokoladen,cioccolate calde,chocolate caliente,sıcak çikolata
245,fd_black_forest_gateau,Black Forest gateau,forêt noire,Schwarzwäldertorten,torte foresta nera,tartas selva negra,Kara Orman pastası
246,fd_prawn_salad,prawn salads,salade de crevettes,Garnelensalate,insalate di gamberetti,ensalada de langostinos,karides salatası
247,fd_cutlet,pork cutlets,côtelettes,Koteletts,costolette di maiale,chuletas de cerdo,domuz pirzolası
248,fd_herring,herrings,harengs,Heringe,aringhe,arenques,ringa balığı
249,fd_licorice,liquorice,réglisse,Lakritzen,liquirizie,ruedas de regaliz,meyan kökü şekeri
250,fd_mashed_potato,mashed potato,purée de patates,Kartoffelpüree,purè di patate,puré de patatas,patates püresi
251,fd_pesto_pasta,pasta pesto,pâtes au pesto,Nudeln mit Pesto,pasta al pesto,pasta al pesto,pestolu makarna
252,fd_pain_aux_raisins,Danish pastries,pains aux raisins,Rosinenschnecken,brioche all'uvetta,caracolas con pasas,Danimarka çöreği
253,fd_porridge,porridge,bouillie d'avoine,Haferbreie,pappe d'avena,gachas dulces,yulaf lapası
254,fd_beef_Jerky,,,Trockenfleisch,,,kurutulmuş dana eti
255,fd_brownie,,,Brownies,,,brownie
256,fd_carrot_cake,,,Karottenkuchen,,,havuçlu kek
257,fd_chicken_noodle_soup,,,Hühnersuppen,,,tavuklu erişte çorbası
258,fd_cinnamon_roll,,,Zimtschnecken,,,tarçınlı rulo
259,fd_clam_chowder,,,Muschelsuppen,,,midye çorbası
260,fd_coleslaw,,,Krautsalate,,,lahana salatası
261,fd_corn_dog,,,Corn Dogs,,,corn dog
262,fd_egg_nog,,,Eierpunsch,,,eggnog
264,fd_hash_browns,,,Kartoffelpuffer,,,rende patates kızartması
265,fd_nachos,,,Nachos,,,nachos
266,fd_oatmeal,,,Haferflocken mit Milch,,,yulaf lapası
267,fd_onion_rings,,,Zwiebelringe,,,soğan halkası
268,fd_peanut_butter_jelly_sandwich,,,PBJ-Sandwiches,,,fıstık ezmeli reçelli sandviç
269,fd_pumpkin_pie,,,Kürbiskuchen,,,balkabaklı turta
273,fd_banana_split,,,Bananensplits,,,banana split
274,fd_bubble_tea,,,Bubble Teas,,,baloncuklu çay
275,fd_buffalo_wings,,,Buffalo Wings,,,Buffalo kanatları
276,fd_canned_sardines,,,Dosensardinen,,,konserve sardalya
277,fd_cherry_pie,,,Kirschpasteten,,,kirazlı turta
278,fd_chicken_pot_pie,,,Hühnerpasteten,,,tavuklu turta
283,fd_hard_candy,,,Lutschbonbons,,,sert şeker
284,fd_ice_cream_sandwich,,,Eiscremesandwiches,,,dondurmalı sandviç
285,fd_key_lime_pie,,,Limettenkuchen,,,lime turtası
286,fd_macaroni_and_cheese,,,Makkaroni mit Käse,,,peynirli makarna
287,fd_milkshake,,,Milchshakes,,,milkshake
288,fd_oatmeal_cookies,,,Haferkekse,,,yulaflı kurabiye
292,fd_stuffing,,,Füllungen,,,iç harç
294,fd_yerba_mate,,,Matetees,,,mate çayı
297,fd_brussel_sprouts,Brussels sprouts,choux de Bruxelles,Rosenkohl,cavoletti di Bruxelles,coles de Bruselas,Brüksel lahanası
298,fd_cream,clotted cream,crème patissière,Streichrahm,crema pasticcera,cuencos de nata montada,kaymak
299,fd_gingerbread,gingerbread cake,pain d'épices,Lebkuchen,pan di zenzero,pan de jengibre,zencefilli kek
300,fd_panini,paninis,paninis,Panini,panini,bocadillos,panini
301,fd_fudge,fudge,fudges,Karamellbonbons,fudge,tofes,fudge
302,fd_fishcake,fishcakes,croquettes de poisson,Fischfrikadellen,crocchette di pesce,buñuelos de pescado,balık köftesi
303,fd_fried_seafood_mix,fried seafood,fruits de mer,Meeresfrüchtemix,grigliate miste di pesce,marisco a la plancha,kızarmış deniz ürünleri
304,fd_salad_olivier,Olivier salads,salade russe,Oliviersalate,insalate russe,ensaladilla rusa,Rus salatası
305,fd_chocolate_bread,pain au chocolat,pains au chocolat,Schokocroissants,brioche al cioccolato,napolitanas de chocolate,çikolatalı çörek
306,fd_buche_de_noel,yule logs,bûche de Noël,Weihnachtskuchen,tronchetti,tronco de chocolate,Noel kütüğü pastası
307,fd_cordero_asado,roast lamb,agneau rôti,Bratlämmer,agnelli arrosto,cordero asado,fırında kuzu
308,fd_english_breakfast,English breakfasts,petits-déjeuners anglais,Frühstücksteller,colazioni all'inglese,desayuno inglés,İngiliz kahvaltısı
309,fd_marron,marron,châtaignes,Maronen,castagne,castañas confitadas,kestane şekeri
310,fd_pandoro,pandoro,pandoro,Pandoros,pandori,pandoro,pandoro
311,fd_panettone,panettone,panettone,Panettoni,fette di panettone,panettone,panettone
312,fd_beans_on_toast,beans on toast,tartines de haricots,Bohnen auf Toast,toast e fagioli,tostadas con judías,fasulyeli tost
314,fd_cherimoya,cherimoyas,chérimole,Cherimoyas,cirimole,chirimoyas,çerimoya
315,fd_bacalhau,bacalao,morue à la portugaise,Klippfische,baccalà,bacalao,bacalao
316,fd_cornish_pasty,Cornish pasties,tourte de Cornouailles,Pasteten,pasticci farciti,empanadas de Cornualles,Cornish böreği
317,fd_turron,turron,tourons,Turrón,torrone,turrón,turrón
318,fd_fried_sardines,fried sardines,sardines grillées,Sardinen,sardine fritte,sardinas fritas,kızarmış sardalya
319,fd_gugelhupf,Bundt cakes,kouglof,Gugelhupfe,gugelhupf,gugelhupf,Bundt keki
320,fd_magret_de_canard,roast duck,magret de canard,Entenbrüste,petti d'anatra,magret de pato,fırında ördek
321,fd_hake_fillets,hake fillets,filet de colin,Hechtfilets,filetti di merluzzo,merluza rebozada,mezgit fileto
322,fd_natillas,natillas,natillas,Englische Cremes,natillas,natillas,natillas
323,fd_custard_pastry,custard pastries,pastéis de nata,Puddinggebäcke,pastel de nata,pasteles de Belém,pastel de nata
324,fd_rollmop,rollmop herrings,rollmops,Rollmöpse,filetti d'aringa,rollmops,marine ringa ruloları
325,fd_asparagus_boiled_ham_sauce,ham and asparagus,jambon et asperges,Spargel mit Schinken,prosciutto e asparagi,jamón con espárragos,kuşkonmazlı jambon
326,fd_baguette,baguettes,baguettes,Baguettes,baguette,barras de pan,baget ekmek
327,fd_borscht,borscht,bortsch,Borschtsch,borscht,borsch,borş çorbası
328,fd_cannoli,cannoli,cannoli,Cannoli,cannoli,cannolis,cannoli
329,fd_chili_con_carne,chilli con carne,chili con carne,Chili con Carne,chili con carne,chili con carne,chili con carne
330,fd_chicken_tikka_masala,chicken tikka masalas,poulet tikka masala,Hühnchen Tikka Masala,polli tikka masala,pollo tikka masala,tavuk tikka masala
331,fd_couscous,couscous,couscous,Couscous,cuscus,cuscús,kuskus
332,fd_creme_brulee,creme brulees,crème brûlée,Crème brulée,crème brûlée,crema catalana,krem brüle
333,fd_fish_chips,fish and chips,fish and chips,Fish 'n' Chips,fish and chips,fish and chips,balık ve patates kızartması
334,fd_gazpacho,gazpacho,gaspacho,Gazpachos,gazpacho,gazpacho,gazpacho
335,fd_insalata_caprese,mozzarella salads,salade caprese,Tomaten mit Mozzarella,insalate capresi,ensalada caprese,caprese salatası
336,fd_moule,mussels,moules,Miesmuscheln,cozze,mejillones,midye
337,fd_minestrone,minestrone,minestrone,Minestrone,minestroni,minestrone,minestrone
338,fd_pannacotta,panna cottas,panna cottas,Pannacotta,panna cotta,panna cotta,panna cotta
340,fd_beef_bourguignon,beef bourguignon,bœuf bourguignon,Bœuf Bourguignon,manzo alla borgognona,buey a la borgoñesa,Burgonya usulü dana eti
342,fd_marzipan_fruit,marzipan fruit,massepain,Marzipanstücke,frutta di marzapane,mazapanes,badem ezmesi meyveleri
343,fd_gnocchi,gnocchi,gnocchis,Gnocchi,gnocchi,ñoquis,gnocchi
344,fd_greek_style_salad,Greek salads,salade grecque,Fetasalate,insalate greche,ensalada griega,Yunan salatası
345,fd_hummus,hummus,houmous,Hummus,hummus,cuencos de hummus,humus
346,fd_melanzane_alla_parmigiana,melanzane parmigiana,melanzane,Auberginenaufläufe,parmigiane di melanzane,melanzane,patlıcan parmigiana
347,fd_mince_pie,mince pies,mince pie,Hackpasteten,tortine ripiene,tartaletas de frutas,kuru meyveli mini turta
348,fd_rice_pudding,rice puddings,riz au lait,Milchreis,creme di riso,arroz con leche,sütlaç
349,fd_sauerkraut,sauerkraut,choucroute,Sauerkraut,crauti,chucrut,lahana turşusu
350,fd_plum_pudding,Christmas puddings,pudding aux raisins secs,Plumpuddings,pudding all'uvetta,pudin de pasas,Noel pudingi
353,fd_lobster,,,Hummer,,,ıstakoz
354,fd_souffle,souffles,soufflé,Soufflés,soufflé,suflé,sufle
355,fd_churros,churros,churros,Churros,churro,churros,churros
356,fd_Jamon iberico,Iberian ham,jambon espagnol,Serrano-Schinken,prosciutto iberico,jamón ibérico,İber jambonu
357,fd_dates,dates,dattes,Datteln,datteri,dátiles,hurma
358,fd_mozzarella,mozzarella,mozzarella,Mozzarellas,mozzarelle,mozzarella,mozzarella
359,fd_pistachio,pistachios,pistaches,Pistazien,pistacchi,pistachos,Antep fıstığı
360,fd_pork_pie,pork pies,pâté en croûte,Fleischpasteten,pasticci di carne,pasteles de cerdo,domuz etli turta
361,fd_walnut,walnuts,noix,Walnüsse,noci,nueces,ceviz
362,fd_carrot,grated carrot,carottes râpées,Karotten,carote,cuencos de zanahoria,rendelenmiş havuç
363,fd_ratatouille,ratatouille,ratatouille,Ratatouille,ratatouille,ratatouille,ratatouille
364,fd_sparkling_water,sparkling water,eau gazeuse,Sprudelwasser,acqua gassata,gaseosas,maden suyu
365,fd_spinach,spinach,épinards,Spinat,spinaci,espinacas,ıspanak
366,fd_tapa,tapas,tapas,Tapas,tapas,patatas bravas,tapas
367,fd_bread_chocolate_cream,bread with chocolate spread,tartines de chocolat,Schokoladenbrote,pane e cioccolata,rebanadas con chocolate,çikolata kremalı ekmek
368,fd_zucchini,courgette,courgettes,Zucchini,zucchine,calabacines,kabak
369,fd_pickles,gherkins,cornichons,Gewürzgurken,cetriolini,pepinillos,kornişon turşu
370,fd_saltimbocca,saltimbocca,saltimbocca,Saltimboccas Romanas,saltimbocca alla romana,saltimbocca,saltimbocca
371,fd_profiteroles,profiteroles,profiteroles,Profiteroles,profiterole,profiteroles,profiterol
372,fd_sports_drink,,,---,,,sporcu içeceği
373,fd_popcorn_shrimp,,,---,,,çıtır karides
374,fd_icy_pop,,,---,,,buzlu çubuk
375,fd_fried_tofu,,,---,,,kızarmış tofu
376,fd_saltine_crackers,,,---,,,tuzlu kraker
377,fd_filet_mignon,,,---,,,fileminyon
378,fd_fancy_cupcake,,,---,,,süslü cupcake
379,fd_barbeque,,,---,,,barbekü
380,fd_candy_corn,,,---,,,mısır şekeri
381,fd_mint_candy,mint sweets,bonbons à la menthe,Pfefferminzbonbons,caramelle alla menta,caramelos de menta,naneli şeker
