index,label,English,French,German,Italian,Spanish,Turkish
14,0014,"Your European sight-seeing begins with
this sophisticated green room.","Un intérieur chaleureux. Les couleurs
dominantes ont été choisies avec soin.","Mit seinen Grün- und Orangetönen ist
dieses Design für den Europäer in dir.","Uno stile sofisticato dalle tonalità verdi.
Per chi ama la tradizione europea.","Los colores, escogidos con acierto,
dan un aire sofisticado a la casa.","Avrupa turun bu şık yeşil
odayla başlıyor."
15,0015,"An ordinary room for an ordinary
family - if such a thing even exists.","Salon simple et confortable pensé pour
les moments de détente en famille.","Das Wohnzimmer für moderne Familien:
Oase der Harmonie für Groß und Klein.","Una stanza comune per le esigenze
di tutta la famiglia.","Un salón sencillo y cómodo,
pensado para pasar tiempo en familia.","Sıradan bir aile için sıradan bir oda...
Tabii öyle bir şey gerçekten varsa."
16,0016,"It's just so cosy in here! Can you
feel that patented country warmth?","Des matériaux naturels pour un charme
rustique et une atmosphère conviviale.","Dank flauschigem Teppich und naturbe-
lassener Möbel voll ländlicher Wärme.","I materiali naturali donano un senso
di calore davvero avvolgente.","Hecho de materiales naturales para
un ambiente rústico y relajado.","Burası ne kadar da sıcak ve rahat!
Kır evine özgü o huzuru hissediyor musun?"
17,0017,"A room fit for a king! It's so dazzlingly
beautiful, you'll need sunglasses!","La vie de roi à portée de main. Mais
tant de luxe, ça fait tourner la tête...","Fast schon übertrieben prunkvoll: Das
Ambiente, in dem der Adel entspannt.","Una stanza degna di un re! È talmente
sfarzosa da rimanere abbagliati!","Para vivir a cuerpo de rey. Aunque
tanto lujo deslumbra la vista...","Krallara layık bir oda! Öyle göz kamaştırıcı
ki güneş gözlüğü gerekebilir."
18,0018,"The furnishings will bring back fond
memories of your travelling days.","Une décoration d'où émane le parfum
apaisant du bois naturel.","Das Interieur strahlt Exotik aus und
erzählt von Reisen in ferne Länder.","Uno stile che riporta alla mente i ricordi
dell'ultima vacanza all'estero.","Una decoración que evoca
la fragancia relajante del bosque.","Bu eşyalar seyahat günlerinden kalan
güzel anıları geri getirecek."
19,0019,"Everything in here is a piece of history.
Except the fire. That's fairly new.","Chaque meuble à une longue histoire,
dans cette pièce d'antiquités.","Komplett mit antiken Möbeln einge-
richtet: Der Stolz jedes Sammlers!","Una stanza colma di reperti storici
risalenti al Medioevo.","Todo el mobiliario tiene valor histórico.
La armadura anda sola por las noches.","Buradaki her şey tarihin bir parçası.
Ateş hariç; o oldukça yeni."
20,0020,"It's like living in a forest, but with fewer
bugs. Smell that freshly-cut wood!","Un décor de cabane en rondins. Vous
sentez cette bonne odeur de bois ?","Wände im Blockhaus-Stil, Waldluft in
der Nase: Hier kannst du durchatmen!","È come vivere in una foresta, ma
senza insetti. Si sta proprio bene!","Como estar en medio del bosque, pero
sin tanto bicho. Huele a madera fresca.","Ormanda yaşamak gibi, ama böceği daha az.
Şu taze kesilmiş odun kokusuna bak!"
21,0021,"All the equipment you need to dedicate
yourself to fitness. No more excuses.","Une décoration idéale pour les mordus
d'exercice physique.","Für alle, die auch zu Hause trainieren
wollen: Der perfekte Trainingsraum!","Tutto l'equipaggiamento necessario
per allenarsi. Non avrai più scuse!","Se acabó el holgazanear: ¡dale duro
a las máquinas y ponte supercachas!","Kendini spora vermek için gereken
her şey burada. Artık bahane yok."
22,0022,"It's not the most colourful room in the
world, but it's very modern and stylish.","Tout est en noir et blanc, excepté la
télévision, qui est en couleur.","Nicht besonders bunt, aber sehr stylish.
Und immerhin mit Farbfernseher.","Non sarà lo stile più vivace del mondo,
ma di sicuro è molto elegante.","Sombrío pero refinado. No temas: la
tele es a color... ¡y de alta definición!","Dünyanın en renkli odası sayılmaz
ama çok modern ve şık."
23,0023,"A humble room full of sleek, simple
furniture. Some assembly required.","Un design typique du nord de l'Europe,
à la fois simple et beau.","Ein bescheidenes Zimmer, mit Möbeln
aus Skandinavien schlicht eingerichtet.","Una stanza dallo stile semplice e
moderno. I mobili sono da montare.","Diseño típico del norte de Europa.
Simple, bello y eficaz.","Sade ve zarif mobilyalarla dolu mütevazı
bir oda. Biraz montaj gerekebilir."
24,0024,"A pink room for a young lady. Mum 
doesn't know about the comic stash...","Un océan de rose ! Les petites filles
y sont généralement dans leur élément.","Rosa, wohin man auch schaut: Das
Traumzimmer jedes kleinen Mädchens.","In questa stanza domina il rosa.
Le ragazze ne andranno matte!","¡Todo pintado de rosa! Las niñas
pequeñas se sentirán como princesitas.","Genç bir hanıma göre pembe bir oda.
Annesi çizgi roman zulasını bilmiyor..."
25,0025,"For people who want a bright, colourful
life. It may be hard to sleep in here.","Une atmosphère pleine de couleurs qui
vous apportera de la bonne humeur.","Bringt Farbe in deinen Alltag und hellt
mit seiner Buntheit deine Stimmung auf.","Per chi desidera una vita allegra,
giocosa e ricca di colore.","Su ambiente colorido te levantará
el ánimo... o te impedirá pegar ojo.","Parlak ve rengârenk bir hayat isteyenlere.
Burada uyumak biraz zor olabilir."
26,0026,"For go-getting women who want a cute
yet functional place to call home.","Une décoration confortable et discrète
avec des plantes d'intérieur.","Für elegante, moderne Frauen, die
ein funktionales Ambiente schätzen.","Per chi desidera uno stile femminile
ma funzionale al tempo stesso.","Funcional y minimalista. Para mujeres
que saben lo que quieren.","Hem sevimli hem kullanışlı bir ev isteyen
hareketli kadınlar için."
27,0027,"The walls are concrete, but the wooden
floors and fancy electronics are swish.","Des murs tout simples en béton et des
meubles raffinés en bois sombre.","An den Wänden ist nackter Beton, aber
Parkett und Elektronik sind todschick.","Con muri in cemento, pavimento in
legno e megaschermo all'avanguardia.","Las sobrias paredes de hormigón
contrastan con los muebles de caoba.","Duvarlar beton ama ahşap zemin ve
havalı elektronikler ortama şıklık katıyor."
28,0028,"Most people don't like staying in a 
hospital...but it's certainly an option.","Il vaut mieux être en bonne santé, mais
au cas où, c'est plutôt pratique.","Mit allem eingerichtet, was ein Kranken-
haus so braucht. Bleib trotzdem gesund!","L'ambiente non è dei più allegri, ma
uno stile del genere può rivelarsi utile.","La mayoría no quiere ver un hospital
ni en pintura, pero original es un rato.","Çoğu insan hastanede kalmayı sevmez...
Ama seçenek seçenek sonuçta."
29,0029,"Unlock the mysteries of those mystical,
ancient crystals. Sparkly!","Un décor de grotte où le temps passe
différemment, au milieu des cristaux.","Tief im Berg läuft die Zeit langsamer...
Lebe hier umgeben von Kristallen.","Scopri il fascino delle grotte nella tua
stanza. Che cristalli scintillanti!","¿Un yacimiento de cristales místicos
en tu propio hogar? ¡Es magia potagia!","O gizemli, kadim kristallerin sırrını çöz.
Ne kadar da parlıyorlar!"
30,0030,"Everything here is edible, but if you eat
it all, you won't have any more!","Tout est en sucre, même les meubles,
comme dans les contes de fées.","Alle Möbel hier sind essbar: Der
Traum eines jeden Schleckermauls.","Qui dentro tutto è commestibile!
Attenzione a non fare indigestione.","¡Hasta los muebles son de caramelo! Si
te lo zampas todo, di adiós a la casa.","Buradaki her şey yenebilir. Ama hepsini
yersen geriye hiçbir şey kalmaz!"
31,0031,"You've always wanted to work from
home, right? Now's your chance!","Ambiance de travail à la maison, pour
faire des heures supplémentaires.","Du arbeitest viel und lang? Hier kannst
du auch nach Feierabend weiterackern!","Per chi ha sempre desiderato
lavorare senza uscire di casa!","Para la gente que no es capaz
de desconectar del trabajo.","Evden çalışmayı hep istemiştin, değil mi?
İşte fırsatın!"
32,0032,"Pale moonlight banishes the bittersweet
darkness. Also, that cat's adorable.","Une décoration esthétique éclairée
par la lumière pâle de la lune.","Der bleiche Mond beleuchtet bittersüße
Dunkelheit. Reine, finstere Romantik!","La pallida luce della luna piena rischiara
l'oscurità... Per bellezze tenebrose!","Un interior de decoración abigarrada,
bañado por la pálida luz de la luna.","Soluk ay ışığı buruk karanlığı dağıtıyor.
Bir de şu kediye bak, çok tatlı."
33,0033,"It's just your kitchen, but that specials
board makes it feel like a cosy cafe.","Tout est réuni ici pour concocter
les meilleurs petits plats.","Gemütlich wie ein Zuhause, schick wie
ein Café: Für Feiern und Entspannung.","Una cucina resa speciale dal lungo
banco di lavoro tipico dei migliori locali.","Este interior reúne todo lo necesario
para preparar deliciosos platos.","Aslında sadece mutfağın; ama günün
menüsü panosu burayı sıcacık bir kafeye çeviriyor."
34,0034,"This far-out pad makes every night feel
like disco night. Eat, sleep, boogie!","Une ambiance de discothèque pour
qui veut faire la fête en permanence.","Über die Bässe freuen sich sicher auch
die Nachbarn: Ein Heim für Tanzwütige.","La febbre del sabato sera dura tutta
la settimana grazie a questa discoteca!","Una discoteca en tu propia casa
para que la fiesta no se acabe nunca.","Bu acayip havalı evde her gece disko gecesi.
Ye, uyu, dans et!"
35,0035,"The ocean view is breathtaking. All you
need is a ukulele and a grass skirt.","Par la fenêtre, l'océan à perte de vue.
On se croirait en vacances au soleil.","Der Blick aufs Meer ist fantastisch...
Fehlt nur die Ukulele und ein Bastrock.","La vista sul mare è mozzafiato.
Goditi il panorama di notte!","Pasa unas exóticas vacaciones sin salir
de casa. Las vistas son cautivadoras.","Okyanus manzarası nefes kesici. Bir ukulele
ve çim etek eksik sadece."
36,0036,"Careful with that high-tech equipment.
There are no plumbers in space.","Un style de base spatiale parfait pour
préparer la conquête de l'univers.","Dein Heim im All: Erforsche unend-
liche Weiten gemütlich von daheim.","Per chi ama l'alta tecnologia e sogna
di partire alla conquista dell'universo.","Es el puente de mando de una nave.
Pon rumbo a los confines de la galaxia.","Şu yüksek teknoloji cihazlarına dikkat et.
Uzayda tesisatçı bulamazsın."
37,0037,"They're all waiting on you, superstar.
Finish primping and let the show begin!","Retrouvez l'ambiance des coulisses
de théâtre entre deux représentations.","Bald geht die Show los... Draußen, vor
der Bühne, warten schon deine Fans!","Lo spettacolo sta per iniziare! Preparati
per bene e manda in visibilio i tuoi fan!","Relájate entre actuación y actuación
en este coqueto camerino.","Herkes seni bekliyor, yıldız!
Hazırlanmayı bitir de gösteri başlasın."
38,0038,"You'll get really smart if you live here.
Don't chew that gum under your desk.","Le décor d'une école chez vous, sans
les devoirs et leçons à apprendre.","Wer hier wohnt, wird es mal zu etwas
bringen. Aber erst: Fleißig lernen!","Per chi adora studiare e fare bella
figura alle interrogazioni.","La pesadilla de muchos niños hecha
realidad. ¿Has hecho los deberes?","Burada yaşarsan çok akıllanırsın.
Sakın sıranın altına sakız yapıştırma."
39,0039,"Who wouldn't want to live in an arcade?
Make sure to take regular breaks!","Qui n'a jamais rêvé de vivre dans une
salle d'arcade ? Le rêve devient réalité.","Welcher Spieler würde nicht gern in der
Spielhalle wohnen? Jetzt kannst du es!","Chi non vorrebbe vivere in una sala
giochi? Fai una pausa ogni tanto...","¡El sueño de todo aficionado a los
videojuegos! No te olvides de dormir.","Kim oyun salonunda yaşamak istemez ki?
Yine de arada mola vermeyi unutma!"
40,0040,"There's something soothing about 
a room made of genuine wood.","Une pièce relaxante en bois naturel, qui
apaiserait le locataire le plus nerveux.","Dieses Zimmer mit seiner natürlichen
Möblierung hilft dir Ruhe zu finden.","Una stanza in legno con quel certo
non so che di rilassante...","La madera natural proporciona
un ambiente relajante.","Gerçek ahşaptan yapılmış bir odanın
insanı sakinleştiren bir yanı var."
41,0041,"It's a little confined, but you'll never
have to worry about losing your keys.","Une salle sombre, une seule fenêtre.
S'évader ? Pour quoi faire ?","Etwas düster, etwas ungemütlich, aber
gut bewacht: Ein- und ausbruchsicher!","È un ambiente un po' angusto, ma
almeno non perderai mai le chiavi!","Una habitación lóbrega y fría.
¡Intenta fugarte por todos los medios!","Biraz dar ama en azından anahtarlarını
kaybetme derdin hiç olmayacak."
42,0042,"Snowmen and penguins are awesome
neighbours, and that aurora is gorgeous.","Il a neigé ! Toutes les joies de
l'hiver sont ici rassemblées.","Rodeln, Ski fahren, Schneemänner und
Iglus bauen: Winterfreuden für daheim!","I pupazzi di neve e i pinguini sono
dolcissimi e l'aurora è incantevole...","Te lo pasarás bomba haciendo guerras
de bolas de nieve con los pingüinos.","Kardan adamlar ve penguenler harika komşular.
Şu kuzey ışıkları da muhteşem."
43,0043,"Enjoy a cup of tea high in the clouds.
An ideal place to watch the setting sun.","Prenez de la hauteur, installez-vous
au-dessus des nuages...","Eine Wohnung über den Wolken? Die
Aussicht hier ist jedenfalls fantastisch!","Goditi una tazza di tè tra le nuvole...
Lo stile ideale per chi ama i tramonti.","Disfruta en compañía de la puesta
de sol mientras tomáis un helado.","Bulutların üstünde bir fincan çayın tadını çıkar.
Günbatımını izlemek için ideal."
44,0044,"The soft lighting is perfect for getting
cosy with that special someone.","Une ambiance romantique et intimiste,
pour une vie posée et sereine.","Weiches, indirektes Licht und ein Sofa
für zwei: Dein neues Nest für Romantik.","Le luci soffuse sono perfette per
creare un ambiente intimo e romantico.","Un interior romántico e íntimo para
compartir con esa persona tan especial.","Yumuşak ışık, özel biriyle
baş başa olmak için biçilmiş kaftan."
45,0045,"The stunning ink paintings and paper
lantern make for a tranquil atmosphere.","Un décor de château japonais, avec
tatamis et murs en papier de riz.","Lass auf Tatami-Matten, zwischen Wän-
den aus Papier, den Alltag hinter dir.","I dipinti sulle pareti scorrevoli e
la lanterna di carta infondono serenità.","Sala de un castillo japonés, con
tatamis y puertas de papel de arroz.","Muhteşem mürekkep resimleri ve kâğıt fener
sakin bir atmosfer yaratıyor."
46,0046,"The weather's always perfect here.
Have a break beneath the blossoms.","Un décor printanier de pique-nique 
sous les cerisiers en pleine floraison.","Hier blühen das ganze Jahr die Blumen.
So gerät der Alltag zu einem Picknick!","Qui fa bel tempo tutto l'anno! Goditi
la natura nel pieno del suo rigoglio.","Ideal para organizar merendolas
a la sombra de los cerezos en flor.","Burada hava hep mükemmel.
Çiçeklerin altında biraz dinlen."
47,0047,"Get a head start on Halloween by living
in your very own pumpkin patch.","Un champ de citrouilles à domicile,
pour qui aime le travail de la terre.","Für Selbstversorger und Kleinbauern:
Guter Ackerboden auf dem Estrich!","Un vero orto nella propria stanza, per
chi vuole mangiare solo ciò che coltiva.","Te han dado tantas calabazas que
al final has plantado un huerto y todo.","Kendi balkabağı tarlana taşınıp
Cadılar Bayramına herkesten önce başla."
48,0048,"A happy, magical meadow with chirping
birds and pretty butterflies.","Un décor de prairie. On entend presque
le gazouillis des oiseaux dans l'arbre.","Auf der Wiese liegend dösen und die
Vögel singen hören: Luxus pur, oder?!","Un incantevole prato fiorito con uccelli
cinguettanti e farfalline svolazzanti.","Échate una siesta en este idílico prado
y disfruta del canto de las aves.","Cıvıldayan kuşlar ve güzel kelebeklerle
mutlu, büyülü bir çayır."
49,0049,"Don't worry about sleeping in here. 
Those ghosts aren't real...right?","Des fantômes se cachent dans tous
les recoins de cet intérieur. Brrr...","In diesem Zimmer gibt es Geister...
So bist du hier auch niemals einsam.","Non aver paura! Dopotutto quei
fantasmi sono finti... O sbaglio?","No temas por los fantasmas: como son
intangibles, no te vaciarán la nevera.","Burada uyumaktan korkma.
O hayaletler gerçek değil... değil mi?"
50,0050,"Santa will have a rude awakening if he
tries to come down that chimney.","Tout est réuni pour fêter Noël. Et si on
ne le fête pas, c'est joli quand même.","Bescherung! Das Feuer im Kamin wird
den Weihnachtsmann warm empfangen!","Per chi ama festeggiare tutto l'anno
con regali e camino acceso!","Echa un vistazo en la chimenea por si
Papá Noel se ha quedado atascado.","Noel Baba o bacadan inmeye kalkarsa
pek hoş bir sürprizle karşılaşmayacak."
51,0051,"A great setting for singin' and dancin'.
Otherwise it gets fairly dramatic in here.","Un décor de coin de rue sous la pluie.
Ça a le mérite d'être rafraîchissant...","Graues, kaltes, regnerisches Zimmer:
Hier wohnt man besser nur mit Schirm!","Uno stile ottimo per cantare e danzare.
Attenzione all'umidità, però...","Un rincón de película para cantar y
bailar, pero te calarás hasta los huesos.","Yağmur altında şarkı söyleyip dans etmek için
harika bir ortam. Yoksa biraz fazla dramatik."
52,0052,"A steamy room for ultimate relaxation.
The heat will melt your cares away.","Un bain pour se détendre, et non pour
se laver, mais faites-le quand même.","Hitze, Dampf, ultimative Entspannung:
Wohnen und Entspannen zugleich!","Una stanza calda e rilassante
che ti aiuterà a distendere i nervi.","Una casa de baños para descansar
y relajarse después de un día duro.","Tam anlamıyla rahatlamak için buharlı bir oda.
Sıcaklık bütün dertlerini eritir."
53,0053,"Lose yourself in the sunset's pale 
orange glow in this humble garden.","Une cour baignée de lumière du soir,
idéale pour prendre un bon thé.","Genieße den Sonnenuntergang auf der
Veranda in ganz besonderem Ambiente.","La veranda alla luce del tramonto è il
luogo ideale per una tazza di tè verde.","Un jardín bañado por la luz del
atardecer. Ideal para tomarse un té.","Bu sade bahçede günbatımının soluk
turuncu ışığına dalıp git."
54,0054,"They're all cheering for you, hotshot!
Grab a ball and go for the goal.","L'ambiance du stade dans votre salon !
Admirez le papier peint « tribunes »...","Alles jubelt dir zu! Hol dir den Ball und
mach dann das entscheidende Tor!","Fanno tutti il tifo per te! Afferra
il pallone e vinci per la tua squadra!","¡Un campo de fútbol con público y
todo! ¡Hala, salta al terreno de juego!","Herkes senin için tezahürat yapıyor, yıldız!
Topu kap ve gole git."
55,0055,"Everything about this room is classy, 
right down to the hardwood floors.","Un intérieur chic pour qui consacre
sa vie au raffinement.","Alles an diesem Zimmer ist elegant,
bis hinunter zum Hartholzparkett.","Uno stile davvero elegante, grazie
anche al pavimento in legno massello.","Tanto los muebles como la decoración
rebosan refinamiento y buen gusto.","Sert ahşap zemine kadar bu odanın
her yanı zarafet kokuyor."
56,0056,"No wonder this room is so expensive!
It's a robber's dream come true.","Tout est en or pur, du sol au plafond.
Seul souci, ça attire les cambrioleurs.","Kein Wunder, dass diese Einrichtung
teuer ist - der Traum jedes Einbrechers!","Non c'è da stupirsi che costi così
tanto! Si consiglia un buon antifurto.","Hasta el último rincón es de oro
macizo. ¡Cuidado con los cacos!","Bu odanın neden bu kadar pahalı olduğu belli!
Bir hırsızın rüyası resmen."
57,0057,"The mountain scenery in this room is
impressive. Those horses look so real!","Un paysage de montagne pour une
atmosphère de camping sauvage.","Naturähnliche Bergkulisse im eigenen
Heim: Fast wie jeden Tag Camping!","Il paesaggio è così realistico da far
venire voglia di campeggio ogni giorno!","Te parecerá estar en un camino de
montaña real. Ideal para excursionistas.","Bu odadaki dağ manzarası etkileyici.
Şu atlar da ne kadar gerçekçi!"
58,0058,"The best part of being captain is having
a faithful parrot to guard your treasure.","Un décor de cabine de bateau pirate,
mais aucun risque de mal de mer.","Im Kapitänszimmer bist du der Chef an
Bord. Oder wirst du etwa seekrank?","Da notare il fedele pappagallo
a guardia del tuo tesoro!","Planifica tus fechorías y abordajes. Si
necesitas consejo, pregúntale al loro.","Kaptan olmanın en iyi yanı, hazineni koruyan
sadık bir papağana sahip olmak."
59,0059,"Perfect for people who need a lot of
space. It's a bit cold in here, though...","Ni haut, ni bas, juste l'espace infini.
Pas d'inquiétude, il y a de l'air, ici...","Zumindest wirkt es sehr geräumig...
aber leider auch etwas kühl.","Perfetto per chi ama lo spazio!
Fa un po' freddo, ma ci si abitua...","No hubo presupuesto para anular la
gravedad. Agradece que haya aire...","Bolca alana ihtiyacı olanlar için kusursuz.
Gerçi biraz soğuk..."
60,0060,"Start practising with your soon-to-be 
legendary band. Rock on!","Commencez à répéter dès aujourd'hui
pour devenir la star de demain !","Schallisoliert, daher der ideale Probe-
raum für Bands. Also rock das Haus!","Fai pratica con la tua band
per diventare una vera star!","Las paredes aíslan del ruido. ¡Reúne
a la pandilla y montad una banda!","Yakında efsane olacak grubunla prova yapmaya başla.
Rock zamanı!"
61,0061,"Ionian columns lend legitimacy to this
rather Roman room.","Faites de votre salon un site touristique
avec ces magnifiques ruines romaines !","Relikte aus der Römerzeit in deinem
Raum: Die locken auch Touristen an!","Le colonne ioniche rievocano i fasti
dell'antica Roma. Per turisti sfegatati!","¡Convierte tu piso en un reclamo
turístico con estas ruinas griegas!","İyon sütunları bu epey Romalı odaya
yeterince ciddi bir hava katıyor."
62,0062,"No one will bother you in your very
own treehouse. No parents allowed!","La cabane dans les arbres, un rêve
d'enfant, est enfin à votre portée.","Kleines Refugium in großer Höhe: Der
Traum aller kleinen und großen Jungs.","Nessuno verrà a disturbarti quassù!
Uno stile che piace a grandi e piccoli.","Todas las travesuras se traman aquí.
¡Prohibida la entrada a los mayores!","Kendi ağaç evinde kimse seni rahatsız edemez.
Ebeveynler giremez!"
63,0063,"The ocean breeze will put you at ease,
just don't step on that cranky crab.","Une atmosphère de vacances sous les
palmiers. Il fait toujours beau, ici.","Salzige Brise auf gebräunter Haut: Hier
ist das Leben gleich viel angenehmer.","La brezza dell'oceano è magnifica,
ma attenzione ai granchietti!","Siente la cálida arena y el suave oleaje
en los pies. ¡Cuidado con el cangrejo!","Okyanus esintisi seni rahatlatır.
Yeter ki şu huysuz yengece basma."
64,0064,"Kick off your shoes before entering 
this stylish, well-kept room.","Un décor élégant avec une touche
asiatique. Chaleureux et raffiné.","Schlicht-elegantes Design mit viel Holz
im Stil moderner asiatischer Hotels.","Ricordati di toglierti le scarpe prima
di entrare in questa stanza!","Una decoración elegante con un toque
oriental. Cálido y refinado.","Bu şık ve tertemiz odaya girmeden
ayakkabılarını çıkar."
65,0065,"This room is a little showy, but at least
everyone will know how rich you are.","Un style voyant d'inspiration asiatique,
incompréhensible aux néophytes.","Vielleicht ein wenig protzig... aber so
sieht gleich jeder, dass du Kohle hast.","Uno stile appariscente, ma perfetto
per ostentare la tua ricchezza!","Un ostentoso piso para que tus visitas
sepan que eres una persona pudiente.","Bu oda biraz gösterişli olabilir ama en azından
herkes ne kadar zengin olduğunu anlar."
66,0066,"Welcome to gamer heaven. Complete
with R.O.B. and a giant Game Boy!","Un concentré de culture jeux vidéo
pour les passionnés de rétrogaming.","Sammler werden sie lieben: Diese
fantastische Retro-Spielesammlung! ","Il paradiso dei collezionisti: troverai un
piccolo R.O.B. e un Game Boy gigante!","Para coleccionistas de juegos retro.
La Game Boy gigante es una nevera.","Oyuncu cennetine hoş geldin.
R.O.B. ve dev bir Game Boy bile var!"
67,0067,"A rootin' tootin' place to hang yer 
ten-gallon hat. Yee-haw!","Un décor de cabane de cow-boy.
Même les affiches d'époque y sont !","Ein Zimmer wie der wilde Westen: Mit
Original-Steckbriefen an den Wänden.","Un posto dove riposarsi dopo
l'ennesima cavalcata. Al galoppo!","Decorado de una película del Oeste.
Un cartel de ""Se busca"" tiene tu cara.","On galonluk şapkanı asmalık tam bir Vahşi Batı yeri.
Yee-haw!"
